Date,Time,"Solar Radiation (Solar Radiation 21114835:21105866-1),W/m²,Greenwich PEINP","Wind Direction (Wind Direction 21114835:21135207-3),°,Greenwich PEINP","Rain (Rain 21114835:21038371-1),mm,Greenwich PEINP","Dew Point (Dew Point 21114835:21648577-3),°C,Greenwich PEINP","RH (RH 21114835:21648577-2),%,Greenwich PEINP","Temperature (Temperature 21114835:21648577-1),°C,Greenwich PEINP","Wind gust speed (Wind gust speed 21114835:21135207-2),Km/h,Greenwich PEINP","Average wind speed (Average wind speed 21114835:21135207-1),Km/h,Greenwich PEINP","Accumulated Rain (Accumulated Rain 21114835:21038371-2),mm,Greenwich PEINP"
01/01/2026,00:00:00 -0400,0.625,162.8549019607843,0,-7.692114899399096,85.2674143587396,-5.605677576778845,7.213647604549633,3.6068238022748167,5.201269531250001
01/01/2026,00:05:00 -0400,0.625,167.06666666666666,0,-7.730627619582811,85.29182879377431,-5.6485733863444665,4.809098403033088,1.202274600758272,
01/01/2026,00:10:00 -0400,0.625,168.47058823529412,0,-7.733995824008945,85.40932326237888,-5.670021291127277,2.404549201516544,0,
01/01/2026,00:15:00 -0400,0.625,161.45098039215688,0,-7.557234643494193,85.88235294117646,-5.562781767213231,6.01137300379136,1.202274600758272,
01/01/2026,00:20:00 -0400,0.625,141.79607843137254,0,-7.474371491488752,85.87167162584878,-5.476990148081988,4.809098403033088,1.202274600758272,
01/01/2026,00:25:00 -0400,0.625,153.02745098039216,0,-7.32521982546607,86.16159304188602,-5.369750624167942,7.213647604549633,2.404549201516544,
01/01/2026,00:30:00 -0400,0.625,167.06666666666666,0,-6.944979876202796,86.16159304188602,-4.983688338077371,7.213647604549633,3.6068238022748167,
01/01/2026,00:35:00 -0400,0.625,171.27843137254902,0,-6.792186838277488,85.91439688715953,-4.7906571950320895,7.213647604549633,4.809098403033088,
01/01/2026,00:40:00 -0400,0.625,178.2980392156863,0,-6.7170747087334295,85.5741206988632,-4.661969766335233,8.415922205307904,4.809098403033088,
01/01/2026,00:45:00 -0400,0.625,183.91372549019607,0,-6.716649886047558,85.29945830472266,-4.619073956769618,9.618196806066177,3.6068238022748167,
01/01/2026,00:50:00 -0400,0.625,179.7019607843137,0,-6.714398082955731,85.17586022735942,-4.597626051986808,10.820471406824447,4.809098403033088,
01/01/2026,00:55:00 -0400,0.625,175.49019607843135,0,-6.6887527199637935,85.06752117189288,-4.5547302424211935,9.618196806066177,4.809098403033088,
01/01/2026,01:00:00 -0400,0.625,175.49019607843135,0,-6.679894261989576,85.12550545510032,-4.5547302424211935,8.415922205307904,3.6068238022748167,
01/01/2026,01:05:00 -0400,0.625,171.27843137254902,0,-6.71649378845118,85.1621271076524,-4.597626051986808,7.213647604549633,3.6068238022748167,
01/01/2026,01:10:00 -0400,0.625,172.68235294117648,0,-6.768567394769193,85.37422751201647,-4.683417671118043,8.415922205307904,4.809098403033088,
01/01/2026,01:15:00 -0400,0.625,168.47058823529412,0,-6.87136326413273,85.67025253681238,-4.833553004597711,6.01137300379136,3.6068238022748167,
01/01/2026,01:20:00 -0400,0.625,172.68235294117648,0,-6.821915557827787,86.13717860685131,-4.8550009093805215,6.01137300379136,3.6068238022748167,
01/01/2026,01:25:00 -0400,0.625,172.68235294117648,0,-6.822601685677951,86.41336690318151,-4.897896718946136,8.415922205307904,4.809098403033088,
01/01/2026,01:30:00 -0400,0.625,174.08627450980393,0,-6.944561651018844,86.72770275425346,-5.069479957208614,7.213647604549633,3.6068238022748167,
01/01/2026,01:35:00 -0400,0.625,169.87450980392157,0,-6.921967384055985,87.1625848783093,-5.112375766774235,7.213647604549633,3.6068238022748167,
01/01/2026,01:40:00 -0400,0.625,167.06666666666666,0,-6.988975606984293,87.42351415274281,-5.219615290688282,4.809098403033088,2.404549201516544,
01/01/2026,01:45:00 -0400,0.625,176.89411764705883,0,-6.9955736818240215,87.9514763103685,-5.305406909819517,6.01137300379136,2.404549201516544,
