Date,Time,"Solar Radiation (Solar Radiation 21114835:21105866-1),W/m²,Greenwich PEINP","Wind Direction (Wind Direction 21114835:21135207-3),°,Greenwich PEINP","Rain (Rain 21114835:21038371-1),mm,Greenwich PEINP","Dew Point (Dew Point 21114835:21648577-3),°C,Greenwich PEINP","RH (RH 21114835:21648577-2),%,Greenwich PEINP","Temperature (Temperature 21114835:21648577-1),°C,Greenwich PEINP","Wind gust speed (Wind gust speed 21114835:21135207-2),Km/h,Greenwich PEINP","Average wind speed (Average wind speed 21114835:21135207-1),Km/h,Greenwich PEINP","Accumulated Rain (Accumulated Rain 21114835:21038371-2),mm,Greenwich PEINP"
04/01/2026,00:00:00 -0400,0.625,77.2156862745098,0,-3.0434091164493675,97.77370870527199,-2.7316583358824005,10.820471406824447,6.01137300379136,
04/01/2026,00:05:00 -0400,0.625,73.00392156862745,0,-2.9720082056738035,97.82558937972075,-2.6673146215339756,12.02274600758272,6.01137300379136,
04/01/2026,00:10:00 -0400,0.625,71.60000000000001,0,-2.973264380024047,97.81643396658274,-2.6673146215339756,9.618196806066177,6.01137300379136,
04/01/2026,00:15:00 -0400,0.625,77.2156862745098,0,-2.9399046164682443,97.9034103913939,-2.645866716751165,8.415922205307904,4.809098403033088,
04/01/2026,00:20:00 -0400,0.625,67.38823529411765,0,-2.914080011853848,97.93545433737697,-2.6244188119683542,8.415922205307904,4.809098403033088,
04/01/2026,00:25:00 -0400,0.625,65.9843137254902,0,-2.8790530877673004,98.0346379797055,-2.6029709071855507,12.02274600758272,7.213647604549633,
04/01/2026,00:30:00 -0400,0.625,67.38823529411765,0,-2.876335385085959,98.0544747081712,-2.6029709071855507,12.02274600758272,7.213647604549633,
04/01/2026,00:35:00 -0400,0.625,75.81176470588235,0,-2.917531968146213,98.06668192568856,-2.645866716751165,13.225020608340992,6.01137300379136,
04/01/2026,00:40:00 -0400,0.625,73.00392156862745,0,-2.934580142035941,98.09872587167162,-2.6673146215339756,12.02274600758272,6.01137300379136,
04/01/2026,00:45:00 -0400,0.625,80.02352941176471,0,-2.8885763758947296,98.12161440451666,-2.6244188119683542,9.618196806066177,4.809098403033088,
04/01/2026,00:50:00 -0400,0.625,78.61960784313726,0,-2.861292303468849,98.16433966582741,-2.6029709071855507,8.415922205307904,4.809098403033088,
04/01/2026,00:55:00 -0400,0.625,81.42745098039215,0,-2.7877911659797707,98.23147936217288,-2.5386271928371187,8.415922205307904,4.809098403033088,
04/01/2026,01:00:00 -0400,0.625,80.02352941176471,0,-2.7907148721822037,98.2101167315175,-2.5386271928371187,9.618196806066177,4.809098403033088,
04/01/2026,01:05:00 -0400,0.625,84.23529411764706,0,-2.7359344867818005,98.29709315632867,-2.4957313832715045,9.618196806066177,4.809098403033088,
04/01/2026,01:10:00 -0400,0.625,99.67843137254903,0,-2.5916271179026533,98.4115358205539,-2.3670439545746476,12.02274600758272,4.809098403033088,
04/01/2026,01:15:00 -0400,0.625,109.50588235294119,0,-2.361518625896938,98.52597848477913,-2.152564906746555,14.427295209099267,6.01137300379136,
04/01/2026,01:20:00 -0400,0.625,102.48627450980392,0,-2.2611929552246828,98.47562371252003,-2.045325382832509,12.02274600758272,4.809098403033088,
04/01/2026,01:25:00 -0400,0.625,116.52549019607844,0,-2.2191412340130103,98.46952010376135,-2.0024295732668875,9.618196806066177,4.809098403033088,
04/01/2026,01:30:00 -0400,0.625,113.71764705882352,0,-2.122684509777608,98.5473411154345,-1.916637954135652,10.820471406824447,4.809098403033088,
04/01/2026,01:35:00 -0400,0.625,108.10196078431372,0,-2.010844536715157,98.58091096360724,-1.8093984302216057,14.427295209099267,6.01137300379136,
04/01/2026,01:40:00 -0400,0.625,105.29411764705883,0,-2.0927805126114225,98.45273517967499,-1.8737421445700377,16.83184441061581,7.213647604549633,
04/01/2026,01:45:00 -0400,0.625,120.7372549019608,0,-2.18161900739155,98.11856260013732,-1.916637954135652,12.02274600758272,6.01137300379136,
04/01/2026,01:50:00 -0400,0.625,123.54509803921569,0,-2.1445312334631126,97.76607919432364,-1.8308463350044164,13.225020608340992,6.01137300379136,
04/01/2026,01:55:00 -0400,0.625,103.89019607843139,0,-2.070555980665087,97.37239642938887,-1.7021589063075595,18.03411901137408,7.213647604549633,
04/01/2026,02:00:00 -0400,0.625,119.33333333333333,0,-1.9274784932748612,97.16945143816281,-1.5305756680450742,9.618196806066177,4.809098403033088,
04/01/2026,02:05:00 -0400,0.625,96.87058823529411,0,-1.9673981786831352,97.03669794766155,-1.5520235728278848,18.03411901137408,6.01137300379136,
04/01/2026,02:10:00 -0400,0.625,94.06274509803922,0,-2.028525342278011,96.90547035934996,-1.5949193823935133,14.427295209099267,6.01137300379136,
04/01/2026,02:15:00 -0400,0.625,89.85098039215686,0,-1.9892320157249561,97.03364614328221,-1.5734714776107026,15.629569809857536,7.213647604549633,
04/01/2026,02:20:00 -0400,0.625,87.04313725490196,0,-2.1607857270534363,96.87800411993591,-1.7236068110903702,14.427295209099267,7.213647604549633,
04/01/2026,02:25:00 -0400,0.625,87.04313725490196,0,-2.209979126870334,96.83222705424582,-1.7665026206559915,12.02274600758272,6.01137300379136,
04/01/2026,02:30:00 -0400,0.625,94.06274509803922,0,-2.1799556251595322,96.74067292286564,-1.7236068110903702,14.427295209099267,8.415922205307904,
04/01/2026,02:35:00 -0400,0.625,87.04313725490196,0,-2.1568496293880193,96.752880140383,-1.7021589063075595,13.225020608340992,7.213647604549633,
04/01/2026,02:40:00 -0400,0.625,78.61960784313726,0,-2.1841054969426428,96.86427100022888,-1.7450547158731808,14.427295209099267,7.213647604549633,
04/01/2026,02:45:00 -0400,0.625,84.23529411764706,0,-2.2288283477726556,96.85053788052186,-1.787950525438795,14.427295209099267,8.415922205307904,
04/01/2026,02:50:00 -0400,0.625,73.00392156862745,0,-2.297718802010956,96.81696803234912,-1.852294239787227,14.427295209099267,8.415922205307904,
04/01/2026,02:55:00 -0400,0.625,61.772549019607844,0,-2.3271316221275775,96.91309987029831,-1.8951900493528413,12.02274600758272,6.01137300379136,
04/01/2026,03:00:00 -0400,0.625,75.81176470588235,0,-2.273909198931364,96.98786907759212,-1.852294239787227,12.02274600758272,7.213647604549633,
04/01/2026,03:05:00 -0400,0.625,67.38823529411765,0,-2.2832153085401066,97.07484550240329,-1.8737421445700377,14.427295209099267,8.415922205307904,
04/01/2026,03:10:00 -0400,0.625,73.00392156862745,0,-2.285540825850642,97.21217669947356,-1.8951900493528413,14.427295209099267,9.618196806066177,
04/01/2026,03:15:00 -0400,0.625,68.7921568627451,0,-2.3044480710644506,97.38460364690623,-1.9380858589184626,15.629569809857536,8.415922205307904,
04/01/2026,03:20:00 -0400,0.625,58.96470588235294,0,-2.302199891074984,97.55550469214923,-1.9595337637012733,16.83184441061581,9.618196806066177,
04/01/2026,03:25:00 -0400,0.625,54.75294117647059,0,-2.2207545596438427,97.83474479285877,-1.916637954135652,13.225020608340992,8.415922205307904,
04/01/2026,03:30:00 -0400,0.625,61.772549019607844,0,-2.157241308995185,98.1399252307927,-1.8951900493528413,14.427295209099267,8.415922205307904,
04/01/2026,03:35:00 -0400,0.625,73.00392156862745,0,-2.1015854694379006,98.38864728770885,-1.8737421445700377,13.225020608340992,9.618196806066177,
