station,timestamp_utc,wind_gust_speed_max_kmh,solar_radiation_w_m2,rain_mm,air_temperature_c,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms
tracadie,2023-11-01 03:00:00+00:00,,1.0,0.0,1.2996666666666667,4.282916666666666,213.0,12.533333333333333,15.933333333333334,
tracadie,2023-11-01 04:00:00+00:00,,1.0,0.0,1.4080000000000001,4.2660833333333334,222.0,13.2,16.9,
tracadie,2023-11-01 05:00:00+00:00,,1.0,0.0,1.7590000000000001,4.248583333333333,225.0,11.433333333333334,14.933333333333334,
tracadie,2023-11-01 06:00:00+00:00,,1.0,0.0,1.4280000000000002,4.239416666666666,213.0,9.833333333333334,12.5,
tracadie,2023-11-01 07:00:00+00:00,,1.0,0.0,1.0753333333333333,4.23275,225.0,9.633333333333333,12.166666666666666,
tracadie,2023-11-01 08:00:00+00:00,,1.0,0.0,0.869,4.228833333333333,230.0,7.2,10.066666666666666,
tracadie,2023-11-01 09:00:00+00:00,,1.0,0.0,1.1173333333333335,4.228000000000001,250.0,5.333333333333333,7.266666666666667,
tracadie,2023-11-01 10:00:00+00:00,,1.0,0.0,1.8813333333333333,4.2285,263.0,3.5,5.4,
tracadie,2023-11-01 11:00:00+00:00,,17.233333333333334,0.0,1.6383333333333332,4.3308333333333335,243.0,7.266666666666667,9.133333333333333,
tracadie,2023-11-01 12:00:00+00:00,,48.8,0.0,1.66,4.478083333333333,177.0,6.533333333333333,8.333333333333334,
tracadie,2023-11-01 13:00:00+00:00,,103.0,0.0,2.553,4.482333333333333,218.0,6.666666666666667,9.1,
tracadie,2023-11-01 14:00:00+00:00,,108.86666666666666,0.0,3.732666666666667,4.482083333333333,226.0,8.733333333333333,11.733333333333333,
tracadie,2023-11-01 15:00:00+00:00,,97.56666666666666,0.0,4.3533333333333335,4.47875,303.0,12.2,15.666666666666666,
tracadie,2023-11-01 16:00:00+00:00,,93.0,0.0,4.309666666666667,4.48175,344.0,16.633333333333333,21.4,
tracadie,2023-11-01 17:00:00+00:00,,82.3,0.0,4.525666666666667,4.484583333333333,352.0,17.766666666666666,22.933333333333334,
tracadie,2023-11-01 18:00:00+00:00,,62.3,0.0,4.919333333333333,4.481083333333333,347.0,17.033333333333335,23.333333333333332,
tracadie,2023-11-01 19:00:00+00:00,,12.133333333333333,0.0,3.7453333333333334,4.468416666666667,59.0,12.633333333333333,16.9,
tracadie,2023-11-01 20:00:00+00:00,,1.8333333333333333,0.0,2.137,4.44275,73.0,3.8,5.5,
tracadie,2023-11-01 21:00:00+00:00,,1.0,0.0,2.7986666666666666,4.40875,293.0,7.033333333333333,10.266666666666667,
tracadie,2023-11-01 22:00:00+00:00,,1.0,0.0,4.3886666666666665,4.386416666666666,10.0,21.866666666666667,28.333333333333332,
tracadie,2023-11-01 23:00:00+00:00,,1.0,0.0,4.322,4.335083333333333,348.0,29.533333333333335,35.7,
tracadie,2023-11-02 00:00:00+00:00,,1.0,0.0,4.717666666666667,4.317833333333334,340.0,26.833333333333332,33.333333333333336,
tracadie,2023-11-02 01:00:00+00:00,,1.0,0.0,4.678,4.3020000000000005,334.0,29.2,36.5,
tracadie,2023-11-02 02:00:00+00:00,,1.0,0.0,4.112,4.284416666666666,333.0,32.6,40.1,
tracadie,2023-11-02 03:00:00+00:00,,1.0,0.0,3.428,4.262083333333333,323.0,28.733333333333334,36.166666666666664,
tracadie,2023-11-02 04:00:00+00:00,,1.0,0.0,3.938,4.247583333333333,347.0,29.266666666666666,36.833333333333336,
tracadie,2023-11-02 05:00:00+00:00,,1.0,0.0,3.5323333333333333,4.241583333333334,340.0,25.8,33.56666666666667,
tracadie,2023-11-02 06:00:00+00:00,,1.0,0.0,2.2676666666666665,4.237416666666667,282.0,27.7,37.56666666666667,
tracadie,2023-11-02 07:00:00+00:00,,1.0,0.0,3.4339999999999997,4.234333333333333,309.0,23.933333333333334,29.933333333333334,
tracadie,2023-11-02 08:00:00+00:00,,1.0,0.0,3.6,4.23575,319.0,24.4,30.9,
tracadie,2023-11-02 09:00:00+00:00,,1.0,0.0,3.5283333333333333,4.235666666666667,303.0,26.933333333333334,33.333333333333336,
tracadie,2023-11-02 10:00:00+00:00,,1.2,0.0,3.655666666666667,4.238166666666667,310.0,31.8,38.46666666666667,
tracadie,2023-11-02 11:00:00+00:00,,12.366666666666667,0.0,3.742,4.3501666666666665,329.0,27.1,34.733333333333334,
tracadie,2023-11-02 12:00:00+00:00,,75.86666666666666,0.0,2.991,4.479583333333333,298.0,25.433333333333334,33.266666666666666,
tracadie,2023-11-02 13:00:00+00:00,,134.46666666666667,0.0,2.3453333333333335,4.481416666666667,286.0,16.566666666666666,22.2,
tracadie,2023-11-02 14:00:00+00:00,,205.76666666666668,0.0,4.059333333333333,4.4835,250.0,22.466666666666665,29.933333333333334,
tracadie,2023-11-02 15:00:00+00:00,,389.03333333333336,0.0,4.6466666666666665,4.481,284.0,22.1,29.666666666666668,
tracadie,2023-11-02 16:00:00+00:00,,444.4,0.0,4.600666666666667,4.484166666666667,286.0,20.1,28.166666666666668,
tracadie,2023-11-02 17:00:00+00:00,,280.1333333333333,0.0,4.320333333333334,4.4835,275.0,15.233333333333333,21.5,
tracadie,2023-11-02 18:00:00+00:00,,128.46666666666667,0.0,3.8946666666666667,4.481583333333334,275.0,13.9,19.466666666666665,
tracadie,2023-11-02 19:00:00+00:00,,198.76666666666668,0.0,4.378333333333333,4.4825,253.0,13.033333333333333,18.5,
tracadie,2023-11-02 20:00:00+00:00,,49.13333333333333,0.0,3.1563333333333334,4.487416666666667,222.0,10.466666666666667,13.933333333333334,
tracadie,2023-11-02 21:00:00+00:00,,1.1333333333333333,0.0,1.1486666666666667,4.42225,190.0,4.8,5.8,
tracadie,2023-11-02 22:00:00+00:00,,1.0,0.0,0.10266666666666667,4.356916666666667,174.0,7.233333333333333,9.066666666666666,
tracadie,2023-11-02 23:00:00+00:00,,1.0,0.0,0.74,4.329916666666667,184.0,9.333333333333334,12.233333333333333,
tracadie,2023-11-03 00:00:00+00:00,,1.0,0.0,0.5286666666666666,4.313833333333333,195.0,6.6,8.5,
tracadie,2023-11-03 01:00:00+00:00,,1.0,0.0,0.6986666666666667,4.3005,204.0,8.133333333333333,10.4,
tracadie,2023-11-03 02:00:00+00:00,,1.0,0.0,0.289,4.287916666666667,192.0,5.166666666666667,6.733333333333333,
tracadie,2023-11-03 03:00:00+00:00,,1.0,0.0,-0.123,4.271166666666667,168.0,7.433333333333334,9.333333333333334,
tracadie,2023-11-03 04:00:00+00:00,,1.0,0.0,-0.06066666666666667,4.253916666666666,187.0,8.033333333333333,10.666666666666666,
tracadie,2023-11-03 05:00:00+00:00,,1.0,0.0,0.8106666666666666,4.23975,197.0,11.1,14.633333333333333,
tracadie,2023-11-03 06:00:00+00:00,,1.0,0.0,1.3003333333333333,4.2324166666666665,216.0,12.2,16.3,
tracadie,2023-11-03 07:00:00+00:00,,1.0,0.0,1.307,4.229583333333333,213.0,10.633333333333333,13.766666666666667,
tracadie,2023-11-03 08:00:00+00:00,,1.0,0.0,1.5896666666666666,4.2277499999999995,191.0,12.966666666666667,17.433333333333334,
tracadie,2023-11-03 09:00:00+00:00,,1.0,0.0,2.0683333333333334,4.2275,213.0,13.433333333333334,17.966666666666665,
tracadie,2023-11-03 10:00:00+00:00,,1.5333333333333334,0.0,1.8163333333333334,4.233583333333333,212.0,12.666666666666666,16.733333333333334,
tracadie,2023-11-03 11:00:00+00:00,,45.2,0.0,1.4923333333333335,4.441083333333333,195.0,10.033333333333333,13.033333333333333,
tracadie,2023-11-03 12:00:00+00:00,,143.7,0.0,3.3613333333333335,4.477333333333333,192.0,11.7,15.433333333333334,
tracadie,2023-11-03 13:00:00+00:00,,266.0,0.0,5.2363333333333335,4.480416666666667,181.0,13.633333333333333,18.7,
tracadie,2023-11-03 14:00:00+00:00,,324.3,0.0,6.724666666666667,4.484416666666667,183.0,20.433333333333334,27.933333333333334,
tracadie,2023-11-03 15:00:00+00:00,,300.96666666666664,0.0,6.995666666666667,4.488,180.0,18.833333333333332,25.7,
tracadie,2023-11-03 16:00:00+00:00,,332.3333333333333,0.0,7.490333333333334,4.49,187.0,21.733333333333334,28.966666666666665,
tracadie,2023-11-03 17:00:00+00:00,,211.93333333333334,0.0,7.674333333333333,4.4935,192.0,20.066666666666666,27.366666666666667,
tracadie,2023-11-03 18:00:00+00:00,,127.53333333333333,0.0,7.511333333333334,4.491833333333333,177.0,19.633333333333333,28.1,
