station,timestamp_utc,wind_gust_speed_max_kmh,solar_radiation_w_m2,rain_mm,air_temperature_c,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms
tracadie,2023-06-29 00:00:00+00:00,10.0,1.0,0.0,21.355,4.41475,,,,6.75
tracadie,2023-06-29 01:00:00+00:00,10.7,1.0,0.0,21.0825,4.359,,,,6.575
tracadie,2023-06-29 02:00:00+00:00,,1.0,0.0,20.728333333333335,4.334083333333333,,,,
tracadie,2023-06-29 03:00:00+00:00,,1.0,0.0,20.62666666666667,4.32575,,,,
tracadie,2023-06-29 04:00:00+00:00,,1.0,0.0,20.533333333333335,4.3237499999999995,,,,
tracadie,2023-06-29 05:00:00+00:00,,1.0,0.0,20.305833333333332,4.3214999999999995,,,,
tracadie,2023-06-29 06:00:00+00:00,,1.0,0.0,20.335,4.332,,,,
tracadie,2023-06-29 07:00:00+00:00,,1.0,0.0,20.381666666666668,4.335249999999999,,,,
tracadie,2023-06-29 08:00:00+00:00,,21.916666666666668,0.0,20.8075,4.385666666666666,,,,
tracadie,2023-06-29 09:00:00+00:00,,102.58333333333333,0.0,21.403333333333332,4.516916666666667,,,,
tracadie,2023-06-29 10:00:00+00:00,,237.66666666666666,0.0,22.356666666666666,4.52325,,,,
tracadie,2023-06-29 11:00:00+00:00,,206.58333333333334,0.0,21.763333333333335,4.5255833333333335,,,,
tracadie,2023-06-29 12:00:00+00:00,,271.25,0.0,22.159166666666668,4.526833333333333,,,,
tracadie,2023-06-29 13:00:00+00:00,,308.3333333333333,0.0,22.949166666666667,4.528083333333333,,,,
tracadie,2023-06-29 14:00:00+00:00,,198.5,0.0,22.781666666666666,4.527833333333333,,,,
tracadie,2023-06-29 15:00:00+00:00,,354.4166666666667,0.0,23.354166666666668,4.528666666666666,,,,
tracadie,2023-06-29 16:00:00+00:00,,481.8333333333333,0.0,23.63083333333333,4.5295,,,,
tracadie,2023-06-29 17:00:00+00:00,,576.5,0.0,23.986666666666665,4.530166666666666,,,,
tracadie,2023-06-29 18:00:00+00:00,,593.25,0.0,24.757499999999997,4.5305,,,,
tracadie,2023-06-29 19:00:00+00:00,,459.0,0.0,24.793333333333333,4.5305,,,,
tracadie,2023-06-29 20:00:00+00:00,,365.5,0.0,24.16,4.529583333333333,,,,
tracadie,2023-06-29 21:00:00+00:00,,181.41666666666666,0.0,23.164166666666663,4.52875,,,,
tracadie,2023-06-29 22:00:00+00:00,,101.66666666666667,0.0,22.375833333333333,4.528083333333333,,,,
tracadie,2023-06-29 23:00:00+00:00,,22.166666666666668,0.0,21.985833333333332,4.5264999999999995,,,,
tracadie,2023-06-30 00:00:00+00:00,,1.0833333333333333,0.0,21.561666666666667,4.468833333333333,,,,
tracadie,2023-06-30 01:00:00+00:00,,1.0,0.0,21.0225,4.41,,,,
tracadie,2023-06-30 02:00:00+00:00,,1.0,0.0,20.68583333333333,4.382583333333334,,,,
tracadie,2023-06-30 03:00:00+00:00,,1.0,0.0,20.503333333333334,4.362416666666667,,,,
tracadie,2023-06-30 04:00:00+00:00,,1.0,0.0,20.169999999999998,4.3575,,,,
tracadie,2023-06-30 05:00:00+00:00,,1.0,0.0,19.9125,4.34875,,,,
tracadie,2023-06-30 06:00:00+00:00,,1.0,0.0,19.335,4.349333333333333,,,,
tracadie,2023-06-30 07:00:00+00:00,,1.0,0.0,19.23,4.341916666666667,,,,
tracadie,2023-06-30 08:00:00+00:00,,2.8333333333333335,0.0,19.395,4.34975,,,,
tracadie,2023-06-30 09:00:00+00:00,,26.416666666666668,0.0,19.5775,4.4795,,,,
tracadie,2023-06-30 10:00:00+00:00,,109.08333333333333,0.0,19.7975,4.526583333333333,,,,
tracadie,2023-06-30 11:00:00+00:00,,271.6666666666667,0.0,20.785833333333333,4.529583333333333,,,,
tracadie,2023-06-30 12:00:00+00:00,,460.3333333333333,0.0,21.706666666666667,4.5315,,,,
tracadie,2023-06-30 13:00:00+00:00,,500.9166666666667,0.0,22.604166666666668,4.532333333333333,,,,
tracadie,2023-06-30 14:00:00+00:00,,391.8888888888889,0.0,22.615555555555556,4.490666666666666,,,,
tracadie,2023-06-30 15:00:00+00:00,,381.25,0.0,23.224999999999998,4.3373333333333335,,,,
tracadie,2023-06-30 16:00:00+00:00,,431.8333333333333,0.0,23.801666666666666,4.324333333333334,,,,
tracadie,2023-06-30 17:00:00+00:00,,135.83333333333334,0.0,22.589166666666667,4.335166666666667,,,,
tracadie,2023-06-30 18:00:00+00:00,,452.90909090909093,0.0,23.353333333333335,4.337916666666667,,,,
tracadie,2023-06-30 19:00:00+00:00,,387.0833333333333,0.0,24.0975,4.342333333333333,,,,
tracadie,2023-06-30 20:00:00+00:00,,78.58333333333333,0.0,23.2825,4.339083333333334,,,,
tracadie,2023-06-30 21:00:00+00:00,,81.75,0.0,23.5125,4.342083333333334,,,,
tracadie,2023-06-30 22:00:00+00:00,,33.25,0.0,23.133333333333336,4.337833333333333,,,,
tracadie,2023-06-30 23:00:00+00:00,,20.583333333333332,0.0,22.638333333333335,4.34025,,,,
tracadie,2023-07-01 00:00:00+00:00,,1.3333333333333333,0.0,22.161666666666665,4.336,,,,
tracadie,2023-07-01 01:00:00+00:00,,1.0,0.0,21.543333333333333,4.33875,,,,
tracadie,2023-07-01 02:00:00+00:00,,1.0,0.0,21.235,4.3347500000000005,,,,
