station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
tracadie,2024-06-01 03:00:00+00:00,1.0,0.0,8.0,9.615,4.317583333333333,11.6,15.033333333333333
tracadie,2024-06-01 04:00:00+00:00,1.0,0.0,3.0,9.388666666666667,4.30225,14.6,18.8
tracadie,2024-06-01 05:00:00+00:00,1.0,0.0,344.0,9.037333333333333,4.293833333333333,15.6,19.433333333333334
tracadie,2024-06-01 06:00:00+00:00,1.0,0.0,340.0,9.302,4.2835,14.866666666666667,18.466666666666665
tracadie,2024-06-01 07:00:00+00:00,1.0,0.0,345.0,9.477666666666666,4.271166666666667,16.9,21.866666666666667
tracadie,2024-06-01 08:00:00+00:00,3.8666666666666667,0.0,352.0,9.370333333333333,4.275083333333334,18.033333333333335,22.933333333333334
tracadie,2024-06-01 09:00:00+00:00,34.666666666666664,0.0,333.0,9.306333333333333,4.457333333333334,21.033333333333335,26.5
tracadie,2024-06-01 10:00:00+00:00,76.96666666666667,0.0,341.0,9.121333333333332,4.512,19.9,24.633333333333333
tracadie,2024-06-01 11:00:00+00:00,126.73333333333333,0.0,317.0,8.743666666666666,4.52325,14.433333333333334,18.3
tracadie,2024-06-01 12:00:00+00:00,335.1666666666667,0.0,352.0,9.776666666666667,4.525833333333334,10.533333333333333,13.833333333333334
tracadie,2024-06-01 13:00:00+00:00,329.56666666666666,0.0,7.0,10.016333333333334,4.5285,17.266666666666666,21.6
tracadie,2024-06-01 14:00:00+00:00,474.0,0.0,0.0,10.071666666666665,4.529833333333333,21.333333333333332,28.066666666666666
tracadie,2024-06-01 15:00:00+00:00,356.23333333333335,0.0,0.0,9.826666666666666,4.530916666666666,23.466666666666665,31.2
tracadie,2024-06-01 16:00:00+00:00,332.1333333333333,0.0,355.0,9.551,4.531166666666667,25.1,32.56666666666667
tracadie,2024-06-01 17:00:00+00:00,208.23333333333332,0.0,350.0,9.498333333333333,4.5315,25.666666666666668,34.13333333333333
tracadie,2024-06-01 18:00:00+00:00,152.26666666666668,0.0,351.0,9.3,4.531833333333333,27.633333333333333,34.93333333333333
tracadie,2024-06-01 19:00:00+00:00,145.96666666666667,0.0,344.0,9.145000000000001,4.5325,28.633333333333333,37.0
tracadie,2024-06-01 20:00:00+00:00,120.16666666666667,0.0,352.0,8.786666666666667,4.53225,26.333333333333332,34.1
tracadie,2024-06-01 21:00:00+00:00,55.93333333333333,0.0,357.0,8.603333333333333,4.533,24.766666666666666,32.333333333333336
tracadie,2024-06-01 22:00:00+00:00,29.333333333333332,0.0,351.0,8.416666666666666,4.5325,22.6,29.033333333333335
tracadie,2024-06-01 23:00:00+00:00,3.1333333333333333,0.0,350.0,8.337,4.522666666666667,22.066666666666666,27.6
tracadie,2024-06-02 00:00:00+00:00,1.0,0.0,351.0,8.465666666666667,4.4504166666666665,23.5,29.633333333333333
tracadie,2024-06-02 01:00:00+00:00,1.0,0.0,336.0,8.561,4.349,24.5,31.133333333333333
tracadie,2024-06-02 02:00:00+00:00,1.0,0.8,336.0,8.721,4.309666666666667,24.933333333333334,30.766666666666666
tracadie,2024-06-02 03:00:00+00:00,1.0,0.0,316.0,8.909666666666668,4.294583333333333,29.5,35.666666666666664
