station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
tracadie,2025-01-01 04:00:00+00:00,1.0,0.0,152.0,1.0786666666666667,4.2575,7.9,9.533333333333333
tracadie,2025-01-01 05:00:00+00:00,1.0,0.0,156.0,-0.08033333333333334,4.251416666666667,2.8666666666666667,4.5
tracadie,2025-01-01 06:00:00+00:00,1.0,0.0,152.0,-0.9886666666666667,4.245833333333334,3.8666666666666667,5.233333333333333
tracadie,2025-01-01 07:00:00+00:00,1.0,0.0,146.0,-1.333,4.239166666666667,5.7,7.3
tracadie,2025-01-01 08:00:00+00:00,1.0,0.0,171.0,-1.1746666666666667,4.231916666666667,5.933333333333334,7.7
tracadie,2025-01-01 09:00:00+00:00,1.0,0.0,136.0,-1.3536666666666666,4.226333333333334,3.4,5.0
tracadie,2025-01-01 10:00:00+00:00,1.0,0.0,132.0,-1.9186666666666667,4.220833333333333,1.0333333333333334,1.8666666666666667
tracadie,2025-01-01 11:00:00+00:00,3.5,0.0,110.0,-2.134333333333333,4.230333333333333,1.6666666666666667,2.6
tracadie,2025-01-01 12:00:00+00:00,54.7,0.0,128.0,-1.089,4.439333333333333,1.8333333333333333,3.2333333333333334
tracadie,2025-01-01 13:00:00+00:00,121.53333333333333,0.0,104.0,1.0756666666666668,4.45725,8.533333333333333,9.733333333333333
tracadie,2025-01-01 14:00:00+00:00,128.76666666666668,0.0,70.0,2.116,4.459416666666667,13.133333333333333,15.733333333333333
tracadie,2025-01-01 15:00:00+00:00,158.23333333333332,0.0,98.0,3.0473333333333334,4.461333333333333,14.566666666666666,17.9
tracadie,2025-01-01 16:00:00+00:00,189.3,0.0,95.0,3.0959999999999996,4.462,17.833333333333332,20.366666666666667
tracadie,2025-01-01 17:00:00+00:00,134.1,0.0,73.0,3.1550000000000002,4.462583333333334,12.733333333333333,14.6
tracadie,2025-01-01 18:00:00+00:00,77.93333333333334,0.0,63.0,3.2103333333333333,4.4632499999999995,20.7,23.366666666666667
tracadie,2025-01-01 19:00:00+00:00,17.733333333333334,0.0,69.0,2.6983333333333333,4.414666666666666,21.066666666666666,23.866666666666667
