station,timestamp_utc,wind_gust_speed_max_kmh,solar_radiation_w_m2,rain_mm,air_temperature_c,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms
tracadie,2023-11-01 00:00:00+00:00,,30.382539682539683,0.0,2.662920634920635,4.366476190476191,213.0,11.446031746031746,14.928571428571429,
tracadie,2023-11-02 00:00:00+00:00,,80.53055555555555,0.0,3.3757361111111113,4.3600312500000005,340.0,21.456944444444446,27.71527777777778,
tracadie,2023-11-03 00:00:00+00:00,,77.17916666666666,0.0,3.699805555555556,4.3643680555555555,195.0,12.834722222222222,17.280555555555555,
tracadie,2023-11-04 00:00:00+00:00,,64.51388888888889,0.0,9.370375,4.370947916666667,166.0,18.34861111111111,25.322222222222223,
tracadie,2023-11-05 00:00:00+00:00,,20.925,0.0,5.603194444444445,4.374909722222222,216.0,9.723611111111111,13.155555555555555,
tracadie,2023-11-06 00:00:00+00:00,,108.77916666666667,0.0,3.4881527777777777,4.364097222222222,295.0,17.55,23.031944444444445,
tracadie,2023-11-07 00:00:00+00:00,,33.87361111111111,0.0,3.767805555555556,4.351381944444444,198.0,14.186111111111112,18.565277777777776,
tracadie,2023-11-08 00:00:00+00:00,,35.23888888888889,0.0,5.5563472222222225,4.364861111111111,139.0,19.880555555555556,27.743055555555557,
tracadie,2023-11-09 00:00:00+00:00,,47.56527777777778,0.0,5.068777777777778,4.353930555555555,257.0,30.990277777777777,39.49722222222222,
tracadie,2023-11-10 00:00:00+00:00,,39.1125,0.0,4.081666666666667,4.367204861111111,31.0,10.9,15.127777777777778,
tracadie,2023-11-11 00:00:00+00:00,,33.486111111111114,0.0,3.4152638888888887,4.357590277777778,241.0,14.719444444444445,19.447222222222223,
tracadie,2023-11-12 00:00:00+00:00,,39.666666666666664,0.0,3.4342916666666667,4.353447916666666,334.0,24.3625,31.045833333333334,
tracadie,2023-11-13 00:00:00+00:00,,50.97361111111111,0.0,1.2011527777777777,4.350267361111111,284.0,12.936111111111112,17.980555555555554,
tracadie,2023-11-14 00:00:00+00:00,,40.669444444444444,0.0,1.559875,4.348649305555556,244.0,6.886111111111111,9.169444444444444,
tracadie,2023-11-15 00:00:00+00:00,,54.24166666666667,0.0,3.0043055555555553,4.3543159722222216,7.0,11.697222222222223,15.154166666666667,
tracadie,2023-11-16 00:00:00+00:00,,59.895833333333336,0.0,5.013430555555556,4.355809027777777,136.0,13.8125,18.59722222222222,
tracadie,2023-11-17 00:00:00+00:00,,86.92083333333333,0.0,5.166013888888889,4.370239583333333,306.0,17.9375,23.5375,
tracadie,2023-11-18 00:00:00+00:00,,19.2625,0.0,12.051791666666668,4.366666666666666,153.0,23.058333333333334,31.323611111111113,
tracadie,2023-11-19 00:00:00+00:00,,95.73472222222222,0.0,3.900236111111111,4.375611111111111,86.0,22.815277777777776,30.16111111111111,
tracadie,2023-11-20 00:00:00+00:00,,41.25138888888889,0.0,1.2380972222222222,4.353361111111111,199.0,15.11111111111111,20.226388888888888,
tracadie,2023-11-21 00:00:00+00:00,,51.7,0.0,1.3431805555555556,4.354243055555555,334.0,27.219444444444445,34.27916666666667,
tracadie,2023-11-22 00:00:00+00:00,,43.611111111111114,0.0,1.2864166666666668,4.349027777777778,312.0,11.113888888888889,14.730555555555556,
tracadie,2023-11-23 00:00:00+00:00,,18.958333333333332,0.0,4.360305555555556,4.345059027777777,114.0,21.51388888888889,26.176388888888887,
tracadie,2023-11-24 00:00:00+00:00,,46.81111111111111,1.6,2.904916666666667,4.358402777777778,288.0,20.1125,27.729166666666668,
tracadie,2023-11-25 00:00:00+00:00,,23.325,0.0,-4.953291666666667,4.348076388888889,264.0,19.504166666666666,27.294444444444444,
tracadie,2023-11-26 00:00:00+00:00,,16.40138888888889,0.0,-1.3103888888888888,4.33834375,205.0,10.490277777777777,14.005555555555556,
tracadie,2023-11-27 00:00:00+00:00,,5.670833333333333,4.2,3.7737499999999997,4.3455868055555555,167.0,21.545833333333334,28.06388888888889,
tracadie,2023-11-28 00:00:00+00:00,,80.9486111111111,19.6,3.783986111111111,4.360315972222222,119.0,13.551388888888889,18.427777777777777,
tracadie,2023-11-29 00:00:00+00:00,,68.59027777777777,0.0,-2.0476944444444443,4.349576388888889,204.0,16.881944444444443,23.622222222222224,
tracadie,2023-11-30 00:00:00+00:00,,56.42777777777778,0.0,-2.3952638888888886,4.3404895833333335,254.0,14.301388888888889,19.54722222222222,
tracadie,2023-12-01 00:00:00+00:00,,1.0,0.0,2.802916666666667,4.2869166666666665,152.0,14.933333333333334,20.316666666666666,
