station,timestamp_utc,wind_gust_speed_max_kmh,solar_radiation_w_m2,rain_mm,air_temperature_c,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms
tracadie,2023-08-01 00:00:00+00:00,,273.5648,0.4,19.645015873015875,4.452908730158731,,,,
tracadie,2023-08-02 00:00:00+00:00,,306.07282913165267,0.0,19.182254901960782,4.439835087719299,,,,
tracadie,2023-08-03 00:00:00+00:00,,263.4075104311544,0.0,20.747027777777777,4.446895833333333,,,,
tracadie,2023-08-04 00:00:00+00:00,,270.7625,0.0,20.154291666666666,4.445187499999999,,,,
tracadie,2023-08-05 00:00:00+00:00,,60.55416666666667,24.8,18.774375,4.432368055555555,,,,
tracadie,2023-08-06 00:00:00+00:00,,199.47346368715083,0.2,18.822333333333333,4.4460625,,,,
tracadie,2023-08-07 00:00:00+00:00,,207.7846153846154,0.2,18.630041666666667,4.4434201388888885,,,,
tracadie,2023-08-08 00:00:00+00:00,,170.95244755244755,0.0,19.92823611111111,4.440086805555556,,,,
tracadie,2023-08-09 00:00:00+00:00,,53.7,21.400000000000002,19.511277777777778,4.4266875,,,,
tracadie,2023-08-10 00:00:00+00:00,,136.6267409470752,0.0,18.030444444444445,4.435006944444444,,,,
tracadie,2023-08-11 00:00:00+00:00,,47.84305555555556,18.0,16.787430555555556,4.442458333333333,,,,
tracadie,2023-08-12 00:00:00+00:00,,222.11805555555554,0.0,17.937722222222224,4.437253472222222,,,,
tracadie,2023-08-13 00:00:00+00:00,,200.2237762237762,0.0,20.38061111111111,4.442131944444444,,,,
tracadie,2023-08-14 00:00:00+00:00,,189.09583333333333,0.2,20.114180555555553,4.4397465277777775,,,,
tracadie,2023-08-15 00:00:00+00:00,,138.95694444444445,0.0,17.727416666666667,4.435309027777778,,,,
tracadie,2023-08-16 00:00:00+00:00,,118.80972222222222,0.0,17.271625,4.431666666666667,,,,
tracadie,2023-08-17 00:00:00+00:00,,257.8125,0.0,18.922472222222222,4.439131944444444,,,,
tracadie,2023-08-18 00:00:00+00:00,,64.28333333333333,3.6,19.966416666666667,4.437788194444445,,,,
tracadie,2023-08-19 00:00:00+00:00,,199.00278940027894,7.4,23.209722222222222,4.443631944444444,,,,
tracadie,2023-08-20 00:00:00+00:00,,154.46853146853147,0.0,19.91277777777778,4.439114583333333,,,,
tracadie,2023-08-21 00:00:00+00:00,,45.4875,1.0,18.66786111111111,4.4325729166666665,,,,
tracadie,2023-08-22 00:00:00+00:00,,260.2916666666667,0.0,17.859791666666666,4.4345625,,,,
tracadie,2023-08-23 00:00:00+00:00,,265.5986111111111,0.4,16.45115277777778,4.439378472222222,,,,
tracadie,2023-08-24 00:00:00+00:00,,270.1875,1.0,16.940083333333334,4.436190972222223,,,,
tracadie,2023-08-25 00:00:00+00:00,,184.82222222222222,0.0,18.352083333333333,4.4346909722222225,,,,
tracadie,2023-08-26 00:00:00+00:00,,40.44027777777778,20.6,18.430583333333335,4.424802083333334,,,,
tracadie,2023-08-27 00:00:00+00:00,,121.79444444444445,1.8,18.270569444444444,4.420624999999999,,,,
tracadie,2023-08-28 00:00:00+00:00,,260.1041666666667,0.2,18.21188888888889,4.427940972222222,,,,
tracadie,2023-08-29 00:00:00+00:00,,214.6611111111111,0.0,19.33676388888889,4.4405069444444445,,,,
tracadie,2023-08-30 00:00:00+00:00,,67.25833333333334,14.0,19.918666666666667,4.431993055555555,,,,
tracadie,2023-08-31 00:00:00+00:00,,70.87916666666666,2.0,16.710305555555557,4.422677083333333,,,,
tracadie,2023-09-01 00:00:00+00:00,,1.0,0.0,14.536555555555555,4.340277777777778,,,,
