station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,battery_v
tracadie,2025-06-01 03:00:00+00:00,1.0,0.0,26.46333333333333,36.62,132.0,16.198333333333334,4.28025
tracadie,2025-06-01 04:00:00+00:00,1.0,0.0,29.240000000000002,40.74,146.0,15.354000000000001,4.2695
tracadie,2025-06-01 05:00:00+00:00,1.0,0.0,27.02,37.5,146.0,14.585666666666667,4.262583333333333
tracadie,2025-06-01 06:00:00+00:00,1.0,0.0,28.41,37.78,143.0,13.898333333333333,4.2585
tracadie,2025-06-01 07:00:00+00:00,1.0,0.0,26.376666666666665,35.82,133.0,13.58,4.2555000000000005
tracadie,2025-06-01 08:00:00+00:00,5.8,0.0,24.053333333333335,33.376666666666665,135.0,13.347666666666667,4.26325
tracadie,2025-06-01 09:00:00+00:00,80.73333333333333,0.0,27.476666666666667,38.18,136.0,13.848333333333333,4.41425
tracadie,2025-06-01 10:00:00+00:00,241.93333333333334,0.0,29.966666666666665,42.38,139.0,14.578,4.49075
tracadie,2025-06-01 11:00:00+00:00,366.8666666666667,0.0,32.58,44.5,142.0,15.299,4.494666666666666
tracadie,2025-06-01 12:00:00+00:00,564.4,0.0,34.22,46.5,147.0,16.291,4.4975
tracadie,2025-06-01 13:00:00+00:00,670.9666666666667,0.0,34.9,47.62,143.0,17.084666666666667,4.499583333333333
tracadie,2025-06-01 14:00:00+00:00,549.7666666666667,0.0,36.46,50.3,150.0,17.104666666666667,4.50075
tracadie,2025-06-01 15:00:00+00:00,747.6333333333333,0.0,37.34,51.18,159.0,17.016666666666666,4.502
tracadie,2025-06-01 16:00:00+00:00,508.1034482758621,0.0,33.46,47.18,150.0,16.602333333333334,4.5015833333333335
tracadie,2025-06-01 17:00:00+00:00,337.93333333333334,0.0,32.736666666666665,44.059999999999995,170.0,16.641000000000002,4.502833333333333
tracadie,2025-06-01 18:00:00+00:00,303.5,0.0,32.336666666666666,44.22,161.0,16.87933333333333,4.502666666666666
tracadie,2025-06-01 19:00:00+00:00,383.8666666666667,0.0,38.059999999999995,51.78,173.0,17.052333333333333,4.50425
tracadie,2025-06-01 20:00:00+00:00,165.43333333333334,0.0,31.41,43.18,167.0,15.774333333333335,4.503833333333334
tracadie,2025-06-01 21:00:00+00:00,185.33333333333334,0.0,21.246666666666666,29.56,198.0,15.886,4.503166666666666
tracadie,2025-06-01 22:00:00+00:00,111.5,0.0,25.683333333333334,34.940000000000005,184.0,15.684666666666667,4.504166666666666
tracadie,2025-06-01 23:00:00+00:00,38.7,0.0,21.166666666666668,29.12,185.0,13.814666666666666,4.500416666666666
tracadie,2025-06-02 00:00:00+00:00,1.3666666666666667,0.0,19.523333333333333,26.33,198.0,12.787333333333333,4.35725
tracadie,2025-06-02 01:00:00+00:00,1.0,0.0,22.013333333333332,30.766666666666666,198.0,12.669666666666666,4.304
tracadie,2025-06-02 02:00:00+00:00,1.0,0.0,21.896666666666665,30.790000000000003,178.0,12.435666666666666,4.29525
tracadie,2025-06-02 03:00:00+00:00,1.0,0.0,20.4,28.433333333333334,163.0,12.229999999999999,4.290166666666667
tracadie,2025-06-02 04:00:00+00:00,1.0,0.0,21.84333333333333,29.85,178.0,11.904666666666666,4.282416666666666
tracadie,2025-06-02 05:00:00+00:00,1.0,0.0,19.639999999999997,26.82,154.0,11.028,4.271166666666667
tracadie,2025-06-02 06:00:00+00:00,1.0,0.0,20.040000000000003,27.35,177.0,10.774333333333335,4.2636666666666665
tracadie,2025-06-02 07:00:00+00:00,1.0,0.0,17.64,24.313333333333333,170.0,10.56,4.254583333333334
tracadie,2025-06-02 08:00:00+00:00,8.0,0.0,16.720000000000002,22.456666666666667,163.0,10.381333333333334,4.26
tracadie,2025-06-02 09:00:00+00:00,78.03333333333333,0.0,18.720000000000002,24.303333333333335,163.0,10.638,4.45225
tracadie,2025-06-02 10:00:00+00:00,205.0,0.0,21.966666666666665,29.759999999999998,171.0,11.485333333333333,4.48975
tracadie,2025-06-02 11:00:00+00:00,328.1,0.0,22.28666666666667,30.083333333333332,187.0,12.027333333333333,4.491083333333333
tracadie,2025-06-02 12:00:00+00:00,497.4,0.0,24.19,31.82,166.0,12.671,4.492333333333334
tracadie,2025-06-02 13:00:00+00:00,633.8666666666667,0.0,22.56,29.77,166.0,13.643333333333334,4.494416666666667
tracadie,2025-06-02 14:00:00+00:00,711.1666666666666,0.0,23.803333333333335,30.85666666666667,147.0,14.395000000000001,4.498333333333334
tracadie,2025-06-02 15:00:00+00:00,770.5666666666667,0.0,23.423333333333336,31.293333333333333,149.0,16.142666666666667,4.5
tracadie,2025-06-02 16:00:00+00:00,759.1666666666666,0.0,27.35,38.62,161.0,17.564666666666664,4.502583333333333
tracadie,2025-06-02 17:00:00+00:00,523.7333333333333,0.0,29.276666666666664,40.78,191.0,17.783,4.5032499999999995
tracadie,2025-06-02 18:00:00+00:00,500.53333333333336,0.0,29.516666666666666,39.940000000000005,188.0,18.074666666666666,4.504499999999999
tracadie,2025-06-02 19:00:00+00:00,504.6,0.0,26.456666666666667,37.74,202.0,18.511333333333333,4.504583333333334
tracadie,2025-06-02 20:00:00+00:00,482.26666666666665,0.0,28.4,38.66,190.0,18.550666666666665,4.5055
tracadie,2025-06-02 21:00:00+00:00,223.96666666666667,0.0,22.41,30.603333333333335,188.0,18.082,4.50625
tracadie,2025-06-02 22:00:00+00:00,86.4,0.0,17.36,23.90666666666667,201.0,17.490666666666666,4.5065833333333325
tracadie,2025-06-02 23:00:00+00:00,30.033333333333335,0.0,16.84,23.1,173.0,15.510333333333334,4.495416666666666
tracadie,2025-06-03 00:00:00+00:00,1.2333333333333334,0.0,14.520000000000001,20.323333333333334,191.0,13.695666666666666,4.331583333333334
tracadie,2025-06-03 01:00:00+00:00,1.0,0.0,14.76,19.84,187.0,13.095666666666666,4.304333333333333
