station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,battery_v
tracadie,2025-09-01 03:00:00+00:00,1.0,0.0,0.0,0.0,191.0,14.057666666666668,4.267
tracadie,2025-09-01 04:00:00+00:00,1.0,0.0,0.0,0.0,191.0,13.575,4.2597499999999995
tracadie,2025-09-01 05:00:00+00:00,1.0,0.0,0.0,0.0,190.0,13.568999999999999,4.251666666666666
tracadie,2025-09-01 06:00:00+00:00,1.0,0.0,0.0,0.0,190.0,13.684333333333335,4.2435833333333335
tracadie,2025-09-01 07:00:00+00:00,1.0,0.0,0.0,0.0,190.0,16.283333333333335,4.23375
tracadie,2025-09-01 08:00:00+00:00,1.0,0.0,0.0,0.04,326.0,18.747333333333334,4.226
tracadie,2025-09-01 09:00:00+00:00,8.233333333333333,0.0,0.0,0.0,327.0,18.746,4.240583333333333
tracadie,2025-09-01 10:00:00+00:00,109.56666666666666,0.0,8.08,10.520000000000001,324.0,19.083000000000002,4.45625
tracadie,2025-09-01 11:00:00+00:00,267.06666666666666,0.0,14.2,17.720000000000002,324.0,19.04733333333333,4.491333333333333
tracadie,2025-09-01 12:00:00+00:00,423.4,0.0,12.8,16.64,327.0,19.076,4.494666666666666
tracadie,2025-09-01 13:00:00+00:00,557.2,0.0,11.96,15.32,334.0,19.398333333333333,4.49725
tracadie,2025-09-01 14:00:00+00:00,667.1666666666666,0.0,11.92,15.76,336.0,19.739666666666665,4.5005
tracadie,2025-09-01 15:00:00+00:00,716.9666666666667,0.0,11.28,15.120000000000001,355.0,20.038,4.502999999999999
tracadie,2025-09-01 16:00:00+00:00,727.9,0.0,10.479999999999999,14.2,341.0,20.095666666666666,4.504833333333333
tracadie,2025-09-01 17:00:00+00:00,698.6666666666666,0.0,11.2,14.8,340.0,20.15,4.5055
tracadie,2025-09-01 18:00:00+00:00,620.3333333333334,0.0,11.68,15.639999999999999,341.0,20.397,4.50725
tracadie,2025-09-01 19:00:00+00:00,495.3333333333333,0.0,9.879999999999999,13.08,337.0,20.43,4.507583333333334
tracadie,2025-09-01 20:00:00+00:00,339.26666666666665,0.0,7.4,10.44,333.0,20.761000000000003,4.508666666666667
tracadie,2025-09-01 21:00:00+00:00,172.43333333333334,0.0,5.6,8.08,326.0,19.680333333333333,4.507916666666667
tracadie,2025-09-01 22:00:00+00:00,28.733333333333334,0.0,3.2800000000000002,5.12,331.0,18.353666666666665,4.499083333333333
tracadie,2025-09-01 23:00:00+00:00,1.0,0.0,0.44,0.8,344.0,16.854333333333333,4.341
tracadie,2025-09-02 00:00:00+00:00,1.0,0.0,0.0,0.0,338.0,15.122000000000002,4.285083333333334
tracadie,2025-09-02 01:00:00+00:00,1.0,0.0,0.0,0.0,329.0,14.135,4.2764999999999995
tracadie,2025-09-02 02:00:00+00:00,1.0,0.0,0.0,0.0,336.0,13.353,4.271416666666666
tracadie,2025-09-02 03:00:00+00:00,1.0,0.0,0.0,0.0,321.0,12.434,4.267166666666666
tracadie,2025-09-02 04:00:00+00:00,1.0,0.0,0.0,0.0,180.0,12.251333333333333,4.263
tracadie,2025-09-02 05:00:00+00:00,1.0,0.0,0.0,0.0,180.0,12.140666666666666,4.25875
tracadie,2025-09-02 06:00:00+00:00,1.0,0.0,0.0,0.0,180.0,12.061333333333332,4.254166666666666
tracadie,2025-09-02 07:00:00+00:00,1.0,0.0,0.0,0.0,183.0,11.806333333333333,4.24875
tracadie,2025-09-02 08:00:00+00:00,1.0,0.0,0.0,0.0,185.0,11.256,4.2428333333333335
tracadie,2025-09-02 09:00:00+00:00,10.8,0.0,0.0,0.0,183.0,11.137666666666666,4.262333333333333
tracadie,2025-09-02 10:00:00+00:00,125.43333333333334,0.0,0.0,0.0,187.0,12.641333333333334,4.4727500000000004
tracadie,2025-09-02 11:00:00+00:00,260.7,0.0,0.0,0.0,187.0,15.559,4.489416666666666
tracadie,2025-09-02 12:00:00+00:00,435.46666666666664,0.0,0.0,0.0,184.0,18.929,4.495666666666667
tracadie,2025-09-02 13:00:00+00:00,562.9,0.0,0.0,0.0,185.0,20.646,4.500416666666667
tracadie,2025-09-02 14:00:00+00:00,675.3333333333334,0.0,0.0,0.0,32.0,21.408333333333335,4.5035
tracadie,2025-09-02 15:00:00+00:00,722.9666666666667,0.0,0.0,0.0,6.0,22.06,4.50725
tracadie,2025-09-02 16:00:00+00:00,639.8333333333334,0.0,0.0,0.0,11.0,21.496333333333332,4.508
tracadie,2025-09-02 17:00:00+00:00,661.9,0.0,2.64,3.32,14.0,21.537333333333333,4.509333333333333
tracadie,2025-09-02 18:00:00+00:00,613.6666666666666,0.0,13.76,15.84,17.0,21.482666666666667,4.509416666666667
tracadie,2025-09-02 19:00:00+00:00,479.96666666666664,0.0,14.32,16.12,25.0,21.861666666666668,4.51075
tracadie,2025-09-02 20:00:00+00:00,309.6333333333333,0.0,13.96,15.48,31.0,22.85,4.511833333333333
tracadie,2025-09-02 21:00:00+00:00,175.46666666666667,0.0,11.56,13.32,41.0,22.451666666666664,4.513583333333334
tracadie,2025-09-02 22:00:00+00:00,32.06666666666667,0.0,4.4,6.08,51.0,21.846,4.502833333333333
tracadie,2025-09-02 23:00:00+00:00,1.0,0.0,3.0,3.92,114.0,19.796666666666667,4.344916666666667
tracadie,2025-09-03 00:00:00+00:00,1.0,0.0,0.88,1.16,126.0,18.138666666666666,4.290166666666667
tracadie,2025-09-03 01:00:00+00:00,1.0,0.0,9.44,11.360000000000001,142.0,17.346666666666668,4.2775
tracadie,2025-09-03 02:00:00+00:00,1.0,0.0,8.96,11.120000000000001,138.0,16.688333333333333,4.2740833333333335
tracadie,2025-09-03 03:00:00+00:00,1.0,0.0,7.72,9.479999999999999,150.0,16.432666666666666,4.269
tracadie,2025-09-03 04:00:00+00:00,1.0,0.0,7.2,9.16,136.0,16.349666666666668,4.266333333333333
tracadie,2025-09-03 05:00:00+00:00,1.0,0.0,5.12,6.840000000000001,152.0,16.484333333333336,4.261166666666667
tracadie,2025-09-03 06:00:00+00:00,1.0,0.0,6.8,8.96,153.0,16.583000000000002,4.254666666666666
tracadie,2025-09-03 07:00:00+00:00,1.0,0.0,7.8,9.8,161.0,16.014333333333333,4.243416666666667
tracadie,2025-09-03 08:00:00+00:00,1.0,0.0,11.879999999999999,14.360000000000001,163.0,15.621,4.236166666666667
tracadie,2025-09-03 09:00:00+00:00,5.833333333333333,0.0,8.6,11.0,168.0,15.551333333333334,4.24125
tracadie,2025-09-03 10:00:00+00:00,106.7,0.0,8.92,11.76,156.0,17.094333333333335,4.455583333333333
tracadie,2025-09-03 11:00:00+00:00,259.8,0.0,11.2,14.96,153.0,18.473333333333336,4.491166666666667
tracadie,2025-09-03 12:00:00+00:00,392.3333333333333,0.0,12.44,16.64,168.0,19.666,4.496083333333334
tracadie,2025-09-03 13:00:00+00:00,536.4333333333333,0.0,11.520000000000001,15.6,161.0,20.753666666666668,4.499333333333333
tracadie,2025-09-03 14:00:00+00:00,661.6,0.0,11.96,16.08,160.0,22.818666666666665,4.503916666666666
tracadie,2025-09-03 15:00:00+00:00,718.9,0.0,11.8,17.563333333333333,154.0,24.127666666666666,4.50775
tracadie,2025-09-03 16:00:00+00:00,723.2,0.0,12.24,17.04,139.0,24.76033333333333,4.510916666666667
tracadie,2025-09-03 17:00:00+00:00,680.7333333333333,0.0,13.120000000000001,17.959999999999997,157.0,25.121666666666666,4.511666666666667
tracadie,2025-09-03 18:00:00+00:00,597.0666666666667,0.0,12.72,17.04,146.0,26.053,4.513583333333334
tracadie,2025-09-03 19:00:00+00:00,439.6,0.0,9.96,14.08,125.0,27.316,4.515333333333333
tracadie,2025-09-03 20:00:00+00:00,310.06666666666666,0.0,11.4,14.92,136.0,27.243,4.516583333333334
tracadie,2025-09-03 21:00:00+00:00,137.7,0.0,10.080000000000002,13.639999999999999,138.0,25.603,4.515833333333333
tracadie,2025-09-03 22:00:00+00:00,21.2,0.0,4.24,5.72,152.0,23.058333333333334,4.490333333333333
tracadie,2025-09-03 23:00:00+00:00,1.0,0.0,4.4,5.28,146.0,20.208000000000002,4.322416666666666
tracadie,2025-09-04 00:00:00+00:00,1.0,0.0,5.6,6.96,160.0,19.52466666666667,4.284083333333333
tracadie,2025-09-04 01:00:00+00:00,1.0,0.0,10.8,14.479999999999999,136.0,19.724333333333334,4.2763333333333335
tracadie,2025-09-04 02:00:00+00:00,1.0,0.0,11.520000000000001,15.56,157.0,19.142999999999997,4.27025
tracadie,2025-09-04 03:00:00+00:00,1.0,0.0,8.48,11.24,174.0,18.034333333333333,4.26825
tracadie,2025-09-04 04:00:00+00:00,1.0,0.0,8.4,11.4,168.0,17.198,4.263916666666667
tracadie,2025-09-04 05:00:00+00:00,1.0,0.0,7.680000000000001,9.879999999999999,178.0,16.358666666666668,4.258083333333333
tracadie,2025-09-04 06:00:00+00:00,1.0,0.0,9.56,12.24,174.0,15.726333333333335,4.249833333333333
tracadie,2025-09-04 07:00:00+00:00,1.0,0.0,8.28,10.84,174.0,15.043000000000001,4.2411666666666665
