station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
tracadie,2024-11-01 03:00:00+00:00,1.0,0.0,181.0,14.211333333333332,4.269916666666666,20.166666666666668,26.7
tracadie,2024-11-01 04:00:00+00:00,1.0,0.0,181.0,13.830333333333334,4.2651666666666666,18.633333333333333,24.666666666666668
tracadie,2024-11-01 05:00:00+00:00,1.0,0.0,173.0,13.279333333333334,4.2615,15.966666666666667,20.666666666666668
tracadie,2024-11-01 06:00:00+00:00,1.0,0.0,166.0,13.383999999999999,4.255583333333333,18.166666666666668,23.7
tracadie,2024-11-01 07:00:00+00:00,1.0,0.0,168.0,13.554333333333334,4.248666666666667,18.366666666666667,24.4
tracadie,2024-11-01 08:00:00+00:00,1.0,0.0,156.0,13.771333333333333,4.242999999999999,17.2,22.8
tracadie,2024-11-01 09:00:00+00:00,1.0,0.0,167.0,14.058,4.237166666666667,17.133333333333333,22.9
tracadie,2024-11-01 10:00:00+00:00,1.0,0.0,166.0,14.399666666666667,4.233,12.733333333333333,16.866666666666667
tracadie,2024-11-01 11:00:00+00:00,13.6,0.0,256.0,14.723666666666666,4.2924999999999995,7.633333333333334,10.566666666666666
tracadie,2024-11-01 12:00:00+00:00,39.56666666666667,0.6000000000000001,185.0,14.301333333333334,4.348833333333333,10.966666666666667,14.633333333333333
tracadie,2024-11-01 13:00:00+00:00,107.43333333333334,0.0,183.0,14.696666666666665,4.471166666666667,14.4,19.533333333333335
tracadie,2024-11-01 14:00:00+00:00,116.5,0.0,195.0,15.277333333333333,4.473833333333333,14.533333333333333,19.966666666666665
tracadie,2024-11-01 15:00:00+00:00,66.23333333333333,0.0,202.0,15.164333333333333,4.475333333333333,15.0,19.933333333333334
tracadie,2024-11-01 16:00:00+00:00,61.63333333333333,0.6000000000000001,194.0,14.954666666666666,4.476833333333333,11.533333333333333,15.833333333333334
tracadie,2024-11-01 17:00:00+00:00,53.6,0.6000000000000001,194.0,14.838,4.476083333333333,14.666666666666666,19.766666666666666
tracadie,2024-11-01 18:00:00+00:00,52.0,0.0,205.0,14.552666666666665,4.445666666666667,12.833333333333334,17.4
tracadie,2024-11-01 19:00:00+00:00,11.133333333333333,0.2,314.0,10.337333333333333,4.38575,12.766666666666667,16.466666666666665
tracadie,2024-11-01 20:00:00+00:00,3.966666666666667,0.2,3.0,9.386333333333335,4.337416666666667,11.633333333333333,15.8
tracadie,2024-11-01 21:00:00+00:00,1.0,0.6000000000000001,358.0,9.067666666666666,4.2965,12.866666666666667,16.733333333333334
tracadie,2024-11-01 22:00:00+00:00,1.0,0.8,330.0,8.725,4.283,28.833333333333332,35.666666666666664
tracadie,2024-11-01 23:00:00+00:00,1.0,4.4,309.0,8.045666666666667,4.272583333333333,28.433333333333334,35.2
tracadie,2024-11-02 00:00:00+00:00,1.0,0.4,13.0,8.165666666666667,4.264166666666667,27.733333333333334,35.1
tracadie,2024-11-02 01:00:00+00:00,1.0,0.0,321.0,8.138333333333334,4.256583333333333,31.033333333333335,38.5
tracadie,2024-11-02 02:00:00+00:00,1.0,0.0,331.0,8.089333333333334,4.249666666666666,31.133333333333333,37.86666666666667
tracadie,2024-11-02 03:00:00+00:00,1.0,0.0,333.0,7.631333333333333,4.2405,31.233333333333334,38.333333333333336
