station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
tracadie,2024-12-01 04:00:00+00:00,1.0,0.0,209.0,-0.693,4.236416666666667,6.766666666666667,9.5
tracadie,2024-12-01 05:00:00+00:00,1.0,0.0,205.0,-0.9403333333333334,4.226416666666666,6.333333333333333,9.0
tracadie,2024-12-01 06:00:00+00:00,1.0,0.0,201.0,-0.838,4.218083333333333,7.766666666666667,11.033333333333333
tracadie,2024-12-01 07:00:00+00:00,1.0,0.0,188.0,-1.1906666666666665,4.20925,8.933333333333334,12.3
tracadie,2024-12-01 08:00:00+00:00,1.0,0.0,191.0,-1.5813333333333333,4.200166666666667,7.9,11.233333333333333
tracadie,2024-12-01 09:00:00+00:00,1.0,0.0,171.0,-2.009333333333333,4.192583333333333,7.8,10.933333333333334
tracadie,2024-12-01 10:00:00+00:00,1.0,0.0,171.0,-1.813,4.186583333333333,11.133333333333333,14.4
tracadie,2024-12-01 11:00:00+00:00,8.133333333333333,0.0,194.0,-1.6083333333333334,4.246333333333333,7.9,10.966666666666667
tracadie,2024-12-01 12:00:00+00:00,115.53333333333333,0.4,197.0,-0.804,4.454083333333333,8.2,11.233333333333333
tracadie,2024-12-01 13:00:00+00:00,236.23333333333332,1.8,188.0,0.7976666666666666,4.45825,12.5,17.566666666666666
tracadie,2024-12-01 14:00:00+00:00,328.6333333333333,1.8,212.0,1.5136666666666667,4.460583333333333,17.966666666666665,24.566666666666666
tracadie,2024-12-01 15:00:00+00:00,379.8333333333333,0.8,222.0,2.0053333333333336,4.46125,20.6,27.0
tracadie,2024-12-01 16:00:00+00:00,361.46666666666664,0.2,211.0,2.3063333333333333,4.462083333333333,22.066666666666666,29.833333333333332
tracadie,2024-12-01 17:00:00+00:00,169.4,0.0,225.0,2.308333333333333,4.462416666666667,18.2,25.4
tracadie,2024-12-01 18:00:00+00:00,213.4,0.0,219.0,2.8866666666666663,4.463333333333334,17.1,23.733333333333334
tracadie,2024-12-01 19:00:00+00:00,115.43333333333334,0.0,211.0,3.214,4.4645,12.233333333333333,17.066666666666666
tracadie,2024-12-01 20:00:00+00:00,8.266666666666667,0.0,201.0,1.683,4.404916666666667,6.333333333333333,8.6
tracadie,2024-12-01 21:00:00+00:00,1.0,0.0,183.0,-0.06500000000000002,4.312666666666666,3.6666666666666665,5.233333333333333
tracadie,2024-12-01 22:00:00+00:00,1.0,0.0,183.0,-0.25266666666666665,4.290833333333333,7.166666666666667,9.6
tracadie,2024-12-01 23:00:00+00:00,1.0,0.0,185.0,-0.7183333333333334,4.277833333333334,2.7333333333333334,4.066666666666666
tracadie,2024-12-02 00:00:00+00:00,1.0,0.0,175.0,-0.018666666666666675,4.26675,4.2,5.566666666666666
tracadie,2024-12-02 01:00:00+00:00,1.0,0.0,180.0,0.7916666666666666,4.258333333333334,4.766666666666667,6.466666666666667
tracadie,2024-12-02 02:00:00+00:00,1.0,0.0,187.0,0.9440000000000001,4.2505,2.966666666666667,4.7
tracadie,2024-12-02 03:00:00+00:00,1.0,0.0,174.0,1.413,4.241916666666667,3.8,5.666666666666667
tracadie,2024-12-02 04:00:00+00:00,1.0,0.0,185.0,0.6649999999999999,4.233333333333333,2.066666666666667,3.6
tracadie,2024-12-02 05:00:00+00:00,1.0,0.0,246.0,0.04633333333333334,4.224,5.866666666666666,8.7
