station,timestamp_utc,wind_gust_speed_max_kmh,solar_radiation_w_m2,rain_mm,air_temperature_c,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms
tracadie,2023-10-01 00:00:00+00:00,,174.92698412698414,0.2,14.765809523809523,4.420289682539683,190.0,6.338095238095238,8.182539682539682,
tracadie,2023-10-02 00:00:00+00:00,,188.4375,0.0,16.37666666666667,4.416746527777778,7.0,12.083333333333334,15.41388888888889,
tracadie,2023-10-03 00:00:00+00:00,,114.27638888888889,0.0,16.699375,4.401572916666667,188.0,16.616666666666667,21.893055555555556,
tracadie,2023-10-04 00:00:00+00:00,,175.55972222222223,0.0,13.895402777777779,4.409072916666666,355.0,13.109722222222222,16.538888888888888,
tracadie,2023-10-05 00:00:00+00:00,,145.8972222222222,0.0,16.579138888888888,4.398236111111111,111.0,12.2625,16.270833333333332,
tracadie,2023-10-06 00:00:00+00:00,,165.84166666666667,0.0,18.282680555555558,4.412420138888889,175.0,15.27361111111111,20.355555555555554,
tracadie,2023-10-07 00:00:00+00:00,,98.23611111111111,0.0,17.16588888888889,4.4141562500000004,185.0,11.722222222222221,14.847222222222221,
tracadie,2023-10-08 00:00:00+00:00,,28.252777777777776,21.6,16.57640277777778,4.397409722222222,101.0,28.759722222222223,36.456944444444446,
tracadie,2023-10-09 00:00:00+00:00,,156.86527777777778,0.0,13.319444444444445,4.405916666666666,202.0,9.269444444444444,12.409722222222221,
tracadie,2023-10-10 00:00:00+00:00,,90.0875,4.0,13.669597222222222,4.3963680555555555,100.0,11.058333333333334,14.6125,
tracadie,2023-10-11 00:00:00+00:00,,109.31944444444444,0.0,12.413597222222224,4.3929374999999995,206.0,8.497222222222222,11.154166666666667,
tracadie,2023-10-12 00:00:00+00:00,,116.575,0.2,13.22823611111111,4.40029513888889,122.0,5.322222222222222,6.955555555555556,
tracadie,2023-10-13 00:00:00+00:00,,51.49861111111111,7.2,12.211083333333333,4.398149305555555,131.0,7.830555555555556,10.290277777777778,
tracadie,2023-10-14 00:00:00+00:00,,37.59861111111111,10.0,11.894819444444446,4.390829861111111,286.0,26.008333333333333,34.18194444444445,
tracadie,2023-10-15 00:00:00+00:00,,94.11805555555556,0.0,11.091208333333334,4.394697916666667,233.0,13.0,17.74861111111111,
tracadie,2023-10-16 00:00:00+00:00,,13.404166666666667,25.400000000000002,11.9175,4.381809027777778,48.0,33.34027777777778,41.208333333333336,
tracadie,2023-10-17 00:00:00+00:00,,57.1625,0.2,9.91876388888889,4.386902777777777,10.0,24.42361111111111,30.15,
tracadie,2023-10-18 00:00:00+00:00,,90.54027777777777,0.0,9.203513888888889,4.389826388888888,319.0,9.916666666666666,13.306944444444444,
tracadie,2023-10-19 00:00:00+00:00,,112.43055555555556,0.0,11.253944444444445,4.394385416666667,190.0,12.286111111111111,16.37638888888889,
tracadie,2023-10-20 00:00:00+00:00,,136.20277777777778,0.0,13.417541666666665,4.39903125,201.0,14.9375,20.209722222222222,
tracadie,2023-10-21 00:00:00+00:00,,34.24583333333333,11.600000000000001,13.393958333333332,4.381555555555555,145.0,14.9125,17.74861111111111,
tracadie,2023-10-22 00:00:00+00:00,,31.440277777777776,20.6,11.493791666666668,4.3876180555555555,28.0,26.180555555555557,32.90833333333333,
tracadie,2023-10-23 00:00:00+00:00,,52.27638888888889,6.2,8.454,4.387260416666667,347.0,30.32777777777778,39.07222222222222,
tracadie,2023-10-24 00:00:00+00:00,,142.1652777777778,0.0,8.010208333333335,4.386177083333333,340.0,11.225,14.918055555555556,
tracadie,2023-10-25 00:00:00+00:00,,79.1763888888889,0.0,11.039055555555555,4.393208333333333,183.0,13.347222222222221,18.272222222222222,
tracadie,2023-10-26 00:00:00+00:00,,122.77083333333333,0.0,13.319277777777776,4.399875,184.0,9.294444444444444,12.730555555555556,
tracadie,2023-10-27 00:00:00+00:00,,17.358333333333334,4.4,11.859875,4.380246527777778,131.0,9.794444444444444,12.647222222222222,
tracadie,2023-10-28 00:00:00+00:00,,97.925,0.6,16.08398611111111,4.394444444444444,149.0,19.518055555555556,26.094444444444445,
tracadie,2023-10-29 00:00:00+00:00,,48.28888888888889,0.0,7.97125,4.39025,263.0,24.530555555555555,32.455555555555556,
tracadie,2023-10-30 00:00:00+00:00,,21.943055555555556,0.0,2.5654583333333334,4.360743055555556,226.0,7.945833333333334,10.683333333333334,
tracadie,2023-10-31 00:00:00+00:00,,56.33611111111111,0.0,3.4472361111111116,4.360427083333334,150.0,12.151388888888889,16.81111111111111,
tracadie,2023-11-01 00:00:00+00:00,,1.0,0.0,2.5451111111111113,4.312166666666666,232.0,10.733333333333333,13.566666666666666,
