station,timestamp_utc,wind_gust_speed_max_kmh,solar_radiation_w_m2,rain_mm,air_temperature_c,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms
tracadie,2023-07-01 00:00:00+00:00,,320.8473895582329,0.0,23.34285714285714,4.335912698412699,,,,
tracadie,2023-07-02 00:00:00+00:00,,253.65734265734267,0.0,22.44013888888889,4.330885416666667,,,,
tracadie,2023-07-03 00:00:00+00:00,,48.40625,0.0,20.811875,4.32309375,,,,
tracadie,2023-07-04 00:00:00+00:00,,138.8815331010453,0.0,18.266770833333332,4.317534722222223,,,,
tracadie,2023-07-05 00:00:00+00:00,,152.07986111111111,0.0,18.22767361111111,4.314038194444445,,,,
tracadie,2023-07-06 00:00:00+00:00,,300.62152777777777,0.0,17.628680555555558,4.310319444444445,,,,
tracadie,2023-07-07 00:00:00+00:00,,249.82291666666666,0.0,20.0090625,4.310423611111111,,,,
tracadie,2023-07-08 00:00:00+00:00,,278.86411149825784,0.0,23.29017361111111,4.310930555555555,,,,
tracadie,2023-07-09 00:00:00+00:00,,296.77430555555554,0.0,22.520833333333332,4.306708333333333,,,,
tracadie,2023-07-10 00:00:00+00:00,,206.30388692579504,0.0,21.94204861111111,4.302166666666667,,,,
tracadie,2023-07-11 00:00:00+00:00,,120.07665505226481,0.0,19.528715277777778,4.295881944444444,,,,
tracadie,2023-07-12 00:00:00+00:00,,159.5645933014354,0.0,19.723809523809525,4.302243243243243,,,,
tracadie,2023-07-13 00:00:00+00:00,,545.3333333333334,0.0,20.88,4.273277456647399,,,,
tracadie,2023-07-14 00:00:00+00:00,,531.3363636363637,0.0,27.500545454545453,4.348838951310861,,,,
tracadie,2023-07-15 00:00:00+00:00,,180.29473684210527,0.0,24.395944055944057,4.430597902097903,,,,
tracadie,2023-07-16 00:00:00+00:00,,223.23776223776224,0.0,24.313506944444445,4.441253472222222,,,,
tracadie,2023-07-17 00:00:00+00:00,,136.07291666666666,0.0,24.19232638888889,4.440729166666667,,,,
tracadie,2023-07-18 00:00:00+00:00,,229.22569444444446,0.0,25.5878125,4.439819444444444,,,,
tracadie,2023-07-19 00:00:00+00:00,,97.5625,0.0,24.110902777777778,4.440086805555556,,,,
tracadie,2023-07-20 00:00:00+00:00,,293.1884669479606,0.0,22.252742616033757,4.444211805555556,,,,
tracadie,2023-07-21 00:00:00+00:00,,205.46527777777777,0.0,22.422416666666667,4.436996527777778,,,,
tracadie,2023-07-22 00:00:00+00:00,,91.24573863636364,0.6000000000000001,20.503792613636364,4.418381625441696,,,,
tracadie,2023-07-23 00:00:00+00:00,,183.81997187060477,0.0,22.54723611111111,4.4447881944444445,,,,
tracadie,2023-07-24 00:00:00+00:00,,294.70694444444445,0.0,24.25690277777778,4.447027777777778,,,,
tracadie,2023-07-25 00:00:00+00:00,,302.9263888888889,0.0,25.264916666666668,4.451645833333334,,,,
tracadie,2023-07-26 00:00:00+00:00,,203.52155771905424,3.8000000000000003,23.202055555555553,4.440326388888889,,,,
tracadie,2023-07-27 00:00:00+00:00,,166.65277777777777,0.0,23.36416666666667,4.446913194444445,,,,
tracadie,2023-07-28 00:00:00+00:00,,230.11388888888888,14.8,21.446055555555557,4.442697916666667,,,,
tracadie,2023-07-29 00:00:00+00:00,,264.8875,0.6000000000000001,21.7825,4.451003472222222,,,,
tracadie,2023-07-30 00:00:00+00:00,,291.72083333333336,1.8,20.13026388888889,4.439552083333333,,,,
tracadie,2023-07-31 00:00:00+00:00,,277.3282122905028,0.0,20.916763888888887,4.448416666666667,,,,
tracadie,2023-08-01 00:00:00+00:00,,1.0,0.0,19.862555555555556,4.3558055555555555,,,,
