station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
tracadie,2024-01-01 04:00:00+00:00,1.0,0.0,253.0,-1.736,4.259833333333334,15.466666666666667,22.233333333333334
tracadie,2024-01-01 05:00:00+00:00,1.0,0.0,257.0,-2.009,4.249583333333333,17.633333333333333,24.366666666666667
tracadie,2024-01-01 06:00:00+00:00,1.0,0.0,261.0,-2.214,4.2404166666666665,17.1,23.333333333333332
tracadie,2024-01-01 07:00:00+00:00,1.0,0.0,260.0,-2.4410000000000003,4.2348333333333334,16.0,21.733333333333334
tracadie,2024-01-01 08:00:00+00:00,1.0,0.0,243.0,-2.6666666666666665,4.2290833333333335,13.666666666666666,19.233333333333334
tracadie,2024-01-01 09:00:00+00:00,1.0,0.0,250.0,-2.9796666666666667,4.225083333333333,14.733333333333333,20.533333333333335
tracadie,2024-01-01 10:00:00+00:00,1.0,0.0,244.0,-3.3333333333333335,4.224,14.533333333333333,20.633333333333333
tracadie,2024-01-01 11:00:00+00:00,1.0,0.0,236.0,-3.379,4.2218333333333335,10.833333333333334,14.666666666666666
tracadie,2024-01-01 12:00:00+00:00,6.2,0.0,251.0,-3.548,4.271583333333333,12.9,18.066666666666666
tracadie,2024-01-01 13:00:00+00:00,13.266666666666667,0.0,232.0,-3.7359999999999998,4.389083333333333,12.466666666666667,16.233333333333334
tracadie,2024-01-01 14:00:00+00:00,38.96666666666667,0.0,225.0,-3.636,4.471333333333334,14.333333333333334,18.8
tracadie,2024-01-01 15:00:00+00:00,56.9,0.0,229.0,-3.454,4.475416666666667,15.266666666666667,19.833333333333332
tracadie,2024-01-01 16:00:00+00:00,89.03333333333333,0.0,241.0,-3.371,4.477916666666666,16.266666666666666,21.5
tracadie,2024-01-01 17:00:00+00:00,72.03333333333333,0.0,226.0,-3.223,4.478916666666667,14.4,19.466666666666665
tracadie,2024-01-01 18:00:00+00:00,49.8,0.0,230.0,-3.0006666666666666,4.479833333333334,14.1,18.866666666666667
tracadie,2024-01-01 19:00:00+00:00,32.56666666666667,0.0,256.0,-3.095666666666667,4.47925,16.533333333333335,22.4
tracadie,2024-01-01 20:00:00+00:00,5.766666666666667,0.0,274.0,-3.6420000000000003,4.440083333333333,12.7,17.133333333333333
tracadie,2024-01-01 21:00:00+00:00,1.0,0.0,258.0,-3.5256666666666665,4.357666666666667,11.333333333333334,15.866666666666667
tracadie,2024-01-01 22:00:00+00:00,1.0,0.0,232.0,-3.715333333333333,4.323583333333334,11.9,16.833333333333332
tracadie,2024-01-01 23:00:00+00:00,1.0,0.0,284.0,-3.167333333333333,4.304333333333333,13.266666666666667,18.5
tracadie,2024-01-02 00:00:00+00:00,1.0,0.0,268.0,-3.5223333333333335,4.286416666666667,10.633333333333333,15.833333333333334
tracadie,2024-01-02 01:00:00+00:00,1.0,0.0,247.0,-4.012,4.269,10.966666666666667,14.433333333333334
tracadie,2024-01-02 02:00:00+00:00,1.0,0.0,237.0,-4.326,4.2523333333333335,11.333333333333334,15.833333333333334
tracadie,2024-01-02 03:00:00+00:00,1.0,0.0,202.0,-4.714666666666667,4.2402500000000005,12.0,15.366666666666667
