station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
tracadie,2024-11-01 00:00:00+00:00,25.555555555555557,8.0,181.0,13.074238095238096,4.335690476190476,15.926984126984127,20.961904761904762
tracadie,2024-11-02 00:00:00+00:00,51.925,0.4,13.0,6.257652777777778,4.326569444444444,24.805555555555557,31.148611111111112
tracadie,2024-11-03 00:00:00+00:00,24.570833333333333,0.0,295.0,4.434263888888889,4.307243055555556,22.694444444444443,29.79861111111111
tracadie,2024-11-04 00:00:00+00:00,101.64027777777778,0.0,298.0,4.910541666666667,4.321413194444444,19.918055555555554,25.630555555555556
tracadie,2024-11-05 00:00:00+00:00,19.21527777777778,0.0,187.0,5.0837916666666665,4.306604166666666,13.465277777777779,18.054166666666667
tracadie,2024-11-06 00:00:00+00:00,44.02361111111111,0.8,190.0,13.477652777777777,4.323965277777777,21.143055555555556,28.676388888888887
tracadie,2024-11-07 00:00:00+00:00,55.986111111111114,0.0,320.0,7.293583333333333,4.334743055555555,18.175,24.334722222222222
tracadie,2024-11-08 00:00:00+00:00,51.18333333333333,0.6000000000000001,247.0,6.193625,4.316590277777778,18.125,24.96527777777778
tracadie,2024-11-09 00:00:00+00:00,55.52916666666667,0.8,261.0,4.597569444444445,4.306472222222222,38.206944444444446,48.923611111111114
tracadie,2024-11-10 00:00:00+00:00,108.94722222222222,0.0,317.0,3.7480277777777777,4.314194444444444,22.143055555555556,28.970833333333335
tracadie,2024-11-11 00:00:00+00:00,16.68611111111111,3.0,204.0,7.388791666666667,4.3185,14.827777777777778,19.531944444444445
tracadie,2024-11-12 00:00:00+00:00,16.5625,8.6,218.0,7.983263888888889,4.302315972222222,14.740277777777777,19.020833333333332
tracadie,2024-11-13 00:00:00+00:00,58.356944444444444,14.4,326.0,2.2881805555555554,4.311649305555556,45.44583333333333,58.31944444444444
tracadie,2024-11-14 00:00:00+00:00,21.4375,0.2,3.0,2.0861111111111112,4.313753472222222,41.00555555555555,53.230555555555554
tracadie,2024-11-15 00:00:00+00:00,24.12638888888889,21.6,1.0,5.339180555555556,4.312440972222222,32.25138888888889,41.294444444444444
tracadie,2024-11-16 00:00:00+00:00,27.3,8.0,334.0,6.362166666666667,4.324729166666667,18.086111111111112,24.065277777777776
tracadie,2024-11-17 00:00:00+00:00,24.768055555555556,0.8,261.0,5.907430555555556,4.309767361111111,24.197222222222223,31.358333333333334
tracadie,2024-11-18 00:00:00+00:00,19.394444444444446,8.4,336.0,5.125444444444445,4.298631944444445,31.418055555555554,38.87777777777778
tracadie,2024-11-19 00:00:00+00:00,18.775,22.8,309.0,5.715972222222222,4.302263888888889,35.13333333333333,44.173611111111114
tracadie,2024-11-20 00:00:00+00:00,21.41111111111111,5.0,320.0,6.283291666666667,4.315097222222223,30.229166666666668,39.08888888888889
tracadie,2024-11-21 00:00:00+00:00,27.726388888888888,1.4000000000000001,3.0,6.041430555555555,4.3166319444444445,30.319444444444443,37.62222222222222
tracadie,2024-11-22 00:00:00+00:00,29.6,0.0,32.0,6.641249999999999,4.321888888888889,33.44583333333333,39.18055555555556
tracadie,2024-11-23 00:00:00+00:00,7.430555555555555,13.0,51.0,6.986041666666666,4.280916666666666,35.00694444444444,42.34722222222222
tracadie,2024-11-24 00:00:00+00:00,19.845833333333335,11.600000000000001,102.0,6.280111111111111,4.300229166666666,21.919444444444444,28.886111111111113
tracadie,2024-11-25 00:00:00+00:00,23.968055555555555,3.8000000000000003,254.0,4.7594722222222225,4.316513888888888,27.556944444444444,36.61388888888889
tracadie,2024-11-26 00:00:00+00:00,35.084722222222226,8.0,324.0,5.003527777777777,4.31925,19.613888888888887,24.993055555555557
tracadie,2024-11-27 00:00:00+00:00,23.4375,0.8,105.0,4.627527777777778,4.321625,6.569444444444445,8.566666666666666
tracadie,2024-11-28 00:00:00+00:00,70.40555555555555,0.0,187.0,2.9884583333333334,4.323135416666667,8.058333333333334,10.988888888888889
tracadie,2024-11-29 00:00:00+00:00,26.094444444444445,0.2,115.0,3.0800555555555555,4.317180555555556,21.706944444444446,28.47222222222222
tracadie,2024-11-30 00:00:00+00:00,50.40416666666667,0.0,202.0,1.6800833333333334,4.3195625,10.227777777777778,13.980555555555556
tracadie,2024-12-01 00:00:00+00:00,1.0,0.0,232.0,0.08941666666666667,4.259145833333333,8.341666666666667,11.033333333333333
