station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
tracadie,2024-05-01 00:00:00+00:00,189.7047619047619,0.0,336.0,4.885507936507937,4.443075396825397,15.876190476190477,20.774603174603175
tracadie,2024-05-02 00:00:00+00:00,98.67777777777778,0.4,314.0,4.435930555555555,4.426083333333334,13.180555555555555,17.45277777777778
tracadie,2024-05-03 00:00:00+00:00,72.59722222222223,1.0,323.0,3.8934305555555557,4.415996527777778,21.2375,28.433333333333334
tracadie,2024-05-04 00:00:00+00:00,237.83565459610028,0.2,6.0,5.067958333333333,4.431881944444445,17.041666666666668,20.34027777777778
tracadie,2024-05-05 00:00:00+00:00,264.3152777777778,0.0,1.0,4.99925,4.428920138888889,9.218055555555555,11.618055555555555
tracadie,2024-05-06 00:00:00+00:00,113.0125173852573,1.4000000000000001,157.0,9.101527777777779,4.429833333333333,18.325,24.754166666666666
tracadie,2024-05-07 00:00:00+00:00,275.0943661971831,0.4,152.0,9.942763888888889,4.435743055555555,12.656944444444445,16.841666666666665
tracadie,2024-05-08 00:00:00+00:00,173.68333333333334,0.0,281.0,6.616777777777778,4.436909722222222,13.766666666666667,17.9375
tracadie,2024-05-09 00:00:00+00:00,63.725,5.6000000000000005,34.0,4.994763888888889,4.423986111111111,24.05,27.891666666666666
tracadie,2024-05-10 00:00:00+00:00,195.88472222222222,0.6000000000000001,13.0,5.037861111111112,4.420552083333333,15.256944444444445,19.445833333333333
tracadie,2024-05-11 00:00:00+00:00,156.48194444444445,0.0,3.0,5.742972222222222,4.431427083333333,12.309722222222222,14.71111111111111
tracadie,2024-05-12 00:00:00+00:00,113.66805555555555,0.2,20.0,5.691000000000001,4.431666666666667,22.055555555555557,26.5375
tracadie,2024-05-13 00:00:00+00:00,316.225,0.0,305.0,6.8401250000000005,4.441194444444445,10.008333333333333,12.156944444444445
tracadie,2024-05-14 00:00:00+00:00,321.55555555555554,0.0,161.0,8.515777777777778,4.438572916666667,10.655555555555555,12.5125
tracadie,2024-05-15 00:00:00+00:00,306.3027777777778,0.0,49.0,9.761597222222223,4.435319444444445,12.454166666666667,14.509722222222223
tracadie,2024-05-16 00:00:00+00:00,281.925,0.0,32.0,9.2075,4.44484375,13.82638888888889,16.270833333333332
tracadie,2024-05-17 00:00:00+00:00,305.2586926286509,0.0,330.0,8.91875,4.4401087719298244,9.881944444444445,12.926388888888889
tracadie,2024-05-18 00:00:00+00:00,278.4347222222222,0.0,10.0,12.21673611111111,4.445868055555556,13.119444444444444,15.7375
tracadie,2024-05-19 00:00:00+00:00,156.5252100840336,0.0,91.0,11.554597222222222,4.439180555555556,17.0375,20.908333333333335
tracadie,2024-05-20 00:00:00+00:00,306.09027777777777,0.0,114.0,13.402055555555554,4.444197916666667,12.504166666666666,16.009722222222223
tracadie,2024-05-21 00:00:00+00:00,224.48055555555555,0.0,110.0,16.532083333333333,4.447569444444444,18.96388888888889,25.316666666666666
tracadie,2024-05-22 00:00:00+00:00,131.72083333333333,0.0,184.0,16.54434722222222,4.447166666666666,11.644444444444444,15.761111111111111
tracadie,2024-05-23 00:00:00+00:00,223.82916666666668,0.2,46.0,15.892041666666668,4.445927083333333,12.397222222222222,15.591666666666667
tracadie,2024-05-24 00:00:00+00:00,313.2611111111111,0.2,177.0,19.102763888888887,4.446350694444444,13.313888888888888,18.254166666666666
tracadie,2024-05-25 00:00:00+00:00,188.22980501392757,0.0,254.0,11.568680555555556,4.43990625,13.705555555555556,17.788888888888888
tracadie,2024-05-26 00:00:00+00:00,178.35833333333332,0.0,6.0,9.731305555555556,4.450166666666666,17.779166666666665,20.90277777777778
tracadie,2024-05-27 00:00:00+00:00,303.85,0.0,38.0,9.973958333333334,4.454291666666666,13.376388888888888,16.36111111111111
tracadie,2024-05-28 00:00:00+00:00,111.275,2.2,117.0,13.975208333333333,4.440899305555556,28.272222222222222,37.68055555555556
tracadie,2024-05-29 00:00:00+00:00,258.00282485875704,0.0,147.0,17.04083333333333,4.446194444444444,20.333333333333332,27.461111111111112
tracadie,2024-05-30 00:00:00+00:00,321.44305555555553,0.0,286.0,12.349652777777777,4.4493576388888885,7.688888888888889,9.551388888888889
tracadie,2024-05-31 00:00:00+00:00,224.2808510638298,0.0,87.0,11.646638888888889,4.456055555555555,10.720833333333333,13.593055555555555
tracadie,2024-06-01 00:00:00+00:00,1.0333333333333334,0.0,17.0,9.92,4.43825,14.966666666666667,17.92222222222222
