station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,battery_v
tracadie,2025-02-01 00:00:00+00:00,66.42,0.0,,,327.0,-7.91195,4.295745833333333
tracadie,2025-02-02 00:00:00+00:00,113.10277777777777,0.0,,,277.0,-12.700638888888887,4.287239583333333
tracadie,2025-02-03 00:00:00+00:00,87.42222222222222,0.0,,,194.0,-7.833583333333333,4.278722222222222
tracadie,2025-02-04 00:00:00+00:00,97.51388888888889,0.0,,,139.0,-2.487111111111111,4.307940972222222
tracadie,2025-02-05 00:00:00+00:00,79.70694444444445,0.0,,,282.0,-10.897361111111111,4.311295138888889
tracadie,2025-02-06 00:00:00+00:00,103.21666666666667,0.0,,,222.0,-12.21373611111111,4.285319444444444
tracadie,2025-02-07 00:00:00+00:00,83.34305555555555,0.4,,,115.0,-0.1495138888888889,4.306555555555556
tracadie,2025-02-08 00:00:00+00:00,127.5952712100139,0.0,,,254.0,-5.995652777777778,4.335350694444444
tracadie,2025-02-09 00:00:00+00:00,54.30694444444445,0.0,,,205.0,-10.449013888888889,4.3164375
tracadie,2025-02-10 00:00:00+00:00,118.28888888888889,0.0,,,337.0,-10.563583333333334,4.314586805555555
tracadie,2025-02-11 00:00:00+00:00,138.1652777777778,0.0,,,209.0,-12.641402777777778,4.3037881944444445
tracadie,2025-02-12 00:00:00+00:00,126.46111111111111,0.0,,,147.0,-10.825125,4.303711805555555
tracadie,2025-02-13 00:00:00+00:00,37.69027777777778,0.0,,,190.0,-13.52076388888889,4.2840625
tracadie,2025-02-14 00:00:00+00:00,117.53055555555555,0.2,,,77.0,-5.646402777777777,4.308520833333334
tracadie,2025-02-15 00:00:00+00:00,147.48888888888888,0.0,,,256.0,-10.425,4.308736111111111
tracadie,2025-02-16 00:00:00+00:00,109.78333333333333,0.0,,,261.0,-10.172652777777778,4.29803125
tracadie,2025-02-17 00:00:00+00:00,69.79166666666667,8.8,,,80.0,-3.402458333333333,4.306909722222223
tracadie,2025-02-18 00:00:00+00:00,75.0125,0.0,,,209.0,-10.391666666666667,4.3215972222222225
tracadie,2025-02-19 00:00:00+00:00,86.80277777777778,0.0,,,230.0,-6.18425,4.313524305555556
tracadie,2025-02-20 00:00:00+00:00,124.70416666666667,0.0,,,188.0,-4.070402777777778,4.326847222222223
tracadie,2025-02-21 00:00:00+00:00,79.3625,0.0,,,79.0,-3.7616111111111112,4.333708333333333
tracadie,2025-02-22 00:00:00+00:00,128.51527777777778,0.0,,,300.0,-5.480680555555556,4.335763888888889
tracadie,2025-02-23 00:00:00+00:00,88.41944444444445,0.0,,,171.0,-5.621527777777778,4.326711805555556
tracadie,2025-02-24 00:00:00+00:00,159.46944444444443,0.0,8.785401459854015,11.36934306569343,271.0,-3.5536666666666665,4.337006944444444
tracadie,2025-02-25 00:00:00+00:00,145.33055555555555,0.0,21.48125,29.010972222222225,139.0,1.7633333333333332,4.339371527777778
tracadie,2025-02-26 00:00:00+00:00,50.00694444444444,0.0,11.744722222222224,15.178611111111111,132.0,1.8720833333333335,4.344927083333333
tracadie,2025-02-27 00:00:00+00:00,135.57916666666668,0.0,16.445694444444445,22.16986111111111,277.0,-1.9164444444444444,4.339965277777778
tracadie,2025-02-28 00:00:00+00:00,92.36805555555556,1.6,20.985416666666666,28.673333333333332,117.0,3.2548194444444443,4.337420138888889
tracadie,2025-03-01 00:00:00+00:00,1.0,0.0,32.73166666666667,43.03,274.0,-4.829916666666667,4.258624999999999
