air_temperature_c,air_temperature_c_qf,bui,bui_qf,dc,dc_qf,dew_point_c,dmc,dmc_qf,ffmc,ffmc_qf,fwi,fwi_qf,isi,isi_qf,rain_mm,rain_mm_qf,relative_humidity_pct,relative_humidity_pct_qf,solar_radiation_w_m2,timestamp_utc,wind_direction_deg,wind_speed_kmh,wind_speed_kmh_qf
23.202055555555557,0.0,,9.0,2545.583410355321,9.0,,,9.0,,9.0,,9.0,,9.0,3.8000000000000003,0.0,,9.0,204.34918582375477,2023-07-26,195.74305555555554,13.858333333333334,0.0
23.364166666666666,0.0,,9.0,2096.49436585277,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,166.65277777777777,2023-07-27,193.5513888888889,16.75,0.0
21.446055555555557,0.0,,9.0,1517.9959311147368,9.0,,,9.0,,9.0,,9.0,,9.0,14.8,0.0,,9.0,230.1138888888889,2023-07-28,193.0861111111111,6.819444444444444,0.0
21.7825,0.0,,9.0,1682.3285225388775,9.0,,,9.0,,9.0,,9.0,,9.0,0.6000000000000001,0.0,,9.0,264.8875,2023-07-29,247.24305555555554,18.330555555555556,0.0
20.130263888888887,0.0,,9.0,1916.9444725388778,9.0,,,9.0,,9.0,,9.0,,9.0,1.8,0.0,,9.0,291.72083333333336,2023-07-30,264.2375,11.919444444444444,0.0
20.91676388888889,0.0,,9.0,2145.092897538877,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,279.3082215836526,2023-07-31,150.45833333333334,7.652777777777778,0.0
19.672208333333334,0.0,,9.0,2372.0164675388764,9.0,,,9.0,,9.0,,9.0,,9.0,0.4,0.0,,9.0,240.97703924162258,2023-08-01,247.73611111111111,10.625,0.0
19.184003472222223,0.0,,9.0,2581.2486725388767,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,303.53055555555557,2023-08-02,249.45520833333333,11.666319444444445,0.0
20.747027777777777,0.0,,9.0,2794.519507538877,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,263.8705459770115,2023-08-03,173.95277777777778,8.11111111111111,0.0
20.15429166666667,0.0,,9.0,3017.162337538877,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,270.7625,2023-08-04,149.01805555555555,14.409722222222221,0.0
18.774375,0.0,,9.0,2754.804707829479,9.0,,,9.0,,9.0,,9.0,,9.0,24.8,0.0,,9.0,60.55416666666667,2023-08-05,126.11666666666667,16.930555555555554,0.0
18.822333333333333,0.0,,9.0,1375.8387863070377,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,200.77436029009303,2023-08-06,224.33055555555555,10.0625,0.0
18.630041666666667,0.0,,9.0,1584.5256413070374,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,210.4523535851122,2023-08-07,318.70694444444445,20.870833333333334,0.0
19.92823611111111,0.0,,9.0,1790.592376307037,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,173.04396019582802,2023-08-08,81.3875,17.29861111111111,0.0
19.511277777777778,0.0,,9.0,1611.0492138733587,9.0,,,9.0,,9.0,,9.0,,9.0,21.400000000000002,0.0,,9.0,53.699999999999996,2023-08-09,107.67083333333333,25.05138888888889,0.0
18.030444444444445,0.0,,9.0,1509.1127675626092,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,137.83898809523808,2023-08-10,244.2611111111111,17.976388888888888,0.0
16.787430555555556,0.0,,9.0,1557.207873553659,9.0,,,9.0,,9.0,,9.0,,9.0,18.0,0.0,,9.0,47.84305555555556,2023-08-11,160.98194444444445,12.299999999999999,0.0
17.937722222222224,0.0,,9.0,1387.719897518629,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,222.11805555555554,2023-08-12,229.20277777777778,13.723611111111111,0.0
20.38061111111111,0.0,,9.0,1592.3539575186294,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,203.08679453262786,2023-08-13,161.87083333333334,8.676388888888889,0.0
20.114180555555556,0.0,,9.0,1817.2266225186295,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,189.09583333333333,2023-08-14,213.49305555555554,12.534722222222221,0.0
17.727416666666667,0.0,,9.0,2023.4583575186298,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,138.95694444444445,2023-08-15,168.53333333333333,13.906944444444443,0.0
17.271625,0.0,,9.0,2216.7683375186293,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,118.80972222222222,2023-08-16,51.85138888888889,13.534722222222221,0.0
18.922472222222222,0.0,,9.0,2411.81720751863,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,257.8125,2023-08-17,104.27916666666665,8.686111111111112,0.0
19.966416666666667,0.0,,9.0,2625.9035775186308,9.0,,,9.0,,9.0,,9.0,,9.0,3.6,0.0,,9.0,64.28333333333333,2023-08-18,111.50138888888888,15.64722222222222,0.0
23.209722222222222,0.0,,9.0,2073.319022488477,9.0,,,9.0,,9.0,,9.0,,9.0,7.4,0.0,,9.0,200.89746852764094,2023-08-19,155.43333333333334,15.85,0.0
19.912777777777777,0.0,,9.0,2145.7408744824465,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,156.1046828437633,2023-08-20,175.4138888888889,14.1,0.0
18.66786111111111,0.0,,9.0,2356.839194482447,9.0,,,9.0,,9.0,,9.0,,9.0,1.0,0.0,,9.0,45.487500000000004,2023-08-21,203.04166666666666,12.904166666666667,0.0
17.859791666666666,0.0,,9.0,2557.7569394824473,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,260.2916666666667,2023-08-22,276.45972222222224,11.638888888888888,0.0
16.45115277777778,0.0,,9.0,2745.1614794824472,9.0,,,9.0,,9.0,,9.0,,9.0,0.4,0.0,,9.0,265.5986111111111,2023-08-23,225.24027777777778,8.356944444444444,0.0
16.940083333333334,0.0,,9.0,2934.110714482447,9.0,,,9.0,,9.0,,9.0,,9.0,1.0,0.0,,9.0,270.1875,2023-08-24,242.275,9.012500000000001,0.0
18.352083333333333,0.0,,9.0,3126.1221694824467,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,184.82222222222222,2023-08-25,150.69444444444443,11.231944444444444,0.0
18.430583333333335,0.0,,9.0,2905.5072236344745,9.0,,,9.0,,9.0,,9.0,,9.0,20.6,0.0,,9.0,40.44027777777778,2023-08-26,136.38750000000002,20.677777777777777,0.0
18.270569444444444,0.0,,9.0,2064.1785887179713,9.0,,,9.0,,9.0,,9.0,,9.0,1.8,0.0,,9.0,121.79444444444444,2023-08-27,243.82083333333333,11.191666666666668,0.0
18.21188888888889,0.0,,9.0,2258.823758717971,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,260.1041666666667,2023-08-28,237.8013888888889,9.404166666666667,0.0
19.33676388888889,0.0,,9.0,2463.3026587179706,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,214.66111111111113,2023-08-29,165.09027777777777,10.9,0.0
19.918666666666667,0.0,,9.0,2189.9565656155823,9.0,,,9.0,,9.0,,9.0,,9.0,14.0,0.0,,9.0,67.25833333333334,2023-08-30,136.46944444444446,11.424999999999999,0.0
16.710305555555554,0.0,,9.0,1628.4172017254061,9.0,,,9.0,,9.0,,9.0,,9.0,2.0,0.0,,9.0,70.87916666666668,2023-08-31,269.4916666666667,22.78888888888889,0.0
15.391166666666665,0.0,,9.0,1646.4898600717725,9.0,,,9.0,,9.0,,9.0,,9.0,8.0,0.0,,9.0,234.02638888888887,2023-09-01,266.3597222222222,10.926388888888889,0.0
17.637944444444447,0.0,,9.0,1522.208101764504,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,230.65833333333333,2023-09-02,215.31527777777777,13.659722222222221,0.0
18.693708333333333,0.0,,9.0,1703.6374067645038,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,213.07638888888889,2023-09-03,202.7611111111111,18.91111111111111,0.0
18.432569444444443,0.0,,9.0,1886.8132267645035,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,179.81805555555556,2023-09-04,123.93888888888888,10.480555555555556,0.0
19.251194444444444,0.0,,9.0,2071.9002067645038,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,231.625,2023-09-05,51.94305555555556,18.233333333333334,0.0
18.74636111111111,0.0,,9.0,2257.552626764503,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,151.01356428267349,2023-09-06,29.968055555555555,25.004166666666666,0.0
18.54201388888889,0.0,,9.0,2441.266891764503,9.0,,,9.0,,9.0,,9.0,,9.0,0.4,0.0,,9.0,54.736111111111114,2023-09-07,226.48472222222222,13.71111111111111,0.0
20.608805555555556,0.0,,9.0,2621.7932917645026,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,169.09961685823757,2023-09-08,195.04999999999998,9.647222222222222,0.0
23.57173611111111,0.0,,9.0,2837.7752317645027,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,144.09861111111113,2023-09-09,201.0972222222222,16.61111111111111,0.0
20.653694444444444,0.0,,9.0,3054.379971764503,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,218.50694444444446,2023-09-10,195.00555555555556,10.86969696969697,0.75
19.346,0.0,,9.0,2396.387581939398,9.0,,,9.0,,9.0,,9.0,,9.0,5.2,0.0,,9.0,68.58333333333333,2023-09-11,89.50138888888888,,9.0
18.31211111111111,0.0,,9.0,2071.745077044336,9.0,,,9.0,,9.0,,9.0,,9.0,0.6,0.0,,9.0,74.62916666666668,2023-09-12,78.31527777777778,,9.0
19.677541666666666,0.0,,9.0,2250.188537044336,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,90.38194444444444,2023-09-13,45.33611111111111,,9.0
21.160993055555554,0.0,,9.0,2167.6477757182633,9.0,,,9.0,,9.0,,9.0,,9.0,22.8,0.0,,9.0,88.46111111111111,2023-09-14,142.40555555555554,14.0,4.5
17.848138888888887,0.0,,9.0,1240.9068339591151,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,200.22083333333333,2023-09-15,212.42499999999998,11.026388888888889,0.0
19.820041666666665,0.0,,9.0,1420.7398339591148,9.0,,,9.0,,9.0,,9.0,,9.0,5.0,0.0,,9.0,83.66154214559387,2023-09-16,72.78750000000001,35.699999999999996,0.0
17.594527777777778,0.0,,9.0,1604.306993959115,9.0,,,9.0,,9.0,,9.0,,9.0,4.0,0.0,,9.0,57.109722222222224,2023-09-17,194.61805555555554,23.79861111111111,0.0
17.678958333333334,0.0,,9.0,1777.040178959115,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,137.52083333333334,2023-09-18,155.74722222222223,7.570833333333333,0.0
18.053583333333332,0.0,,9.0,1760.4702768259294,9.0,,,9.0,,9.0,,9.0,,9.0,9.0,0.0,,9.0,85.05416666666666,2023-09-19,139.97916666666666,14.981944444444444,0.0
15.720944444444443,0.0,,9.0,1729.6044781528533,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,101.19693486590039,2023-09-20,243.9777777777778,20.394444444444446,0.0
13.179777777777778,0.0,,9.0,1874.7024781528535,9.0,,,9.0,,9.0,,9.0,,9.0,1.8,0.0,,9.0,110.90972222222223,2023-09-21,316.9138888888889,27.98611111111111,0.0
13.298638888888888,0.0,,9.0,2004.8523281528542,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,184.0,2023-09-22,308.24305555555554,14.694444444444445,0.0
14.808041666666668,0.0,,9.0,2143.8199981528537,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,168.51388888888889,2023-09-23,219.25277777777777,14.93888888888889,0.0
15.151972222222222,0.0,,9.0,2294.418023152853,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,192.0666666666667,2023-09-24,219.5236111111111,7.270833333333333,0.0
14.022277777777779,0.0,,9.0,2447.470308152853,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,101.5763888888889,2023-09-25,71.17361111111111,22.35694444444444,0.0
