station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
tracadie,2024-10-29 02:00:00+00:00,1.0,0.0,265.0,5.3425,4.179142857142857,26.5,34.25
tracadie,2024-10-29 03:00:00+00:00,1.0,0.0,277.0,5.423333333333333,4.192916666666666,28.233333333333334,36.56666666666667
tracadie,2024-10-29 04:00:00+00:00,1.0,0.0,314.0,5.251,4.194,24.666666666666668,31.733333333333334
tracadie,2024-10-29 05:00:00+00:00,1.0,0.0,314.0,5.768,4.194166666666667,22.5,29.7
tracadie,2024-10-29 06:00:00+00:00,1.0,0.0,285.0,5.149333333333333,4.1946666666666665,18.433333333333334,26.633333333333333
tracadie,2024-10-29 07:00:00+00:00,1.0,0.0,250.0,5.182,4.193499999999999,20.966666666666665,28.466666666666665
tracadie,2024-10-29 08:00:00+00:00,1.0,0.0,345.0,5.250666666666667,4.1915000000000004,22.133333333333333,29.3
tracadie,2024-10-29 09:00:00+00:00,1.0,0.0,310.0,5.757666666666666,4.192833333333334,27.233333333333334,34.6
tracadie,2024-10-29 10:00:00+00:00,1.4333333333333333,0.0,302.0,5.246333333333333,4.19325,24.0,31.866666666666667
tracadie,2024-10-29 11:00:00+00:00,46.3,0.0,295.0,5.500333333333333,4.374,24.6,31.1
tracadie,2024-10-29 12:00:00+00:00,119.46666666666667,0.0,317.0,5.667333333333334,4.462833333333333,23.533333333333335,30.1
tracadie,2024-10-29 13:00:00+00:00,237.36666666666667,0.0,303.0,5.898666666666667,4.464916666666666,20.8,27.6
tracadie,2024-10-29 14:00:00+00:00,415.6,0.0,310.0,6.123,4.466166666666667,22.333333333333332,29.033333333333335
tracadie,2024-10-29 15:00:00+00:00,492.3666666666667,0.0,293.0,6.0889999999999995,4.467333333333333,23.266666666666666,30.5
tracadie,2024-10-29 16:00:00+00:00,433.26666666666665,0.0,319.0,5.821,4.466666666666667,22.3,29.3
tracadie,2024-10-29 17:00:00+00:00,454.6333333333333,0.0,288.0,5.819,4.466666666666667,18.766666666666666,25.533333333333335
tracadie,2024-10-29 18:00:00+00:00,289.3,0.0,307.0,5.828,4.4671666666666665,16.633333333333333,22.633333333333333
tracadie,2024-10-29 19:00:00+00:00,200.23333333333332,0.0,307.0,5.774,4.4671666666666665,18.133333333333333,23.766666666666666
tracadie,2024-10-29 20:00:00+00:00,70.56666666666666,0.0,299.0,5.190333333333333,4.463916666666667,17.133333333333333,22.166666666666668
tracadie,2024-10-29 21:00:00+00:00,1.2333333333333334,0.0,313.0,4.572333333333333,4.343416666666667,17.6,22.066666666666666
tracadie,2024-10-29 22:00:00+00:00,1.0,0.0,327.0,4.3790000000000004,4.295833333333333,14.7,18.933333333333334
tracadie,2024-10-29 23:00:00+00:00,1.0,0.0,336.0,4.3533333333333335,4.2781666666666665,13.333333333333334,17.666666666666668
tracadie,2024-10-30 00:00:00+00:00,1.0,0.0,334.0,4.161,4.264833333333333,8.766666666666667,12.0
tracadie,2024-10-30 01:00:00+00:00,1.0,0.0,313.0,3.2603333333333335,4.25225,4.266666666666667,6.566666666666666
tracadie,2024-10-30 02:00:00+00:00,1.0,0.0,160.0,0.959,4.236916666666667,5.833333333333333,7.5
tracadie,2024-10-30 03:00:00+00:00,1.0,0.0,161.0,0.5366666666666667,4.220583333333333,4.166666666666667,5.9
tracadie,2024-10-30 04:00:00+00:00,1.0,0.0,184.0,-0.4073333333333334,4.204583333333333,4.033333333333333,5.8
tracadie,2024-10-30 05:00:00+00:00,1.0,0.0,163.0,-0.874,4.191666666666666,8.4,9.533333333333333
tracadie,2024-10-30 06:00:00+00:00,1.0,0.0,174.0,-1.063,4.184666666666667,6.833333333333333,8.2
tracadie,2024-10-30 07:00:00+00:00,1.0,0.0,170.0,-0.42566666666666664,4.176833333333334,5.866666666666666,7.166666666666667
tracadie,2024-10-30 08:00:00+00:00,1.0,0.0,142.0,0.4736666666666666,4.176583333333333,7.266666666666667,9.7
tracadie,2024-10-30 09:00:00+00:00,1.0,0.0,131.0,0.8753333333333334,4.175833333333333,7.766666666666667,10.3
tracadie,2024-10-30 10:00:00+00:00,1.9333333333333333,0.0,126.0,1.034,4.182416666666667,8.4,10.766666666666667
tracadie,2024-10-30 11:00:00+00:00,28.2,0.0,128.0,1.718,4.37375,10.5,12.9
tracadie,2024-10-30 12:00:00+00:00,83.46666666666667,0.0,125.0,2.8973333333333335,4.460249999999999,11.266666666666667,14.366666666666667
tracadie,2024-10-30 13:00:00+00:00,118.4,0.0,135.0,4.274,4.46275,12.333333333333334,16.6
tracadie,2024-10-30 14:00:00+00:00,120.0,0.0,119.0,5.576666666666667,4.465333333333334,16.8,21.633333333333333
tracadie,2024-10-30 15:00:00+00:00,120.73333333333333,0.0,145.0,6.261,4.4664166666666665,17.733333333333334,24.433333333333334
tracadie,2024-10-30 16:00:00+00:00,104.73333333333333,0.0,153.0,6.596,4.468083333333333,18.7,24.366666666666667
tracadie,2024-10-30 17:00:00+00:00,87.63333333333334,0.0,154.0,7.0136666666666665,4.468333333333334,18.533333333333335,25.033333333333335
tracadie,2024-10-30 18:00:00+00:00,75.9,0.0,159.0,7.398,4.468833333333333,17.233333333333334,23.566666666666666
