station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
tracadie,2024-12-01 00:00:00+00:00,97.31666666666666,5.0,209.0,0.21005000000000001,4.334429166666666,10.665,14.663333333333334
tracadie,2024-12-02 00:00:00+00:00,86.11111111111111,0.0,175.0,-0.00327777777777778,4.319055555555555,6.293055555555555,8.905555555555555
tracadie,2024-12-03 00:00:00+00:00,57.53888888888889,0.0,159.0,-2.1098194444444442,4.30709375,9.747222222222222,13.2875
tracadie,2024-12-04 00:00:00+00:00,47.78333333333333,0.2,350.0,-3.171652777777778,4.30165625,9.41388888888889,12.8625
tracadie,2024-12-05 00:00:00+00:00,13.993055555555555,4.0,194.0,-1.711847222222222,4.269833333333334,17.59027777777778,22.48472222222222
tracadie,2024-12-06 00:00:00+00:00,31.256944444444443,0.8,184.0,0.3802361111111111,4.280746527777778,22.14027777777778,30.459722222222222
tracadie,2024-12-07 00:00:00+00:00,71.58888888888889,0.0,241.0,-6.30925,4.294253472222222,20.205555555555556,27.856944444444444
tracadie,2024-12-08 00:00:00+00:00,20.4625,0.2,213.0,-5.415666666666667,4.277024305555555,17.075,22.1125
tracadie,2024-12-09 00:00:00+00:00,40.2375,0.2,128.0,-1.6833055555555556,4.2818506944444445,20.602777777777778,28.529166666666665
tracadie,2024-12-10 00:00:00+00:00,23.309722222222224,0.0,282.0,-1.6973611111111109,4.288572916666666,10.340277777777779,12.959722222222222
tracadie,2024-12-11 00:00:00+00:00,13.283333333333333,6.6000000000000005,58.0,3.8473333333333333,4.275243055555555,11.565277777777778,14.369444444444444
tracadie,2024-12-12 00:00:00+00:00,26.309722222222224,1.6,129.0,11.275875000000001,4.280243055555555,29.21388888888889,40.05555555555556
tracadie,2024-12-13 00:00:00+00:00,79.24444444444444,0.0,147.0,0.1532361111111111,4.313979166666666,14.677777777777777,19.981944444444444
tracadie,2024-12-14 00:00:00+00:00,63.44444444444444,0.0,246.0,-4.613569444444445,4.305017361111111,16.852777777777778,23.268055555555556
tracadie,2024-12-15 00:00:00+00:00,66.77638888888889,0.0,236.0,-3.2639444444444443,4.290725694444444,13.929166666666667,19.141666666666666
tracadie,2024-12-16 00:00:00+00:00,83.55,0.0,201.0,-2.360375,4.297059027777778,9.926388888888889,13.330555555555556
tracadie,2024-12-17 00:00:00+00:00,26.208333333333332,1.2000000000000002,156.0,3.552833333333333,4.301940972222223,17.552777777777777,23.391666666666666
tracadie,2024-12-18 00:00:00+00:00,74.225,0.0,190.0,4.982055555555555,4.315284722222222,16.07638888888889,21.379166666666666
tracadie,2024-12-19 00:00:00+00:00,14.1125,4.4,175.0,2.1579444444444444,4.308468749999999,13.255555555555556,17.5375
tracadie,2024-12-20 00:00:00+00:00,37.94305555555555,0.0,274.0,-1.4825416666666666,4.305434027777777,16.38888888888889,21.179166666666667
tracadie,2024-12-21 00:00:00+00:00,10.313888888888888,0.4,58.0,-0.7402916666666667,4.286336805555555,40.202777777777776,49.13472222222222
tracadie,2024-12-22 00:00:00+00:00,25.88888888888889,0.0,288.0,-7.249583333333333,4.286878472222223,19.386111111111113,26.25
tracadie,2024-12-23 00:00:00+00:00,36.50972222222222,0.0,286.0,-7.164791666666666,4.2751979166666665,17.440277777777776,23.372222222222224
tracadie,2024-12-24 00:00:00+00:00,17.506944444444443,0.0,174.0,-8.377652777777778,4.262048611111111,11.765277777777778,14.834722222222222
tracadie,2024-12-25 00:00:00+00:00,51.5375,0.6000000000000001,119.0,-1.7111805555555555,4.288833333333333,15.718055555555555,18.91111111111111
tracadie,2024-12-26 00:00:00+00:00,26.883333333333333,0.0,1.0,-0.4169861111111111,4.302260416666666,21.50138888888889,26.758333333333333
tracadie,2024-12-27 00:00:00+00:00,79.15,0.0,338.0,-0.7804722222222223,4.304861111111111,12.044444444444444,15.434722222222222
tracadie,2024-12-28 00:00:00+00:00,63.5125,0.0,175.0,-4.173055555555555,4.308364583333333,5.2875,6.829166666666667
tracadie,2024-12-29 00:00:00+00:00,20.155555555555555,0.0,135.0,-1.7155555555555557,4.302989583333333,5.758333333333334,7.451388888888889
tracadie,2024-12-30 00:00:00+00:00,27.4875,0.0,152.0,3.3163611111111115,4.308354166666667,10.995833333333334,13.777777777777779
tracadie,2024-12-31 00:00:00+00:00,46.10138888888889,1.8,114.0,6.804236111111111,4.318579861111111,16.23611111111111,21.120833333333334
tracadie,2025-01-01 00:00:00+00:00,1.0,0.0,188.0,2.6485833333333333,4.2718750000000005,8.941666666666666,11.275
