Date,Time,Temperature_C,Barometric_Pressure_kPa,Solar_Radiation_Wm2
2023-03-17,09:10:00,1.1,100.873,129
2023-03-17,09:15:00,1.1,100.879,129
2023-03-17,09:20:00,0.96,100.877,156
2023-03-17,09:25:00,1.15,100.871,163
2023-03-17,09:30:00,1.34,100.894,178
2023-03-17,09:35:00,1.48,100.895,172
2023-03-17,09:40:00,1.37,100.9,176
2023-03-17,09:45:00,1.59,100.898,213
2023-03-17,09:50:00,1.83,100.902,237
2023-03-17,09:55:00,2.29,100.918,242
2023-03-17,10:00:00,1.97,100.899,289
2023-03-17,10:05:00,2.42,100.93,299
2023-03-17,10:10:00,2.58,100.925,358
2023-03-17,10:15:00,2.96,100.939,372
2023-03-17,10:20:00,2.4,100.936,283
2023-03-17,10:25:00,2.61,100.934,311
2023-03-17,10:30:00,2.88,100.945,329
2023-03-17,10:35:00,2.72,100.952,362
2023-03-17,10:40:00,2.4,100.957,341
2023-03-17,10:45:00,2.16,100.959,318
2023-03-17,10:50:00,2.48,100.974,323
2023-03-17,10:55:00,2.21,100.975,363
2023-03-17,11:00:00,2.26,100.983,329
2023-03-17,11:05:00,2.5,100.988,317
2023-03-17,11:10:00,2.37,100.984,319
2023-03-17,11:15:00,2.56,100.99,331
2023-03-17,11:20:00,2.64,100.99,321
2023-03-17,11:25:00,2.98,100.993,343
2023-03-17,11:30:00,2.72,101.001,356
2023-03-17,11:35:00,2.58,101.01,363
2023-03-17,11:40:00,2.82,101.004,341
2023-03-17,11:45:00,2.32,101.004,328
2023-03-17,11:50:00,2.32,101.01,332
2023-03-17,11:55:00,2.85,100.999,391
2023-03-17,12:00:00,2.77,101.011,354
2023-03-17,12:05:00,2.9,101.018,368
2023-03-17,12:10:00,2.93,101.013,361
2023-03-17,12:15:00,2.56,101.01,349
2023-03-17,12:20:00,2.88,101.03,364
2023-03-17,12:25:00,2.82,101.027,351
2023-03-17,12:30:00,2.96,101.029,328
2023-03-17,12:35:00,2.66,101.026,323
2023-03-17,12:40:00,2.5,101.032,339
2023-03-17,12:45:00,2.69,101.021,363
2023-03-17,12:50:00,3.43,101.027,378
2023-03-17,12:55:00,3.01,101.027,344
2023-03-17,13:00:00,3.41,101.021,483
2023-03-17,13:05:00,4.04,101.018,491
2023-03-17,13:10:00,3.7,101.026,437
2023-03-17,13:15:00,3.77,101.03,431
2023-03-17,13:20:00,3.43,101.031,393
2023-03-17,13:25:00,2.69,101.034,407
2023-03-17,13:30:00,3.17,101.04,386
2023-03-17,13:35:00,3.7,101.034,408
2023-03-17,13:40:00,3.43,101.036,384
2023-03-17,13:45:00,3.33,101.042,362
2023-03-17,13:50:00,3.51,101.033,389
2023-03-17,13:55:00,3.06,101.024,389
2023-03-17,14:00:00,2.8,101.018,379
2023-03-17,14:05:00,3.35,101.022,438
2023-03-17,14:10:00,2.74,101.025,413
2023-03-17,14:15:00,3.33,101.024,369
2023-03-17,14:20:00,3.22,101.02,349
2023-03-17,14:25:00,2.8,101.021,376
2023-03-17,14:30:00,2.66,101.024,346
2023-03-17,14:35:00,3.04,101.024,306
2023-03-17,14:40:00,2.05,101.027,309
2023-03-17,14:45:00,2.32,101.028,307
2023-03-17,14:50:00,1.99,101.037,292
2023-03-17,14:55:00,1.67,101.024,287
2023-03-17,15:00:00,1.64,101.031,273
2023-03-17,15:05:00,1.78,101.041,233
2023-03-17,15:10:00,2.02,101.047,262
2023-03-17,15:15:00,1.99,101.045,299
2023-03-17,15:20:00,2.42,101.046,269
2023-03-17,15:25:00,1.86,101.041,259
2023-03-17,15:30:00,2.18,101.052,279
2023-03-17,15:35:00,1.97,101.047,281
2023-03-17,15:40:00,2.53,101.04,271
2023-03-17,15:45:00,2.05,101.045,262
2023-03-17,15:50:00,1.83,101.047,282
2023-03-17,15:55:00,2.13,101.031,273
2023-03-17,16:00:00,2.26,101.023,254
2023-03-17,16:05:00,2.37,101.024,269
2023-03-17,16:10:00,1.94,101.016,253
2023-03-17,16:15:00,1.83,101.027,217
2023-03-17,16:20:00,1.7,101.042,231
2023-03-17,16:25:00,1.78,101.057,198
2023-03-17,16:30:00,1.7,101.074,198
2023-03-17,16:35:00,1.7,101.083,207
2023-03-17,16:40:00,1.48,101.087,211
2023-03-17,16:45:00,1.45,101.073,207
2023-03-17,16:50:00,1.53,101.069,209
2023-03-17,16:55:00,1.51,101.088,209
2023-03-17,17:00:00,2.02,101.091,183
2023-03-17,17:05:00,1.86,101.088,164
2023-03-17,17:10:00,1.37,101.092,147
2023-03-17,17:15:00,1.53,101.089,134
2023-03-17,17:20:00,1.32,101.091,131
2023-03-17,17:25:00,0.71,101.105,124
2023-03-17,17:30:00,1.04,101.124,142
2023-03-17,17:35:00,1.26,101.128,147
2023-03-17,17:40:00,1.59,101.117,173
2023-03-17,17:45:00,1.43,101.103,134
2023-03-17,17:50:00,1.1,101.102,132
2023-03-17,17:55:00,1.21,101.091,104
2023-03-17,18:00:00,1.34,101.079,86
2023-03-17,18:05:00,1.32,101.068,69
2023-03-17,18:10:00,1.18,101.044,66
2023-03-17,18:15:00,1.18,101.023,67
2023-03-17,18:20:00,1.21,101.014,56
2023-03-17,18:25:00,1.1,101.003,41
2023-03-17,18:30:00,0.74,101.002,32
2023-03-17,18:35:00,0.66,100.986,29
2023-03-17,18:40:00,0.58,100.975,26
2023-03-17,18:45:00,0.52,100.983,24
2023-03-17,18:50:00,0.27,100.98,18
2023-03-17,18:55:00,0.27,100.967,12
2023-03-17,19:00:00,0.25,100.973,8
2023-03-17,19:05:00,0.19,100.981,6
2023-03-17,19:10:00,0.16,100.993,4
2023-03-17,19:15:00,0.16,101.002,2
2023-03-17,19:20:00,0.05,101.012,1
2023-03-17,19:25:00,-0.06,101.039,1
2023-03-17,19:30:00,-0.14,101.053,1
2023-03-17,19:35:00,-0.12,101.054,1
2023-03-17,19:40:00,-0.14,101.061,1
2023-03-17,19:45:00,-0.2,101.059,1
2023-03-17,19:50:00,-0.26,101.074,1
2023-03-17,19:55:00,-0.2,101.086,1
2023-03-17,20:00:00,-0.34,101.09,1
2023-03-17,20:05:00,-0.26,101.094,1
2023-03-17,20:10:00,-0.4,101.106,1
2023-03-17,20:15:00,-0.2,101.116,1
2023-03-17,20:20:00,-0.28,101.115,1
2023-03-17,20:25:00,-0.4,101.101,1
2023-03-17,20:30:00,-0.34,101.088,1
2023-03-17,20:35:00,-0.4,101.09,1
2023-03-17,20:40:00,-0.51,101.083,1
2023-03-17,20:45:00,-0.54,101.079,1
2023-03-17,20:50:00,-0.65,101.064,1
2023-03-17,20:55:00,-0.68,101.057,1
2023-03-17,21:00:00,-0.7,101.068,1
2023-03-17,21:05:00,-0.76,101.075,1
2023-03-17,21:10:00,-0.76,101.098,1
2023-03-17,21:15:00,-0.76,101.1,1
2023-03-17,21:20:00,-0.87,101.089,1
2023-03-17,21:25:00,-0.87,101.093,1
2023-03-17,21:30:00,-0.87,101.091,1
2023-03-17,21:35:00,-0.9,101.081,1
2023-03-17,21:40:00,-0.87,101.09,1
2023-03-17,21:45:00,-0.85,101.066,1
2023-03-17,21:50:00,-0.87,101.065,1
2023-03-17,21:55:00,-0.93,101.088,1
2023-03-17,22:00:00,-0.9,101.083,1
2023-03-17,22:05:00,-0.96,101.082,1
2023-03-17,22:10:00,-0.9,101.088,1
2023-03-17,22:15:00,-0.9,101.071,1
2023-03-17,22:20:00,-0.93,101.063,1
2023-03-17,22:25:00,-0.99,101.074,1
2023-03-17,22:30:00,-0.93,101.089,1
2023-03-17,22:35:00,-0.9,101.089,1
2023-03-17,22:40:00,-0.82,101.095,1
2023-03-17,22:45:00,-0.73,101.095,1
2023-03-17,22:50:00,-0.7,101.103,1
2023-03-17,22:55:00,-0.7,101.113,1
2023-03-17,23:00:00,-0.7,101.108,1
2023-03-17,23:05:00,-0.73,101.102,1
2023-03-17,23:10:00,-0.73,101.092,1
2023-03-17,23:15:00,-0.65,101.084,1
2023-03-17,23:20:00,-0.62,101.095,1
2023-03-17,23:25:00,-0.56,101.106,1
2023-03-17,23:30:00,-0.51,101.089,1
2023-03-17,23:35:00,-0.48,101.08,1
2023-03-17,23:40:00,-0.45,101.077,1
2023-03-17,23:45:00,-0.42,101.063,1
2023-03-17,23:50:00,-0.4,101.057,1
2023-03-17,23:55:00,-0.4,101.052,1
2023-03-18,00:00:00,-0.4,101.036,1
2023-03-18,00:05:00,-0.4,101.022,1
2023-03-18,00:10:00,-0.4,101.02,1
2023-03-18,00:15:00,-0.4,101.01,1
2023-03-18,00:20:00,-0.4,101.001,1
2023-03-18,00:25:00,-0.34,100.995,1
2023-03-18,00:30:00,-0.31,100.998,1
2023-03-18,00:35:00,-0.31,100.987,1
2023-03-18,00:40:00,-0.28,100.979,1
2023-03-18,00:45:00,-0.28,100.971,1
2023-03-18,00:50:00,-0.26,100.974,1
2023-03-18,00:55:00,-0.23,100.969,1
2023-03-18,01:00:00,-0.2,100.971,1
2023-03-18,01:05:00,-0.14,100.97,1
2023-03-18,01:10:00,-0.09,100.963,1
2023-03-18,01:15:00,-0.09,100.969,1
2023-03-18,01:20:00,-0.12,100.958,1
2023-03-18,01:25:00,-0.06,100.948,1
2023-03-18,01:30:00,-0.03,100.943,1
2023-03-18,01:35:00,0.0,100.915,1
2023-03-18,01:40:00,0.02,100.906,1
2023-03-18,01:45:00,0.0,100.897,1
2023-03-18,01:50:00,-0.06,100.891,1
2023-03-18,01:55:00,-0.03,100.885,1
2023-03-18,02:00:00,0.0,100.885,1
2023-03-18,02:05:00,-0.03,100.875,1
2023-03-18,02:10:00,-0.06,100.871,1
2023-03-18,02:15:00,-0.06,100.868,1
2023-03-18,02:20:00,-0.03,100.864,1
2023-03-18,02:25:00,-0.03,100.86,1
2023-03-18,02:30:00,-0.03,100.867,1
2023-03-18,02:35:00,0.02,100.873,1
2023-03-18,02:40:00,0.08,100.883,1
2023-03-18,02:45:00,0.08,100.886,1
2023-03-18,02:50:00,0.11,100.88,1
2023-03-18,02:55:00,0.11,100.874,1
2023-03-18,03:00:00,0.11,100.873,1
2023-03-18,03:05:00,0.11,100.859,1
2023-03-18,03:10:00,0.11,100.85,1
2023-03-18,03:15:00,0.11,100.831,1
2023-03-18,03:20:00,0.08,100.816,1
2023-03-18,03:25:00,0.05,100.787,1
2023-03-18,03:30:00,0.08,100.751,1
2023-03-18,03:35:00,0.05,100.738,1
2023-03-18,03:40:00,0.05,100.735,1
2023-03-18,03:45:00,0.05,100.72,1
2023-03-18,03:50:00,0.11,100.721,1
2023-03-18,03:55:00,0.13,100.683,1
2023-03-18,04:00:00,0.05,100.67,1
2023-03-18,04:05:00,0.05,100.664,1
2023-03-18,04:10:00,0.11,100.684,1
2023-03-18,04:15:00,0.13,100.675,1
2023-03-18,04:20:00,0.16,100.685,1
2023-03-18,04:25:00,0.22,100.688,1
2023-03-18,04:30:00,0.25,100.678,1
2023-03-18,04:35:00,0.13,100.659,1
2023-03-18,04:40:00,0.22,100.665,1
2023-03-18,04:45:00,0.36,100.679,1
2023-03-18,04:50:00,0.47,100.665,1
2023-03-18,04:55:00,0.49,100.657,1
2023-03-18,05:00:00,0.44,100.652,1
2023-03-18,05:05:00,0.41,100.657,1
2023-03-18,05:10:00,0.44,100.674,1
2023-03-18,05:15:00,0.38,100.662,1
2023-03-18,05:20:00,0.44,100.672,1
2023-03-18,05:25:00,0.49,100.675,1
2023-03-18,05:30:00,0.47,100.682,1
2023-03-18,05:35:00,0.49,100.675,1
2023-03-18,05:40:00,0.49,100.671,1
2023-03-18,05:45:00,0.47,100.672,1
2023-03-18,05:50:00,0.47,100.663,1
2023-03-18,05:55:00,0.41,100.654,1
2023-03-18,06:00:00,0.41,100.659,1
2023-03-18,06:05:00,0.41,100.655,1
2023-03-18,06:10:00,0.41,100.66,1
2023-03-18,06:15:00,0.44,100.67,1
2023-03-18,06:20:00,0.41,100.664,1
2023-03-18,06:25:00,0.47,100.655,1
2023-03-18,06:30:00,0.44,100.661,1
2023-03-18,06:35:00,0.47,100.661,1
2023-03-18,06:40:00,0.47,100.66,1
2023-03-18,06:45:00,0.49,100.671,1
2023-03-18,06:50:00,0.36,100.667,1
2023-03-18,06:55:00,0.44,100.663,1
2023-03-18,07:00:00,0.49,100.663,1
2023-03-18,07:05:00,0.44,100.668,1
2023-03-18,07:10:00,0.41,100.658,1
2023-03-18,07:15:00,0.33,100.65,1
2023-03-18,07:20:00,0.27,100.643,1
2023-03-18,07:25:00,0.36,100.645,1
2023-03-18,07:30:00,0.33,100.64,2
2023-03-18,07:35:00,0.38,100.642,3
2023-03-18,07:40:00,0.36,100.646,3
2023-03-18,07:45:00,0.55,100.652,4
2023-03-18,07:50:00,0.6,100.64,8
2023-03-18,07:55:00,0.69,100.636,11
2023-03-18,08:00:00,0.8,100.645,11
2023-03-18,08:05:00,0.82,100.651,9
2023-03-18,08:10:00,0.93,100.656,9
2023-03-18,08:15:00,0.93,100.653,12
2023-03-18,08:20:00,0.99,100.658,13
2023-03-18,08:25:00,0.96,100.648,19
2023-03-18,08:30:00,0.99,100.649,21
2023-03-18,08:35:00,0.96,100.651,19
2023-03-18,08:40:00,0.96,100.65,16
2023-03-18,08:45:00,0.99,100.66,29
2023-03-18,08:50:00,0.93,100.649,28
2023-03-18,08:55:00,1.04,100.651,33
2023-03-18,09:00:00,0.99,100.65,33
2023-03-18,09:05:00,1.02,100.648,38
2023-03-18,09:10:00,1.04,100.652,36
2023-03-18,09:15:00,0.99,100.647,43
2023-03-18,09:20:00,0.96,100.646,54
2023-03-18,09:25:00,0.93,100.638,49
2023-03-18,09:30:00,0.93,100.623,67
2023-03-18,09:35:00,1.02,100.614,94
2023-03-18,09:40:00,1.04,100.612,88
2023-03-18,09:45:00,1.1,100.606,111
2023-03-18,09:50:00,1.1,100.592,113
2023-03-18,09:55:00,1.18,100.588,109
2023-03-18,10:00:00,1.26,100.594,103
2023-03-18,10:05:00,1.32,100.597,82
2023-03-18,10:10:00,1.37,100.598,73
2023-03-18,10:15:00,1.43,100.591,77
2023-03-18,10:20:00,1.53,100.595,79
2023-03-18,10:25:00,1.56,100.6,88
2023-03-18,10:30:00,1.64,100.596,102
2023-03-18,10:35:00,1.67,100.592,107
2023-03-18,10:40:00,1.72,100.584,121
2023-03-18,10:45:00,1.72,100.591,107
2023-03-18,10:50:00,1.75,100.594,106
2023-03-18,10:55:00,1.72,100.599,91
2023-03-18,11:00:00,1.78,100.603,98
2023-03-18,11:05:00,1.75,100.596,104
2023-03-18,11:10:00,1.8,100.602,109
2023-03-18,11:15:00,1.86,100.612,99
2023-03-18,11:20:00,1.89,100.606,101
2023-03-18,11:25:00,1.89,100.607,111
2023-03-18,11:30:00,1.91,100.607,112
2023-03-18,11:35:00,1.91,100.612,102
2023-03-18,11:40:00,1.97,100.611,114
2023-03-18,11:45:00,2.05,100.597,144
2023-03-18,11:50:00,1.94,100.583,189
2023-03-18,11:55:00,2.05,100.582,207
2023-03-18,12:00:00,2.21,100.58,198
2023-03-18,12:05:00,2.32,100.575,238
2023-03-18,12:10:00,2.18,100.573,176
2023-03-18,12:15:00,2.07,100.556,234
2023-03-18,12:20:00,2.37,100.546,398
2023-03-18,12:25:00,2.58,100.54,422
2023-03-18,12:30:00,2.66,100.544,379
2023-03-18,12:35:00,3.09,100.524,431
2023-03-18,12:40:00,3.12,100.519,416
2023-03-18,12:45:00,3.49,100.518,433
2023-03-18,12:50:00,3.46,100.508,389
2023-03-18,12:55:00,3.54,100.494,418
2023-03-18,13:00:00,3.64,100.489,368
2023-03-18,13:05:00,3.88,100.496,448
2023-03-18,13:10:00,4.06,100.498,496
2023-03-18,13:15:00,4.3,100.5,531
2023-03-18,13:20:00,4.74,100.511,514
2023-03-18,13:25:00,4.17,100.513,359
2023-03-18,13:30:00,4.48,100.511,336
2023-03-18,13:35:00,4.61,100.53,307
2023-03-18,13:40:00,4.51,100.533,312
2023-03-18,13:45:00,4.19,100.529,268
2023-03-18,13:50:00,3.98,100.474,431
2023-03-18,13:55:00,4.12,100.461,388
2023-03-18,14:00:00,3.7,100.464,336
2023-03-18,14:05:00,4.12,100.502,209
2023-03-18,14:10:00,4.22,100.447,333
2023-03-18,14:15:00,4.22,100.413,341
2023-03-18,14:20:00,4.22,100.425,239
2023-03-18,14:25:00,3.51,100.375,264
2023-03-18,14:30:00,4.04,100.386,308
2023-03-18,14:35:00,4.53,100.407,228
2023-03-18,14:40:00,4.56,100.423,188
2023-03-18,14:45:00,4.4,100.429,142
2023-03-18,14:50:00,4.53,100.42,144
2023-03-18,14:55:00,4.9,100.43,248
2023-03-18,15:00:00,5.1,100.429,293
2023-03-18,15:05:00,4.9,100.437,224
2023-03-18,15:10:00,4.95,100.425,213
2023-03-18,15:15:00,5.05,100.406,242
2023-03-18,15:20:00,5.33,100.387,294
2023-03-18,15:25:00,5.46,100.384,304
2023-03-18,15:30:00,5.36,100.382,203
2023-03-18,15:35:00,5.15,100.381,194
2023-03-18,15:40:00,4.64,100.378,172
2023-03-18,15:45:00,4.79,100.369,158
2023-03-18,15:50:00,4.61,100.382,142
2023-03-18,15:55:00,4.71,100.379,141
2023-03-18,16:00:00,4.71,100.366,139
2023-03-18,16:05:00,4.53,100.365,126
2023-03-18,16:10:00,4.74,100.376,109
2023-03-18,16:15:00,4.71,100.379,119
2023-03-18,16:20:00,4.87,100.36,131
2023-03-18,16:25:00,4.79,100.35,124
2023-03-18,16:30:00,3.27,100.337,127
2023-03-18,16:35:00,2.64,100.318,117
2023-03-18,16:40:00,2.48,100.323,99
2023-03-18,16:45:00,2.77,100.329,78
2023-03-18,16:50:00,3.72,100.336,76
2023-03-18,16:55:00,4.3,100.341,74
2023-03-18,17:00:00,4.3,100.323,76
2023-03-18,17:05:00,4.06,100.333,69
2023-03-18,17:10:00,4.35,100.323,66
2023-03-18,17:15:00,4.53,100.32,61
2023-03-18,17:20:00,4.61,100.325,67
2023-03-18,17:25:00,4.58,100.34,61
2023-03-18,17:30:00,4.66,100.348,48
2023-03-18,17:35:00,4.69,100.343,42
2023-03-18,17:40:00,4.69,100.333,41
2023-03-18,17:45:00,4.87,100.314,44
2023-03-18,17:50:00,4.84,100.313,43
2023-03-18,17:55:00,5.13,100.308,41
2023-03-18,18:00:00,4.3,100.312,44
2023-03-18,18:05:00,3.91,100.313,32
2023-03-18,18:10:00,2.64,100.304,29
2023-03-18,18:15:00,2.58,100.31,26
2023-03-18,18:20:00,2.8,100.301,17
2023-03-18,18:25:00,3.17,100.312,14
2023-03-18,18:30:00,3.59,100.317,13
2023-03-18,18:35:00,3.59,100.328,12
2023-03-18,18:40:00,3.49,100.307,13
2023-03-18,18:45:00,3.62,100.29,19
2023-03-18,18:50:00,3.41,100.312,14
2023-03-18,18:55:00,3.01,100.324,7
2023-03-18,19:00:00,2.88,100.316,3
2023-03-18,19:05:00,2.77,100.308,2
2023-03-18,19:10:00,2.69,100.317,1
2023-03-18,19:15:00,2.58,100.289,1
2023-03-18,19:20:00,2.18,100.275,1
2023-03-18,19:25:00,1.97,100.283,1
2023-03-18,19:30:00,1.86,100.291,1
2023-03-18,19:35:00,1.72,100.294,1
2023-03-18,19:40:00,1.75,100.302,1
2023-03-18,19:45:00,1.48,100.302,1
2023-03-18,19:50:00,1.43,100.288,1
2023-03-18,19:55:00,1.53,100.275,1
2023-03-18,20:00:00,1.45,100.289,1
2023-03-18,20:05:00,1.51,100.293,1
2023-03-18,20:10:00,1.59,100.294,1
2023-03-18,20:15:00,1.62,100.284,1
2023-03-18,20:20:00,1.56,100.28,1
2023-03-18,20:25:00,1.53,100.267,1
2023-03-18,20:30:00,1.48,100.242,1
2023-03-18,20:35:00,1.62,100.215,1
2023-03-18,20:40:00,1.7,100.239,1
2023-03-18,20:45:00,1.48,100.238,1
2023-03-18,20:50:00,1.48,100.241,1
2023-03-18,20:55:00,1.56,100.245,1
2023-03-18,21:00:00,1.59,100.236,1
2023-03-18,21:05:00,1.37,100.213,1
2023-03-18,21:10:00,1.37,100.205,1
2023-03-18,21:15:00,1.37,100.205,1
2023-03-18,21:20:00,1.07,100.2,1
2023-03-18,21:25:00,1.15,100.187,1
2023-03-18,21:30:00,1.29,100.181,1
2023-03-18,21:35:00,1.45,100.175,1
2023-03-18,21:40:00,1.56,100.167,1
2023-03-18,21:45:00,1.48,100.176,1
2023-03-18,21:50:00,1.45,100.189,1
2023-03-18,21:55:00,1.59,100.194,1
2023-03-18,22:00:00,1.64,100.206,1
2023-03-18,22:05:00,1.72,100.201,1
2023-03-18,22:10:00,1.56,100.195,1
2023-03-18,22:15:00,1.64,100.193,1
2023-03-18,22:20:00,1.8,100.189,1
2023-03-18,22:25:00,1.56,100.182,1
2023-03-18,22:30:00,0.88,100.177,1
2023-03-18,22:35:00,0.88,100.163,1
2023-03-18,22:40:00,0.88,100.16,1
2023-03-18,22:45:00,0.93,100.149,1
2023-03-18,22:50:00,1.02,100.15,1
2023-03-18,22:55:00,1.07,100.14,1
2023-03-18,23:00:00,1.15,100.123,1
2023-03-18,23:05:00,1.32,100.139,1
2023-03-18,23:10:00,1.29,100.127,1
2023-03-18,23:15:00,1.04,100.123,1
2023-03-18,23:20:00,1.1,100.131,1
2023-03-18,23:25:00,1.13,100.13,1
2023-03-18,23:30:00,1.18,100.128,1
2023-03-18,23:35:00,1.23,100.119,1
2023-03-18,23:40:00,1.26,100.116,1
2023-03-18,23:45:00,1.04,100.106,1
2023-03-18,23:50:00,0.8,100.1,1
2023-03-18,23:55:00,0.93,100.093,1
2023-03-19,00:00:00,1.02,100.071,1
2023-03-19,00:05:00,0.91,100.055,1
2023-03-19,00:10:00,0.93,100.052,1
2023-03-19,00:15:00,1.02,100.048,1
2023-03-19,00:20:00,1.18,100.059,1
2023-03-19,00:25:00,1.37,100.067,1
2023-03-19,00:30:00,1.43,100.064,1
2023-03-19,00:35:00,1.48,100.063,1
2023-03-19,00:40:00,1.56,100.058,1
2023-03-19,00:45:00,1.59,100.047,1
2023-03-19,00:50:00,1.62,100.036,1
2023-03-19,00:55:00,1.67,100.025,1
2023-03-19,01:00:00,1.59,100.017,1
2023-03-19,01:05:00,1.53,99.992,1
2023-03-19,01:10:00,1.23,99.987,1
2023-03-19,01:15:00,0.77,99.98,1
2023-03-19,01:20:00,0.63,99.979,1
2023-03-19,01:25:00,0.96,99.965,1
2023-03-19,01:30:00,1.23,99.957,1
2023-03-19,01:35:00,1.37,99.946,1
2023-03-19,01:40:00,1.4,99.945,1
2023-03-19,01:45:00,1.51,99.947,1
2023-03-19,01:50:00,1.43,99.956,1
2023-03-19,01:55:00,1.48,99.954,1
2023-03-19,02:00:00,1.37,99.94,1
2023-03-19,02:05:00,1.48,99.942,1
2023-03-19,02:10:00,1.59,99.939,1
2023-03-19,02:15:00,1.99,99.939,1
2023-03-19,02:20:00,2.05,99.938,1
2023-03-19,02:25:00,1.94,99.936,1
2023-03-19,02:30:00,2.02,99.931,1
2023-03-19,02:35:00,2.05,99.939,1
2023-03-19,02:40:00,2.13,99.934,1
2023-03-19,02:45:00,2.1,99.941,1
2023-03-19,02:50:00,1.97,99.94,1
2023-03-19,02:55:00,1.99,99.934,1
2023-03-19,03:00:00,1.91,99.928,1
2023-03-19,03:05:00,1.86,99.929,1
2023-03-19,03:10:00,1.78,99.912,1
2023-03-19,03:15:00,1.67,99.907,1
2023-03-19,03:20:00,1.62,99.897,1
2023-03-19,03:25:00,1.67,99.892,1
2023-03-19,03:30:00,1.78,99.889,1
2023-03-19,03:35:00,1.59,99.897,1
2023-03-19,03:40:00,1.67,99.884,1
2023-03-19,03:45:00,1.64,99.875,1
2023-03-19,03:50:00,1.64,99.875,1
2023-03-19,03:55:00,1.59,99.883,1
2023-03-19,04:00:00,1.59,99.883,1
2023-03-19,04:05:00,1.7,99.886,1
2023-03-19,04:10:00,1.7,99.888,1
2023-03-19,04:15:00,1.72,99.9,1
2023-03-19,04:20:00,1.72,99.899,1
2023-03-19,04:25:00,1.62,99.904,1
2023-03-19,04:30:00,1.67,99.908,1
2023-03-19,04:35:00,1.59,99.91,1
2023-03-19,04:40:00,1.64,99.897,1
2023-03-19,04:45:00,1.64,99.903,1
2023-03-19,04:50:00,1.67,99.899,1
2023-03-19,04:55:00,1.8,99.892,1
2023-03-19,05:00:00,1.8,99.88,1
2023-03-19,05:05:00,1.78,99.884,1
2023-03-19,05:10:00,1.72,99.873,1
2023-03-19,05:15:00,1.7,99.861,1
2023-03-19,05:20:00,1.62,99.871,1
2023-03-19,05:25:00,1.75,99.866,1
2023-03-19,05:30:00,1.75,99.875,1
2023-03-19,05:35:00,1.86,99.87,1
2023-03-19,05:40:00,1.97,99.852,1
2023-03-19,05:45:00,1.8,99.87,1
2023-03-19,05:50:00,1.86,99.861,1
2023-03-19,05:55:00,1.86,99.858,1
2023-03-19,06:00:00,1.86,99.844,1
2023-03-19,06:05:00,1.86,99.846,1
2023-03-19,06:10:00,1.75,99.859,1
2023-03-19,06:15:00,1.75,99.889,1
2023-03-19,06:20:00,1.67,99.882,1
2023-03-19,06:25:00,1.64,99.89,1
2023-03-19,06:30:00,1.67,99.903,1
2023-03-19,06:35:00,1.62,99.908,1
2023-03-19,06:40:00,1.51,99.917,1
2023-03-19,06:45:00,1.48,99.927,1
2023-03-19,06:50:00,1.43,99.918,1
2023-03-19,06:55:00,1.26,99.922,1
2023-03-19,07:00:00,1.32,99.92,1
2023-03-19,07:05:00,1.23,99.914,1
2023-03-19,07:10:00,1.04,99.922,1
2023-03-19,07:15:00,0.96,99.928,2
2023-03-19,07:20:00,0.91,99.918,2
2023-03-19,07:25:00,0.74,99.933,4
2023-03-19,07:30:00,0.66,99.937,9
2023-03-19,07:35:00,0.71,99.936,13
2023-03-19,07:40:00,0.74,99.935,31
2023-03-19,07:45:00,0.66,99.953,48
2023-03-19,07:50:00,0.66,99.948,62
2023-03-19,07:55:00,0.71,99.952,82
2023-03-19,08:00:00,0.63,99.954,99
2023-03-19,08:05:00,0.63,99.966,116
2023-03-19,08:10:00,0.58,99.98,129
2023-03-19,08:15:00,0.6,99.969,143
2023-03-19,08:20:00,0.63,99.981,158
2023-03-19,08:25:00,0.63,100.001,171
2023-03-19,08:30:00,0.63,99.997,183
2023-03-19,08:35:00,0.66,100.004,196
2023-03-19,08:40:00,0.69,100.012,209
2023-03-19,08:45:00,0.63,100.015,224
2023-03-19,08:50:00,0.69,100.031,241
2023-03-19,08:55:00,0.71,100.032,258
2023-03-19,09:00:00,0.71,100.046,273
2023-03-19,09:05:00,0.74,100.03,289
2023-03-19,09:10:00,0.66,100.043,306
2023-03-19,09:15:00,0.71,100.045,322
2023-03-19,09:20:00,0.66,100.053,337
2023-03-19,09:25:00,0.58,100.042,352
2023-03-19,09:30:00,0.66,100.059,366
2023-03-19,09:35:00,0.69,100.056,379
2023-03-19,09:40:00,0.85,100.07,394
2023-03-19,09:45:00,0.77,100.054,408
2023-03-19,09:50:00,0.88,100.08,422
2023-03-19,09:55:00,0.91,100.078,436
2023-03-19,10:00:00,0.88,100.078,448
2023-03-19,10:05:00,1.15,100.1,463
2023-03-19,10:10:00,1.21,100.102,476
2023-03-19,10:15:00,1.29,100.108,489
2023-03-19,10:20:00,1.45,100.114,503
2023-03-19,10:25:00,1.4,100.122,514
2023-03-19,10:30:00,1.43,100.122,526
2023-03-19,10:35:00,1.45,100.126,537
2023-03-19,10:40:00,1.56,100.138,547
2023-03-19,10:45:00,1.62,100.134,558
2023-03-19,10:50:00,1.62,100.124,566
2023-03-19,10:55:00,1.51,100.133,574
2023-03-19,11:00:00,1.62,100.134,586
2023-03-19,11:05:00,1.67,100.127,596
2023-03-19,11:10:00,1.7,100.127,602
2023-03-19,11:15:00,1.86,100.129,613
2023-03-19,11:20:00,1.7,100.132,619
