Date,Time,Temperature_C,Barometric_Pressure_kPa,Solar_Radiation_Wm2
2023-02-13,04:00:00,-3.54,101.595,1
2023-02-13,04:05:00,-3.87,101.604,1
2023-02-13,04:10:00,-4.02,101.597,1
2023-02-13,04:15:00,-4.11,101.595,1
2023-02-13,04:20:00,-4.17,101.596,1
2023-02-13,04:25:00,-3.99,101.603,1
2023-02-13,04:30:00,-3.81,101.591,1
2023-02-13,04:35:00,-3.99,101.589,1
2023-02-13,04:40:00,-4.35,101.574,1
2023-02-13,04:45:00,-3.99,101.575,1
2023-02-13,04:50:00,-4.11,101.577,1
2023-02-13,04:55:00,-4.2,101.566,1
2023-02-13,05:00:00,-4.29,101.552,1
2023-02-13,05:05:00,-4.5,101.551,1
2023-02-13,05:10:00,-4.41,101.554,1
2023-02-13,05:15:00,-4.44,101.547,1
2023-02-13,05:20:00,-4.35,101.549,1
2023-02-13,05:25:00,-4.29,101.55,1
2023-02-13,05:30:00,-4.56,101.559,1
2023-02-13,05:35:00,-4.59,101.57,1
2023-02-13,05:40:00,-4.53,101.573,1
2023-02-13,05:45:00,-4.35,101.576,1
2023-02-13,05:50:00,-4.35,101.58,1
2023-02-13,05:55:00,-4.5,101.583,1
2023-02-13,06:00:00,-4.68,101.591,1
2023-02-13,06:05:00,-4.86,101.572,1
2023-02-13,06:10:00,-4.65,101.573,1
2023-02-13,06:15:00,-4.5,101.565,1
2023-02-13,06:20:00,-4.74,101.572,1
2023-02-13,06:25:00,-4.77,101.569,1
2023-02-13,06:30:00,-4.77,101.57,1
2023-02-13,06:35:00,-5.08,101.564,1
2023-02-13,06:40:00,-5.2,101.565,1
2023-02-13,06:45:00,-5.51,101.562,1
2023-02-13,06:50:00,-5.76,101.554,1
2023-02-13,06:55:00,-5.95,101.551,1
2023-02-13,07:00:00,-6.2,101.557,1
2023-02-13,07:05:00,-5.89,101.56,1
2023-02-13,07:10:00,-6.33,101.548,1
2023-02-13,07:15:00,-6.26,101.543,1
2023-02-13,07:20:00,-6.36,101.533,1
2023-02-13,07:25:00,-6.26,101.547,1
2023-02-13,07:30:00,-6.29,101.545,1
2023-02-13,07:35:00,-6.33,101.539,1
2023-02-13,07:40:00,-6.52,101.545,1
2023-02-13,07:45:00,-6.93,101.544,1
2023-02-13,07:50:00,-7.15,101.54,1
2023-02-13,07:55:00,-7.48,101.536,1
2023-02-13,08:00:00,-7.22,101.538,1
2023-02-13,08:05:00,-7.61,101.536,1
2023-02-13,08:10:00,-7.74,101.543,1
2023-02-13,08:15:00,-7.74,101.546,1
2023-02-13,08:20:00,-7.35,101.54,2
2023-02-13,08:25:00,-7.12,101.547,3
2023-02-13,08:30:00,-7.09,101.545,7
2023-02-13,08:35:00,-7.28,101.555,11
2023-02-13,08:40:00,-8.13,101.557,18
2023-02-13,08:45:00,-8.26,101.554,22
2023-02-13,08:50:00,-8.4,101.549,27
2023-02-13,08:55:00,-7.8,101.542,33
2023-02-13,09:00:00,-7.64,101.543,39
2023-02-13,09:05:00,-8.17,101.532,47
2023-02-13,09:10:00,-7.35,101.54,52
2023-02-13,09:15:00,-7.15,101.539,54
2023-02-13,09:20:00,-6.83,101.532,61
2023-02-13,09:25:00,-7.03,101.524,71
2023-02-13,09:30:00,-6.71,101.53,82
2023-02-13,09:35:00,-6.58,101.533,94
2023-02-13,09:40:00,-6.61,101.542,99
2023-02-13,09:45:00,-6.39,101.561,99
2023-02-13,09:50:00,-7.84,101.548,101
2023-02-13,09:55:00,-7.74,101.539,112
2023-02-13,10:00:00,-7.15,101.537,122
2023-02-13,10:05:00,-7.61,101.538,117
2023-02-13,10:10:00,-6.48,101.53,118
2023-02-13,10:15:00,-6.39,101.532,124
2023-02-13,10:20:00,-5.95,101.522,132
2023-02-13,10:25:00,-6.1,101.518,138
2023-02-13,10:30:00,-6.93,101.495,149
2023-02-13,10:35:00,-6.36,101.491,166
2023-02-13,10:40:00,-6.1,101.477,179
2023-02-13,10:45:00,-5.48,101.459,193
2023-02-13,10:50:00,-3.51,101.464,206
2023-02-13,10:55:00,-1.81,101.455,224
2023-02-13,11:00:00,-0.79,101.452,231
2023-02-13,11:05:00,-0.48,101.457,231
2023-02-13,11:10:00,-0.28,101.46,236
2023-02-13,11:15:00,0.05,101.462,244
2023-02-13,11:20:00,0.33,101.461,267
2023-02-13,11:25:00,0.58,101.454,271
2023-02-13,11:30:00,0.13,101.454,271
2023-02-13,11:35:00,-0.09,101.443,271
2023-02-13,11:40:00,-0.34,101.428,292
2023-02-13,11:45:00,0.66,101.416,278
2023-02-13,11:50:00,1.02,101.424,249
2023-02-13,11:55:00,1.18,101.415,258
2023-02-13,12:00:00,1.45,101.414,272
2023-02-13,12:05:00,1.1,101.407,272
2023-02-13,12:10:00,1.04,101.401,251
2023-02-13,12:15:00,-0.34,101.389,249
2023-02-13,12:20:00,-0.06,101.386,247
2023-02-13,12:25:00,0.02,101.381,266
2023-02-13,12:30:00,0.22,101.378,273
2023-02-13,12:35:00,0.02,101.371,266
2023-02-13,12:40:00,1.04,101.362,271
2023-02-13,12:45:00,1.02,101.351,284
2023-02-13,12:50:00,1.04,101.331,303
2023-02-13,12:55:00,0.96,101.332,303
2023-02-13,13:00:00,1.32,101.319,304
2023-02-13,13:05:00,1.29,101.307,287
2023-02-13,13:10:00,1.1,101.284,281
2023-02-13,13:15:00,0.93,101.268,356
2023-02-13,13:20:00,1.29,101.242,339
2023-02-13,13:25:00,0.99,101.231,329
2023-02-13,13:30:00,1.21,101.219,322
2023-02-13,13:35:00,1.18,101.207,332
2023-02-13,13:40:00,1.04,101.183,334
2023-02-13,13:45:00,1.8,101.159,358
2023-02-13,13:50:00,1.15,101.142,298
2023-02-13,13:55:00,0.93,101.125,264
2023-02-13,14:00:00,0.44,101.117,278
2023-02-13,14:05:00,1.04,101.114,306
2023-02-13,14:10:00,0.69,101.104,282
2023-02-13,14:15:00,-0.12,101.109,281
2023-02-13,14:20:00,0.0,101.114,278
2023-02-13,14:25:00,-0.28,101.107,249
2023-02-13,14:30:00,-0.62,101.106,224
2023-02-13,14:35:00,-0.54,101.084,219
2023-02-13,14:40:00,-0.62,101.067,219
2023-02-13,14:45:00,-0.54,101.059,221
2023-02-13,14:50:00,-0.59,101.035,222
2023-02-13,14:55:00,-0.76,101.024,223
2023-02-13,15:00:00,-0.99,101.014,214
2023-02-13,15:05:00,-0.9,101.021,214
2023-02-13,15:10:00,-1.01,101.011,212
2023-02-13,15:15:00,-0.99,101.008,218
2023-02-13,15:20:00,-1.16,101.014,229
2023-02-13,15:25:00,-0.99,101.018,212
2023-02-13,15:30:00,-0.9,101.0,224
2023-02-13,15:35:00,-1.04,100.991,209
2023-02-13,15:40:00,-1.13,100.985,208
2023-02-13,15:45:00,-1.04,100.98,209
2023-02-13,15:50:00,-1.16,100.975,196
2023-02-13,15:55:00,-1.13,100.985,187
2023-02-13,16:00:00,-1.1,100.971,174
2023-02-13,16:05:00,-1.27,100.957,172
2023-02-13,16:10:00,-1.13,100.942,168
2023-02-13,16:15:00,-1.3,100.932,163
2023-02-13,16:20:00,-1.3,100.918,151
2023-02-13,16:25:00,-1.41,100.891,134
2023-02-13,16:30:00,-1.41,100.883,134
2023-02-13,16:35:00,-1.44,100.869,129
2023-02-13,16:40:00,-1.53,100.849,113
2023-02-13,16:45:00,-1.53,100.838,116
2023-02-13,16:50:00,-1.44,100.828,124
2023-02-13,16:55:00,-1.47,100.816,113
2023-02-13,17:00:00,-1.53,100.811,103
2023-02-13,17:05:00,-1.56,100.81,87
2023-02-13,17:10:00,-1.58,100.806,89
2023-02-13,17:15:00,-1.64,100.82,81
2023-02-13,17:20:00,-1.67,100.84,67
2023-02-13,17:25:00,-1.7,100.847,59
2023-02-13,17:30:00,-1.7,100.863,49
2023-02-13,17:35:00,-1.7,100.859,47
2023-02-13,17:40:00,-1.76,100.839,41
2023-02-13,17:45:00,-1.78,100.834,33
2023-02-13,17:50:00,-1.81,100.816,33
2023-02-13,17:55:00,-1.84,100.806,27
2023-02-13,18:00:00,-1.87,100.788,21
2023-02-13,18:05:00,-1.9,100.775,17
2023-02-13,18:10:00,-1.93,100.745,14
2023-02-13,18:15:00,-1.96,100.724,12
2023-02-13,18:20:00,-1.99,100.718,7
2023-02-13,18:25:00,-1.99,100.72,4
2023-02-13,18:30:00,-2.02,100.711,2
2023-02-13,18:35:00,-2.02,100.695,1
2023-02-13,18:40:00,-2.02,100.695,1
2023-02-13,18:45:00,-1.99,100.707,1
2023-02-13,18:50:00,-1.99,100.698,1
2023-02-13,18:55:00,-2.02,100.705,1
2023-02-13,19:00:00,-2.02,100.701,1
2023-02-13,19:05:00,-1.99,100.696,1
2023-02-13,19:10:00,-1.93,100.692,1
2023-02-13,19:15:00,-1.96,100.699,1
2023-02-13,19:20:00,-1.93,100.687,1
2023-02-13,19:25:00,-1.93,100.686,1
2023-02-13,19:30:00,-1.93,100.669,1
2023-02-13,19:35:00,-1.93,100.675,1
2023-02-13,19:40:00,-1.96,100.666,1
2023-02-13,19:45:00,-1.96,100.667,1
2023-02-13,19:50:00,-1.96,100.665,1
2023-02-13,19:55:00,-1.99,100.659,1
2023-02-13,20:00:00,-1.99,100.651,1
2023-02-13,20:05:00,-1.99,100.645,1
2023-02-13,20:10:00,-2.02,100.632,1
2023-02-13,20:15:00,-2.07,100.627,1
2023-02-13,20:20:00,-2.1,100.61,1
2023-02-13,20:25:00,-2.1,100.587,1
2023-02-13,20:30:00,-2.13,100.586,1
2023-02-13,20:35:00,-2.19,100.56,1
2023-02-13,20:40:00,-2.22,100.556,1
2023-02-13,20:45:00,-2.22,100.558,1
2023-02-13,20:50:00,-2.25,100.54,1
2023-02-13,20:55:00,-2.28,100.528,1
2023-02-13,21:00:00,-2.3,100.512,1
2023-02-13,21:05:00,-2.33,100.507,1
2023-02-13,21:10:00,-2.33,100.497,1
2023-02-13,21:15:00,-2.39,100.475,1
2023-02-13,21:20:00,-2.42,100.462,1
2023-02-13,21:25:00,-2.45,100.477,1
2023-02-13,21:30:00,-2.48,100.467,1
2023-02-13,21:35:00,-2.48,100.478,1
2023-02-13,21:40:00,-2.51,100.47,1
2023-02-13,21:45:00,-2.51,100.46,1
2023-02-13,21:50:00,-2.51,100.458,1
2023-02-13,21:55:00,-2.51,100.458,1
2023-02-13,22:00:00,-2.54,100.451,1
2023-02-13,22:05:00,-2.54,100.46,1
2023-02-13,22:10:00,-2.54,100.458,1
2023-02-13,22:15:00,-2.57,100.436,1
2023-02-13,22:20:00,-2.6,100.399,1
2023-02-13,22:25:00,-2.6,100.396,1
2023-02-13,22:30:00,-2.62,100.39,1
2023-02-13,22:35:00,-2.62,100.391,1
2023-02-13,22:40:00,-2.65,100.389,1
2023-02-13,22:45:00,-2.68,100.373,1
2023-02-13,22:50:00,-2.68,100.368,1
2023-02-13,22:55:00,-2.68,100.379,1
2023-02-13,23:00:00,-2.62,100.378,1
2023-02-13,23:05:00,-2.62,100.382,1
2023-02-13,23:10:00,-2.62,100.368,1
2023-02-13,23:15:00,-2.62,100.343,1
2023-02-13,23:20:00,-2.62,100.342,1
2023-02-13,23:25:00,-2.68,100.331,1
2023-02-13,23:30:00,-2.68,100.3,1
2023-02-13,23:35:00,-2.68,100.328,1
2023-02-13,23:40:00,-2.68,100.315,1
2023-02-13,23:45:00,-2.68,100.32,1
2023-02-13,23:50:00,-2.71,100.308,1
2023-02-13,23:55:00,-2.74,100.294,1
2023-02-14,00:00:00,-2.71,100.268,1
2023-02-14,00:05:00,-2.68,100.267,1
2023-02-14,00:10:00,-2.68,100.255,1
2023-02-14,00:15:00,-2.68,100.26,1
2023-02-14,00:20:00,-2.68,100.252,1
2023-02-14,00:25:00,-2.68,100.248,1
2023-02-14,00:30:00,-2.68,100.236,1
2023-02-14,00:35:00,-2.68,100.24,1
2023-02-14,00:40:00,-2.65,100.225,1
2023-02-14,00:45:00,-2.62,100.228,1
2023-02-14,00:50:00,-2.6,100.234,1
2023-02-14,00:55:00,-2.62,100.237,1
2023-02-14,01:00:00,-2.6,100.234,1
2023-02-14,01:05:00,-2.6,100.255,1
2023-02-14,01:10:00,-2.6,100.251,1
2023-02-14,01:15:00,-2.57,100.243,1
2023-02-14,01:20:00,-2.57,100.253,1
2023-02-14,01:25:00,-2.57,100.238,1
2023-02-14,01:30:00,-2.6,100.252,1
2023-02-14,01:35:00,-2.57,100.254,1
2023-02-14,01:40:00,-2.57,100.232,1
2023-02-14,01:45:00,-2.6,100.229,1
2023-02-14,01:50:00,-2.62,100.227,1
2023-02-14,01:55:00,-2.62,100.248,1
2023-02-14,02:00:00,-2.62,100.255,1
2023-02-14,02:05:00,-2.62,100.261,1
2023-02-14,02:10:00,-2.65,100.262,1
2023-02-14,02:15:00,-2.68,100.262,1
2023-02-14,02:20:00,-2.74,100.248,1
2023-02-14,02:25:00,-2.74,100.262,1
2023-02-14,02:30:00,-2.8,100.276,1
2023-02-14,02:35:00,-2.8,100.28,1
2023-02-14,02:40:00,-2.83,100.29,1
2023-02-14,02:45:00,-2.86,100.3,1
2023-02-14,02:50:00,-2.92,100.287,1
2023-02-14,02:55:00,-2.92,100.273,1
2023-02-14,03:00:00,-2.98,100.277,1
2023-02-14,03:05:00,-3.01,100.267,1
2023-02-14,03:10:00,-2.98,100.286,1
2023-02-14,03:15:00,-3.04,100.297,1
2023-02-14,03:20:00,-3.04,100.289,1
2023-02-14,03:25:00,-3.06,100.288,1
2023-02-14,03:30:00,-3.06,100.297,1
2023-02-14,03:35:00,-3.09,100.302,1
2023-02-14,03:40:00,-3.09,100.289,1
2023-02-14,03:45:00,-3.09,100.274,1
2023-02-14,03:50:00,-3.06,100.271,1
2023-02-14,03:55:00,-3.04,100.285,1
2023-02-14,04:00:00,-3.04,100.296,1
2023-02-14,04:05:00,-3.01,100.299,1
2023-02-14,04:10:00,-2.95,100.289,1
2023-02-14,04:15:00,-2.98,100.283,1
2023-02-14,04:20:00,-2.98,100.292,1
2023-02-14,04:25:00,-2.95,100.295,1
2023-02-14,04:30:00,-2.95,100.298,1
2023-02-14,04:35:00,-2.89,100.315,1
2023-02-14,04:40:00,-2.86,100.322,1
2023-02-14,04:45:00,-2.89,100.327,1
2023-02-14,04:50:00,-2.83,100.33,1
2023-02-14,04:55:00,-2.86,100.332,1
2023-02-14,05:00:00,-2.8,100.328,1
2023-02-14,05:05:00,-2.8,100.319,1
2023-02-14,05:10:00,-2.83,100.338,1
2023-02-14,05:15:00,-2.8,100.344,1
2023-02-14,05:20:00,-2.8,100.345,1
2023-02-14,05:25:00,-2.77,100.357,1
2023-02-14,05:30:00,-2.77,100.357,1
2023-02-14,05:35:00,-2.74,100.358,1
2023-02-14,05:40:00,-2.74,100.359,1
2023-02-14,05:45:00,-2.71,100.361,1
2023-02-14,05:50:00,-2.71,100.365,1
2023-02-14,05:55:00,-2.68,100.371,1
2023-02-14,06:00:00,-2.68,100.375,1
2023-02-14,06:05:00,-2.68,100.381,1
2023-02-14,06:10:00,-2.68,100.38,1
2023-02-14,06:15:00,-2.68,100.391,1
2023-02-14,06:20:00,-2.68,100.395,1
2023-02-14,06:25:00,-2.68,100.407,1
2023-02-14,06:30:00,-2.68,100.419,1
2023-02-14,06:35:00,-2.68,100.426,1
2023-02-14,06:40:00,-2.68,100.421,1
2023-02-14,06:45:00,-2.68,100.426,1
2023-02-14,06:50:00,-2.62,100.415,1
2023-02-14,06:55:00,-2.62,100.402,1
2023-02-14,07:00:00,-2.6,100.419,1
2023-02-14,07:05:00,-2.62,100.423,1
2023-02-14,07:10:00,-2.57,100.435,1
2023-02-14,07:15:00,-2.57,100.434,1
2023-02-14,07:20:00,-2.54,100.439,1
2023-02-14,07:25:00,-2.54,100.433,1
2023-02-14,07:30:00,-2.54,100.436,1
2023-02-14,07:35:00,-2.54,100.446,1
2023-02-14,07:40:00,-2.54,100.449,1
2023-02-14,07:45:00,-2.57,100.457,1
2023-02-14,07:50:00,-2.57,100.464,1
2023-02-14,07:55:00,-2.57,100.475,1
2023-02-14,08:00:00,-2.57,100.486,1
2023-02-14,08:05:00,-2.6,100.499,1
2023-02-14,08:10:00,-2.62,100.505,1
2023-02-14,08:15:00,-2.6,100.533,1
2023-02-14,08:20:00,-2.6,100.542,2
2023-02-14,08:25:00,-2.54,100.554,3
2023-02-14,08:30:00,-2.57,100.561,6
2023-02-14,08:35:00,-2.54,100.57,11
2023-02-14,08:40:00,-2.48,100.575,17
2023-02-14,08:45:00,-2.45,100.58,24
2023-02-14,08:50:00,-2.39,100.592,29
2023-02-14,08:55:00,-2.3,100.589,36
2023-02-14,09:00:00,-2.28,100.587,44
2023-02-14,09:05:00,-2.19,100.599,53
2023-02-14,09:10:00,-2.1,100.614,61
2023-02-14,09:15:00,-2.1,100.616,56
2023-02-14,09:20:00,-2.07,100.637,53
2023-02-14,09:25:00,-2.1,100.645,61
2023-02-14,09:30:00,-2.04,100.657,62
2023-02-14,09:35:00,-1.99,100.669,77
2023-02-14,09:40:00,-1.9,100.686,73
2023-02-14,09:45:00,-1.9,100.694,73
2023-02-14,09:50:00,-1.78,100.709,77
2023-02-14,09:55:00,-1.76,100.718,88
2023-02-14,10:00:00,-1.76,100.732,89
2023-02-14,10:05:00,-1.73,100.746,92
2023-02-14,10:10:00,-1.61,100.756,113
2023-02-14,10:15:00,-1.47,100.764,113
2023-02-14,10:20:00,-1.38,100.77,123
2023-02-14,10:25:00,-1.41,100.775,142
2023-02-14,10:30:00,-1.3,100.785,139
2023-02-14,10:35:00,-1.27,100.785,141
2023-02-14,10:40:00,-1.18,100.798,159
2023-02-14,10:45:00,-1.13,100.807,166
2023-02-14,10:50:00,-1.01,100.814,179
2023-02-14,10:55:00,-0.85,100.825,198
2023-02-14,11:00:00,-0.9,100.826,231
2023-02-14,11:05:00,-0.73,100.837,193
2023-02-14,11:10:00,-0.7,100.857,202
2023-02-14,11:15:00,-0.62,100.869,197
2023-02-14,11:20:00,-0.76,100.875,219
2023-02-14,11:25:00,-0.59,100.873,192
2023-02-14,11:30:00,-0.7,100.886,163
2023-02-14,11:35:00,-0.93,100.882,164
2023-02-14,11:40:00,-0.87,100.894,189
2023-02-14,11:45:00,-0.62,100.887,198
2023-02-14,11:50:00,-0.79,100.898,189
2023-02-14,11:55:00,-0.9,100.907,193
2023-02-14,12:00:00,-0.73,100.921,203
2023-02-14,12:05:00,-0.56,100.928,211
2023-02-14,12:10:00,-0.56,100.931,179
2023-02-14,12:15:00,-0.62,100.935,167
2023-02-14,12:20:00,-0.9,100.944,188
2023-02-14,12:25:00,-0.82,100.947,167
2023-02-14,12:30:00,-0.73,100.954,182
2023-02-14,12:35:00,-0.85,100.958,177
2023-02-14,12:40:00,-0.73,100.963,187
2023-02-14,12:45:00,-0.85,100.966,196
2023-02-14,12:50:00,-0.59,100.968,236
2023-02-14,12:55:00,-0.56,100.973,231
2023-02-14,13:00:00,-0.45,100.981,194
2023-02-14,13:05:00,-0.68,100.973,169
2023-02-14,13:10:00,-1.01,100.988,154
2023-02-14,13:15:00,-0.85,100.998,132
2023-02-14,13:20:00,-1.3,100.998,136
2023-02-14,13:25:00,-1.36,100.999,133
2023-02-14,13:30:00,-1.33,100.995,147
2023-02-14,13:35:00,-1.53,100.997,162
2023-02-14,13:40:00,-1.56,100.996,174
2023-02-14,13:45:00,-1.27,100.988,202
2023-02-14,13:50:00,-1.27,100.999,202
2023-02-14,13:55:00,-1.36,101.01,211
2023-02-14,14:00:00,-1.3,101.013,209
2023-02-14,14:05:00,-1.27,101.017,246
2023-02-14,14:10:00,-1.24,101.031,213
2023-02-14,14:15:00,-1.36,101.022,247
2023-02-14,14:20:00,-1.18,101.04,274
2023-02-14,14:25:00,-0.96,101.044,258
2023-02-14,14:30:00,-1.36,101.035,244
2023-02-14,14:35:00,-1.36,101.056,229
2023-02-14,14:40:00,-1.47,101.065,224
2023-02-14,14:45:00,-1.61,101.07,184
2023-02-14,14:50:00,-1.64,101.082,174
2023-02-14,14:55:00,-1.9,101.078,161
2023-02-14,15:00:00,-1.93,101.086,147
2023-02-14,15:05:00,-1.9,101.098,144
2023-02-14,15:10:00,-1.93,101.103,131
2023-02-14,15:15:00,-2.16,101.113,127
2023-02-14,15:20:00,-2.25,101.115,122
2023-02-14,15:25:00,-2.39,101.119,116
2023-02-14,15:30:00,-2.39,101.145,106
2023-02-14,15:35:00,-2.48,101.149,106
2023-02-14,15:40:00,-2.57,101.149,107
2023-02-14,15:45:00,-2.6,101.156,92
2023-02-14,15:50:00,-2.62,101.17,96
2023-02-14,15:55:00,-2.68,101.169,98
2023-02-14,16:00:00,-2.8,101.183,84
2023-02-14,16:05:00,-2.71,101.199,94
2023-02-14,16:10:00,-2.8,101.202,102
2023-02-14,16:15:00,-2.71,101.215,101
2023-02-14,16:20:00,-2.8,101.218,93
2023-02-14,16:25:00,-2.74,101.243,93
2023-02-14,16:30:00,-2.92,101.245,93
2023-02-14,16:35:00,-2.83,101.263,97
2023-02-14,16:40:00,-3.15,101.256,88
2023-02-14,16:45:00,-3.01,101.277,91
2023-02-14,16:50:00,-3.06,101.281,94
2023-02-14,16:55:00,-3.15,101.3,89
2023-02-14,17:00:00,-3.15,101.314,96
2023-02-14,17:05:00,-3.12,101.331,78
2023-02-14,17:10:00,-3.15,101.34,81
2023-02-14,17:15:00,-3.27,101.358,89
2023-02-14,17:20:00,-3.15,101.371,91
2023-02-14,17:25:00,-3.33,101.38,69
2023-02-14,17:30:00,-3.39,101.396,66
2023-02-14,17:35:00,-3.6,101.408,64
2023-02-14,17:40:00,-3.57,101.419,58
2023-02-14,17:45:00,-3.63,101.429,52
2023-02-14,17:50:00,-3.69,101.437,51
2023-02-14,17:55:00,-3.75,101.449,49
2023-02-14,18:00:00,-3.78,101.464,48
2023-02-14,18:05:00,-3.87,101.458,29
2023-02-14,18:10:00,-3.93,101.477,26
2023-02-14,18:15:00,-4.02,101.489,18
2023-02-14,18:20:00,-4.11,101.522,13
2023-02-14,18:25:00,-4.17,101.538,11
2023-02-14,18:30:00,-4.23,101.55,8
2023-02-14,18:35:00,-4.29,101.562,6
2023-02-14,18:40:00,-4.35,101.572,3
2023-02-14,18:45:00,-4.35,101.585,2
2023-02-14,18:50:00,-4.35,101.595,1
2023-02-14,18:55:00,-4.35,101.606,1
2023-02-14,19:00:00,-4.41,101.614,1
2023-02-14,19:05:00,-4.41,101.616,1
2023-02-14,19:10:00,-4.41,101.632,1
2023-02-14,19:15:00,-4.47,101.644,1
2023-02-14,19:20:00,-4.44,101.651,1
2023-02-14,19:25:00,-4.44,101.661,1
2023-02-14,19:30:00,-4.47,101.668,1
2023-02-14,19:35:00,-4.5,101.686,1
2023-02-14,19:40:00,-4.5,101.695,1
2023-02-14,19:45:00,-4.53,101.707,1
2023-02-14,19:50:00,-4.62,101.718,1
2023-02-14,19:55:00,-4.62,101.732,1
2023-02-14,20:00:00,-4.62,101.741,1
2023-02-14,20:05:00,-4.65,101.747,1
2023-02-14,20:10:00,-4.62,101.751,1
2023-02-14,20:15:00,-4.56,101.772,1
2023-02-14,20:20:00,-4.59,101.784,1
2023-02-14,20:25:00,-4.53,101.798,1
2023-02-14,20:30:00,-4.53,101.797,1
2023-02-14,20:35:00,-4.59,101.803,1
2023-02-14,20:40:00,-4.56,101.799,1
2023-02-14,20:45:00,-4.59,101.8,1
2023-02-14,20:50:00,-4.59,101.819,1
2023-02-14,20:55:00,-4.62,101.821,1
2023-02-14,21:00:00,-4.59,101.835,1
2023-02-14,21:05:00,-4.62,101.832,1
2023-02-14,21:10:00,-4.68,101.836,1
2023-02-14,21:15:00,-4.71,101.843,1
2023-02-14,21:20:00,-4.71,101.855,1
2023-02-14,21:25:00,-4.65,101.866,1
2023-02-14,21:30:00,-4.74,101.867,1
2023-02-14,21:35:00,-4.74,101.869,1
2023-02-14,21:40:00,-4.71,101.88,1
2023-02-14,21:45:00,-4.74,101.899,1
2023-02-14,21:50:00,-4.83,101.903,1
2023-02-14,21:55:00,-4.83,101.907,1
2023-02-14,22:00:00,-4.9,101.91,1
2023-02-14,22:05:00,-4.86,101.918,1
2023-02-14,22:10:00,-4.96,101.923,1
2023-02-14,22:15:00,-4.96,101.928,1
2023-02-14,22:20:00,-4.96,101.931,1
2023-02-14,22:25:00,-4.96,101.947,1
2023-02-14,22:30:00,-4.96,101.961,1
2023-02-14,22:35:00,-4.9,101.981,1
2023-02-14,22:40:00,-4.93,101.989,1
2023-02-14,22:45:00,-4.83,101.983,1
2023-02-14,22:50:00,-4.83,101.991,1
2023-02-14,22:55:00,-4.8,102.006,1
2023-02-14,23:00:00,-4.77,102.014,1
2023-02-14,23:05:00,-4.77,102.026,1
2023-02-14,23:10:00,-4.71,102.037,1
2023-02-14,23:15:00,-4.68,102.034,1
2023-02-14,23:20:00,-4.68,102.035,1
2023-02-14,23:25:00,-4.62,102.045,1
2023-02-14,23:30:00,-4.62,102.045,1
2023-02-14,23:35:00,-4.68,102.049,1
2023-02-14,23:40:00,-4.77,102.042,1
2023-02-14,23:45:00,-4.86,102.052,1
2023-02-14,23:50:00,-4.9,102.051,1
2023-02-14,23:55:00,-4.96,102.046,1
2023-02-15,00:00:00,-4.99,102.05,1
2023-02-15,00:05:00,-5.11,102.056,1
2023-02-15,00:10:00,-5.08,102.064,1
2023-02-15,00:15:00,-5.08,102.07,1
2023-02-15,00:20:00,-5.11,102.069,1
