Date,Time,Temperature_C,Barometric_Pressure_kPa,Solar_Radiation_Wm2
2023-01-13,14:50:00,3.04,100.771,37
2023-01-13,14:55:00,3.12,100.771,37
2023-01-13,15:00:00,3.51,100.741,31
2023-01-13,15:05:00,3.7,100.756,39
2023-01-13,15:10:00,3.56,100.748,27
2023-01-13,15:15:00,3.38,100.731,23
2023-01-13,15:20:00,3.49,100.713,26
2023-01-13,15:25:00,3.46,100.7,32
2023-01-13,15:30:00,3.54,100.694,23
2023-01-13,15:35:00,3.64,100.682,26
2023-01-13,15:40:00,3.77,100.679,22
2023-01-13,15:45:00,4.25,100.66,19
2023-01-13,15:50:00,4.48,100.65,18
2023-01-13,15:55:00,4.61,100.639,19
2023-01-13,16:00:00,4.87,100.656,18
2023-01-13,16:05:00,4.87,100.648,16
2023-01-13,16:10:00,4.97,100.638,18
2023-01-13,16:15:00,5.02,100.634,19
2023-01-13,16:20:00,5.23,100.646,22
2023-01-13,16:25:00,5.57,100.615,14
2023-01-13,16:30:00,5.57,100.631,12
2023-01-13,16:35:00,5.36,100.64,18
2023-01-13,16:40:00,5.49,100.634,13
2023-01-13,16:45:00,5.62,100.631,11
2023-01-13,16:50:00,5.72,100.604,14
2023-01-13,16:55:00,5.77,100.607,9
2023-01-13,17:00:00,5.97,100.581,9
2023-01-13,17:05:00,6.23,100.57,9
2023-01-13,17:10:00,6.31,100.57,4
2023-01-13,17:15:00,6.69,100.562,4
2023-01-13,17:20:00,7.09,100.55,6
2023-01-13,17:25:00,7.12,100.543,3
2023-01-13,17:30:00,7.14,100.53,2
2023-01-13,17:35:00,7.07,100.516,2
2023-01-13,17:40:00,7.22,100.516,1
2023-01-13,17:45:00,7.27,100.499,1
2023-01-13,17:50:00,7.24,100.508,1
2023-01-13,17:55:00,7.47,100.48,1
2023-01-13,18:00:00,7.42,100.478,1
2023-01-13,18:05:00,7.39,100.468,1
2023-01-13,18:10:00,7.37,100.467,1
2023-01-13,18:15:00,7.82,100.449,1
2023-01-13,18:20:00,8.64,100.45,1
2023-01-13,18:25:00,8.67,100.43,1
2023-01-13,18:30:00,8.52,100.388,1
2023-01-13,18:35:00,8.79,100.421,1
2023-01-13,18:40:00,9.09,100.417,1
2023-01-13,18:45:00,8.92,100.392,1
2023-01-13,18:50:00,8.94,100.408,1
2023-01-13,18:55:00,9.16,100.394,1
2023-01-13,19:00:00,9.11,100.389,1
2023-01-13,19:05:00,9.31,100.408,1
2023-01-13,19:10:00,9.39,100.42,1
2023-01-13,19:15:00,9.63,100.425,1
2023-01-13,19:20:00,9.8,100.414,1
2023-01-13,19:25:00,9.93,100.389,1
2023-01-13,19:30:00,9.85,100.387,1
2023-01-13,19:35:00,10.1,100.405,1
2023-01-13,19:40:00,10.08,100.419,1
2023-01-13,19:45:00,10.03,100.427,1
2023-01-13,19:50:00,9.8,100.384,1
2023-01-13,19:55:00,9.78,100.386,1
2023-01-13,20:00:00,9.85,100.403,1
2023-01-13,20:05:00,9.8,100.409,1
2023-01-13,20:10:00,9.36,100.395,1
2023-01-13,20:15:00,9.46,100.382,1
2023-01-13,20:20:00,9.61,100.388,1
2023-01-13,20:25:00,9.46,100.408,1
2023-01-13,20:30:00,9.58,100.394,1
2023-01-13,20:35:00,9.51,100.391,1
2023-01-13,20:40:00,9.53,100.382,1
2023-01-13,20:45:00,9.53,100.399,1
2023-01-13,20:50:00,9.9,100.397,1
2023-01-13,20:55:00,10.0,100.391,1
2023-01-13,21:00:00,9.85,100.419,1
2023-01-13,21:05:00,9.78,100.396,1
2023-01-13,21:10:00,10.05,100.373,1
2023-01-13,21:15:00,10.03,100.382,1
2023-01-13,21:20:00,10.1,100.445,1
2023-01-13,21:25:00,10.1,100.405,1
2023-01-13,21:30:00,10.03,100.399,1
2023-01-13,21:35:00,10.25,100.389,1
2023-01-13,21:40:00,10.1,100.371,1
2023-01-13,21:45:00,10.37,100.359,1
2023-01-13,21:50:00,10.69,100.402,1
2023-01-13,21:55:00,10.34,100.38,1
2023-01-13,22:00:00,10.54,100.381,1
2023-01-13,22:05:00,10.79,100.404,1
2023-01-13,22:10:00,10.83,100.391,1
2023-01-13,22:15:00,10.74,100.401,1
2023-01-13,22:20:00,10.57,100.42,1
2023-01-13,22:25:00,10.44,100.416,1
2023-01-13,22:30:00,10.39,100.428,1
2023-01-13,22:35:00,10.59,100.444,1
2023-01-13,22:40:00,10.57,100.446,1
2023-01-13,22:45:00,10.86,100.474,1
2023-01-13,22:50:00,10.66,100.448,1
2023-01-13,22:55:00,10.37,100.47,1
2023-01-13,23:00:00,10.47,100.473,1
2023-01-13,23:05:00,10.42,100.469,1
2023-01-13,23:10:00,10.37,100.467,1
2023-01-13,23:15:00,10.3,100.477,1
2023-01-13,23:20:00,10.32,100.458,1
2023-01-13,23:25:00,10.05,100.462,1
2023-01-13,23:30:00,10.25,100.466,1
2023-01-13,23:35:00,9.98,100.459,1
2023-01-13,23:40:00,10.12,100.473,1
2023-01-13,23:45:00,10.05,100.477,1
2023-01-13,23:50:00,10.12,100.481,1
2023-01-13,23:55:00,10.03,100.498,1
2023-01-14,00:00:00,10.12,100.505,1
2023-01-14,00:05:00,10.2,100.509,1
2023-01-14,00:10:00,10.17,100.517,1
2023-01-14,00:15:00,10.34,100.54,1
2023-01-14,00:20:00,10.3,100.561,1
2023-01-14,00:25:00,10.27,100.556,1
2023-01-14,00:30:00,10.08,100.561,1
2023-01-14,00:35:00,10.37,100.566,1
2023-01-14,00:40:00,10.03,100.57,1
2023-01-14,00:45:00,10.32,100.591,1
2023-01-14,00:50:00,10.47,100.575,1
2023-01-14,00:55:00,10.39,100.586,1
2023-01-14,01:00:00,10.32,100.589,1
2023-01-14,01:05:00,10.34,100.579,1
2023-01-14,01:10:00,10.3,100.585,1
2023-01-14,01:15:00,10.3,100.593,1
2023-01-14,01:20:00,10.08,100.602,1
2023-01-14,01:25:00,9.9,100.618,1
2023-01-14,01:30:00,9.88,100.628,1
2023-01-14,01:35:00,9.83,100.616,1
2023-01-14,01:40:00,9.73,100.628,1
2023-01-14,01:45:00,9.09,100.635,1
2023-01-14,01:50:00,9.11,100.642,1
2023-01-14,01:55:00,8.37,100.667,1
2023-01-14,02:00:00,8.47,100.687,1
2023-01-14,02:05:00,7.52,100.694,1
2023-01-14,02:10:00,3.59,100.729,1
2023-01-14,02:15:00,3.22,100.729,1
2023-01-14,02:20:00,3.01,100.706,1
2023-01-14,02:25:00,2.74,100.714,1
2023-01-14,02:30:00,2.53,100.716,1
2023-01-14,02:35:00,2.34,100.739,1
2023-01-14,02:40:00,2.16,100.75,1
2023-01-14,02:45:00,2.02,100.775,1
2023-01-14,02:50:00,1.97,100.793,1
2023-01-14,02:55:00,1.8,100.816,1
2023-01-14,03:00:00,1.75,100.816,1
2023-01-14,03:05:00,1.7,100.841,1
2023-01-14,03:10:00,1.64,100.861,1
2023-01-14,03:15:00,1.59,100.867,1
2023-01-14,03:20:00,1.59,100.892,1
2023-01-14,03:25:00,1.59,100.899,1
2023-01-14,03:30:00,1.53,100.895,1
2023-01-14,03:35:00,1.53,100.943,1
2023-01-14,03:40:00,1.53,100.947,1
2023-01-14,03:45:00,1.51,100.954,1
2023-01-14,03:50:00,1.51,100.967,1
2023-01-14,03:55:00,1.48,100.969,1
2023-01-14,04:00:00,1.48,100.971,1
2023-01-14,04:05:00,1.45,100.978,1
2023-01-14,04:10:00,1.45,100.988,1
2023-01-14,04:15:00,1.4,100.974,1
2023-01-14,04:20:00,1.37,100.981,1
2023-01-14,04:25:00,1.37,100.997,1
2023-01-14,04:30:00,1.34,101.008,1
2023-01-14,04:35:00,1.32,101.002,1
2023-01-14,04:40:00,1.29,101.0,1
2023-01-14,04:45:00,1.29,101.02,1
2023-01-14,04:50:00,1.26,101.029,1
2023-01-14,04:55:00,1.26,101.039,1
2023-01-14,05:00:00,1.23,101.032,1
2023-01-14,05:05:00,1.21,101.056,1
2023-01-14,05:10:00,1.23,101.068,1
2023-01-14,05:15:00,1.21,101.074,1
2023-01-14,05:20:00,1.21,101.073,1
2023-01-14,05:25:00,1.15,101.072,1
2023-01-14,05:30:00,1.15,101.07,1
2023-01-14,05:35:00,1.1,101.078,1
2023-01-14,05:40:00,1.1,101.072,1
2023-01-14,05:45:00,1.07,101.078,1
2023-01-14,05:50:00,1.07,101.097,1
2023-01-14,05:55:00,1.07,101.109,1
2023-01-14,06:00:00,1.1,101.112,1
2023-01-14,06:05:00,1.1,101.118,1
2023-01-14,06:10:00,1.1,101.124,1
2023-01-14,06:15:00,1.07,101.121,1
2023-01-14,06:20:00,1.04,101.137,1
2023-01-14,06:25:00,1.07,101.146,1
2023-01-14,06:30:00,1.04,101.157,1
2023-01-14,06:35:00,1.02,101.151,1
2023-01-14,06:40:00,1.04,101.15,1
2023-01-14,06:45:00,1.04,101.116,1
2023-01-14,06:50:00,1.04,101.122,1
2023-01-14,06:55:00,1.02,101.181,1
2023-01-14,07:00:00,0.93,101.184,1
2023-01-14,07:05:00,0.91,101.174,1
2023-01-14,07:10:00,0.93,101.172,1
2023-01-14,07:15:00,0.99,101.17,1
2023-01-14,07:20:00,0.99,101.172,1
2023-01-14,07:25:00,0.99,101.194,1
2023-01-14,07:30:00,0.93,101.205,1
2023-01-14,07:35:00,0.93,101.2,1
2023-01-14,07:40:00,0.93,101.166,1
2023-01-14,07:45:00,0.93,101.169,1
2023-01-14,07:50:00,0.88,101.147,1
2023-01-14,07:55:00,0.88,101.145,1
2023-01-14,08:00:00,0.88,101.125,1
2023-01-14,08:05:00,0.88,101.129,1
2023-01-14,08:10:00,0.8,101.108,1
2023-01-14,08:15:00,0.8,101.124,1
2023-01-14,08:20:00,0.8,101.108,1
2023-01-14,08:25:00,0.74,101.103,1
2023-01-14,08:30:00,0.71,101.112,1
2023-01-14,08:35:00,0.69,101.147,1
2023-01-14,08:40:00,0.71,101.154,1
2023-01-14,08:45:00,0.71,101.172,1
2023-01-14,08:50:00,0.71,101.164,1
2023-01-14,08:55:00,0.71,101.141,1
2023-01-14,09:00:00,0.71,101.134,1
2023-01-14,09:05:00,0.66,101.125,1
2023-01-14,09:10:00,0.66,101.107,1
2023-01-14,09:15:00,0.6,101.102,1
2023-01-14,09:20:00,0.63,101.122,1
2023-01-14,09:25:00,0.63,101.131,1
2023-01-14,09:30:00,0.66,101.136,1
2023-01-14,09:35:00,0.63,101.144,2
2023-01-14,09:40:00,0.6,101.15,2
2023-01-14,09:45:00,0.55,101.156,3
2023-01-14,09:50:00,0.58,101.14,4
2023-01-14,09:55:00,0.52,101.136,4
2023-01-14,10:00:00,0.49,101.163,4
2023-01-14,10:05:00,0.49,101.182,4
2023-01-14,10:10:00,0.55,101.196,6
2023-01-14,10:15:00,0.47,101.17,8
2023-01-14,10:20:00,0.47,101.165,9
2023-01-14,10:25:00,0.47,101.201,7
2023-01-14,10:30:00,0.49,101.207,7
2023-01-14,10:35:00,0.47,101.168,7
2023-01-14,10:40:00,0.47,101.154,9
2023-01-14,10:45:00,0.49,101.206,4
2023-01-14,10:50:00,0.44,101.172,8
2023-01-14,10:55:00,0.47,101.108,13
2023-01-14,11:00:00,0.44,101.134,13
2023-01-14,11:05:00,0.47,101.117,13
2023-01-14,11:10:00,0.41,101.146,11
2023-01-14,11:15:00,0.47,101.13,11
2023-01-14,11:20:00,0.47,101.162,14
2023-01-14,11:25:00,0.41,101.114,18
2023-01-14,11:30:00,0.44,101.118,19
2023-01-14,11:35:00,0.47,101.099,13
2023-01-14,11:40:00,0.44,101.102,13
2023-01-14,11:45:00,0.44,101.069,17
2023-01-14,11:50:00,0.47,101.034,21
2023-01-14,11:55:00,0.44,101.035,22
2023-01-14,12:00:00,0.49,101.094,18
2023-01-14,12:05:00,0.47,100.997,34
2023-01-14,12:10:00,0.52,101.063,29
2023-01-14,12:15:00,0.52,100.987,54
2023-01-14,12:20:00,0.58,101.018,43
2023-01-14,12:25:00,0.58,101.075,32
2023-01-14,12:30:00,0.6,101.056,41
2023-01-14,12:35:00,0.58,101.042,38
2023-01-14,12:40:00,0.6,101.076,32
2023-01-14,12:45:00,0.6,101.085,32
2023-01-14,12:50:00,0.6,101.062,46
2023-01-14,12:55:00,0.6,101.074,38
2023-01-14,13:00:00,0.63,101.059,44
2023-01-14,13:05:00,0.63,101.043,54
2023-01-14,13:10:00,0.66,101.037,56
2023-01-14,13:15:00,0.66,101.009,62
2023-01-14,13:20:00,0.69,101.009,48
2023-01-14,13:25:00,0.6,101.014,48
2023-01-14,13:30:00,0.58,101.036,43
2023-01-14,13:35:00,0.6,101.007,43
2023-01-14,13:40:00,0.66,101.02,44
2023-01-14,13:45:00,0.69,101.015,47
2023-01-14,13:50:00,0.63,101.014,43
2023-01-14,13:55:00,0.63,101.001,51
2023-01-14,14:00:00,0.58,100.992,46
2023-01-14,14:05:00,0.55,100.979,47
2023-01-14,14:10:00,0.58,100.986,43
2023-01-14,14:15:00,0.58,100.986,36
2023-01-14,14:20:00,0.52,100.984,34
2023-01-14,14:25:00,0.49,101.004,34
2023-01-14,14:30:00,0.52,101.008,38
2023-01-14,14:35:00,0.49,101.008,34
2023-01-14,14:40:00,0.47,100.995,47
2023-01-14,14:45:00,0.49,100.99,42
2023-01-14,14:50:00,0.49,100.989,53
2023-01-14,14:55:00,0.49,100.959,51
2023-01-14,15:00:00,0.49,100.996,38
2023-01-14,15:05:00,0.47,100.977,48
2023-01-14,15:10:00,0.49,100.979,38
2023-01-14,15:15:00,0.41,101.024,33
2023-01-14,15:20:00,0.41,101.003,38
2023-01-14,15:25:00,0.44,101.024,29
2023-01-14,15:30:00,0.41,101.047,24
2023-01-14,15:35:00,0.41,101.035,26
2023-01-14,15:40:00,0.38,101.042,29
2023-01-14,15:45:00,0.38,101.046,38
2023-01-14,15:50:00,0.36,101.051,37
2023-01-14,15:55:00,0.33,101.05,31
2023-01-14,16:00:00,0.38,101.052,31
2023-01-14,16:05:00,0.36,101.06,31
2023-01-14,16:10:00,0.38,101.077,22
2023-01-14,16:15:00,0.38,101.078,31
2023-01-14,16:20:00,0.33,101.078,22
2023-01-14,16:25:00,0.3,101.087,24
2023-01-14,16:30:00,0.27,101.087,21
2023-01-14,16:35:00,0.22,101.086,22
2023-01-14,16:40:00,0.19,101.08,19
2023-01-14,16:45:00,0.05,101.082,18
2023-01-14,16:50:00,0.11,101.113,14
2023-01-14,16:55:00,0.08,101.115,13
2023-01-14,17:00:00,0.05,101.126,13
2023-01-14,17:05:00,0.05,101.145,9
2023-01-14,17:10:00,-0.12,101.168,8
2023-01-14,17:15:00,-0.06,101.165,7
2023-01-14,17:20:00,-0.09,101.179,6
2023-01-14,17:25:00,-0.17,101.191,4
2023-01-14,17:30:00,-0.31,101.209,3
2023-01-14,17:35:00,-0.31,101.219,2
2023-01-14,17:40:00,-0.31,101.217,1
2023-01-14,17:45:00,-0.4,101.218,1
2023-01-14,17:50:00,-0.42,101.234,1
2023-01-14,17:55:00,-0.45,101.237,1
2023-01-14,18:00:00,-0.56,101.239,1
2023-01-14,18:05:00,-0.51,101.266,1
2023-01-14,18:10:00,-0.54,101.26,1
2023-01-14,18:15:00,-0.62,101.265,1
2023-01-14,18:20:00,-0.56,101.25,1
2023-01-14,18:25:00,-0.56,101.29,1
2023-01-14,18:30:00,-0.59,101.286,1
2023-01-14,18:35:00,-0.68,101.276,1
2023-01-14,18:40:00,-0.7,101.285,1
2023-01-14,18:45:00,-0.68,101.3,1
2023-01-14,18:50:00,-0.73,101.31,1
2023-01-14,18:55:00,-0.79,101.325,1
2023-01-14,19:00:00,-0.82,101.316,1
2023-01-14,19:05:00,-0.82,101.331,1
2023-01-14,19:10:00,-0.96,101.329,1
2023-01-14,19:15:00,-0.85,101.322,1
2023-01-14,19:20:00,-0.96,101.308,1
2023-01-14,19:25:00,-0.93,101.325,1
2023-01-14,19:30:00,-0.96,101.319,1
2023-01-14,19:35:00,-0.96,101.333,1
2023-01-14,19:40:00,-0.93,101.345,1
2023-01-14,19:45:00,-1.01,101.346,1
2023-01-14,19:50:00,-0.99,101.335,1
2023-01-14,19:55:00,-1.04,101.356,1
2023-01-14,20:00:00,-0.96,101.368,1
2023-01-14,20:05:00,-1.07,101.38,1
2023-01-14,20:10:00,-1.07,101.383,1
2023-01-14,20:15:00,-1.13,101.399,1
2023-01-14,20:20:00,-1.13,101.437,1
2023-01-14,20:25:00,-1.21,101.436,1
2023-01-14,20:30:00,-1.18,101.449,1
2023-01-14,20:35:00,-1.18,101.459,1
2023-01-14,20:40:00,-1.21,101.476,1
2023-01-14,20:45:00,-1.21,101.481,1
2023-01-14,20:50:00,-1.3,101.499,1
2023-01-14,20:55:00,-1.3,101.504,1
2023-01-14,21:00:00,-1.3,101.511,1
2023-01-14,21:05:00,-1.36,101.5,1
2023-01-14,21:10:00,-1.41,101.519,1
2023-01-14,21:15:00,-1.41,101.518,1
2023-01-14,21:20:00,-1.47,101.539,1
2023-01-14,21:25:00,-1.53,101.551,1
2023-01-14,21:30:00,-1.64,101.524,1
2023-01-14,21:35:00,-1.73,101.536,1
2023-01-14,21:40:00,-1.64,101.539,1
2023-01-14,21:45:00,-1.7,101.55,1
2023-01-14,21:50:00,-1.81,101.553,1
2023-01-14,21:55:00,-1.78,101.557,1
2023-01-14,22:00:00,-1.81,101.561,1
2023-01-14,22:05:00,-1.78,101.568,1
2023-01-14,22:10:00,-1.81,101.559,1
2023-01-14,22:15:00,-1.78,101.571,1
2023-01-14,22:20:00,-1.7,101.578,1
2023-01-14,22:25:00,-1.76,101.602,1
2023-01-14,22:30:00,-1.73,101.621,1
2023-01-14,22:35:00,-1.78,101.605,1
2023-01-14,22:40:00,-1.84,101.613,1
2023-01-14,22:45:00,-1.84,101.63,1
2023-01-14,22:50:00,-1.78,101.634,1
2023-01-14,22:55:00,-1.78,101.627,1
2023-01-14,23:00:00,-1.84,101.646,1
2023-01-14,23:05:00,-1.81,101.66,1
2023-01-14,23:10:00,-1.81,101.665,1
2023-01-14,23:15:00,-1.87,101.656,1
2023-01-14,23:20:00,-1.81,101.664,1
2023-01-14,23:25:00,-1.78,101.668,1
2023-01-14,23:30:00,-1.78,101.672,1
2023-01-14,23:35:00,-1.76,101.675,1
2023-01-14,23:40:00,-1.76,101.675,1
2023-01-14,23:45:00,-1.76,101.672,1
2023-01-14,23:50:00,-1.76,101.643,1
2023-01-14,23:55:00,-1.78,101.629,1
2023-01-15,00:00:00,-1.76,101.628,1
2023-01-15,00:05:00,-1.87,101.644,1
2023-01-15,00:10:00,-1.87,101.668,1
2023-01-15,00:15:00,-1.87,101.65,1
2023-01-15,00:20:00,-1.84,101.665,1
2023-01-15,00:25:00,-1.9,101.663,1
2023-01-15,00:30:00,-1.93,101.643,1
2023-01-15,00:35:00,-1.99,101.637,1
2023-01-15,00:40:00,-1.96,101.664,1
2023-01-15,00:45:00,-1.93,101.672,1
2023-01-15,00:50:00,-2.02,101.676,1
2023-01-15,00:55:00,-2.04,101.675,1
2023-01-15,01:00:00,-2.04,101.69,1
2023-01-15,01:05:00,-2.07,101.699,1
2023-01-15,01:10:00,-2.16,101.695,1
2023-01-15,01:15:00,-2.1,101.725,1
2023-01-15,01:20:00,-2.13,101.719,1
2023-01-15,01:25:00,-2.19,101.724,1
