Hmdx,Visibility (km),Wind Chill,air_temperature_c,barometric_pressure_kpa,bui,dc,dew_point_c,dmc,ffmc,fwi,isi,rain_mm,relative_humidity_pct,station,timestamp_utc,wind_direction_deg,wind_speed_kmh
,,,6.804166666666667,,385.9451775799112,413.74502155728965,6.066666666666666,274.7458016703972,75.57498775070904,289.7858409669387,336.4138691980426,0.0,95.0,stanhope,2025-05-25,6.913043478260869,7.708333333333333
,,,5.733333333333333,,453.5442029249778,497.4510215572896,4.175,277.9169283957305,76.9896399011155,271.6473135573647,304.74577010560125,0.7,89.95833333333333,stanhope,2025-05-26,18.227272727272727,9.708333333333334
,,,11.691666666666668,,536.0549887083444,597.2175215572895,5.529166666666666,291.4048573125639,82.62626131776346,171.97829458983247,149.51988263876373,0.0,68.29166666666667,stanhope,2025-05-27,25.59090909090909,8.583333333333334
25.0,,,18.804347826086957,,613.6636117103276,687.8925215572893,5.808695652173912,316.74797232248045,87.81987441114886,115.72879103602796,58.655834913040366,0.0,43.91304347826087,stanhope,2025-05-28,23.863636363636363,10.956521739130435
26.0,,,19.141666666666666,,109.09130622084334,105.4014,8.091666666666667,123.85093110421667,88.70310250455945,110.56163796066615,82.71367909688455,0.0,51.166666666666664,stanhope,2025-05-29,23.375,21.166666666666668
25.0,,,17.279166666666665,,256.4866910924466,278.8709999999999,12.316666666666668,166.94945546223337,83.98949632389673,171.6885543213189,126.83222562708175,0.0,73.20833333333333,stanhope,2025-05-30,21.583333333333332,17.416666666666668
,,,15.829166666666666,,397.5491639374814,442.32474205872904,13.454166666666666,218.44685145249093,71.89906850625941,3183.976564101488,2603495.8298894647,10.7,86.20833333333333,stanhope,2025-05-31,17.291666666666668,15.0
,,,14.904166666666667,,537.3120250948365,603.9065785045806,9.891666666666667,270.9338114558597,83.31616784009098,213.38629490990363,186.36197472558194,0.0,72.33333333333333,stanhope,2025-06-01,20.166666666666668,22.875
,,,13.9625,,684.823893467605,774.0185785045805,6.8500000000000005,302.42637047969305,85.1352455133976,160.9269757985087,110.49871315612887,0.0,63.708333333333336,stanhope,2025-06-02,21.5,18.208333333333332
,,,15.475,,815.2594819206502,948.4325785045809,7.733333333333333,341.0431926683597,85.18189222886726,135.66886160211808,88.17745082232398,0.0,62.833333333333336,stanhope,2025-06-03,19.666666666666668,10.333333333333334
