station,timestamp_utc,solar_radiation_w_m2,wind_direction_deg,rain_mm,dew_point_c,relative_humidity_pct,air_temperature_c,wind_gust_speed_kmh,wind_speed_kmh
greenwich,2026-02-01 04:00:00+00:00,0.625,207.7803921568628,0.0,-16.186684293148662,93.70400040690724,-15.37698553074704,0.5009477503159467,0.10018955006318934
greenwich,2026-02-01 05:00:00+00:00,0.625,206.3764705882353,0.0,-17.426230653261186,92.42580300602731,-16.46010472227891,1.402653700884651,0.4007582002527574
greenwich,2026-02-01 06:00:00+00:00,0.625,172.68235294117648,0.0,-17.31797504027995,92.20581877368328,-16.322480666589218,2.5047387515797337,1.1020850506950828
greenwich,2026-02-01 07:00:00+00:00,0.625,172.68235294117648,0.0,-18.930867384752332,91.29943287301951,-17.830983302980137,1.50284325094784,0.5009477503159467
greenwich,2026-02-01 08:00:00+00:00,0.625,172.68235294117648,0.0,-19.82430786231532,90.65969838000052,-18.649578335524023,2.3043596514533546,0.8015164005055148
greenwich,2026-02-01 09:00:00+00:00,0.625,172.68235294117648,0.0,-20.375250065772132,90.24249128964168,-19.151816772521475,1.3024641508214614,0.300568650189568
greenwich,2026-02-01 10:00:00+00:00,0.625,172.68235294117648,0.0,-21.09551999135546,89.8133312987971,-19.82385112238283,3.306255152085248,1.202274600758272
greenwich,2026-02-01 11:00:00+00:00,2.3958333333333335,172.68235294117648,0.0,-21.59151890623031,89.44698761476057,-20.27783177361896,2.4045492015165446,1.1020850506950828
greenwich,2026-02-01 12:00:00+00:00,47.5,172.68235294117648,0.0,-19.930142821806644,89.87474886193128,-18.654940311719727,3.206065602022059,1.6030328010110295
greenwich,2026-02-01 13:00:00+00:00,117.08333333333333,115.12156862745098,0.0,-15.676601143460273,91.56761018285395,-14.586987704580231,2.5047387515797337,1.1020850506950828
greenwich,2026-02-01 14:00:00+00:00,194.27083333333334,67.38823529411765,0.0,-12.103426711790428,87.2566821800056,-10.37068708935964,1.50284325094784,0.4007582002527574
greenwich,2026-02-01 15:00:00+00:00,202.60416666666666,46.32941176470589,0.0,-8.788240435098674,85.81368734264134,-6.8013982684204635,6.412131204044118,3.8072029024011953
greenwich,2026-02-01 16:00:00+00:00,200.625,46.32941176470589,0.0,-8.342000859566257,84.05928130006866,-6.079318807399216,14.427295209099265,8.91686995562385
greenwich,2026-02-01 17:00:00+00:00,158.75,54.75294117647059,0.0,-7.110025497996539,87.30029755092698,-5.323280163805191,13.425399708467372,7.4140267046760115
greenwich,2026-02-01 18:00:00+00:00,120.625,49.13725490196079,0.0,-5.764549386218278,90.51155870908674,-4.438554091514307,20.53885776295381,12.623883307961856
greenwich,2026-02-01 19:00:00+00:00,66.97916666666667,43.52156862745098,0.0,-5.3400513727833925,92.76213728033366,-4.3348892183973975,24.546439765481384,13.425399708467372
greenwich,2026-02-01 20:00:00+00:00,27.8125,50.54117647058823,0.0,-4.979406433417776,95.17687749548587,-4.313441313614587,27.852694917566634,16.431086210363052
greenwich,2026-02-01 21:00:00+00:00,1.3541666666666667,49.13725490196079,0.0,-4.895825215214782,95.43297474631875,-4.265183527853266,31.05876051958869,16.73165486055262
greenwich,2026-02-01 22:00:00+00:00,0.625,47.73333333333333,0.0,-5.3177769867915226,94.67472851656873,-4.5833274487982685,29.95667546889361,16.230707110236672
greenwich,2026-02-01 23:00:00+00:00,0.625,36.50196078431373,0.0,-5.268698168705054,93.95819028000305,-4.4331921153186045,33.56349927116843,17.733550361184513
greenwich,2026-02-02 00:00:00+00:00,0.625,46.32941176470589,0.0,-5.181050915552259,93.22817324076193,-4.24194829767189,31.158950069651883,18.735445861816405
greenwich,2026-02-02 01:00:00+00:00,0.625,40.71372549019608,0.0,-4.788208527476627,94.96426845705857,-4.091812964192226,31.45951871984145,17.332792160931756
greenwich,2026-02-02 02:00:00+00:00,0.625,43.52156862745098,0.0,-4.496624667060474,96.23458202995853,-3.9756368132853406,29.255348618451283,16.431086210363052
greenwich,2026-02-02 03:00:00+00:00,0.625,43.52156862745098,0.0,-4.238946249192796,96.35805294880596,-3.7343478844787383,31.05876051958869,16.932033960678996
greenwich,2026-02-02 04:00:00+00:00,0.625,42.11764705882353,0.0,-3.8535839298344214,96.72210777955799,-3.398330709548057,29.455727718577663,15.829948909983917
greenwich,2026-02-02 05:00:00+00:00,0.625,46.32941176470589,0.0,-3.684974391119683,95.91872027669693,-3.117720621972969,30.758191869399127,16.431086210363052
greenwich,2026-02-02 06:00:00+00:00,0.625,43.52156862745098,0.0,-3.5838511361481857,95.3793138526487,-2.940775407514792,30.35743366914637,15.729759359920727
greenwich,2026-02-02 07:00:00+00:00,0.625,40.71372549019608,0.0,-3.4217957167674093,94.68502835634901,-2.679825899323948,30.85838141946232,16.230707110236676
greenwich,2026-02-02 08:00:00+00:00,0.625,42.11764705882353,0.0,-3.2357530272184434,94.35225452048523,-2.4456862721116135,31.659897819967835,15.729759359920726
greenwich,2026-02-02 09:00:00+00:00,0.625,36.50196078431373,0.0,-3.021937440338759,94.36751354238193,-2.232994549682088,31.76008737003102,15.52938025979435
greenwich,2026-02-02 10:00:00+00:00,0.625,28.07843137254902,0.0,-2.955455362051925,94.97583988199689,-2.25265512906633,31.05876051958869,15.32900115966797
greenwich,2026-02-02 11:00:00+00:00,2.3958333333333335,32.29019607843137,0.0,-2.918338618629671,93.41496910048066,-1.991705620875485,32.36122467041016,15.228811609604781
greenwich,2026-02-02 12:00:00+00:00,39.6875,22.46274509803921,0.0,-2.8254542254144233,92.2176445156532,-1.723606811090369,31.9604664701574,15.128622059541591
greenwich,2026-02-02 13:00:00+00:00,109.58333333333333,25.27058823529412,0.0,-2.7145490415312694,91.3736934462501,-1.4858925330808936,28.85459041819853,13.425399708467372
greenwich,2026-02-02 14:00:00+00:00,165.72916666666666,18.250980392156865,0.0,-2.7392284785319467,92.79736018921187,-1.7218194856918014,29.455727718577666,12.824262408088236
greenwich,2026-02-02 15:00:00+00:00,199.27083333333334,9.827450980392156,0.0,-3.5036301784306034,89.82795452811474,-2.05068735902821,29.656106818704046,13.325210158404182
greenwich,2026-02-02 16:00:00+00:00,195.20833333333334,11.231372549019609,0.0,-4.100675039697003,88.1156379542738,-2.3974284863502935,29.155159068388098,12.623883307961856
greenwich,2026-02-02 17:00:00+00:00,162.39583333333334,345.3647058823529,0.0,-4.005022418613528,88.7029831387808,-2.390279184756022,25.448145716050092,10.820471406824447
greenwich,2026-02-02 18:00:00+00:00,130.9375,358.0,0.0,-3.9774884484309823,89.80074260573231,-2.527903240445715,24.746818865607764,11.121040057014016
greenwich,2026-02-02 19:00:00+00:00,73.85416666666667,2.8078431372549018,0.0,-3.842483823037577,91.92428981968924,-2.704848454903892,23.143786064596735,9.818575906192555
greenwich,2026-02-02 20:00:00+00:00,35.416666666666664,356.5960784313726,0.0,-3.51308052029183,93.97675542331069,-2.670889272331111,20.338478662827434,8.215543105181526
greenwich,2026-02-02 21:00:00+00:00,1.875,9.827450980392156,0.0,-3.4433237371807586,95.6464738943567,-2.837110534397882,22.14189056396484,8.816680405560662
greenwich,2026-02-02 22:00:00+00:00,0.625,355.1921568627451,0.0,-3.273936701289676,95.59739070725567,-2.6601653199397055,19.83753091251149,8.516111755371094
greenwich,2026-02-02 23:00:00+00:00,0.625,358.0,0.0,-2.8909956388159155,96.95162890058747,-2.465346851495855,16.73165486055262,7.3138371546128225
greenwich,2026-02-03 00:00:00+00:00,0.625,350.9803921568627,0.0,-2.7290483865057866,97.23137763536023,-2.3420213989947016,16.030328010110296,7.013268504423254
greenwich,2026-02-03 01:00:00+00:00,0.625,349.5764705882353,0.0,-2.708216417633821,96.30540932326238,-2.1918860655150367,16.932033960679,7.3138371546128225
greenwich,2026-02-03 02:00:00+00:00,0.625,346.7686274509804,0.0,-2.7859823114088638,96.14404516670481,-2.2472931528706277,16.130517560173484,6.712699854233686
greenwich,2026-02-03 03:00:00+00:00,0.625,341.15294117647056,0.0,-2.7350875247695083,96.82892093283488,-2.2919762878348133,16.53127576042624,7.2136476045496325
greenwich,2026-02-03 04:00:00+00:00,0.625,341.15294117647056,0.0,-2.8117535760624417,96.04702321914499,-2.2598044306606013,16.932033960678996,7.614405804802391
greenwich,2026-02-03 05:00:00+00:00,0.625,343.9607843137255,0.0,-2.719233202057769,95.91910175224434,-2.148990255949419,15.32900115966797,6.612510304170496
greenwich,2026-02-03 06:00:00+00:00,0.625,1.4039215686274509,0.0,-2.642023574398924,95.73294168510465,-2.045325382832509,15.52938025979435,7.013268504423254
greenwich,2026-02-03 07:00:00+00:00,0.625,2.8078431372549018,0.0,-2.5530741044755194,96.50797283894103,-2.0649859622167512,13.325210158404182,5.610614803538603
greenwich,2026-02-03 08:00:00+00:00,0.625,352.3843137254902,0.0,-2.5417891724516277,96.58859133796189,-2.0649859622167512,12.323314657772288,5.3100461533490355
greenwich,2026-02-03 09:00:00+00:00,0.625,356.5960784313726,0.0,-2.483764578394256,96.94120190229138,-2.0560493352239138,11.822366907456342,5.1096670532226565
greenwich,2026-02-03 10:00:00+00:00,0.625,9.827450980392156,0.0,-2.4670404383114057,97.35764604155538,-2.0971578193909646,9.918765456255745,4.107771552590763
greenwich,2026-02-03 11:00:00+00:00,3.9583333333333335,353.78823529411767,0.0,-2.5190866542081767,97.95071335927366,-2.231207224283521,7.71459535486558,3.1058760519588695
greenwich,2026-02-03 12:00:00+00:00,56.875,19.654901960784315,0.0,-2.2381837246133744,96.83960224816256,-1.795099827033064,6.913078954360064,2.6049283016429228
greenwich,2026-02-03 13:00:00+00:00,119.79166666666667,334.1333333333333,0.0,-1.8185915367534546,93.30090791180284,-0.8674779451765602,8.215543105181526,3.00568650189568
greenwich,2026-02-03 14:00:00+00:00,219.27083333333334,14.03921568627451,0.0,-1.5566704142922827,90.14712240278732,-0.13288720636534515,10.319523656508501,4.909287953096277
greenwich,2026-02-03 15:00:00+00:00,316.0416666666667,15.44313725490196,0.0,-1.457912773475717,86.65471376618092,0.5105499371189316,11.521798257266774,5.410235703412224
greenwich,2026-02-03 16:00:00+00:00,331.6666666666667,346.7686274509804,0.600146484375,-1.704695263316684,84.46173800259403,0.6142148102358433,12.2231251077091,6.211752103917739
greenwich,2026-02-03 17:00:00+00:00,464.4791666666667,334.1333333333333,1.600390625,-1.7834039754965858,80.8038961369243,1.1539870806032149,12.924451958151424,6.311941653980928
greenwich,2026-02-03 18:00:00+00:00,331.875,4.211764705882353,1.20029296875,-2.0771426484679067,80.49261209023167,0.9073361756009058,11.722177357393152,5.810993903664982
greenwich,2026-02-03 19:00:00+00:00,154.375,11.231372549019609,0.200048828125,-2.2620509786127294,87.04000406907251,-0.3563028811862736,9.417817705939799,4.708908852969899
greenwich,2026-02-03 20:00:00+00:00,42.291666666666664,329.92156862745094,0.0,-2.43283033745777,93.78436458889651,-1.555598223625027,7.71459535486558,3.7070133523380058
greenwich,2026-02-03 21:00:00+00:00,3.125,338.34509803921566,0.0,-2.7209677567128563,96.41807176826632,-2.2204832718921175,5.510425253475414,2.304359651453355
greenwich,2026-02-03 22:00:00+00:00,0.625,335.5372549019608,0.0,-2.6954948085477652,97.90188448920424,-2.401003137147427,3.7070133523380058,1.3024641508214614
greenwich,2026-02-03 23:00:00+00:00,0.625,338.34509803921566,0.0,-3.3169574679094187,98.29493146155998,-3.076612137805918,1.0018955006318935,0.300568650189568
greenwich,2026-02-04 00:00:00+00:00,0.625,332.7294117647059,0.0,-3.74581801074755,98.79619033086647,-3.5734885986076663,1.402653700884651,0.0
greenwich,2026-02-04 01:00:00+00:00,0.625,332.7294117647059,0.0,-4.161201407398399,99.29821215126778,-4.056066456220877,0.9017059505687041,0.2003791001263787
greenwich,2026-02-04 02:00:00+00:00,0.625,332.7294117647059,0.0,-4.2895479340658875,99.63658096182701,-4.229437019881918,1.0018955006318935,0.10018955006318934
greenwich,2026-02-04 03:00:00+00:00,0.625,332.7294117647059,0.0,-3.736695683392371,99.47559828081687,-3.6557055669417693,2.805307401769302,0.4007582002527574
greenwich,2026-02-04 04:00:00+00:00,0.625,332.7294117647059,0.0,-3.7116677824041666,99.3820096131838,-3.618171733571851,2.905496951832491,0.8015164005055148
greenwich,2026-02-04 05:00:00+00:00,0.625,321.4980392156863,0.0,-3.6385642309549886,99.79425752142622,-3.600298479586176,2.705117851706112,1.0018955006318935
greenwich,2026-02-04 06:00:00+00:00,0.625,320.09411764705885,0.0,-3.75626200946445,99.93133440146487,-3.7361352098773044,5.510425253475414,3.306255152085248
greenwich,2026-02-04 07:00:00+00:00,0.625,249.89803921568625,0.0,-4.338674133946049,99.68413824673839,-4.284844107237507,4.909287953096277,2.9054969518324913
greenwich,2026-02-04 08:00:00+00:00,0.625,244.28235294117647,0.0,-4.228811266773339,99.7566186007477,-4.184753884917731,2.8053074017693014,1.3024641508214614
greenwich,2026-02-04 09:00:00+00:00,0.625,244.28235294117647,0.0,-4.1888331421180265,99.78802675415174,-4.149007376946383,1.4026537008846507,0.0
greenwich,2026-02-04 10:00:00+00:00,0.625,244.28235294117647,0.0,-4.089147078787707,99.8377457338318,-4.056066456220875,2.003791001263787,0.4007582002527574
greenwich,2026-02-04 11:00:00+00:00,2.0833333333333335,244.28235294117647,0.0,-3.9842429444942336,99.89967193102922,-3.9595508846982344,1.8034119011374081,0.4007582002527574
greenwich,2026-02-04 12:00:00+00:00,27.708333333333332,244.28235294117647,0.0,-3.6015375079407534,99.44431728592865,-3.5162941858535084,3.00568650189568,1.4026537008846507
greenwich,2026-02-04 13:00:00+00:00,60.104166666666664,241.4745098039216,0.0,-3.368819871662238,94.68808016072836,-2.624418811968356,5.009477503159467,2.2041701013901656
greenwich,2026-02-04 14:00:00+00:00,84.89583333333333,219.0117647058824,0.0,-3.283366953367658,90.97848477912567,-2.0024295732668893,4.909287953096277,2.7051178517061127
greenwich,2026-02-04 15:00:00+00:00,125.9375,237.2627450980392,0.0,-3.0950623669007484,86.33223977009742,-1.0998302469903265,4.708908852969899,2.5047387515797337
greenwich,2026-02-04 16:00:00+00:00,89.375,251.3019607843137,0.0,-3.1910893036087624,86.4131125861499,-1.2106444217015084,4.809098403033088,2.3043596514533546
greenwich,2026-02-04 17:00:00+00:00,80.41666666666667,284.9960784313725,0.0,-2.9156816765588265,85.89710332900995,-0.8496046911908852,2.8053074017693014,0.8015164005055148
greenwich,2026-02-04 18:00:00+00:00,63.541666666666664,284.9960784313725,0.0,-2.824227432613691,89.04707408255132,-1.2446036042742907,3.7070133523380058,1.50284325094784
greenwich,2026-02-04 19:00:00+00:00,50.0,210.58823529411765,0.0,-2.7452264977230114,93.4247603061977,-1.818335057214444,5.810993903664982,3.4064447021484376
greenwich,2026-02-04 20:00:00+00:00,17.8125,60.3686274509804,0.0,-3.0403417345341666,96.16044861524377,-2.504668010264338,7.2136476045496325,4.708908852969899
greenwich,2026-02-04 21:00:00+00:00,1.7708333333333333,51.945098039215694,0.0,-3.294361252599685,97.57190814068817,-2.9550740107033326,8.115353555118338,5.009477503159467
greenwich,2026-02-04 22:00:00+00:00,0.625,46.32941176470589,0.0,-3.419571850908404,98.42043691666031,-3.1963629395099367,8.91686995562385,5.510425253475414
greenwich,2026-02-04 23:00:00+00:00,0.625,54.75294117647059,0.0,-3.3517154736251697,98.77559065130593,-3.1767023601256934,7.2136476045496325,4.408340202780331
greenwich,2026-02-05 00:00:00+00:00,0.625,50.54117647058823,0.0,-3.2777098640213573,99.03181506065461,-3.1373812013572095,4.708908852969899,2.103980551326976
greenwich,2026-02-05 01:00:00+00:00,0.625,28.07843137254902,0.0,-3.173638295068461,99.31245390503803,-3.0712501616102155,5.510425253475414,2.3043596514533546
greenwich,2026-02-05 02:00:00+00:00,0.625,336.94117647058823,0.0,-3.1706773496547758,99.40070191500725,-3.080186788603051,5.009477503159467,1.50284325094784
greenwich,2026-02-05 03:00:00+00:00,0.625,350.9803921568627,0.0,-3.2771555583121876,99.14180717682665,-3.1516798045457484,4.007582002527574,1.1020850506950828
greenwich,2026-02-05 04:00:00+00:00,0.625,352.3843137254902,0.0,-3.366453229543515,98.91775387197681,-3.2106615426984764,4.408340202780331,1.6030328010110295
greenwich,2026-02-05 05:00:00+00:00,0.625,339.74901960784314,0.0,-3.5126018605961526,98.27496757457847,-3.2696432808512,4.708908852969899,1.8034119011374081
greenwich,2026-02-05 06:00:00+00:00,0.625,332.7294117647059,0.0,-3.932663511806071,97.6295109483482,-3.6020858049847457,1.7032223510742188,0.2003791001263787
greenwich,2026-02-05 07:00:00+00:00,0.625,332.7294117647059,0.0,-4.331497149051536,98.12504768444342,-4.068577734010848,1.202274600758272,0.0
greenwich,2026-02-05 08:00:00+00:00,0.625,332.7294117647059,0.0,-3.9941098969645688,98.30777447165634,-3.755795789261546,4.608719302906709,1.4026537008846507
greenwich,2026-02-05 09:00:00+00:00,0.625,290.6117647058824,0.0,-5.318498426654276,98.6809847155464,-5.130249020759908,2.2041701013901656,0.7013268504423253
greenwich,2026-02-05 10:00:00+00:00,0.625,311.67058823529413,0.0,-6.005448595544789,99.56969558251315,-5.934545450115255,1.7032223510742188,0.2003791001263787
greenwich,2026-02-05 11:00:00+00:00,4.270833333333333,276.57254901960783,0.0,-5.36378892257067,99.37501589481447,-5.267873076449601,1.4026537008846507,0.10018955006318934
greenwich,2026-02-05 12:00:00+00:00,45.729166666666664,276.57254901960783,0.0,-4.759517439566778,97.92604460720734,-4.4689386232899535,3.7070133523380058,1.0018955006318935
greenwich,2026-02-05 13:00:00+00:00,109.47916666666667,247.09019607843135,0.0,-3.9338229248503587,93.3393097835762,-2.9997571456675183,6.612510304170496,3.00568650189568
greenwich,2026-02-05 14:00:00+00:00,174.79166666666666,259.7254901960784,0.0,-3.856435777739156,87.0155896340378,-1.9774070176869458,9.818575906192555,4.50852975284352
greenwich,2026-02-05 15:00:00+00:00,223.125,270.956862745098,0.0,-4.129620457618235,83.51389842577757,-1.7021589063075577,11.521798257266774,5.2098566032858455
greenwich,2026-02-05 16:00:00+00:00,340.3125,251.3019607843137,0.0,-4.7187896984446995,78.08626433712266,-1.380440334565418,9.217438605813419,4.809098403033088
greenwich,2026-02-05 17:00:00+00:00,300.7291666666667,251.3019607843137,0.0,-5.599595130178202,72.56376999567661,-1.287499413839912,9.217438605813419,5.1096670532226565
greenwich,2026-02-05 18:00:00+00:00,236.14583333333334,332.7294117647059,0.0,-5.389623592607866,79.57592634978765,-2.3366594227990003,13.225020608340992,7.3138371546128225
greenwich,2026-02-05 19:00:00+00:00,145.3125,320.09411764705885,0.0,-5.318574726111684,84.24760306197706,-3.02656702664603,12.323314657772288,6.812889404296875
greenwich,2026-02-05 20:00:00+00:00,67.8125,317.2862745098039,0.0,-5.080197717304634,91.24577197934946,-3.8540986861827555,11.822366907456342,5.911183453728171
greenwich,2026-02-05 21:00:00+00:00,4.895833333333333,307.45882352941175,0.0,-6.213447688584762,92.68075583021795,-5.203529362101171,8.816680405560662,3.6068238022748162
greenwich,2026-02-05 22:00:00+00:00,0.625,306.0549019607843,0.0,-6.189299620486897,94.25243508557769,-5.40013515594359,9.11724905575023,4.007582002527574
greenwich,2026-02-05 23:00:00+00:00,0.625,308.8627450980392,0.0,-6.6556672771541985,92.37595686783145,-5.603890251380278,9.618196806066177,4.207961102653953
greenwich,2026-02-06 00:00:00+00:00,0.625,310.26666666666665,0.0,-7.354011048126502,89.35950255588618,-5.875563711962529,7.4140267046760115,3.00568650189568
greenwich,2026-02-06 01:00:00+00:00,0.625,282.18823529411765,0.0,-7.646979147365521,93.25551232166019,-6.726330601680631,5.810993903664982,2.003791001263787
greenwich,2026-02-06 02:00:00+00:00,0.625,306.0549019607843,0.0,-7.8546185317807415,93.91508354314487,-7.026601268639961,10.119144556382123,4.308150652717142
greenwich,2026-02-06 03:00:00+00:00,0.625,315.88235294117646,0.0,-8.513326753437129,86.43739986266881,-6.6155164269694495,14.427295209099265,7.2136476045496325
greenwich,2026-02-06 04:00:00+00:00,0.625,306.0549019607843,0.0,-10.183864902756001,85.23918516823072,-8.132955690353207,13.425399708467372,6.311941653980928
greenwich,2026-02-06 05:00:00+00:00,0.625,310.26666666666665,0.0,-10.665964241709345,87.41130693522545,-8.944401421302823,11.722177357393152,5.610614803538603
greenwich,2026-02-06 06:00:00+00:00,0.625,306.0549019607843,0.0,-10.809214877279523,86.80768546069531,-9.00159583405698,12.02274600758272,5.610614803538603
greenwich,2026-02-06 07:00:00+00:00,0.625,303.2470588235294,0.0,-10.98996463705088,85.76180666819256,-9.030193040434062,10.920660956887637,5.2098566032858455
greenwich,2026-02-06 08:00:00+00:00,0.625,268.1490196078431,0.0,-13.289782689545682,88.44052796215762,-11.748714971655138,7.714595354865579,2.705117851706112
greenwich,2026-02-06 09:00:00+00:00,0.625,263.9372549019608,0.0,-15.098108035791975,90.0174207166654,-13.793415227616288,5.1096670532226565,2.5047387515797337
greenwich,2026-02-06 10:00:00+00:00,0.625,247.09019607843135,0.0,-14.94565892203079,90.96017395284963,-13.766605346637776,6.512320754107307,2.4045492015165446
greenwich,2026-02-06 11:00:00+00:00,6.25,287.80392156862746,0.0,-14.380950483997365,89.44024821342286,-12.990906123659508,9.518007256002987,3.6068238022748162
greenwich,2026-02-06 12:00:00+00:00,131.04166666666666,256.91764705882355,0.0,-14.209905527285366,86.49830879173977,-12.390364789740849,5.610614803538603,2.6049283016429228
