station,timestamp_utc,solar_radiation_w_m2,wind_direction_deg,rain_mm,dew_point_c,relative_humidity_pct,air_temperature_c,wind_gust_speed_kmh,wind_speed_kmh
greenwich,2026-01-01 04:00:00+00:00,0.625,162.8549019607843,0.0,-7.173967201301722,85.58976119630732,-5.128461695361339,7.113458054486443,3.00568650189568
greenwich,2026-01-01 05:00:00+00:00,0.625,175.49019607843135,0.0,-6.845520582912452,86.69311563795428,-4.962240433294567,6.712699854233686,3.206065602022059
greenwich,2026-01-01 06:00:00+00:00,0.625,193.7411764705882,0.0,-6.556968829026771,89.2090740316879,-5.048032052425805,2.404549201516544,0.601137300379136
greenwich,2026-01-01 07:00:00+00:00,0.625,190.9333333333333,0.0,-5.963165381615549,90.09308003356985,-4.577965472602568,1.202274600758272,0.0
greenwich,2026-01-01 08:00:00+00:00,0.625,190.9333333333333,0.0,-5.69064210246385,90.1422903791867,-4.309866662817452,3.206065602022059,1.202274600758272
greenwich,2026-01-01 09:00:00+00:00,0.625,190.9333333333333,0.0,-5.49062897350603,90.51015996541288,-4.161518654736354,3.206065602022059,1.202274600758272
greenwich,2026-01-01 10:00:00+00:00,0.625,155.83529411764707,0.0,-5.7745233493101,93.02408382289362,-4.810317774416333,2.6049283016429228,1.1020850506950828
greenwich,2026-01-01 11:00:00+00:00,0.7291666666666666,155.83529411764707,0.0,-5.102557675848544,94.15274280918594,-4.293780734230345,3.8072029024011953,1.50284325094784
greenwich,2026-01-01 12:00:00+00:00,19.6875,120.7372549019608,0.0,-3.618530621636689,95.57590091808449,-3.003331796464655,4.107771552590763,1.202274600758272
greenwich,2026-01-01 13:00:00+00:00,59.895833333333336,110.90980392156862,0.0,-1.5929035635573794,95.68398565651943,-0.9854414214820123,9.01705950568704,3.8072029024011953
greenwich,2026-01-01 14:00:00+00:00,197.70833333333334,150.21960784313725,0.0,0.054685725185687976,91.31990539406424,1.3184210172714195,15.629569809857536,7.2136476045496325
greenwich,2026-01-01 15:00:00+00:00,112.5,164.25882352941176,0.0,-0.1342675236690741,89.7262277154701,1.368466128431309,18.13430856143727,8.315732655244716
greenwich,2026-01-01 16:00:00+00:00,104.16666666666667,151.6235294117647,0.0,0.003699734820490526,87.60026448971287,1.8421073590516794,19.63715181238511,9.11724905575023
greenwich,2026-01-01 17:00:00+00:00,86.97916666666667,160.04705882352943,0.0,0.33211134092751365,89.9931334401465,1.8009988748846286,20.238289112764246,10.119144556382123
greenwich,2026-01-01 18:00:00+00:00,78.85416666666667,137.5843137254902,0.0,0.6274341783860486,92.5349050125887,1.7080579541591223,15.028432509478401,6.512320754107307
greenwich,2026-01-01 19:00:00+00:00,52.916666666666664,131.9686274509804,0.0,0.7682524781633688,91.69235268685945,1.9779440893428049,15.42919070973116,6.512320754107307
greenwich,2026-01-01 20:00:00+00:00,3.8541666666666665,144.60392156862744,0.0,0.4060810862507797,91.48673736680145,1.6437142398106932,13.926347458783319,6.11156255385455
greenwich,2026-01-01 21:00:00+00:00,0.625,120.7372549019608,0.0,0.5601097728322609,92.09875130337478,1.7062706287605547,16.53127576042624,6.712699854233686
