station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c
greenwich,2025-08-01 03:00:00+00:00,0.0,1.0,4.2444999999999995,1.5999999999999999,3.3000000000000003,159,15.197083333333333,85.45783333333333,12.790166666666666
greenwich,2025-08-01 04:00:00+00:00,0.0,1.0,4.239,1.4000000000000001,3.5,74,14.603666666666667,86.37558333333334,12.370583333333334
greenwich,2025-08-01 05:00:00+00:00,0.0,1.0,4.235833333333333,1.7,4.1000000000000005,62,15.171999999999999,86.15575,12.890083333333335
greenwich,2025-08-01 06:00:00+00:00,0.0,1.0,4.23375,1.7999999999999998,4.1000000000000005,80,14.9325,89.59383333333334,13.252583333333334
greenwich,2025-08-01 07:00:00+00:00,0.0,1.0,4.2325,3.4,6.8999999999999995,67,15.200583333333334,89.49624999999999,13.501916666666666
greenwich,2025-08-01 08:00:00+00:00,0.0,1.0833333333333333,4.231166666666667,3.6,7.0,74,15.150666666666666,85.62591666666667,12.774333333333333
greenwich,2025-08-01 09:00:00+00:00,0.0,23.583333333333332,4.2716666666666665,4.0,6.1000000000000005,69,15.09325,85.39708333333334,12.674583333333333
greenwich,2025-08-01 10:00:00+00:00,0.0,100.58333333333333,4.310833333333334,3.9,7.3,66,15.674333333333331,79.14999999999999,12.085083333333335
greenwich,2025-08-01 11:00:00+00:00,0.0,298.6666666666667,4.313666666666666,3.1999999999999997,6.8,74,18.187166666666666,69.13108333333334,12.435249999999998
greenwich,2025-08-01 12:00:00+00:00,0.0,428.4166666666667,4.31175,3.6999999999999997,7.6000000000000005,74,19.958333333333332,57.949083333333334,11.425583333333334
greenwich,2025-08-01 13:00:00+00:00,0.0,619.8333333333334,4.314916666666666,5.3999999999999995,11.200000000000001,66,20.743083333333335,55.8165,11.599083333333333
greenwich,2025-08-01 14:00:00+00:00,0.0,864.8333333333334,4.3105,9.299999999999999,16.099999999999998,70,21.379333333333335,54.418749999999996,11.810250000000002
greenwich,2025-08-01 15:00:00+00:00,0.0,908.1666666666666,4.3125,11.6,19.599999999999998,55,21.184583333333332,56.62833333333333,12.231499999999999
greenwich,2025-08-01 16:00:00+00:00,0.0,909.8333333333334,4.308916666666667,12.4,21.3,41,21.40608333333333,50.37583333333333,10.667083333333332
greenwich,2025-08-01 17:00:00+00:00,0.0,857.1666666666666,4.307666666666667,13.6,23.916666666666668,55,21.400833333333335,49.262,10.341416666666666
