station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,wind_speed_kmh,wind_gust_speed_kmh
greenwich,2024-09-01 03:00:00+00:00,0.0,1.0,4.247916666666667,212,16.701916666666666,88.74575,14.854333333333335,10.416666666666666,18.25
greenwich,2024-09-01 04:00:00+00:00,0.0,1.0,4.244,215,16.299666666666667,90.99908333333333,14.846416666666668,9.75,17.583333333333332
greenwich,2024-09-01 05:00:00+00:00,0.0,1.0,4.242083333333333,212,15.94225,92.68883333333333,14.77825,8.833333333333334,16.333333333333332
greenwich,2024-09-01 06:00:00+00:00,0.0,1.0,4.240333333333333,215,15.477666666666666,93.962,14.528083333333333,7.083333333333333,13.416666666666666
greenwich,2024-09-01 07:00:00+00:00,0.0,1.0,4.237833333333334,184,14.728666666666667,95.78791666666666,14.08075,5.083333333333333,9.25
greenwich,2024-09-01 08:00:00+00:00,0.0,1.0,4.2370833333333335,181,14.70375,96.39150000000001,14.15325,5.416666666666667,10.583333333333334
greenwich,2024-09-01 09:00:00+00:00,0.0,9.166666666666666,4.254583333333334,183,15.193416666666666,96.72908333333334,14.695749999999999,6.416666666666667,13.083333333333334
greenwich,2024-09-01 10:00:00+00:00,0.0,66.08333333333333,4.3036666666666665,188,16.467666666666666,95.44024999999999,15.7555,8.5,17.666666666666668
greenwich,2024-09-01 11:00:00+00:00,0.0,235.25,4.30825,212,18.60375,89.92083333333333,16.934916666666666,9.25,18.166666666666668
greenwich,2024-09-01 12:00:00+00:00,0.0,367.0833333333333,4.309333333333334,199,20.6895,82.35658333333333,17.577166666666667,11.833333333333334,22.083333333333332
greenwich,2024-09-01 13:00:00+00:00,0.0,636.25,4.308583333333334,208,23.129166666666666,71.8055,17.758166666666668,12.25,23.333333333333332
greenwich,2024-09-01 14:00:00+00:00,0.0,465.1666666666667,4.310333333333333,204,23.731583333333333,69.59408333333333,17.860833333333332,12.583333333333334,24.416666666666668
greenwich,2024-09-01 15:00:00+00:00,0.0,524.5,4.309916666666667,201,24.31233333333333,68.77216666666668,18.2245,12.666666666666666,22.583333333333332
greenwich,2024-09-01 16:00:00+00:00,0.0,293.5833333333333,4.308666666666666,218,24.33725,67.49308333333333,17.946749999999998,16.583333333333332,28.166666666666668
greenwich,2024-09-01 17:00:00+00:00,0.0,477.6666666666667,4.30975,220,25.104083333333335,65.39391666666667,18.16925,18.5,30.583333333333332
greenwich,2024-09-01 18:00:00+00:00,0.0,232.91666666666666,4.30925,225,24.601916666666668,66.29408333333333,17.911583333333333,17.25,28.166666666666668
greenwich,2024-09-01 19:00:00+00:00,0.0,331.25,4.3109166666666665,222,25.1185,65.56783333333334,18.226583333333334,15.5,27.5
greenwich,2024-09-01 20:00:00+00:00,0.0,192.5,4.31,204,24.78233333333333,66.13375,18.046833333333336,15.166666666666666,28.083333333333332
greenwich,2024-09-01 21:00:00+00:00,0.0,98.58333333333333,4.305083333333333,209,24.108666666666664,68.298,17.918833333333335,12.166666666666666,23.833333333333332
greenwich,2024-09-01 22:00:00+00:00,0.0,13.0,4.2973333333333334,205,22.928916666666666,71.47,17.5165,11.75,22.666666666666668
greenwich,2024-09-01 23:00:00+00:00,0.0,1.0,4.277666666666667,199,22.3695,74.53316666666667,17.64408333333333,12.0,23.5
greenwich,2024-09-02 00:00:00+00:00,0.0,1.0,4.267833333333333,205,22.024583333333336,78.48416666666667,18.131333333333334,12.833333333333334,23.75
greenwich,2024-09-02 01:00:00+00:00,0.0,1.0,4.261916666666667,209,21.78333333333333,81.73508333333334,18.545333333333332,14.083333333333334,27.083333333333332
greenwich,2024-09-02 02:00:00+00:00,0.0,1.0,4.257000000000001,216,21.1755,84.99375,18.57466666666667,14.0,24.916666666666668
greenwich,2024-09-02 03:00:00+00:00,0.0,1.0,4.252666666666666,219,20.787666666666667,88.05591666666668,18.760749999999998,14.166666666666666,24.083333333333332
greenwich,2024-09-02 04:00:00+00:00,0.0,1.0,4.24975,219,20.662583333333334,89.3815,18.877583333333334,12.583333333333334,22.0
greenwich,2024-09-02 05:00:00+00:00,0.0,1.0,4.247,222,20.868083333333335,88.84533333333333,18.983999999999998,10.666666666666666,17.25
greenwich,2024-09-02 06:00:00+00:00,0.0,1.0,4.2455,216,20.637666666666664,89.53683333333333,18.8805,10.666666666666666,18.0
greenwich,2024-09-02 07:00:00+00:00,0.0,1.0,4.2444999999999995,229,20.34091666666667,90.75225,18.803,10.75,17.25
greenwich,2024-09-02 08:00:00+00:00,0.0,1.0,4.243083333333334,240,20.28,91.36133333333333,18.850666666666665,10.5,16.666666666666668
greenwich,2024-09-02 09:00:00+00:00,0.0,1.5833333333333333,4.2435833333333335,226,20.28558333333333,91.98683333333334,18.965083333333336,7.833333333333333,12.75
greenwich,2024-09-02 10:00:00+00:00,0.0,20.666666666666668,4.272083333333334,222,20.18,93.44200000000001,19.112916666666667,7.75,12.416666666666666
