station,timestamp_utc,solar_radiation_w_m2,wind_direction_deg,rain_mm,dew_point_c,relative_humidity_pct,air_temperature_c,wind_gust_speed_kmh,wind_speed_kmh
greenwich,2026-01-01 00:00:00+00:00,36.177083333333336,162.8549019607843,1.000244140625,-2.510775102363026,91.29376160321456,-1.2661408753270285,10.379637386546415,4.623747735416188
greenwich,2026-01-02 00:00:00+00:00,65.28211805555556,87.04313725490196,4.2010253906249995,-6.044973508626358,85.06990009579275,-3.8187990095610473,35.63408330580767,22.87243936650893
greenwich,2026-01-03 00:00:00+00:00,81.92274305555556,241.4745098039216,0.0,-16.46198530854089,71.27173350965981,-12.289529848505003,26.784006383559284,15.479285484762752
greenwich,2026-01-04 00:00:00+00:00,73.01215277777777,248.49411764705883,0.0,-17.471408152735197,74.24968528267338,-13.804586011357337,18.1426576906092,10.453109723259422
greenwich,2026-01-05 00:00:00+00:00,15.52517361111111,245.68627450980392,0.0,-13.35935260330735,81.06128086772972,-10.691437526510889,21.069027465371523,11.020850506950827
greenwich,2026-01-06 00:00:00+00:00,18.658854166666668,242.87843137254904,0.0,-12.713702160479059,82.60854568805473,-10.290182974532499,11.621987807329964,6.766969193851247
greenwich,2026-01-07 00:00:00+00:00,18.15972222222222,143.20000000000002,4.2010253906249995,-1.3526926397168495,93.38592927443351,-0.40552880153848614,14.68611821342917,7.530914513083065
greenwich,2026-01-08 00:00:00+00:00,20.390625,54.75294117647059,1.400341796875,-0.3269550682412212,98.26809041818197,-0.07911850062510763,17.132413060805376,8.804156711802763
greenwich,2026-01-09 00:00:00+00:00,73.78038194444444,314.47843137254904,5.6013671875,-1.528678062171191,93.85162614548629,-0.6312531049992312,9.480436174729292,4.329023475646973
greenwich,2026-01-10 00:00:00+00:00,61.896701388888886,176.89411764705883,1.400341796875,0.03665542976794679,87.41213346557818,1.9802527179826188,26.784006383559284,13.600731421077953
greenwich,2026-01-11 00:00:00+00:00,14.20138888888889,297.6313725490196,0.0,-2.4141306171096115,90.68444130786773,-1.053806617977217,14.949115782345043,8.048560521742878
greenwich,2026-01-12 00:00:00+00:00,23.515625,77.2156862745098,7.001708984375,-2.54880821799549,94.36901825148564,-1.728670899719641,20.947965092378507,9.192391218297622
