station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,wind_speed_kmh,wind_gust_speed_kmh
greenwich,2025-01-01 00:00:00+00:00,0.2,44.275,4.24165,208,0.7379541666666667,98.15438333333333,0.4677625,3.3125,7.5875
greenwich,2025-01-02 00:00:00+00:00,5.6000000000000005,37.87847222222222,4.2262048611111105,81,4.849829861111111,94.98005902777778,4.097354166666666,11.197916666666666,21.03125
greenwich,2025-01-03 00:00:00+00:00,0.0,33.37152777777778,4.231642361111111,229,-1.15940625,78.470125,-4.4539583333333335,17.229166666666668,26.76388888888889
greenwich,2025-01-04 00:00:00+00:00,0.0,49.16319444444444,4.217774305555555,244,-4.22296875,74.28960416666666,-8.130416666666667,7.618055555555555,14.409722222222221
greenwich,2025-01-05 00:00:00+00:00,0.0,13.416666666666666,4.204427083333333,307,-5.4404375,85.9490173611111,-7.462440972222222,14.354166666666666,28.39236111111111
greenwich,2025-01-06 00:00:00+00:00,0.0,22.59027777777778,4.205347222222223,307,-1.8705277777777778,95.95785416666666,-2.443083333333333,20.82986111111111,40.33680555555556
greenwich,2025-01-07 00:00:00+00:00,2.0,17.95138888888889,4.2086805555555555,300,-1.9380555555555554,96.61393749999999,-2.4144062500000003,6.506944444444445,14.274305555555555
greenwich,2025-01-08 00:00:00+00:00,2.4000000000000004,42.27430555555556,4.213034722222222,340,-1.4114166666666668,92.55512847222222,-2.4825243055555557,9.854166666666666,21.145833333333332
greenwich,2025-01-09 00:00:00+00:00,4.4,36.22569444444444,4.2130069444444445,247,-1.48346875,97.75552777777779,-1.801784722222222,7.916666666666667,15.663194444444445
greenwich,2025-01-10 00:00:00+00:00,0.8,34.85069444444444,4.220944444444445,351,1.656513888888889,91.08666666666666,0.3250173611111111,13.84375,30.979166666666668
greenwich,2025-01-11 00:00:00+00:00,0.0,52.80902777777778,4.226430555555556,6,0.14012847222222222,88.50679513888889,-1.5511666666666666,5.927083333333333,13.819444444444445
greenwich,2025-01-12 00:00:00+00:00,0.2,46.208333333333336,4.2225,35,-0.7142916666666667,88.56239930555556,-2.389427083333333,6.368055555555555,14.694444444444445
greenwich,2025-01-13 00:00:00+00:00,0.2,26.947916666666668,4.22109375,8,-1.9211770833333333,88.82278472222222,-3.5436770833333333,4.993055555555555,11.45486111111111
greenwich,2025-01-14 00:00:00+00:00,0.0,33.74305555555556,4.215413194444444,263,-4.275538194444445,91.68707986111112,-5.451104166666666,2.7291666666666665,6.527777777777778
greenwich,2025-01-15 00:00:00+00:00,3.0,52.87152777777778,4.212461805555556,212,-2.2930208333333333,89.90947222222222,-3.8087777777777783,5.8125,13.28125
greenwich,2025-01-16 00:00:00+00:00,0.0,27.291666666666668,4.216489583333333,1,-3.9149305555555554,86.62243055555555,-5.8688263888888885,9.416666666666666,19.625
greenwich,2025-01-17 00:00:00+00:00,0.0,55.75694444444444,4.213520833333333,250,-6.376170138888889,85.71886458333333,-8.460673611111112,6.128472222222222,11.23263888888889
greenwich,2025-01-18 00:00:00+00:00,0.0,67.29861111111111,4.212562500000001,260,-4.737430555555555,79.05054513888889,-7.935604166666668,6.381944444444445,13.190972222222221
greenwich,2025-01-19 00:00:00+00:00,15.4,20.225694444444443,4.217840277777778,178,2.5780624999999997,95.57987152777778,1.9329583333333333,9.069444444444445,17.25
greenwich,2025-01-20 00:00:00+00:00,0.2,18.54513888888889,4.227961805555555,32,-1.845909722222222,96.86139583333333,-2.2841111111111108,10.395833333333334,20.208333333333332
greenwich,2025-01-21 00:00:00+00:00,0.0,73.76736111111111,4.212107638888889,267,-12.923128472222222,79.66163541666667,-15.76253472222222,9.184027777777779,18.95486111111111
greenwich,2025-01-22 00:00:00+00:00,0.0,45.15625,4.196663194444444,241,-11.62165625,71.51742708333333,-15.77445138888889,10.652777777777779,21.38888888888889
greenwich,2025-01-23 00:00:00+00:00,0.0,80.75694444444444,4.2010625,298,-10.548312500000002,74.26186458333333,-14.345177083333333,10.378472222222221,18.82638888888889
greenwich,2025-01-24 00:00:00+00:00,0.0,41.572916666666664,4.2099270833333335,208,-5.6389375,81.44295833333334,-8.337184027777777,10.28125,20.305555555555557
greenwich,2025-01-25 00:00:00+00:00,0.0,102.26388888888889,4.2116875,261,-9.83078125,78.1662013888889,-13.017086805555556,7.673611111111111,15.78125
greenwich,2025-01-26 00:00:00+00:00,0.0,78.38888888888889,4.206788194444445,251,-8.964878472222223,80.69817361111112,-11.783256944444444,7.888888888888889,13.40625
greenwich,2025-01-27 00:00:00+00:00,0.0,112.71875,4.218118055555555,164,-4.736597222222223,73.43643055555555,-8.973913194444444,10.70486111111111,20.993055555555557
greenwich,2025-01-28 00:00:00+00:00,0.0,19.70486111111111,4.2163125,212,-1.1719756944444444,83.64742361111111,-3.6644305555555556,15.458333333333334,27.444444444444443
greenwich,2025-01-29 00:00:00+00:00,0.0,70.05555555555556,4.2175312499999995,305,-10.643840277777777,76.18866319444444,-14.12870486111111,11.67361111111111,21.149305555555557
greenwich,2025-01-30 00:00:00+00:00,0.0,51.30902777777778,4.210572916666667,52,-9.500111111111112,88.03809375,-11.127857638888889,13.506944444444445,27.947916666666668
greenwich,2025-01-31 00:00:00+00:00,0.0,49.03472222222222,4.196003472222222,288,-11.478434027777778,81.48133333333334,-14.036690972222223,10.159722222222221,20.875
greenwich,2025-02-01 00:00:00+00:00,0.0,1.0,4.1456875,327,-7.247375000000001,76.94483333333334,-10.608625,5.916666666666667,13.666666666666666
