station,timestamp_utc,air_temperature_c,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,relative_humidity_pct
greenwich,2022-11-01 00:00:00+00:00,12.508698412698411,0.0,76.56666666666666,4.27486507936508,74.0,2.5253968253968253,5.423809523809524,
greenwich,2022-11-02 00:00:00+00:00,11.304291666666668,0.0,110.30694444444444,4.275118055555556,178.0,10.315277777777778,20.17361111111111,
greenwich,2022-11-03 00:00:00+00:00,7.3633194444444445,0.0,111.89583333333333,4.272020833333333,344.0,9.705555555555556,19.131944444444443,
greenwich,2022-11-04 00:00:00+00:00,12.483944444444445,0.6000000000000001,90.95833333333333,4.271486111111112,243.0,13.2125,19.14027777777778,
greenwich,2022-11-05 00:00:00+00:00,14.619791666666666,0.0,95.85555555555555,4.275104166666667,241.0,17.675,25.21527777777778,
greenwich,2022-11-06 00:00:00+00:00,17.47215277777778,0.0,64.43888888888888,4.276395833333334,243.0,18.391666666666666,26.7125,
greenwich,2022-11-07 00:00:00+00:00,16.83065277777778,2.8000000000000003,38.891666666666666,4.273329861111112,233.0,18.169444444444444,26.804166666666667,
greenwich,2022-11-08 00:00:00+00:00,7.769888888888889,0.2,40.03611111111111,4.270201388888889,298.0,19.663888888888888,36.206944444444446,
greenwich,2022-11-09 00:00:00+00:00,4.7236666666666665,0.2,39.23888888888889,4.2653993055555555,333.0,12.655555555555555,24.795833333333334,
greenwich,2022-11-10 00:00:00+00:00,7.92975,0.0,37.55555555555556,4.2632916666666665,246.0,11.516666666666667,18.913888888888888,
greenwich,2022-11-11 00:00:00+00:00,9.324027777777777,0.0,22.84861111111111,4.266072916666666,314.0,4.8277777777777775,9.873611111111112,
greenwich,2022-11-12 00:00:00+00:00,13.873833333333334,31.0,26.1,4.262770833333334,72.0,10.618055555555555,17.933333333333334,
greenwich,2022-11-13 00:00:00+00:00,6.518986111111111,1.2000000000000002,29.956944444444446,4.267350694444445,11.0,7.215277777777778,13.522222222222222,
greenwich,2022-11-14 00:00:00+00:00,6.416,13.600000000000001,35.1625,4.266121527777778,65.0,16.926388888888887,29.290277777777778,
greenwich,2022-11-15 00:00:00+00:00,2.403138888888889,3.4000000000000004,44.775,4.260527777777778,314.0,10.145833333333334,19.408333333333335,
greenwich,2022-11-16 00:00:00+00:00,2.0808472222222223,7.2,43.165277777777774,4.255385416666666,321.0,4.648611111111111,8.394444444444444,
greenwich,2022-11-17 00:00:00+00:00,5.2301111111111105,5.800000000000001,48.641666666666666,4.258701388888889,81.0,14.819444444444445,24.705555555555556,
greenwich,2022-11-18 00:00:00+00:00,-0.06731944444444445,0.0,73.9625,4.256093750000001,251.0,11.352777777777778,21.57638888888889,
greenwich,2022-11-19 00:00:00+00:00,-0.5094444444444445,0.0,96.02777777777777,4.254736111111111,244.0,5.419444444444444,9.97638888888889,
greenwich,2022-11-20 00:00:00+00:00,2.3435416666666664,0.0,70.62638888888888,4.250958333333333,139.0,9.115277777777777,14.419444444444444,
greenwich,2022-11-21 00:00:00+00:00,-1.3714305555555555,0.0,36.861111111111114,4.250277777777778,248.0,14.444444444444445,27.997222222222224,
greenwich,2022-11-22 00:00:00+00:00,-0.4926527777777778,0.0,37.50833333333333,4.243163194444445,244.0,10.808333333333334,19.3125,
greenwich,2022-11-23 00:00:00+00:00,-0.6543333333333333,0.0,48.40694444444444,4.245968749999999,253.0,9.675,17.522222222222222,
greenwich,2022-11-24 00:00:00+00:00,-1.2819583333333333,0.0,70.89583333333333,4.2471701388888885,329.0,17.502777777777776,31.955555555555556,
greenwich,2022-11-25 00:00:00+00:00,-0.31619444444444444,0.0,53.36805555555556,4.246524305555556,320.0,8.783333333333333,14.801388888888889,
greenwich,2022-11-26 00:00:00+00:00,5.274208333333333,14.4,21.908333333333335,4.250885416666667,173.0,10.568055555555556,20.475,
greenwich,2022-11-27 00:00:00+00:00,3.9108194444444444,0.2,77.26527777777778,4.255600694444444,354.0,7.726388888888889,14.729166666666666,
greenwich,2022-11-28 00:00:00+00:00,4.367583333333333,26.8,18.779166666666665,4.244927083333334,213.0,7.2625,13.854166666666666,
greenwich,2022-11-29 00:00:00+00:00,0.47268055555555555,0.2,49.65555555555556,4.248395833333333,352.0,11.784722222222221,22.025,
greenwich,2022-11-30 00:00:00+00:00,-0.49625,0.0,74.58888888888889,4.24725,333.0,6.9527777777777775,12.198611111111111,
greenwich,2022-12-01 00:00:00+00:00,4.61025,0.0,1.0,4.214833333333334,153.0,17.7,28.958333333333332,
