station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,wind_speed_kmh,wind_gust_speed_kmh
greenwich,2024-06-01 00:00:00+00:00,0.0,152.15139442231074,4.286813492063493,42,9.02461111111111,82.56583730158731,6.193555555555556,8.317460317460318,16.6984126984127
greenwich,2024-06-02 00:00:00+00:00,9.600000000000001,67.63888888888889,4.278170138888889,22,8.248090277777777,93.09533680555555,7.2007812499999995,9.17013888888889,19.854166666666668
greenwich,2024-06-03 00:00:00+00:00,0.2,220.16376306620208,4.280711805555556,25,9.388447916666667,94.8252048611111,8.589201388888888,7.520833333333333,13.725694444444445
greenwich,2024-06-04 00:00:00+00:00,0.4,276.2083333333333,4.2828437500000005,46,11.181059027777778,89.72771527777778,9.509600694444444,6.118055555555555,12.430555555555555
greenwich,2024-06-05 00:00:00+00:00,0.0,79.40625,4.283552083333333,306,11.068947916666666,92.7832673611111,9.952555555555556,6.458333333333333,14.26736111111111
greenwich,2024-06-06 00:00:00+00:00,0.0,226.44561403508771,4.282552083333333,10,9.36298611111111,93.71918402777777,8.375159722222222,4.673611111111111,9.197916666666666
greenwich,2024-06-07 00:00:00+00:00,0.0,265.8510638297872,4.283885416666667,53,11.464104166666665,89.64885763888888,9.677944444444444,6.611111111111111,11.225694444444445
greenwich,2024-06-08 00:00:00+00:00,0.0,142.73958333333334,4.2847430555555555,80,14.21938888888889,89.20822569444445,12.414649305555555,5.777777777777778,12.444444444444445
greenwich,2024-06-09 00:00:00+00:00,2.0,138.7097902097902,4.28421875,159,15.530055555555556,88.52869444444444,13.541138888888888,7.822916666666667,13.15625
greenwich,2024-06-10 00:00:00+00:00,4.2,227.25088339222614,4.285479166666667,206,16.834038194444446,80.24759375000001,13.183802083333333,11.809027777777779,18.75
greenwich,2024-06-11 00:00:00+00:00,0.0,249.8916083916084,4.286083333333334,240,15.654472222222223,81.62379861111111,12.48578125,8.815972222222221,14.819444444444445
greenwich,2024-06-12 00:00:00+00:00,0.0,249.25087108013938,4.288371527777778,46,16.429940972222223,83.08830555555556,13.312100694444446,4.482638888888889,8.64236111111111
greenwich,2024-06-13 00:00:00+00:00,0.2,339.86805555555554,4.288239583333333,129,18.849541666666667,77.79134722222221,14.581503472222222,10.510416666666666,16.305555555555557
greenwich,2024-06-14 00:00:00+00:00,0.0,308.28472222222223,4.290454861111112,218,21.18267013888889,69.63270486111111,15.092972222222222,13.777777777777779,22.21527777777778
greenwich,2024-06-15 00:00:00+00:00,17.400000000000002,29.194444444444443,4.288458333333334,232,16.60445138888889,85.9289861111111,14.134263888888889,6.25,11.458333333333334
greenwich,2024-06-16 00:00:00+00:00,0.2,362.18055555555554,4.2855798611111116,29,14.445378472222224,72.3062361111111,8.90039236111111,6.354166666666667,13.45486111111111
greenwich,2024-06-17 00:00:00+00:00,0.0,314.1684210526316,4.287215277777778,115,17.5426875,61.54619791666667,9.346340277777777,11.23263888888889,17.39236111111111
greenwich,2024-06-18 00:00:00+00:00,0.0,280.9024390243902,4.288954861111112,234,20.0895,64.69708333333332,13.235215277777778,16.604166666666668,24.711805555555557
greenwich,2024-06-19 00:00:00+00:00,0.0,315.59375,4.288854166666667,229,24.96362152777778,73.50261111111111,19.718409722222223,13.756944444444445,20.78125
greenwich,2024-06-20 00:00:00+00:00,0.0,236.92708333333334,4.290875,239,25.982680555555554,73.3895,20.77182986111111,11.59375,19.19097222222222
greenwich,2024-06-21 00:00:00+00:00,0.0,267.18947368421055,4.289427083333333,298,19.527170138888888,68.94512847222222,13.528791666666667,4.774305555555555,10.125
greenwich,2024-06-22 00:00:00+00:00,0.0,299.0763888888889,4.2873576388888885,156,19.47698958333333,65.53651388888889,12.181038194444445,4.201388888888889,8.055555555555555
greenwich,2024-06-23 00:00:00+00:00,12.0,151.74652777777777,4.286902777777778,205,18.383006944444443,78.36920833333333,14.407649305555557,9.996527777777779,16.791666666666668
greenwich,2024-06-24 00:00:00+00:00,10.0,101.34722222222223,4.282232638888889,178,17.90944097222222,94.50774652777778,17.030371527777778,9.350694444444445,16.635416666666668
greenwich,2024-06-25 00:00:00+00:00,9.6,89.21951219512195,4.282163194444444,76,15.639982638888888,93.60310763888889,14.619774305555556,8.128472222222221,14.409722222222221
greenwich,2024-06-26 00:00:00+00:00,0.0,225.59859154929578,4.287229166666666,15,20.017684027777776,81.42178472222221,16.296621527777777,9.51736111111111,16.375
greenwich,2024-06-27 00:00:00+00:00,3.8000000000000003,120.77083333333333,4.290913194444444,233,20.02462152777778,84.83790277777777,17.330663194444444,14.430555555555555,22.989583333333332
greenwich,2024-06-28 00:00:00+00:00,0.2,245.74642857142857,4.284288194444445,22,16.48523263888889,84.86263888888888,13.80029513888889,6.145833333333333,12.996527777777779
greenwich,2024-06-29 00:00:00+00:00,0.0,233.11805555555554,4.286045138888889,358,16.41705208333333,76.36390277777778,11.620149305555556,8.989583333333334,15.305555555555555
greenwich,2024-06-30 00:00:00+00:00,0.0,157.74652777777777,4.284760416666667,223,18.329524305555555,78.52705555555556,14.445979166666667,16.95138888888889,29.86111111111111
greenwich,2024-07-01 00:00:00+00:00,0.0,1.0,4.264583333333333,236,21.107083333333335,91.27416666666666,19.65308333333333,18.083333333333332,27.25
