station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,wind_speed_kmh,wind_gust_speed_kmh
greenwich,2024-11-01 03:00:00+00:00,0.0,1.0,4.265833333333333,239,14.478416666666666,85.33141666666667,12.0625,13.5,21.083333333333332
greenwich,2024-11-01 04:00:00+00:00,0.0,1.0,4.264,240,14.237166666666667,85.91875,11.929666666666668,16.416666666666668,24.916666666666668
greenwich,2024-11-01 05:00:00+00:00,0.0,1.0,4.262416666666666,239,14.228333333333333,85.81216666666667,11.901916666666667,15.333333333333334,23.833333333333332
greenwich,2024-11-01 06:00:00+00:00,0.0,1.0,4.260666666666666,236,14.176499999999999,85.82816666666668,11.854,11.083333333333334,18.416666666666668
greenwich,2024-11-01 07:00:00+00:00,0.0,1.0,4.259666666666667,234,14.333583333333332,85.57966666666665,11.964500000000001,12.583333333333334,19.666666666666668
greenwich,2024-11-01 08:00:00+00:00,0.0,1.0,4.258166666666667,232,14.8645,83.278,12.07025,15.0,22.916666666666668
greenwich,2024-11-01 09:00:00+00:00,0.0,1.0,4.257,229,15.304166666666667,80.30058333333334,11.947666666666668,14.166666666666666,22.5
greenwich,2024-11-01 10:00:00+00:00,0.0,1.0833333333333333,4.2565,239,15.216666666666667,79.55383333333333,11.720583333333332,12.666666666666666,21.083333333333332
greenwich,2024-11-01 11:00:00+00:00,0.0,13.166666666666666,4.28325,233,14.893083333333331,80.60199999999999,11.603,7.75,12.75
greenwich,2024-11-01 12:00:00+00:00,0.4,19.0,4.300416666666667,241,14.229999999999999,87.23625,12.137,6.583333333333333,10.833333333333334
greenwich,2024-11-01 13:00:00+00:00,0.0,169.5,4.308583333333333,219,14.991416666666666,90.11291666666666,13.39775,5.416666666666667,9.25
greenwich,2024-11-01 14:00:00+00:00,0.0,149.41666666666666,4.309166666666667,240,16.02991666666667,85.6135,13.637,10.166666666666666,17.0
greenwich,2024-11-01 15:00:00+00:00,0.2,61.25,4.305666666666666,239,15.132416666666666,88.87950000000001,13.323666666666668,10.666666666666666,16.083333333333332
greenwich,2024-11-01 16:00:00+00:00,0.8,72.08333333333333,4.308666666666666,246,14.689416666666666,94.18841666666667,13.781666666666666,7.583333333333333,11.5
greenwich,2024-11-01 17:00:00+00:00,1.0,51.416666666666664,4.30525,244,14.669583333333334,96.36116666666668,14.11425,10.75,16.0
greenwich,2024-11-01 18:00:00+00:00,0.0,48.083333333333336,4.3055,243,14.878833333333333,96.57008333333333,14.356333333333334,9.833333333333334,16.25
greenwich,2024-11-01 19:00:00+00:00,0.4,10.166666666666666,4.3,326,10.698416666666667,96.80799999999999,10.222333333333333,5.583333333333333,12.583333333333334
