station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c
greenwich,2025-07-01 03:00:00+00:00,0.0,1.0,4.249416666666667,3.8000000000000003,7.3,163,15.672416666666665,97.76550000000002,15.339416666666667
greenwich,2025-07-01 04:00:00+00:00,0.0,1.0,4.243916666666666,3.6,7.8,152,15.475666666666667,98.56299999999999,15.26975
greenwich,2025-07-01 05:00:00+00:00,0.0,1.0,4.2395,3.8000000000000003,7.0,147,15.567,98.63116666666667,15.371666666666668
greenwich,2025-07-01 06:00:00+00:00,0.0,1.0,4.236583333333333,4.2,7.5,180,16.04775,98.73841666666668,15.869166666666667
greenwich,2025-07-01 07:00:00+00:00,0.0,1.0,4.23425,4.3999999999999995,8.299999999999999,198,16.746750000000002,96.78275000000001,16.253583333333335
greenwich,2025-07-01 08:00:00+00:00,0.0,11.5,4.24975,5.1,8.4,222,16.857499999999998,95.28008333333334,16.117833333333333
greenwich,2025-07-01 09:00:00+00:00,0.0,117.83333333333333,4.3068333333333335,4.1000000000000005,8.0,215,18.589333333333332,89.20474999999999,16.79041666666667
greenwich,2025-07-01 10:00:00+00:00,0.0,274.5833333333333,4.31125,4.5,8.9,202,20.759,83.13775,17.813666666666666
greenwich,2025-07-01 11:00:00+00:00,0.0,458.8333333333333,4.31225,6.7,12.299999999999999,215,22.465999999999998,79.29683333333334,18.71925
greenwich,2025-07-01 12:00:00+00:00,0.0,550.8333333333334,4.313583333333333,7.3,11.700000000000001,215,24.251416666666668,74.67625,19.49
greenwich,2025-07-01 13:00:00+00:00,0.0,662.3333333333334,4.312583333333333,10.6,16.5,230,24.419666666666668,72.77416666666667,19.234666666666666
greenwich,2025-07-01 14:00:00+00:00,0.0,843.0,4.31025,12.200000000000001,17.599999999999998,236,25.66725,66.62349999999999,19.006833333333333
greenwich,2025-07-01 15:00:00+00:00,0.0,882.8333333333334,4.309333333333334,12.6,21.608333333333334,226,26.57875,63.93125,19.21141666666667
greenwich,2025-07-01 16:00:00+00:00,0.0,899.6363636363636,4.3077499999999995,13.299999999999999,22.016666666666666,216,27.322166666666664,62.10333333333333,19.444416666666665
