station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,wind_speed_kmh,wind_gust_speed_kmh
greenwich,2024-08-01 00:00:00+00:00,7.6000000000000005,207.14112903225808,4.293464285714285,213,24.719781746031746,82.25453571428571,21.36718253968254,12.658730158730158,21.765873015873016
greenwich,2024-08-02 00:00:00+00:00,0.2,281.56597222222223,4.289996527777777,220,23.530569444444446,88.01512847222222,21.347131944444445,6.319444444444445,11.5625
greenwich,2024-08-03 00:00:00+00:00,0.0,194.60069444444446,4.290597222222222,136,24.86875,81.01229861111112,21.175694444444446,8.256944444444445,14.059027777777779
greenwich,2024-08-04 00:00:00+00:00,0.0,191.375,4.290274305555555,223,24.903225694444444,85.22990277777778,22.183097222222223,8.413194444444445,13.85763888888889
greenwich,2024-08-05 00:00:00+00:00,22.0,169.76736111111111,4.290350694444445,232,22.84009375,88.82625347222222,20.845395833333335,7.701388888888889,13.125
greenwich,2024-08-06 00:00:00+00:00,17.2,200.44791666666666,4.286409722222222,208,19.67314236111111,79.82085763888888,15.890038194444445,4.489583333333333,10.027777777777779
greenwich,2024-08-07 00:00:00+00:00,0.0,189.93728222996515,4.2863645833333335,227,19.48698263888889,73.96143402777778,14.42263888888889,5.684027777777778,10.885416666666666
greenwich,2024-08-08 00:00:00+00:00,0.0,305.4791666666667,4.287701388888888,246,20.675145833333332,58.21556944444444,12.005059027777778,5.381944444444445,11.871527777777779
greenwich,2024-08-09 00:00:00+00:00,0.6000000000000001,117.47222222222223,4.285607638888889,296,18.700993055555557,76.89634722222223,14.399899305555557,5.520833333333333,9.756944444444445
greenwich,2024-08-10 00:00:00+00:00,6.800000000000001,70.01388888888889,4.284989583333333,167,21.764288194444443,92.93035763888889,20.58042361111111,15.802083333333334,26.37847222222222
greenwich,2024-08-11 00:00:00+00:00,0.0,296.1354166666667,4.287059027777778,243,23.00351736111111,82.2854548611111,19.597864583333333,7.340277777777778,13.104166666666666
greenwich,2024-08-12 00:00:00+00:00,2.2,245.25347222222223,4.285885416666667,239,21.274649305555556,74.71410416666667,16.407923611111112,11.038194444444445,16.88888888888889
greenwich,2024-08-13 00:00:00+00:00,0.0,239.13541666666666,4.285409722222223,243,19.990409722222225,85.11102430555555,17.341288194444445,4.583333333333333,9.347222222222221
greenwich,2024-08-14 00:00:00+00:00,0.0,255.479020979021,4.284520833333334,18,19.671385416666666,78.84683333333334,15.853034722222223,7.003472222222222,13.909722222222221
greenwich,2024-08-15 00:00:00+00:00,0.0,278.08680555555554,4.283034722222222,25,17.57161111111111,79.11019097222223,13.516420138888888,3.1979166666666665,6.4375
greenwich,2024-08-16 00:00:00+00:00,0.0,274.1666666666667,4.283784722222222,80,20.21626736111111,76.93727430555556,15.593833333333334,3.2222222222222223,6.642361111111111
greenwich,2024-08-17 00:00:00+00:00,0.0,258.9583333333333,4.2847986111111105,143,21.310402777777778,74.58926388888888,16.102368055555555,6.663194444444445,11.354166666666666
greenwich,2024-08-18 00:00:00+00:00,0.0,238.61111111111111,4.284479166666667,236,20.63778125,78.385125,16.581006944444443,8.940972222222221,14.64236111111111
greenwich,2024-08-19 00:00:00+00:00,0.0,101.64583333333333,4.282461805555555,177,21.674493055555555,91.29453472222222,20.189104166666667,3.920138888888889,8.0
greenwich,2024-08-20 00:00:00+00:00,1.2000000000000002,192.17361111111111,4.2844548611111115,174,23.918208333333336,86.58730208333333,21.41342361111111,10.194444444444445,17.364583333333332
greenwich,2024-08-21 00:00:00+00:00,23.8,85.82638888888889,4.2834513888888885,183,20.754458333333332,95.41741666666667,20.007975694444443,8.552083333333334,14.774305555555555
greenwich,2024-08-22 00:00:00+00:00,0.0,220.22775800711744,4.282555555555556,72,20.889468750000002,78.939125,16.746805555555554,6.770833333333333,12.177083333333334
greenwich,2024-08-23 00:00:00+00:00,0.0,192.75524475524475,4.283260416666667,220,18.763760416666667,78.13524305555556,14.705236111111113,6.559027777777778,11.684027777777779
greenwich,2024-08-24 00:00:00+00:00,0.0,266.40277777777777,4.282302083333333,246,20.37965972222222,78.3530486111111,16.211736111111108,7.118055555555555,13.92013888888889
greenwich,2024-08-25 00:00:00+00:00,0.0,252.16319444444446,4.284128472222222,239,22.31903472222222,76.14135763888889,17.812208333333334,7.253472222222222,11.722222222222221
greenwich,2024-08-26 00:00:00+00:00,0.0,162.48611111111111,4.284076388888889,66,21.791711805555554,82.02379166666667,18.434868055555555,2.9097222222222223,5.621527777777778
greenwich,2024-08-27 00:00:00+00:00,0.0,256.6076388888889,4.2832638888888885,223,21.998260416666668,73.80070138888888,16.52846527777778,6.784722222222222,11.371527777777779
greenwich,2024-08-28 00:00:00+00:00,6.2,70.625,4.281697916666666,215,18.755041666666667,83.80474305555555,15.935076388888888,15.121527777777779,24.82986111111111
greenwich,2024-08-29 00:00:00+00:00,0.0,150.5658362989324,4.279840277777778,358,16.963930555555557,66.89887152777777,10.741145833333333,10.503472222222221,23.52777777777778
greenwich,2024-08-30 00:00:00+00:00,0.0,260.5138888888889,4.278767361111111,22,16.443885416666667,70.73180902777777,10.569270833333333,4.170138888888889,8.784722222222221
greenwich,2024-08-31 00:00:00+00:00,0.0,265.34722222222223,4.280347222222222,222,18.10462152777778,72.31287847222222,12.705517361111111,10.895833333333334,17.916666666666668
greenwich,2024-09-01 00:00:00+00:00,0.0,1.0,4.258083333333333,211,17.77075,81.61125,14.579666666666668,9.833333333333334,17.944444444444443
