station,timestamp_utc,air_temperature_c,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,relative_humidity_pct
greenwich,2023-02-01 00:00:00+00:00,-7.793150000000001,0.0,130.2962962962963,4.247283333333333,338.0,7.79,14.36,
greenwich,2023-02-02 00:00:00+00:00,-9.539722222222222,0.0,173.295197740113,4.231663194444445,289.0,8.425,13.129166666666666,
greenwich,2023-02-03 00:00:00+00:00,-6.127138888888889,0.0,48.0933147632312,4.212548611111111,187.0,12.772222222222222,23.154166666666665,
greenwich,2023-02-04 00:00:00+00:00,-22.377347222222223,0.0,36.90138888888889,4.19184375,270.0,19.9,37.69027777777778,
greenwich,2023-02-05 00:00:00+00:00,-10.915569444444445,0.0,45.43888888888889,4.206079861111111,306.0,11.675,20.368055555555557,
greenwich,2023-02-06 00:00:00+00:00,-2.6848194444444444,0.0,41.88333333333333,4.221732638888889,233.0,3.6680555555555556,6.720833333333333,
greenwich,2023-02-07 00:00:00+00:00,-4.679694444444444,0.0,138.7892503536068,4.235215277777778,34.0,18.058333333333334,28.05,
greenwich,2023-02-08 00:00:00+00:00,-4.674861111111111,0.6000000000000001,52.33240611961057,4.233319444444444,62.0,5.025,8.9125,
greenwich,2023-02-09 00:00:00+00:00,-5.922416666666667,0.0,167.23248882265275,4.239006944444444,314.0,13.154166666666667,23.445833333333333,
greenwich,2023-02-10 00:00:00+00:00,-5.259888888888889,0.2,19.7125,4.222659722222222,247.0,4.895833333333333,9.170833333333333,
greenwich,2023-02-11 00:00:00+00:00,-3.4375555555555555,0.0,64.21805555555555,4.236854166666666,303.0,10.28888888888889,19.475,
greenwich,2023-02-12 00:00:00+00:00,-5.144319444444444,5.0,129.64145234493193,4.235156249999999,317.0,6.518055555555556,11.372222222222222,
greenwich,2023-02-13 00:00:00+00:00,-2.5697638888888887,0.2,77.69305555555556,4.24415625,226.0,7.295833333333333,10.929166666666667,
greenwich,2023-02-14 00:00:00+00:00,-2.30425,0.0,55.53194444444444,4.243045138888889,59.0,14.248611111111112,24.147222222222222,
greenwich,2023-02-15 00:00:00+00:00,-3.609486111111111,0.0,152.25487465181058,4.243149305555556,345.0,6.555555555555555,10.809722222222222,
greenwich,2023-02-16 00:00:00+00:00,5.428458333333333,1.8,189.71757925072046,4.248454861111111,191.0,10.365277777777777,18.31388888888889,
greenwich,2023-02-17 00:00:00+00:00,-0.8436805555555557,0.2,13.608333333333333,4.25421875,253.0,10.372222222222222,16.79861111111111,
greenwich,2023-02-18 00:00:00+00:00,-6.406680555555556,0.0,112.01398601398601,4.2743125,38.0,10.001388888888888,17.6625,
greenwich,2023-02-19 00:00:00+00:00,-4.778458333333333,0.2,191.3916292974589,4.246920138888889,220.0,4.623611111111111,8.352777777777778,
greenwich,2023-02-20 00:00:00+00:00,2.6455277777777777,8.6,26.154166666666665,4.257722222222222,173.0,10.793055555555556,18.195833333333333,
greenwich,2023-02-21 00:00:00+00:00,-1.1143888888888889,0.2,154.71448467966573,4.257836805555556,240.0,7.388888888888889,12.545833333333333,
greenwich,2023-02-22 00:00:00+00:00,-4.8930138888888886,0.0,134.37707390648566,4.2493437499999995,65.0,5.555555555555555,9.866666666666667,
greenwich,2023-02-23 00:00:00+00:00,-8.363458333333332,0.0,117.6097902097902,4.250597222222222,320.0,9.848611111111111,17.806944444444444,
greenwich,2023-02-24 00:00:00+00:00,-9.401111111111112,0.2,104.1875,4.240131944444444,44.0,7.319444444444445,12.459722222222222,
greenwich,2023-02-25 00:00:00+00:00,-12.602236111111113,0.0,144.4737609329446,4.2405,15.0,9.993055555555555,18.280555555555555,
greenwich,2023-02-26 00:00:00+00:00,-13.459680555555554,0.0,205.6656804733728,4.230232638888889,243.0,3.463888888888889,6.534722222222222,
greenwich,2023-02-27 00:00:00+00:00,-10.737930555555556,0.0,143.6280487804878,4.234947916666666,358.0,4.776388888888889,8.995833333333334,
greenwich,2023-02-28 00:00:00+00:00,-10.91576388888889,0.0,144.88188976377953,4.235888888888889,345.0,4.197222222222222,6.495833333333334,
greenwich,2023-03-01 00:00:00+00:00,-8.176499999999999,0.0,1.0,4.1983125,83.0,5.125,8.008333333333333,
