station,timestamp_utc,air_temperature_c,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,relative_humidity_pct,dew_point_c
greenwich,2023-05-01 03:00:00+00:00,,0.0,,4.24825,,,,,
greenwich,2023-05-01 04:00:00+00:00,,0.0,,4.243416666666667,,,,,
greenwich,2023-05-01 05:00:00+00:00,,0.0,,4.238583333333334,,,,,
greenwich,2023-05-01 06:00:00+00:00,,0.0,,4.2348333333333334,,,,,
greenwich,2023-05-01 07:00:00+00:00,,0.0,,4.231416666666667,,,,,
greenwich,2023-05-01 08:00:00+00:00,,0.0,,4.229916666666667,,,,,
greenwich,2023-05-01 09:00:00+00:00,,0.0,,4.270666666666666,,,,,
greenwich,2023-05-01 10:00:00+00:00,,0.0,,4.306,,,,,
greenwich,2023-05-01 11:00:00+00:00,,0.0,,4.307666666666667,,,,,
greenwich,2023-05-01 12:00:00+00:00,,0.0,,4.309916666666667,,,,,
greenwich,2023-05-01 13:00:00+00:00,,0.0,,4.30975,,,,,
greenwich,2023-05-01 14:00:00+00:00,,0.0,,4.308916666666667,,,,,
greenwich,2023-05-01 15:00:00+00:00,,0.0,,4.308416666666667,,,,,
greenwich,2023-05-01 16:00:00+00:00,,0.0,,4.3077499999999995,,,,,
greenwich,2023-05-01 17:00:00+00:00,,0.0,,4.307333333333333,,,,,
greenwich,2023-05-01 18:00:00+00:00,,0.0,,4.306666666666667,,,,,
greenwich,2023-05-01 19:00:00+00:00,,0.0,,4.303833333333333,,,,,
greenwich,2023-05-01 20:00:00+00:00,,0.0,,4.302833333333333,,,,,
greenwich,2023-05-01 21:00:00+00:00,,0.0,,4.303416666666667,,,,,
greenwich,2023-05-01 22:00:00+00:00,,0.0,,4.298916666666667,,,,,
greenwich,2023-05-01 23:00:00+00:00,,0.0,,4.27425,,,,,
greenwich,2023-05-02 00:00:00+00:00,,0.0,,4.262166666666666,,,,,
greenwich,2023-05-02 01:00:00+00:00,,0.0,,4.254416666666667,,,,,
greenwich,2023-05-02 02:00:00+00:00,,0.0,,4.248166666666667,,,,,
greenwich,2023-05-02 03:00:00+00:00,,0.0,,4.243666666666667,,,,,
greenwich,2023-05-02 04:00:00+00:00,,0.0,,4.240083333333334,,,,,
greenwich,2023-05-02 05:00:00+00:00,,0.0,,4.235833333333333,,,,,
greenwich,2023-05-02 06:00:00+00:00,,0.0,,4.233666666666667,,,,,
greenwich,2023-05-02 07:00:00+00:00,,0.0,,4.231416666666667,,,,,
greenwich,2023-05-02 08:00:00+00:00,,0.0,,4.2285,,,,,
greenwich,2023-05-02 09:00:00+00:00,,0.0,,4.244166666666667,,,,,
greenwich,2023-05-02 10:00:00+00:00,,0.0,,4.291083333333334,,,,,
greenwich,2023-05-02 11:00:00+00:00,,0.0,,4.2995833333333335,,,,,
greenwich,2023-05-02 12:00:00+00:00,,0.0,,4.308,,,,,
greenwich,2023-05-02 13:00:00+00:00,,0.0,,4.31,,,,,
greenwich,2023-05-02 14:00:00+00:00,,0.0,,4.3069999999999995,,,,,
greenwich,2023-05-02 15:00:00+00:00,,0.0,,4.3069999999999995,,,,,
greenwich,2023-05-02 16:00:00+00:00,,0.0,,4.30675,,,,,
greenwich,2023-05-02 17:00:00+00:00,,0.0,,4.306916666666667,,,,,
greenwich,2023-05-02 18:00:00+00:00,,0.0,,4.3116666666666665,,,,,
greenwich,2023-05-02 19:00:00+00:00,,0.0,,4.311833333333333,,,,,
greenwich,2023-05-02 20:00:00+00:00,,0.0,,4.308583333333334,,,,,
greenwich,2023-05-02 21:00:00+00:00,,0.0,,4.307666666666667,,,,,
greenwich,2023-05-02 22:00:00+00:00,,0.0,,4.29675,,,,,
greenwich,2023-05-02 23:00:00+00:00,,0.0,,4.272749999999999,,,,,
greenwich,2023-05-03 00:00:00+00:00,,0.0,,4.257083333333333,,,,,
greenwich,2023-05-03 01:00:00+00:00,,0.0,,4.249416666666667,,,,,
greenwich,2023-05-03 02:00:00+00:00,,0.0,,4.242583333333333,,,,,
greenwich,2023-05-03 03:00:00+00:00,,0.0,,4.237166666666666,,,,,
greenwich,2023-05-03 04:00:00+00:00,,0.0,,4.23375,,,,,
greenwich,2023-05-03 05:00:00+00:00,,0.0,,4.230333333333333,,,,,
greenwich,2023-05-03 06:00:00+00:00,,0.0,,4.227833333333334,,,,,
greenwich,2023-05-03 07:00:00+00:00,,0.0,,4.226166666666667,,,,,
greenwich,2023-05-03 08:00:00+00:00,,0.0,,4.2235000000000005,,,,,
greenwich,2023-05-03 09:00:00+00:00,,0.0,,4.229,,,,,
greenwich,2023-05-03 10:00:00+00:00,,0.0,,4.291416666666667,,,,,
greenwich,2023-05-03 11:00:00+00:00,,0.0,,4.30875,,,,,
greenwich,2023-05-03 12:00:00+00:00,,0.0,,4.31125,,,,,
greenwich,2023-05-03 13:00:00+00:00,,0.0,,4.309083333333334,,,,,
greenwich,2023-05-03 14:00:00+00:00,,0.0,,4.308916666666667,,,,,
greenwich,2023-05-03 15:00:00+00:00,,0.0,,4.311416666666667,,,,,
greenwich,2023-05-03 16:00:00+00:00,,0.0,,4.3101666666666665,,,,,
greenwich,2023-05-03 17:00:00+00:00,,0.0,,4.309083333333334,,,,,
greenwich,2023-05-03 18:00:00+00:00,,0.0,,4.308166666666667,,,,,
greenwich,2023-05-03 19:00:00+00:00,,0.0,,4.310416666666667,,,,,
greenwich,2023-05-03 20:00:00+00:00,,0.0,,4.305166666666667,,,,,
greenwich,2023-05-03 21:00:00+00:00,,0.0,,4.308916666666667,,,,,
greenwich,2023-05-03 22:00:00+00:00,,0.0,,4.306166666666667,,,,,
greenwich,2023-05-03 23:00:00+00:00,,0.0,,4.282416666666667,,,,,
greenwich,2023-05-04 00:00:00+00:00,,0.0,,4.260916666666667,,,,,
greenwich,2023-05-04 01:00:00+00:00,,0.0,,4.249916666666667,,,,,
greenwich,2023-05-04 02:00:00+00:00,,0.0,,4.2435833333333335,,,,,
greenwich,2023-05-04 03:00:00+00:00,,0.0,,4.238666666666666,,,,,
greenwich,2023-05-04 04:00:00+00:00,,0.0,,4.23475,,,,,
greenwich,2023-05-04 05:00:00+00:00,,0.0,,4.23125,,,,,
greenwich,2023-05-04 06:00:00+00:00,,0.0,,4.228000000000001,,,,,
greenwich,2023-05-04 07:00:00+00:00,,0.0,,4.2255,,,,,
greenwich,2023-05-04 08:00:00+00:00,,0.0,,4.223833333333333,,,,,
greenwich,2023-05-04 09:00:00+00:00,,0.0,,4.245833333333334,,,,,
greenwich,2023-05-04 10:00:00+00:00,,0.0,,4.30325,,,,,
greenwich,2023-05-04 11:00:00+00:00,,0.0,,4.309,,,,,
greenwich,2023-05-04 12:00:00+00:00,,0.0,,4.313166666666667,,,,,
greenwich,2023-05-04 13:00:00+00:00,,0.0,159.83333333333334,4.305499999999999,56.0,15.333333333333334,24.166666666666668,95.4785,3.500666666666667
greenwich,2023-05-04 14:00:00+00:00,,0.0,329.75,4.308416666666667,56.0,18.416666666666668,31.0,92.94675000000001,3.922
greenwich,2023-05-04 15:00:00+00:00,,0.0,417.5,4.307333333333333,55.0,20.916666666666668,34.833333333333336,90.34866666666666,3.9885
greenwich,2023-05-04 16:00:00+00:00,,0.0,614.4166666666666,4.306166666666667,55.0,22.833333333333332,35.416666666666664,87.73241666666667,4.255916666666667
greenwich,2023-05-04 17:00:00+00:00,,0.0,464.3333333333333,4.307333333333333,62.0,20.25,32.166666666666664,85.63991666666668,3.76525
greenwich,2023-05-04 18:00:00+00:00,,0.0,466.1666666666667,4.310416666666667,53.0,22.416666666666668,35.666666666666664,85.17833333333333,3.88625
