station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,wind_speed_kmh,wind_gust_speed_kmh
greenwich,2024-07-01 03:00:00+00:00,0.0,1.0,4.254333333333333,240,19.770833333333332,91.30116666666667,18.33575,16.5,24.333333333333332
greenwich,2024-07-01 04:00:00+00:00,0.0,1.0,4.250166666666667,241,18.755583333333334,91.76966666666668,17.4115,9.833333333333334,16.083333333333332
greenwich,2024-07-01 05:00:00+00:00,0.0,1.0,4.24725,246,17.979916666666664,92.93733333333334,16.84208333333333,7.5,12.0
greenwich,2024-07-01 06:00:00+00:00,0.0,1.0,4.244416666666667,244,17.595666666666666,93.76233333333333,16.59991666666667,8.166666666666666,11.916666666666666
greenwich,2024-07-01 07:00:00+00:00,0.0,1.0,4.242583333333333,246,17.04883333333333,95.35533333333332,16.321083333333334,5.833333333333333,9.166666666666666
greenwich,2024-07-01 08:00:00+00:00,0.0,5.583333333333333,4.247583333333334,241,16.573249999999998,96.32833333333333,16.006833333333333,2.1666666666666665,5.083333333333333
greenwich,2024-07-01 09:00:00+00:00,0.0,40.333333333333336,4.293333333333334,248,17.016583333333333,95.89708333333334,16.377666666666666,1.1666666666666667,3.8333333333333335
greenwich,2024-07-01 10:00:00+00:00,0.0,81.25,4.309166666666667,299,17.643916666666666,92.57249999999999,16.446416666666668,2.75,7.25
greenwich,2024-07-01 11:00:00+00:00,0.0,73.66666666666667,4.305916666666667,312,16.919916666666666,92.91241666666667,15.785833333333334,5.166666666666667,11.416666666666666
greenwich,2024-07-01 12:00:00+00:00,0.0,120.16666666666667,4.308333333333334,18,16.24983333333333,93.03866666666666,15.142000000000001,6.333333333333333,12.25
greenwich,2024-07-01 13:00:00+00:00,0.0,281.0833333333333,4.30825,38,16.635833333333334,89.39733333333334,14.9,6.666666666666667,11.5
greenwich,2024-07-01 14:00:00+00:00,0.0,424.5,4.309833333333334,55,17.53475,84.51916666666666,14.913499999999999,7.25,12.833333333333334
greenwich,2024-07-01 15:00:00+00:00,0.0,539.6,4.309583333333333,18,18.307,82.16875,15.229916666666668,6.25,12.833333333333334
greenwich,2024-07-01 16:00:00+00:00,0.0,925.9166666666666,4.3075833333333335,358,18.591166666666666,82.16175,15.505833333333333,8.0,14.666666666666666
greenwich,2024-07-01 17:00:00+00:00,0.0,552.9166666666666,4.311083333333333,14,18.432083333333335,80.7255,15.072916666666666,7.916666666666667,15.166666666666666
greenwich,2024-07-01 18:00:00+00:00,0.0,442.4166666666667,4.309333333333334,352,18.32125,81.4155,15.101833333333333,5.916666666666667,12.333333333333334
greenwich,2024-07-01 19:00:00+00:00,0.0,295.4166666666667,4.30975,337,17.497249999999998,83.46283333333334,14.682249999999998,5.666666666666667,11.083333333333334
greenwich,2024-07-01 20:00:00+00:00,0.0,244.66666666666666,4.30975,333,17.241833333333332,84.24308333333333,14.576749999999999,5.333333333333333,10.416666666666666
greenwich,2024-07-01 21:00:00+00:00,0.0,176.66666666666666,4.309666666666667,343,16.923583333333333,85.98808333333334,14.582833333333333,3.9166666666666665,7.25
greenwich,2024-07-01 22:00:00+00:00,0.0,92.25,4.308416666666667,21,16.285416666666666,88.517,14.401499999999999,2.5,5.416666666666667
greenwich,2024-07-01 23:00:00+00:00,0.0,37.916666666666664,4.300833333333333,18,15.348999999999998,92.58408333333334,14.1715,1.8333333333333333,4.166666666666667
greenwich,2024-07-02 00:00:00+00:00,0.0,3.5,4.281416666666667,76,14.464333333333334,94.61333333333333,13.627,1.6666666666666667,4.75
greenwich,2024-07-02 01:00:00+00:00,0.0,1.0,4.261333333333333,69,13.819083333333333,96.03408333333334,13.21375,1.5,3.75
greenwich,2024-07-02 02:00:00+00:00,0.0,1.0,4.253333333333333,0,13.642083333333332,97.06666666666666,13.201583333333334,1.6666666666666667,4.0
greenwich,2024-07-02 03:00:00+00:00,0.0,1.0,4.247166666666667,41,13.763583333333335,97.70066666666666,13.422666666666666,3.5833333333333335,6.583333333333333
greenwich,2024-07-02 04:00:00+00:00,0.0,1.0,4.2428333333333335,98,13.393500000000001,98.1355,13.121333333333332,1.75,4.416666666666667
greenwich,2024-07-02 05:00:00+00:00,0.0,1.0,4.240333333333333,94,13.036,98.62325,12.840083333333332,1.0833333333333333,3.4166666666666665
greenwich,2024-07-02 06:00:00+00:00,0.0,1.0,4.238583333333334,117,13.3615,98.90108333333335,13.208166666666665,1.3333333333333333,4.083333333333333
greenwich,2024-07-02 07:00:00+00:00,0.0,1.0,4.235833333333333,160,12.7575,98.86883333333333,12.59875,0.08333333333333333,1.0833333333333333
greenwich,2024-07-02 08:00:00+00:00,0.0,4.166666666666667,4.241833333333333,160,12.885833333333332,99.24525,12.785916666666667,1.0,3.6666666666666665
greenwich,2024-07-02 09:00:00+00:00,0.0,22.333333333333332,4.293833333333334,338,14.405333333333333,98.848,14.24375,2.25,6.75
greenwich,2024-07-02 10:00:00+00:00,0.0,217.75,4.306416666666666,8,16.289083333333334,93.3085,15.204833333333333,1.25,3.9166666666666665
greenwich,2024-07-02 11:00:00+00:00,0.0,429.0833333333333,4.3084999999999996,357,18.389,80.38641666666666,14.964916666666667,4.333333333333333,7.416666666666667
greenwich,2024-07-02 12:00:00+00:00,0.0,613.75,4.308083333333333,21,19.91025,69.72058333333332,14.181416666666665,3.6666666666666665,6.666666666666667
greenwich,2024-07-02 13:00:00+00:00,0.0,779.9166666666666,4.31025,334,21.399,53.089666666666666,11.428916666666666,4.333333333333333,7.25
greenwich,2024-07-02 14:00:00+00:00,0.0,873.25,4.3095,331,21.8565,47.52033333333333,10.182583333333334,5.0,8.416666666666666
greenwich,2024-07-02 15:00:00+00:00,0.0,928.5833333333334,4.308333333333334,347,22.51075,46.84458333333333,10.540083333333333,5.333333333333333,9.833333333333334
greenwich,2024-07-02 16:00:00+00:00,0.0,909.5833333333334,4.308666666666666,358,22.534000000000002,48.619416666666666,11.157083333333333,6.0,11.583333333333334
greenwich,2024-07-02 17:00:00+00:00,0.0,861.9166666666666,4.307083333333334,34,22.888,47.376916666666666,11.095666666666666,6.416666666666667,11.75
greenwich,2024-07-02 18:00:00+00:00,0.0,782.8333333333334,4.307833333333333,20,23.724416666666666,45.422,11.210333333333333,5.666666666666667,10.166666666666666
greenwich,2024-07-02 19:00:00+00:00,0.0,664.5,4.308333333333333,323,23.347250000000003,53.32225,13.284333333333334,6.083333333333333,11.833333333333334
