station,timestamp_utc,air_temperature_c,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,relative_humidity_pct,dew_point_c
greenwich,2023-09-01 00:00:00+00:00,,0.0,283.32936507936506,4.288706349206349,6,4.015873015873016,8.94047619047619,69.76366666666667,9.583194444444445
greenwich,2023-09-02 00:00:00+00:00,,0.0,227.50694444444446,4.286083333333334,271,8.73263888888889,13.774305555555555,77.53817013888889,13.271093749999999
greenwich,2023-09-03 00:00:00+00:00,,0.0,233.04513888888889,4.2880312499999995,236,12.555555555555555,20.006944444444443,81.54391319444444,15.421875
greenwich,2023-09-04 00:00:00+00:00,,0.0,168.13888888888889,4.287520833333334,216,4.618055555555555,8.222222222222221,89.71535069444445,16.569840277777775
greenwich,2023-09-05 00:00:00+00:00,,0.0,227.64583333333334,4.287326388888889,66,9.350694444444445,17.34027777777778,86.65228819444445,16.33905902777778
greenwich,2023-09-06 00:00:00+00:00,,0.0,172.36111111111111,4.286236111111111,44,12.934027777777779,22.39236111111111,95.25181597222223,18.285642361111112
greenwich,2023-09-07 00:00:00+00:00,,0.0,91.47222222222223,4.286142361111112,55,5.902777777777778,11.32986111111111,97.07357291666666,18.530930555555557
greenwich,2023-09-08 00:00:00+00:00,,0.0,154.70486111111111,4.286802083333333,319,4.145833333333333,8.059027777777779,91.89741666666666,19.32290972222222
greenwich,2023-09-09 00:00:00+00:00,,0.0,148.53819444444446,4.28990625,131,13.065972222222221,20.53472222222222,89.17123611111111,21.589680555555557
greenwich,2023-09-10 00:00:00+00:00,,0.0,174.02430555555554,4.2910868055555556,234,6.65625,12.118055555555555,88.5834236111111,18.925927083333335
greenwich,2023-09-11 00:00:00+00:00,,25.2,65.33333333333333,4.285565972222222,142,4.798611111111111,9.083333333333334,97.53366319444444,18.532510416666668
greenwich,2023-09-12 00:00:00+00:00,,0.0,76.84027777777777,4.2853715277777775,49,7.006944444444445,13.01736111111111,98.81747569444445,18.078923611111108
greenwich,2023-09-13 00:00:00+00:00,,0.2,86.19791666666667,4.285104166666667,157,3.3368055555555554,7.0,94.00197916666667,18.604857638888888
greenwich,2023-09-14 00:00:00+00:00,,26.4,85.70486111111111,4.284604166666666,166,7.78125,14.8125,94.37446180555555,20.314458333333334
greenwich,2023-09-15 00:00:00+00:00,,0.0,175.19791666666666,4.284767361111111,206,5.9375,11.395833333333334,91.63112152777778,16.525416666666665
greenwich,2023-09-16 00:00:00+00:00,,5.0,86.42708333333333,4.280871527777778,65,15.819444444444445,29.430555555555557,91.78171527777778,18.195899305555557
greenwich,2023-09-17 00:00:00+00:00,,4.4,67.03819444444444,4.281552083333334,164,13.402777777777779,25.881944444444443,94.03574305555556,16.047416666666667
greenwich,2023-09-18 00:00:00+00:00,,0.0,138.80902777777777,4.282086805555555,246,4.086805555555555,7.461805555555555,89.40077777777778,15.838895833333332
greenwich,2023-09-19 00:00:00+00:00,,6.800000000000001,79.74305555555556,4.279690972222222,101,7.822916666666667,15.125,93.16803472222222,16.7718125
greenwich,2023-09-20 00:00:00+00:00,,0.2,86.54513888888889,4.281173611111111,237,11.777777777777779,21.71527777777778,90.25028125,13.852177083333334
greenwich,2023-09-21 00:00:00+00:00,,2.2,127.85069444444444,4.278642361111111,352,10.28125,22.444444444444443,84.71081597222222,10.129527777777778
greenwich,2023-09-22 00:00:00+00:00,,0.0,193.98611111111111,4.2790937499999995,11,6.239583333333333,13.70138888888889,74.58187500000001,8.317267361111112
greenwich,2023-09-23 00:00:00+00:00,,0.0,159.77430555555554,4.278104166666667,219,10.23263888888889,16.631944444444443,85.51789583333333,12.238854166666666
greenwich,2023-09-24 00:00:00+00:00,,0.2,178.79166666666666,4.279954861111111,275,3.2881944444444446,6.753472222222222,84.97541319444446,11.679097222222222
greenwich,2023-09-25 00:00:00+00:00,,0.0,102.43055555555556,4.279934027777778,279,9.711805555555555,17.916666666666668,84.87265625,10.94982986111111
greenwich,2023-09-26 00:00:00+00:00,,0.0,168.26041666666666,4.278479166666667,29,6.451388888888889,13.822916666666666,76.54760763888889,9.082677083333333
greenwich,2023-09-27 00:00:00+00:00,,0.0,82.32638888888889,4.277079861111111,11,3.486111111111111,7.864583333333333,87.31550694444444,11.552986111111112
greenwich,2023-09-28 00:00:00+00:00,,0.0,179.32986111111111,4.277215277777778,309,2.732638888888889,6.201388888888889,91.75010069444444,11.273277777777778
greenwich,2023-09-29 00:00:00+00:00,,0.0,179.375,4.277625,34,1.9479166666666667,4.041666666666667,88.73665277777778,10.34220486111111
greenwich,2023-09-30 00:00:00+00:00,,0.0,166.54861111111111,4.2789826388888885,149,2.6944444444444446,5.239583333333333,91.0302638888889,12.294472222222222
greenwich,2023-10-01 00:00:00+00:00,,0.0,1.0,4.25825,121,0.8611111111111112,2.7222222222222223,99.738,11.348972222222223
