station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c
greenwich,2025-10-01 00:00:00+00:00,1.6,66.88095238095238,4.271198412698413,8.08095238095238,16.325,13.0,11.014194444444446,75.49636507936508,6.779357142857142
greenwich,2025-10-02 00:00:00+00:00,0.4,176.03819444444446,4.263722222222222,7.6708333333333325,16.76736111111111,39.0,11.537375,64.28111805555555,4.896767361111111
greenwich,2025-10-03 00:00:00+00:00,0.0,187.96875,4.264357638888889,10.995833333333334,17.941666666666666,234.0,13.120274305555556,67.48306597222222,6.654416666666666
greenwich,2025-10-04 00:00:00+00:00,0.0,150.38888888888889,4.2696875,6.166666666666667,13.158680555555556,240.0,14.371104166666665,80.19956944444444,10.96267361111111
greenwich,2025-10-05 00:00:00+00:00,0.0,109.80902777777777,4.266677083333334,3.9000000000000004,8.295833333333333,46.0,12.955333333333334,75.70884722222223,8.600777777777777
greenwich,2025-10-06 00:00:00+00:00,0.0,167.01736111111111,4.267434027777778,7.433333333333334,12.158333333333333,157.0,19.494930555555555,73.98410763888889,14.362250000000001
greenwich,2025-10-07 00:00:00+00:00,0.0,169.375,4.276847222222222,14.649999999999999,22.469791666666666,227.0,19.668149305555556,75.32079513888888,15.040586805555556
greenwich,2025-10-08 00:00:00+00:00,13.6,70.78819444444444,4.2725,15.905208333333333,26.964930555555554,215.0,17.976072916666666,84.34969791666667,15.235649305555556
greenwich,2025-10-09 00:00:00+00:00,7.4,91.64236111111111,4.265388888888889,12.620833333333334,27.895833333333332,24.0,10.019357638888888,82.95168055555555,7.14876736111111
greenwich,2025-10-10 00:00:00+00:00,0.0,142.25347222222223,4.261201388888889,10.141666666666667,21.62326388888889,338.0,9.99029513888889,57.08340972222223,1.832704861111111
greenwich,2025-10-11 00:00:00+00:00,0.0,167.35069444444446,4.262138888888889,11.479166666666666,21.224652777777777,237.0,11.672243055555557,67.47261111111112,5.568760416666667
greenwich,2025-10-12 00:00:00+00:00,0.0,150.77083333333334,4.2638541666666665,7.445833333333334,14.779166666666665,337.0,11.012045138888888,66.23550347222222,4.909746527777778
greenwich,2025-10-13 00:00:00+00:00,0.0,166.05902777777777,4.258444444444445,4.383333333333334,8.412500000000001,49.0,8.43979861111111,80.3238923611111,5.057864583333333
greenwich,2025-10-14 00:00:00+00:00,0.0,147.92361111111111,4.256260416666667,1.8958333333333333,4.275,56.0,8.208656249999999,88.5537013888889,6.231586805555555
greenwich,2025-10-15 00:00:00+00:00,0.0,133.61111111111111,4.257489583333333,3.05,6.341666666666667,327.0,11.280013888888888,85.79860416666666,8.842975694444444
greenwich,2025-10-16 00:00:00+00:00,0.0,79.88194444444444,4.260152777777778,9.175,16.868402777777778,53.0,12.019635416666667,83.99416666666667,9.374847222222222
greenwich,2025-10-17 00:00:00+00:00,0.2,44.736111111111114,4.256753472222222,11.024999999999999,21.461458333333333,46.0,11.523791666666666,88.74408333333332,9.722461805555556
greenwich,2025-10-18 00:00:00+00:00,0.4,77.75347222222223,4.255538194444444,11.7375,23.544444444444444,46.0,11.184607638888888,89.95203819444446,9.590253472222223
greenwich,2025-10-19 00:00:00+00:00,1.0,85.9375,4.256517361111111,7.008333333333334,14.992013888888888,29.0,12.082371527777777,92.05971180555555,10.816197916666667
greenwich,2025-10-20 00:00:00+00:00,0.0,38.18402777777778,4.251263888888889,2.7625,6.35,38.0,11.069201388888889,92.03269444444445,9.79603125
greenwich,2025-10-21 00:00:00+00:00,3.6,39.64930555555556,4.249607638888889,8.604166666666666,17.83263888888889,145.0,12.867979166666666,92.65177083333333,11.71385763888889
greenwich,2025-10-22 00:00:00+00:00,0.2,100.26041666666667,4.25525,5.929166666666666,11.559027777777779,208.0,13.473572916666667,86.82855555555555,11.189343749999999
greenwich,2025-10-23 00:00:00+00:00,14.8,137.94444444444446,4.259302083333334,10.045833333333333,17.44965277777778,154.0,14.881309027777778,83.59125347222222,11.851027777777778
greenwich,2025-10-24 00:00:00+00:00,0.0,116.95486111111111,4.259347222222222,4.908333333333333,9.024999999999999,173.0,11.790743055555556,85.89225347222222,9.350843750000001
greenwich,2025-10-25 00:00:00+00:00,0.6000000000000001,58.28819444444444,4.250131944444444,1.9416666666666669,4.9125,63.0,8.62095486111111,92.35503472222223,7.379725694444444
greenwich,2025-10-26 00:00:00+00:00,0.0,94.54166666666667,4.2467951388888885,2.4166666666666665,5.7875,312.0,6.983892361111112,84.78654166666666,4.430510416666667
greenwich,2025-10-27 00:00:00+00:00,0.0,39.197916666666664,4.242420138888889,10.466666666666667,18.727083333333333,306.0,9.845083333333333,85.2146423611111,7.450399305555556
greenwich,2025-10-28 00:00:00+00:00,1.4000000000000001,24.80902777777778,4.242288194444445,14.954166666666667,27.441319444444446,52.0,9.868902777777778,80.28172569444445,6.587173611111111
greenwich,2025-10-29 00:00:00+00:00,0.0,94.32291666666667,4.246503472222222,5.012499999999999,9.979166666666666,8.0,9.529177083333332,80.51317708333333,6.318795138888889
greenwich,2025-10-30 00:00:00+00:00,0.0,109.93402777777777,4.248090277777778,3.1166666666666667,6.366666666666666,56.0,10.182944444444445,86.41829861111111,7.837385416666667
greenwich,2025-10-31 00:00:00+00:00,19.400000000000002,11.965277777777779,4.243729166666666,8.8875,19.39236111111111,156.0,12.121909722222222,94.94465625000001,11.345736111111112
greenwich,2025-11-01 00:00:00+00:00,0.0,1.0,4.215277777777778,11.5,19.341666666666665,240.0,12.463000000000001,94.60769444444445,11.627055555555556
