station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c
greenwich,2025-10-01 03:00:00+00:00,0.0,1.0,4.226416666666666,5.3999999999999995,13.6,13.0,12.1015,73.80716666666667,7.582083333333333
greenwich,2025-10-01 04:00:00+00:00,0.0,1.0,4.221,5.2,13.200000000000001,24.0,11.842166666666666,75.08508333333333,7.583333333333333
greenwich,2025-10-01 05:00:00+00:00,0.0,1.0,4.2175,5.8,13.9,6.0,11.945833333333333,74.90258333333334,7.643249999999999
greenwich,2025-10-01 06:00:00+00:00,0.0,1.0,4.215333333333333,6.5,14.4,14.0,11.161333333333333,75.41633333333333,6.9824166666666665
greenwich,2025-10-01 07:00:00+00:00,0.0,1.0,4.212666666666666,1.5,4.4,18.0,9.954749999999999,83.68158333333334,7.3261666666666665
greenwich,2025-10-01 08:00:00+00:00,0.0,1.0,4.210583333333333,3.6999999999999997,9.1,44.0,11.300666666666666,81.491,8.247416666666666
greenwich,2025-10-01 09:00:00+00:00,0.0,1.0,4.210666666666667,4.3,8.799999999999999,22.0,10.921833333333334,83.851,8.303583333333334
greenwich,2025-10-01 10:00:00+00:00,0.0,11.25,4.245416666666666,4.5,9.5,53.0,10.28,79.66325,6.920000000000001
greenwich,2025-10-01 11:00:00+00:00,0.0,70.58333333333333,4.309166666666667,3.8000000000000003,8.4,49.0,10.5965,78.72583333333334,7.061583333333334
greenwich,2025-10-01 12:00:00+00:00,0.0,132.5,4.314,7.8999999999999995,14.6,52.0,11.188250000000002,77.73191666666666,7.4555
greenwich,2025-10-01 13:00:00+00:00,0.0,166.16666666666666,4.316166666666667,6.0,11.200000000000001,73.0,11.348833333333333,75.8575,7.252916666666667
greenwich,2025-10-01 14:00:00+00:00,0.6000000000000001,133.16666666666666,4.31075,6.6000000000000005,13.700000000000001,22.0,10.290750000000001,84.84308333333333,7.855
greenwich,2025-10-01 15:00:00+00:00,0.2,150.25,4.313083333333333,5.8999999999999995,10.9,76.0,10.462416666666668,84.07366666666667,7.897166666666666
greenwich,2025-10-01 16:00:00+00:00,0.8,134.33333333333334,4.313166666666667,7.7,15.200000000000001,48.0,9.629583333333334,88.11808333333333,7.767833333333333
greenwich,2025-10-01 17:00:00+00:00,0.0,126.41666666666667,4.31325,7.6000000000000005,15.716666666666667,45.0,10.290833333333333,80.54691666666666,7.073583333333333
greenwich,2025-10-01 18:00:00+00:00,0.0,208.16666666666666,4.311583333333333,14.1,25.441666666666666,48.0,11.708166666666665,68.43025,6.095416666666666
greenwich,2025-10-01 19:00:00+00:00,0.0,160.75,4.310416666666667,14.0,26.65833333333333,44.0,11.828000000000001,65.70075,5.62125
greenwich,2025-10-01 20:00:00+00:00,0.0,70.75,4.3055,15.200000000000001,28.375,45.0,11.615333333333334,65.206,5.31125
greenwich,2025-10-01 21:00:00+00:00,0.0,31.166666666666668,4.3045,14.799999999999999,29.583333333333332,42.0,11.154000000000002,63.345499999999994,4.4582500000000005
greenwich,2025-10-01 22:00:00+00:00,0.0,1.0,4.26675,14.6,27.474999999999998,45.0,10.802083333333334,61.824666666666666,3.781166666666667
greenwich,2025-10-01 23:00:00+00:00,0.0,1.0,4.24725,14.6,28.675,44.0,10.87525,63.1215,4.147333333333333
greenwich,2025-10-02 00:00:00+00:00,0.0,1.0,4.235083333333333,13.0,25.95,39.0,10.723333333333334,62.81758333333334,3.935166666666667
greenwich,2025-10-02 01:00:00+00:00,0.2,1.0,4.226666666666667,10.700000000000001,22.116666666666664,46.0,10.496416666666667,66.2285,4.429833333333334
greenwich,2025-10-02 02:00:00+00:00,0.0,1.0,4.218666666666667,9.5,21.116666666666664,46.0,10.095833333333333,74.31775,5.736166666666667
greenwich,2025-10-02 03:00:00+00:00,0.2,1.0,4.2138333333333335,10.1,22.008333333333336,18.0,9.700916666666666,75.66341666666666,5.604666666666667
greenwich,2025-10-02 04:00:00+00:00,0.0,1.0,4.211333333333333,9.700000000000001,19.816666666666666,41.0,9.817166666666667,72.27033333333334,5.070666666666667
greenwich,2025-10-02 05:00:00+00:00,0.0,1.0,4.209083333333333,10.0,21.508333333333336,38.0,10.367583333333334,66.59,4.419583333333333
greenwich,2025-10-02 06:00:00+00:00,0.0,1.0,4.2082500000000005,9.4,20.3,39.0,10.487416666666666,66.08624999999999,4.434166666666667
greenwich,2025-10-02 07:00:00+00:00,0.0,1.0,4.2082500000000005,8.799999999999999,20.599999999999998,21.0,10.516,67.99041666666666,4.867999999999999
greenwich,2025-10-02 08:00:00+00:00,0.0,1.0,4.207,8.8,18.900000000000002,20.0,10.564166666666667,64.78008333333334,4.221416666666666
greenwich,2025-10-02 09:00:00+00:00,0.0,1.0,4.206833333333333,7.5,17.2,29.0,10.712583333333333,63.9575,4.180416666666667
greenwich,2025-10-02 10:00:00+00:00,0.0,12.416666666666666,4.247416666666667,7.1000000000000005,16.400000000000002,18.0,10.905666666666667,63.25275,4.20475
greenwich,2025-10-02 11:00:00+00:00,0.0,196.33333333333334,4.3109166666666665,7.800000000000001,17.0,29.0,12.256916666666667,58.26925,4.3012500000000005
greenwich,2025-10-02 12:00:00+00:00,0.0,322.4166666666667,4.317333333333333,7.6000000000000005,17.099999999999998,22.0,13.125416666666666,57.82458333333333,5.003833333333334
greenwich,2025-10-02 13:00:00+00:00,0.0,424.0833333333333,4.315166666666666,7.2,15.9,13.0,13.810083333333333,55.12616666666667,4.9647499999999996
greenwich,2025-10-02 14:00:00+00:00,0.0,627.25,4.311333333333333,8.4,17.3,11.0,14.491083333333334,53.189416666666666,5.087
greenwich,2025-10-02 15:00:00+00:00,0.0,678.5,4.3155833333333335,8.5,18.099999999999998,15.0,14.532083333333333,53.56333333333333,5.22875
greenwich,2025-10-02 16:00:00+00:00,0.0,611.3333333333334,4.310416666666667,7.800000000000001,16.900000000000002,8.0,14.585833333333333,53.73666666666667,5.32425
greenwich,2025-10-02 17:00:00+00:00,0.0,511.8333333333333,4.308333333333334,8.4,17.2,350.0,14.725083333333332,55.57658333333333,5.93625
greenwich,2025-10-02 18:00:00+00:00,0.0,390.3333333333333,4.312333333333334,7.1000000000000005,15.5,354.0,13.9675,58.59983333333333,5.983666666666667
greenwich,2025-10-02 19:00:00+00:00,0.0,254.08333333333334,4.306916666666667,6.3999999999999995,13.6,336.0,13.044916666666666,61.53325,5.831499999999999
