station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c
greenwich,2025-05-01 03:00:00+00:00,0.0,1.0,4.2324166666666665,14.299999999999999,28.883333333333336,307,3.341666666666667,81.52466666666668,0.4848333333333333
greenwich,2025-05-01 04:00:00+00:00,0.0,1.0,4.227916666666666,15.1,29.7,309,3.204,81.02041666666666,0.26425
greenwich,2025-05-01 05:00:00+00:00,0.0,1.0,4.2227500000000004,15.700000000000001,30.791666666666668,306,2.85375,80.79341666666666,-0.11725000000000001
greenwich,2025-05-01 06:00:00+00:00,0.0,1.0,4.2203333333333335,15.0,28.791666666666668,310,2.6053333333333333,78.292,-0.7910833333333334
greenwich,2025-05-01 07:00:00+00:00,0.0,1.0,4.21675,14.200000000000001,29.291666666666668,314,2.4585833333333333,77.84141666666666,-1.0125
greenwich,2025-05-01 08:00:00+00:00,0.0,1.25,4.212,15.0,29.375,313,2.4015,76.05216666666666,-1.3841666666666665
greenwich,2025-05-01 09:00:00+00:00,0.0,24.666666666666668,4.273666666666666,16.400000000000002,33.1,310,2.635666666666667,79.08283333333334,-0.624
greenwich,2025-05-01 10:00:00+00:00,0.0,195.0,4.307416666666667,15.799999999999999,30.5,313,3.1254166666666667,79.23316666666666,-0.12175000000000001
greenwich,2025-05-01 11:00:00+00:00,0.0,442.4166666666667,4.30925,15.200000000000001,30.183333333333334,316,4.15475,73.8505,-0.09016666666666667
greenwich,2025-05-01 12:00:00+00:00,0.0,612.25,4.3025,16.400000000000002,31.0,312,4.587583333333334,70.87058333333333,-0.23683333333333334
greenwich,2025-05-01 13:00:00+00:00,0.0,750.9166666666666,4.3025,17.0,32.4,313,4.96275,69.18458333333334,-0.20725000000000002
greenwich,2025-05-01 14:00:00+00:00,0.0,849.0833333333334,4.309916666666667,16.6,31.599999999999998,314,5.089666666666667,68.87133333333334,-0.14741666666666667
