station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,wind_speed_kmh,wind_gust_speed_kmh
greenwich,2024-09-01 00:00:00+00:00,0.0,188.0952380952381,4.28488492063492,212,20.44440476190476,79.92273412698412,16.639444444444447,11.380952380952381,20.916666666666668
greenwich,2024-09-02 00:00:00+00:00,0.0,117.46341463414635,4.2807152777777775,205,19.68504513888889,82.9242673611111,16.64469097222222,8.583333333333334,16.07986111111111
greenwich,2024-09-03 00:00:00+00:00,0.0,217.33916083916083,4.277177083333333,21,15.249614583333333,71.11653472222223,9.620791666666667,7.333333333333333,15.729166666666666
greenwich,2024-09-04 00:00:00+00:00,0.0,240.52430555555554,4.278350694444445,244,17.12448611111111,71.19484722222222,11.737166666666667,5.208333333333333,10.76388888888889
greenwich,2024-09-05 00:00:00+00:00,0.0,232.24652777777777,4.28071875,212,19.278350694444445,74.44088888888888,14.240149305555557,9.770833333333334,16.055555555555557
greenwich,2024-09-06 00:00:00+00:00,0.0,134.41666666666666,4.281395833333333,227,18.403607638888886,75.71964583333335,13.878045138888888,5.517361111111111,9.979166666666666
greenwich,2024-09-07 00:00:00+00:00,7.2,35.31597222222222,4.275802083333334,170,17.502,90.90887847222223,16.005427083333334,8.315972222222221,16.87847222222222
greenwich,2024-09-08 00:00:00+00:00,2.0,115.88541666666667,4.277965277777778,84,20.197,88.896125,18.230166666666666,13.48611111111111,24.12847222222222
greenwich,2024-09-09 00:00:00+00:00,0.8,215.76306620209058,4.2789826388888885,202,15.896295138888888,75.82398263888889,11.430315972222223,10.95138888888889,18.274305555555557
greenwich,2024-09-10 00:00:00+00:00,0.0,231.46180555555554,4.278302083333333,237,16.67167361111111,71.92609375,11.124770833333335,9.836805555555555,16.17361111111111
greenwich,2024-09-11 00:00:00+00:00,0.0,232.99305555555554,4.278340277777778,270,15.605739583333335,81.41837152777777,12.249746527777779,4.329861111111111,9.552083333333334
greenwich,2024-09-12 00:00:00+00:00,0.0,213.19791666666666,4.277576388888889,319,15.656079861111111,84.18355555555556,12.784913194444444,3.7152777777777777,7.340277777777778
greenwich,2024-09-13 00:00:00+00:00,0.0,175.39583333333334,4.277375,0,17.774552083333333,82.72069444444445,14.56148611111111,4.190972222222222,7.982638888888889
greenwich,2024-09-14 00:00:00+00:00,2.4000000000000004,145.38675958188153,4.280253472222222,51,16.24765625,77.75119097222222,12.296743055555556,7.524305555555555,16.11111111111111
greenwich,2024-09-15 00:00:00+00:00,0.0,216.92708333333334,4.276684027777778,1,15.596395833333332,73.07579166666667,10.62923611111111,3.4791666666666665,7.71875
greenwich,2024-09-16 00:00:00+00:00,0.0,205.98611111111111,4.277604166666666,213,19.258854166666666,76.06977083333334,14.750010416666665,10.940972222222221,17.09375
greenwich,2024-09-17 00:00:00+00:00,0.0,207.08680555555554,4.280944444444445,241,22.22359722222222,75.11378472222222,17.373083333333334,10.38888888888889,17.05902777777778
greenwich,2024-09-18 00:00:00+00:00,0.0,202.6875,4.281263888888889,241,21.09456597222222,78.73435069444444,17.116,4.361111111111111,7.961805555555555
greenwich,2024-09-19 00:00:00+00:00,0.0,62.267361111111114,4.278899305555556,86,18.36987152777778,87.37120486111111,16.24720486111111,8.315972222222221,14.32638888888889
greenwich,2024-09-20 00:00:00+00:00,0.0,206.42708333333334,4.274493055555556,46,16.56532986111111,71.94470833333334,11.396854166666666,14.79513888888889,25.743055555555557
greenwich,2024-09-21 00:00:00+00:00,0.0,196.97569444444446,4.273631944444444,67,14.953902777777778,76.07214930555556,10.642982638888888,7.541666666666667,13.270833333333334
greenwich,2024-09-22 00:00:00+00:00,0.0,151.99652777777777,4.271069444444445,63,13.93201388888889,83.23339236111111,11.055847222222221,5.614583333333333,10.20138888888889
greenwich,2024-09-23 00:00:00+00:00,0.0,128.61458333333334,4.27015625,53,13.571256944444444,73.21825347222222,8.711159722222222,4.458333333333333,8.86111111111111
greenwich,2024-09-24 00:00:00+00:00,0.0,78.35069444444444,4.271427083333333,45,14.35323611111111,78.66056944444443,10.689409722222223,7.927083333333333,14.368055555555555
greenwich,2024-09-25 00:00:00+00:00,0.8,82.46875,4.27288888888889,66,14.603229166666665,81.77517361111111,11.43398611111111,5.607638888888889,10.26736111111111
greenwich,2024-09-26 00:00:00+00:00,0.0,94.99305555555556,4.2706840277777784,53,13.474246527777778,85.30655208333333,10.873802083333334,2.8229166666666665,6.28125
greenwich,2024-09-27 00:00:00+00:00,15.0,39.361111111111114,4.269631944444445,159,13.87678125,95.59511458333333,13.1931875,6.225694444444445,12.885416666666666
greenwich,2024-09-28 00:00:00+00:00,1.0,156.82638888888889,4.272559027777778,66,15.334309027777778,86.17648958333334,12.96765625,9.666666666666666,18.20486111111111
greenwich,2024-09-29 00:00:00+00:00,0.0,180.86111111111111,4.272760416666667,32,15.292343749999999,79.97815972222222,11.791940972222223,4.527777777777778,9.666666666666666
greenwich,2024-09-30 00:00:00+00:00,0.0,62.638888888888886,4.270163194444445,66,13.857131944444443,90.30077430555555,12.239638888888889,4.534722222222222,10.59375
greenwich,2024-10-01 00:00:00+00:00,0.0,1.0,4.2405277777777775,24,14.636944444444444,79.37930555555555,11.121638888888889,10.36111111111111,21.36111111111111
