station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,wind_speed_kmh,wind_gust_speed_kmh
greenwich,2025-02-01 00:00:00+00:00,0.0,61.3,4.214979166666667,6,-7.145179166666667,74.81471666666667,-10.872462500000001,7.708333333333333,16.633333333333333
greenwich,2025-02-02 00:00:00+00:00,0.0,86.69791666666667,4.211006944444445,319,-10.5786875,77.70513541666668,-13.810885416666666,12.54861111111111,25.48263888888889
greenwich,2025-02-03 00:00:00+00:00,0.4,85.69444444444444,4.205642361111111,239,-7.746684027777778,73.32105555555556,-11.758243055555555,6.309027777777778,12.378472222222221
greenwich,2025-02-04 00:00:00+00:00,0.0,99.90277777777777,4.219534722222223,177,-2.1947222222222225,88.31815972222222,-3.959371527777778,12.993055555555555,25.291666666666668
greenwich,2025-02-05 00:00:00+00:00,0.0,57.05902777777778,4.222274305555556,323,-9.701253472222222,75.22865277777777,-13.283121527777778,15.194444444444445,30.354166666666668
greenwich,2025-02-06 00:00:00+00:00,0.0,110.77083333333333,4.203371527777778,299,-11.834149305555556,70.09191319444444,-16.294795138888887,8.98611111111111,16.038194444444443
greenwich,2025-02-07 00:00:00+00:00,5.2,92.89236111111111,4.216038194444445,170,0.14674305555555556,84.1544236111111,-2.3745173611111112,12.840277777777779,24.586805555555557
greenwich,2025-02-08 00:00:00+00:00,0.0,90.95138888888889,4.241732638888888,300,-5.074559027777777,68.09337847222223,-10.085621527777779,12.336805555555555,26.100694444444443
greenwich,2025-02-09 00:00:00+00:00,0.0,56.96875,4.2273125,278,-9.608097222222222,79.88767361111111,-12.511305555555555,4.572916666666667,10.368055555555555
greenwich,2025-02-10 00:00:00+00:00,0.0,119.39930555555556,4.225913194444445,31,-9.363493055555557,71.88958333333333,-13.535138888888888,8.82986111111111,18.708333333333332
greenwich,2025-02-11 00:00:00+00:00,0.0,112.16319444444444,4.218017361111111,302,-11.66895486111111,70.88699652777778,-16.005854166666666,7.902777777777778,16.833333333333332
greenwich,2025-02-12 00:00:00+00:00,0.0,144.21527777777777,4.215909722222222,232,-10.047097222222222,78.10043402777778,-13.284895833333334,6.347222222222222,12.76388888888889
greenwich,2025-02-13 00:00:00+00:00,0.0,41.298611111111114,4.204048611111111,305,-12.988972222222223,86.27850694444444,-14.915430555555556,3.5555555555555554,8.083333333333334
greenwich,2025-02-14 00:00:00+00:00,0.0,81.68055555555556,4.219010416666666,86,-5.211878472222222,82.60492361111112,-7.800239583333333,16.23263888888889,34.41319444444444
greenwich,2025-02-15 00:00:00+00:00,0.0,144.27777777777777,4.221333333333333,303,-9.630791666666667,66.63418055555556,-14.737020833333332,21.65972222222222,42.986111111111114
greenwich,2025-02-16 00:00:00+00:00,0.6000000000000001,110.78125,4.217618055555556,305,-8.82409375,71.56880208333332,-13.061847222222221,10.23611111111111,20.475694444444443
greenwich,2025-02-17 00:00:00+00:00,6.4,81.70833333333333,4.2221875,128,-3.1556354166666667,90.20645486111111,-4.580868055555555,25.23263888888889,39.666666666666664
greenwich,2025-02-18 00:00:00+00:00,0.0,72.82986111111111,4.231729166666667,246,-10.016715277777777,89.94805555555556,-11.38025,14.340277777777779,31.177083333333332
greenwich,2025-02-19 00:00:00+00:00,1.0,91.00694444444444,4.225048611111111,275,-5.602451388888889,90.55850694444445,-6.932184027777778,7.034722222222222,16.40277777777778
greenwich,2025-02-20 00:00:00+00:00,0.0,100.93055555555556,4.233590277777777,247,-4.6377951388888885,87.21765277777779,-6.492642361111112,4.763888888888889,9.378472222222221
greenwich,2025-02-21 00:00:00+00:00,0.0,76.44097222222223,4.2389270833333335,80,-3.298763888888889,86.22866666666667,-5.365621527777778,7.295138888888889,15.76736111111111
greenwich,2025-02-22 00:00:00+00:00,0.0,121.12152777777777,4.240326388888889,355,-4.719986111111111,81.01609027777778,-7.5209375000000005,8.635416666666666,17.28472222222222
greenwich,2025-02-23 00:00:00+00:00,0.2,90.14236111111111,4.233114583333333,312,-7.09315625,83.48831944444444,-9.552444444444443,5.888888888888889,10.10763888888889
greenwich,2025-02-24 00:00:00+00:00,1.6,160.83333333333334,4.239631944444444,330,-3.0434930555555555,84.53419444444444,-5.588333333333334,2.116883116883117,5.562770562770563
greenwich,2025-02-25 00:00:00+00:00,0.0,147.24305555555554,4.243177083333333,173,1.2750416666666666,77.66923611111112,-2.279215277777778,,
greenwich,2025-02-26 00:00:00+00:00,0.0,52.71875,4.252760416666667,197,2.3970833333333332,86.0270625,0.23602430555555554,,
greenwich,2025-02-27 00:00:00+00:00,0.2,149.8736842105263,4.251389473684211,320,-1.1024280701754385,75.93524210526316,-5.17679649122807,,
greenwich,2025-02-28 00:00:00+00:00,5.8,91.18402777777777,4.249312499999999,157,3.454135416666667,90.74339236111112,1.9844895833333334,,
greenwich,2025-03-01 00:00:00+00:00,0.0,1.0,4.211979166666667,310,-4.671875,68.6591875,-9.570333333333334,,
