station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c
greenwich,2025-09-01 00:00:00+00:00,0.0,294.5912698412698,4.28159126984127,3.5142857142857142,7.638095238095238,267,17.76938888888889,82.62225793650794,14.509567460317461
greenwich,2025-09-02 00:00:00+00:00,0.0,256.3125,4.277607638888889,3.0250000000000004,6.029166666666667,20,17.353180555555557,77.81014930555556,12.723149305555555
greenwich,2025-09-03 00:00:00+00:00,0.0,248.72222222222223,4.2799375,4.879166666666666,9.208333333333334,161,20.088611111111113,73.37139930555556,14.186704861111112
greenwich,2025-09-04 00:00:00+00:00,0.0,258.2083333333333,4.281079861111111,6.458333333333333,11.129166666666666,159,20.31492708333333,69.98466666666667,14.002940972222223
greenwich,2025-09-05 00:00:00+00:00,0.6000000000000001,176.44405594405595,4.279868055555556,5.737500000000001,11.095833333333333,69,19.733024305555556,81.63336458333333,16.22597222222222
greenwich,2025-09-06 00:00:00+00:00,0.0,214.46527777777777,4.2791805555555555,12.350000000000001,21.214930555555554,184,22.607722222222222,81.36522916666667,18.98003472222222
greenwich,2025-09-07 00:00:00+00:00,0.8,56.65625,4.277579861111111,7.612500000000001,14.154166666666667,212,19.60859027777778,88.27786458333334,17.580364583333335
greenwich,2025-09-08 00:00:00+00:00,0.8,194.61111111111111,4.275270833333334,6.766666666666667,14.093055555555557,164,17.288774305555556,82.86316666666667,14.085493055555554
greenwich,2025-09-09 00:00:00+00:00,0.0,226.0625,4.274875,4.466666666666667,9.429166666666667,241,17.09211458333333,63.20367361111111,9.794590277777779
greenwich,2025-09-10 00:00:00+00:00,0.0,206.73958333333334,4.2745138888888885,4.670833333333333,9.087499999999999,76,16.536020833333332,73.33548263888889,11.265812500000001
greenwich,2025-09-11 00:00:00+00:00,0.0,146.44791666666666,4.272760416666667,4.512499999999999,9.662847222222222,166,16.961027777777776,85.00509027777778,14.300756944444446
greenwich,2025-09-12 00:00:00+00:00,0.0,86.24652777777777,4.274826388888889,8.695833333333333,19.344097222222224,20,15.302822916666665,74.19228819444444,10.714593749999999
greenwich,2025-09-13 00:00:00+00:00,0.0,128.57291666666666,4.2730798611111105,4.550000000000001,8.920833333333333,39,15.97885763888889,73.48297916666667,11.073180555555556
greenwich,2025-09-14 00:00:00+00:00,1.8,181.5034965034965,4.272458333333334,5.85,10.745833333333334,184,16.801555555555556,75.628375,12.009163194444445
greenwich,2025-09-15 00:00:00+00:00,0.6000000000000001,168.75347222222223,4.272822916666667,5.970833333333334,13.404166666666667,341,16.330333333333336,83.04021180555554,13.354006944444444
greenwich,2025-09-16 00:00:00+00:00,0.0,216.6875,4.273041666666667,4.754166666666666,10.308333333333334,358,15.93526736111111,80.91322222222223,12.396065972222223
greenwich,2025-09-17 00:00:00+00:00,0.0,208.4375,4.273371527777778,5.15,9.0125,18,16.663815972222224,75.292625,11.52929513888889
greenwich,2025-09-18 00:00:00+00:00,0.0,96.09375,4.276708333333334,12.120833333333334,19.235069444444445,206,18.196829861111112,77.77405902777778,14.237468749999998
greenwich,2025-09-19 00:00:00+00:00,0.6000000000000001,93.82986111111111,4.2719375,7.883333333333334,14.630555555555556,219,16.605611111111113,85.39610416666667,14.009645833333332
greenwich,2025-09-20 00:00:00+00:00,0.2,140.9157894736842,4.270909722222222,11.304166666666667,24.406597222222224,309,12.73176736111111,62.17195138888889,5.565697916666667
greenwich,2025-09-21 00:00:00+00:00,0.0,217.83333333333334,4.270114583333334,8.258333333333333,17.790972222222223,305,14.91603125,54.2358125,5.569614583333333
greenwich,2025-09-22 00:00:00+00:00,0.0,215.53472222222223,4.271131944444445,9.879166666666666,15.804513888888888,211,15.122805555555557,64.96192708333334,7.727434027777779
greenwich,2025-09-23 00:00:00+00:00,0.0,54.84027777777778,4.271256944444445,7.262499999999999,13.133333333333333,227,14.912972222222221,79.14665625,11.310552083333333
greenwich,2025-09-24 00:00:00+00:00,0.0,192.59375,4.271482638888888,6.9,14.358333333333333,42,14.986729166666667,78.23332986111112,11.133538194444444
greenwich,2025-09-25 00:00:00+00:00,0.0,200.44444444444446,4.267697916666666,3.3875,6.329166666666667,21,12.552413194444444,79.39735416666666,8.291493055555556
greenwich,2025-09-26 00:00:00+00:00,17.2,79.28125,4.26703125,10.162500000000001,19.57534722222222,177,17.875743055555557,89.85281597222223,16.14149652777778
greenwich,2025-09-27 00:00:00+00:00,2.0,189.45833333333334,4.273090277777778,7.4125000000000005,16.31597222222222,244,15.416097222222223,73.00631944444444,10.416770833333334
greenwich,2025-09-28 00:00:00+00:00,6.0,133.24652777777777,4.265913194444445,8.916666666666666,15.456944444444446,326,14.124381944444444,83.1749375,10.965670138888889
greenwich,2025-09-29 00:00:00+00:00,0.0,188.33333333333334,4.269486111111111,6.508333333333334,15.14548611111111,288,16.846416666666666,71.68004513888889,11.352961805555555
greenwich,2025-09-30 00:00:00+00:00,0.2,184.22569444444446,4.269857638888889,5.6,12.533680555555556,345,14.377579861111112,70.35681597222222,8.912744755244756
greenwich,2025-10-01 00:00:00+00:00,0.0,1.0,4.238722222222222,5.1,12.399999999999999,15,11.917222222222222,77.06994444444445,8.03817142857143
