station,timestamp_utc,air_temperature_c,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,relative_humidity_pct,dew_point_c
greenwich,2023-08-01 00:00:00+00:00,,0.0,318.03968253968253,4.295079365079364,350,5.130952380952381,10.444444444444445,74.07376190476191,14.623333333333333
greenwich,2023-08-02 00:00:00+00:00,,0.0,310.90277777777777,4.29203125,140,5.100694444444445,10.409722222222221,72.29671875000001,13.306291666666667
greenwich,2023-08-03 00:00:00+00:00,,0.0,295.4230769230769,4.291666666666667,334,6.173611111111111,10.527777777777779,68.67647569444445,13.248260416666666
greenwich,2023-08-04 00:00:00+00:00,,0.0,260.28472222222223,4.29265625,190,8.180555555555555,15.23263888888889,69.80477430555555,13.511559027777778
greenwich,2023-08-05 00:00:00+00:00,,17.0,44.885416666666664,4.287010416666667,177,9.222222222222221,17.25347222222222,93.9044375,17.476975694444445
greenwich,2023-08-06 00:00:00+00:00,,0.0,224.47038327526133,4.290055555555556,206,5.722222222222222,10.618055555555555,90.03506944444445,16.867996527777777
greenwich,2023-08-07 00:00:00+00:00,,0.0,221.2762237762238,4.291763888888889,358,6.916666666666667,15.385416666666666,84.06140277777779,15.773104166666668
greenwich,2023-08-08 00:00:00+00:00,,0.0,188.74305555555554,4.290909722222222,45,6.732638888888889,13.552083333333334,81.76870138888889,16.618677083333335
greenwich,2023-08-09 00:00:00+00:00,,22.400000000000002,49.30902777777778,4.28575,154,11.53125,23.95138888888889,93.53310416666666,18.070184027777778
greenwich,2023-08-10 00:00:00+00:00,,0.8,180.46527777777777,4.290111111111111,170,9.878472222222221,19.34375,92.38636111111111,16.892739583333334
greenwich,2023-08-11 00:00:00+00:00,,18.0,58.541666666666664,4.287052083333333,305,5.086805555555555,10.649305555555555,96.17093055555556,16.29978472222222
greenwich,2023-08-12 00:00:00+00:00,,0.0,241.25347222222223,4.288503472222222,241,7.760416666666667,16.26388888888889,88.48289236111111,16.09076388888889
greenwich,2023-08-13 00:00:00+00:00,,0.0,217.40972222222223,4.2892222222222225,163,4.78125,8.90625,82.36948263888888,16.424833333333332
greenwich,2023-08-14 00:00:00+00:00,,0.4,181.89930555555554,4.290229166666666,181,6.097222222222222,11.5,92.53859722222222,18.85276041666667
greenwich,2023-08-15 00:00:00+00:00,,0.0,107.29513888888889,4.289684027777778,300,5.583333333333333,10.840277777777779,91.97263888888888,16.062923611111113
greenwich,2023-08-16 00:00:00+00:00,,0.0,134.95804195804195,4.287072916666666,86,6.21875,11.041666666666666,87.34989583333333,14.8014375
greenwich,2023-08-17 00:00:00+00:00,,0.0,224.82638888888889,4.288541666666666,79,4.361111111111111,8.489583333333334,85.76210069444444,16.4975
greenwich,2023-08-18 00:00:00+00:00,,5.8,64.60763888888889,4.287263888888889,147,7.208333333333333,15.222222222222221,96.33207986111111,18.854475694444446
greenwich,2023-08-19 00:00:00+00:00,,2.6,209.03135888501743,4.290326388888889,167,11.07638888888889,19.20486111111111,85.10595833333333,20.166930555555556
greenwich,2023-08-20 00:00:00+00:00,,0.0,158.79861111111111,4.292079861111111,205,9.86111111111111,16.875,83.50889583333334,16.325378472222223
greenwich,2023-08-21 00:00:00+00:00,,1.0,40.375,4.286743055555555,230,10.774305555555555,17.65277777777778,92.3545173611111,17.01640972222222
greenwich,2023-08-22 00:00:00+00:00,,0.0,253.15972222222223,4.287659722222222,340,3.951388888888889,8.586805555555555,79.89653125000001,13.873562499999998
greenwich,2023-08-23 00:00:00+00:00,,0.4,265.7986111111111,4.28790625,38,3.5659722222222223,7.736111111111111,78.4909548611111,11.88895138888889
greenwich,2023-08-24 00:00:00+00:00,,0.0,271.39930555555554,4.288260416666667,117,4.055555555555555,8.243055555555555,76.764875,12.44789236111111
greenwich,2023-08-25 00:00:00+00:00,,0.0,195.79513888888889,4.285979166666667,63,5.114583333333333,9.774305555555555,80.57680555555555,13.648447916666667
greenwich,2023-08-26 00:00:00+00:00,,16.2,35.170138888888886,4.2829375,163,11.09375,20.25,95.44118055555556,17.161388888888887
greenwich,2023-08-27 00:00:00+00:00,,1.0,119.04861111111111,4.2852395833333325,206,5.947916666666667,11.493055555555555,93.14043055555555,17.049899305555556
greenwich,2023-08-28 00:00:00+00:00,,0.0,263.21180555555554,4.287090277777778,49,4.666666666666667,9.878472222222221,80.57120486111111,13.966611111111112
greenwich,2023-08-29 00:00:00+00:00,,0.0,194.81597222222223,4.287770833333333,197,5.145833333333333,9.815972222222221,80.83476736111112,15.088475694444444
greenwich,2023-08-30 00:00:00+00:00,,23.2,67.26041666666667,4.28384375,175,6.506944444444445,12.402777777777779,96.41053472222222,19.07534722222222
greenwich,2023-08-31 00:00:00+00:00,,2.4000000000000004,73.56597222222223,4.286413194444445,218,9.725694444444445,19.385416666666668,92.0532986111111,15.201288194444446
greenwich,2023-09-01 00:00:00+00:00,,0.0,1.0,4.260805555555556,350,7.25,17.22222222222222,70.25991666666667,7.971888888888889
