station,timestamp_utc,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,air_temperature_c,relative_humidity_pct,dew_point_c
greenwich,2024-03-02 02:00:00+00:00,0.0,,4.160083333333334,,,,,,
greenwich,2024-03-02 03:00:00+00:00,0.0,,4.157166666666667,,,,,,
greenwich,2024-03-02 04:00:00+00:00,0.0,,4.1545,,,,,,
greenwich,2024-03-02 05:00:00+00:00,0.0,,4.151583333333334,,,,,,
greenwich,2024-03-02 06:00:00+00:00,0.0,,4.147583333333333,,,,,,
greenwich,2024-03-02 07:00:00+00:00,0.0,,4.145833333333333,,,,,,
greenwich,2024-03-02 08:00:00+00:00,0.0,,4.144083333333334,,,,,,
greenwich,2024-03-02 09:00:00+00:00,0.0,,4.1410833333333334,,,,,,
greenwich,2024-03-02 10:00:00+00:00,0.0,,4.144916666666666,,,,,,
greenwich,2024-03-02 11:00:00+00:00,0.0,,4.2589999999999995,,,,,,
greenwich,2024-03-02 12:00:00+00:00,0.0,,4.297583333333333,,,,,,
greenwich,2024-03-02 13:00:00+00:00,0.0,,4.303,,,,,,
greenwich,2024-03-02 14:00:00+00:00,0.0,,4.30025,,,,,,
greenwich,2024-03-02 15:00:00+00:00,0.0,,4.3020000000000005,,,,,,
greenwich,2024-03-02 16:00:00+00:00,0.0,,4.300583333333333,,,,,,
greenwich,2024-03-02 17:00:00+00:00,0.0,,4.302583333333334,,,,,,
greenwich,2024-03-02 18:00:00+00:00,0.0,,4.3035,,,,,,
greenwich,2024-03-02 19:00:00+00:00,0.0,,4.3027500000000005,,,,,,
greenwich,2024-03-02 20:00:00+00:00,0.0,,4.301083333333334,,,,,,
greenwich,2024-03-02 21:00:00+00:00,0.0,,4.297916666666667,,,,,,
greenwich,2024-03-02 22:00:00+00:00,0.0,,4.248166666666667,,,,,,
greenwich,2024-03-02 23:00:00+00:00,0.0,,4.2251666666666665,,,,,,
greenwich,2024-03-03 00:00:00+00:00,0.0,,4.215833333333333,,,,,,
greenwich,2024-03-03 01:00:00+00:00,0.0,,4.209583333333334,,,,,,
greenwich,2024-03-03 02:00:00+00:00,0.0,,4.202583333333333,,,,,,
greenwich,2024-03-03 03:00:00+00:00,0.0,,4.198083333333334,,,,,,
greenwich,2024-03-03 04:00:00+00:00,0.0,,4.192666666666667,,,,,,
greenwich,2024-03-03 05:00:00+00:00,0.0,,4.189416666666666,,,,,,
greenwich,2024-03-03 06:00:00+00:00,0.0,,4.185666666666667,,,,,,
greenwich,2024-03-03 07:00:00+00:00,0.0,,4.181166666666667,,,,,,
greenwich,2024-03-03 08:00:00+00:00,0.0,,4.17575,,,,,,
greenwich,2024-03-03 09:00:00+00:00,0.0,,4.172583333333333,,,,,,
greenwich,2024-03-03 10:00:00+00:00,0.0,,4.1695,,,,,,
greenwich,2024-03-03 11:00:00+00:00,0.0,,4.194500000000001,,,,,,
greenwich,2024-03-03 12:00:00+00:00,0.0,,4.276416666666667,,,,,,
greenwich,2024-03-03 13:00:00+00:00,0.0,,4.293666666666667,,,,,,
greenwich,2024-03-03 14:00:00+00:00,0.0,,4.298666666666667,,,,,,
greenwich,2024-03-03 15:00:00+00:00,0.0,,4.3005,,,,,,
greenwich,2024-03-03 16:00:00+00:00,0.0,,4.3027500000000005,,,,,,
greenwich,2024-03-03 17:00:00+00:00,0.0,,4.303416666666666,,,,,,
greenwich,2024-03-03 18:00:00+00:00,0.0,,4.303833333333333,,,,,,
greenwich,2024-03-03 19:00:00+00:00,0.0,,4.3029166666666665,,,,,,
greenwich,2024-03-03 20:00:00+00:00,0.0,,4.2955,,,,,,
greenwich,2024-03-03 21:00:00+00:00,0.0,,4.283666666666666,,,,,,
greenwich,2024-03-03 22:00:00+00:00,0.0,,4.239583333333333,,,,,,
greenwich,2024-03-03 23:00:00+00:00,0.0,,4.2251666666666665,,,,,,
greenwich,2024-03-04 00:00:00+00:00,0.0,,4.217666666666667,,,,,,
greenwich,2024-03-04 01:00:00+00:00,0.0,,4.210833333333333,,,,,,
greenwich,2024-03-04 02:00:00+00:00,0.0,,4.205666666666667,,,,,,
greenwich,2024-03-04 03:00:00+00:00,0.0,,4.200333333333333,,,,,,
greenwich,2024-03-04 04:00:00+00:00,0.0,,4.195916666666666,,,,,,
greenwich,2024-03-04 05:00:00+00:00,0.0,,4.1915000000000004,,,,,,
greenwich,2024-03-04 06:00:00+00:00,0.0,,4.18825,,,,,,
greenwich,2024-03-04 07:00:00+00:00,0.0,,4.1845,,,,,,
greenwich,2024-03-04 08:00:00+00:00,0.0,,4.180083333333333,,,,,,
greenwich,2024-03-04 09:00:00+00:00,0.0,,4.176333333333333,,,,,,
greenwich,2024-03-04 10:00:00+00:00,0.0,,4.176916666666666,,,,,,
greenwich,2024-03-04 11:00:00+00:00,0.0,,4.275416666666667,,,,,,
greenwich,2024-03-04 12:00:00+00:00,0.0,,4.303083333333333,,,,,,
greenwich,2024-03-04 13:00:00+00:00,0.0,,4.304583333333333,,,,,,
greenwich,2024-03-04 14:00:00+00:00,0.0,,4.30275,,,,,,
greenwich,2024-03-04 15:00:00+00:00,0.0,,4.3015,,,,,,
greenwich,2024-03-04 16:00:00+00:00,0.0,,4.304833333333334,,,,,,
greenwich,2024-03-04 17:00:00+00:00,0.0,,4.3020000000000005,,,,,,
greenwich,2024-03-04 18:00:00+00:00,0.0,,4.305416666666667,,,,,,
greenwich,2024-03-04 19:00:00+00:00,0.0,,4.307916666666666,,,,,,
greenwich,2024-03-04 20:00:00+00:00,0.0,,4.3075,,,,,,
greenwich,2024-03-04 21:00:00+00:00,0.0,,4.2995,,,,,,
greenwich,2024-03-04 22:00:00+00:00,0.0,,4.24575,,,,,,
greenwich,2024-03-04 23:00:00+00:00,0.0,,4.220416666666667,,,,,,
greenwich,2024-03-05 00:00:00+00:00,0.0,,4.20575,,,,,,
greenwich,2024-03-05 01:00:00+00:00,0.0,,4.1963333333333335,,,,,,
greenwich,2024-03-05 02:00:00+00:00,0.0,,4.18625,,,,,,
greenwich,2024-03-05 03:00:00+00:00,0.0,,4.179749999999999,,,,,,
greenwich,2024-03-05 04:00:00+00:00,0.0,,4.1738333333333335,,,,,,
greenwich,2024-03-05 05:00:00+00:00,0.0,,4.168,,,,,,
greenwich,2024-03-05 06:00:00+00:00,0.0,,4.164,,,,,,
greenwich,2024-03-05 07:00:00+00:00,0.0,,4.159583333333333,,,,,,
greenwich,2024-03-05 08:00:00+00:00,0.0,,4.156583333333333,,,,,,
greenwich,2024-03-05 09:00:00+00:00,0.0,,4.1539166666666665,,,,,,
greenwich,2024-03-05 10:00:00+00:00,0.0,,4.157416666666667,,,,,,
greenwich,2024-03-05 11:00:00+00:00,0.0,,4.2755,,,,,,
greenwich,2024-03-05 12:00:00+00:00,0.0,,4.302333333333333,,,,,,
greenwich,2024-03-05 13:00:00+00:00,0.0,,4.3005,,,,,,
greenwich,2024-03-05 14:00:00+00:00,0.0,,4.302,,,,,,
greenwich,2024-03-05 15:00:00+00:00,0.0,,4.302333333333333,,,,,,
greenwich,2024-03-05 16:00:00+00:00,0.0,,4.3027500000000005,,,,,,
greenwich,2024-03-05 17:00:00+00:00,0.0,,4.303583333333333,,,,,,
greenwich,2024-03-05 18:00:00+00:00,0.0,,4.302666666666666,,,,,,
greenwich,2024-03-05 19:00:00+00:00,0.0,,4.303916666666667,,,,,,
greenwich,2024-03-05 20:00:00+00:00,0.0,,4.303333333333334,,,,,,
greenwich,2024-03-05 21:00:00+00:00,0.0,,4.297083333333333,,,,,,
greenwich,2024-03-05 22:00:00+00:00,0.0,,4.250916666666666,,,,,,
greenwich,2024-03-05 23:00:00+00:00,0.0,,4.231083333333333,,,,,,
greenwich,2024-03-06 00:00:00+00:00,0.0,,4.21975,,,,,,
greenwich,2024-03-06 01:00:00+00:00,0.0,,4.213666666666667,,,,,,
greenwich,2024-03-06 02:00:00+00:00,0.0,,4.208333333333333,,,,,,
greenwich,2024-03-06 03:00:00+00:00,0.0,,4.203916666666667,,,,,,
greenwich,2024-03-06 04:00:00+00:00,0.0,,4.200166666666667,,,,,,
greenwich,2024-03-06 05:00:00+00:00,0.0,,4.19625,,,,,,
greenwich,2024-03-06 06:00:00+00:00,0.0,,4.191583333333333,,,,,,
greenwich,2024-03-06 07:00:00+00:00,0.0,,4.189583333333333,,,,,,
greenwich,2024-03-06 08:00:00+00:00,0.0,,4.18575,,,,,,
greenwich,2024-03-06 09:00:00+00:00,0.0,,4.182416666666667,,,,,,
greenwich,2024-03-06 10:00:00+00:00,0.0,,4.179833333333334,,,,,,
greenwich,2024-03-06 11:00:00+00:00,0.0,,4.196000000000001,,,,,,
greenwich,2024-03-06 12:00:00+00:00,0.0,,4.232083333333334,,,,,,
greenwich,2024-03-06 13:00:00+00:00,0.0,,4.26875,,,,,,
greenwich,2024-03-06 14:00:00+00:00,0.0,,4.291833333333334,,,,,,
greenwich,2024-03-06 15:00:00+00:00,0.0,,4.303916666666667,,,,,,
greenwich,2024-03-06 16:00:00+00:00,0.0,,4.303416666666666,,,,,,
greenwich,2024-03-06 17:00:00+00:00,0.0,,4.305416666666667,,,,,,
greenwich,2024-03-06 18:00:00+00:00,0.0,,4.306166666666667,,,,,,
greenwich,2024-03-06 19:00:00+00:00,0.0,,4.300916666666667,,,,,,
greenwich,2024-03-06 20:00:00+00:00,0.0,,4.306583333333333,,,,,,
greenwich,2024-03-06 21:00:00+00:00,0.0,,4.285333333333333,,,,,,
greenwich,2024-03-06 22:00:00+00:00,0.0,,4.2396666666666665,,,,,,
greenwich,2024-03-06 23:00:00+00:00,0.0,,4.22325,,,,,,
greenwich,2024-03-07 00:00:00+00:00,0.0,,4.212583333333334,,,,,,
greenwich,2024-03-07 01:00:00+00:00,0.0,,4.2035833333333334,,,,,,
greenwich,2024-03-07 02:00:00+00:00,0.0,,4.19925,,,,,,
greenwich,2024-03-07 03:00:00+00:00,0.0,,4.192583333333333,,,,,,
greenwich,2024-03-07 04:00:00+00:00,0.0,,4.1875,,,,,,
greenwich,2024-03-07 05:00:00+00:00,0.0,,4.183166666666667,,,,,,
greenwich,2024-03-07 06:00:00+00:00,0.0,,4.179166666666666,,,,,,
greenwich,2024-03-07 07:00:00+00:00,0.0,,4.175166666666667,,,,,,
greenwich,2024-03-07 08:00:00+00:00,0.0,,4.1730833333333335,,,,,,
greenwich,2024-03-07 09:00:00+00:00,0.0,,4.169666666666667,,,,,,
greenwich,2024-03-07 10:00:00+00:00,0.0,,4.1685,,,,,,
greenwich,2024-03-07 11:00:00+00:00,0.0,,4.18425,,,,,,
greenwich,2024-03-07 12:00:00+00:00,0.0,,4.252666666666666,,,,,,
greenwich,2024-03-07 13:00:00+00:00,0.0,,4.304416666666667,,,,,,
greenwich,2024-03-07 14:00:00+00:00,0.0,,4.300666666666667,,,,,,
greenwich,2024-03-07 15:00:00+00:00,0.0,,4.301166666666667,,,,,,
greenwich,2024-03-07 16:00:00+00:00,0.0,,4.301916666666666,,,,,,
greenwich,2024-03-07 17:00:00+00:00,0.0,,4.301,,,,,,
greenwich,2024-03-07 18:00:00+00:00,0.0,,4.30375,,,,,,
greenwich,2024-03-07 19:00:00+00:00,0.0,,4.302333333333333,,,,,,
greenwich,2024-03-07 20:00:00+00:00,0.0,,4.300083333333333,,,,,,
greenwich,2024-03-07 21:00:00+00:00,0.0,,4.282666666666667,,,,,,
greenwich,2024-03-07 22:00:00+00:00,0.0,,4.229583333333333,,,,,,
greenwich,2024-03-07 23:00:00+00:00,0.0,,4.211083333333334,,,,,,
greenwich,2024-03-08 00:00:00+00:00,0.0,,4.199166666666667,,,,,,
greenwich,2024-03-08 01:00:00+00:00,0.0,,4.18825,,,,,,
greenwich,2024-03-08 02:00:00+00:00,0.0,,4.1818333333333335,,,,,,
greenwich,2024-03-08 03:00:00+00:00,0.0,,4.176416666666667,,,,,,
greenwich,2024-03-08 04:00:00+00:00,0.0,,4.17175,,,,,,
greenwich,2024-03-08 05:00:00+00:00,0.0,,4.167916666666667,,,,,,
greenwich,2024-03-08 06:00:00+00:00,0.0,,4.164666666666666,,,,,,
greenwich,2024-03-08 07:00:00+00:00,0.0,,4.163083333333334,,,,,,
greenwich,2024-03-08 08:00:00+00:00,0.0,,4.162333333333334,,,,,,
greenwich,2024-03-08 09:00:00+00:00,0.0,,4.160916666666666,,,,,,
greenwich,2024-03-08 10:00:00+00:00,0.0,,4.1605,,,,,,
greenwich,2024-03-08 11:00:00+00:00,0.0,,4.226583333333333,,,,,,
greenwich,2024-03-08 12:00:00+00:00,0.0,,4.302166666666667,,,,,,
greenwich,2024-03-08 13:00:00+00:00,0.0,,4.3025,,,,,,
greenwich,2024-03-08 14:00:00+00:00,0.0,,4.30725,,,,,,
greenwich,2024-03-08 15:00:00+00:00,0.0,,4.304083333333334,,,,,,
greenwich,2024-03-08 16:00:00+00:00,0.0,,4.302583333333334,,,,,,
greenwich,2024-03-08 17:00:00+00:00,0.0,,4.297916666666667,,,,,,
greenwich,2024-03-08 18:00:00+00:00,0.0,,4.29925,,,,,,
greenwich,2024-03-08 19:00:00+00:00,0.0,,4.300833333333333,,,,,,
greenwich,2024-03-08 20:00:00+00:00,0.0,,4.3075,,,,,,
greenwich,2024-03-08 21:00:00+00:00,0.0,,4.3,,,,,,
greenwich,2024-03-08 22:00:00+00:00,0.0,,4.249833333333333,,,,,,
greenwich,2024-03-08 23:00:00+00:00,0.0,,4.222416666666667,,,,,,
greenwich,2024-03-09 00:00:00+00:00,0.0,,4.208333333333333,,,,,,
greenwich,2024-03-09 01:00:00+00:00,0.0,,4.199083333333333,,,,,,
greenwich,2024-03-09 02:00:00+00:00,0.0,,4.191166666666667,,,,,,
greenwich,2024-03-09 03:00:00+00:00,0.0,,4.18425,,,,,,
greenwich,2024-03-09 04:00:00+00:00,0.0,,4.177666666666666,,,,,,
greenwich,2024-03-09 05:00:00+00:00,0.0,,4.173,,,,,,
greenwich,2024-03-09 06:00:00+00:00,0.0,,4.165666666666667,,,,,,
greenwich,2024-03-09 07:00:00+00:00,0.0,,4.163,,,,,,
greenwich,2024-03-09 08:00:00+00:00,0.0,,4.160666666666667,,,,,,
greenwich,2024-03-09 09:00:00+00:00,0.0,,4.158416666666667,,,,,,
greenwich,2024-03-09 10:00:00+00:00,0.0,,4.16575,,,,,,
greenwich,2024-03-09 11:00:00+00:00,0.0,,4.277,,,,,,
greenwich,2024-03-09 12:00:00+00:00,0.0,,4.30025,,,,,,
greenwich,2024-03-09 13:00:00+00:00,0.0,,4.303083333333333,,,,,,
greenwich,2024-03-09 14:00:00+00:00,0.0,,4.310416666666667,,,,,,
greenwich,2024-03-09 15:00:00+00:00,0.0,,4.300666666666666,,,,,,
greenwich,2024-03-09 16:00:00+00:00,0.0,,4.299083333333333,,,,,,
greenwich,2024-03-09 17:00:00+00:00,0.0,,4.299166666666666,,,,,,
greenwich,2024-03-09 18:00:00+00:00,0.0,,4.29875,,,,,,
greenwich,2024-03-09 19:00:00+00:00,0.0,,4.299083333333333,,,,,,
greenwich,2024-03-09 20:00:00+00:00,0.0,,4.2995,,,,,,
greenwich,2024-03-09 21:00:00+00:00,0.0,,4.302083333333333,,,,,,
greenwich,2024-03-09 22:00:00+00:00,0.0,,4.256166666666666,,,,,,
greenwich,2024-03-09 23:00:00+00:00,0.0,,4.226500000000001,,,,,,
greenwich,2024-03-10 00:00:00+00:00,0.0,,4.2130833333333335,,,,,,
greenwich,2024-03-10 01:00:00+00:00,0.0,,4.203666666666667,,,,,,
greenwich,2024-03-10 02:00:00+00:00,0.0,,4.1963333333333335,,,,,,
greenwich,2024-03-10 03:00:00+00:00,0.0,,4.187916666666667,,,,,,
greenwich,2024-03-10 04:00:00+00:00,0.0,,4.181666666666667,,,,,,
greenwich,2024-03-10 05:00:00+00:00,0.0,,4.177083333333333,,,,,,
greenwich,2024-03-10 06:00:00+00:00,0.0,,4.1706666666666665,,,,,,
greenwich,2024-03-10 07:00:00+00:00,0.0,,4.165583333333333,,,,,,
greenwich,2024-03-10 08:00:00+00:00,0.0,,4.1610000000000005,,,,,,
greenwich,2024-03-10 09:00:00+00:00,0.0,,4.15725,,,,,,
greenwich,2024-03-10 10:00:00+00:00,0.0,,4.168833333333333,,,,,,
greenwich,2024-03-10 11:00:00+00:00,0.0,,4.30375,,,,,,
greenwich,2024-03-10 12:00:00+00:00,0.0,,4.303166666666667,,,,,,
greenwich,2024-03-10 13:00:00+00:00,0.0,,4.30525,,,,,,
greenwich,2024-03-10 14:00:00+00:00,0.0,,4.303333333333334,,,,,,
greenwich,2024-03-10 15:00:00+00:00,0.0,,4.3075,,,,,,
greenwich,2024-03-10 16:00:00+00:00,0.0,,4.303833333333333,,,,,,
greenwich,2024-03-10 17:00:00+00:00,0.0,,4.305166666666667,,,,,,
greenwich,2024-03-10 18:00:00+00:00,0.0,,4.306333333333334,,,,,,
greenwich,2024-03-10 19:00:00+00:00,0.0,,4.3062499999999995,,,,,,
greenwich,2024-03-10 20:00:00+00:00,0.0,,4.304083333333334,,,,,,
greenwich,2024-03-10 21:00:00+00:00,0.0,,4.278416666666667,,,,,,
greenwich,2024-03-10 22:00:00+00:00,0.0,,4.234,,,,,,
greenwich,2024-03-10 23:00:00+00:00,0.0,,4.21375,,,,,,
greenwich,2024-03-11 00:00:00+00:00,0.0,,4.200166666666667,,,,,,
greenwich,2024-03-11 01:00:00+00:00,0.0,,4.1937500000000005,,,,,,
greenwich,2024-03-11 02:00:00+00:00,0.0,,4.184666666666667,,,,,,
greenwich,2024-03-11 03:00:00+00:00,0.0,,4.179,,,,,,
greenwich,2024-03-11 04:00:00+00:00,0.0,,4.17025,,,,,,
greenwich,2024-03-11 05:00:00+00:00,0.0,,4.168166666666667,,,,,,
greenwich,2024-03-11 06:00:00+00:00,0.0,,4.165333333333334,,,,,,
greenwich,2024-03-11 07:00:00+00:00,0.0,,4.163333333333333,,,,,,
greenwich,2024-03-11 08:00:00+00:00,0.0,,4.162333333333334,,,,,,
greenwich,2024-03-11 09:00:00+00:00,0.0,,4.162333333333334,,,,,,
greenwich,2024-03-11 10:00:00+00:00,0.0,,4.165166666666667,,,,,,
greenwich,2024-03-11 11:00:00+00:00,0.0,,4.262666666666667,,,,,,
greenwich,2024-03-11 12:00:00+00:00,0.0,,4.298416666666666,,,,,,
greenwich,2024-03-11 13:00:00+00:00,0.0,,4.300333333333334,,,,,,
greenwich,2024-03-11 14:00:00+00:00,0.0,,4.299666666666667,,,,,,
greenwich,2024-03-11 15:00:00+00:00,0.0,,4.297083333333333,,,,,,
greenwich,2024-03-11 16:00:00+00:00,0.0,,4.298416666666666,,,,,,
greenwich,2024-03-11 17:00:00+00:00,0.0,,4.298416666666666,,,,,,
greenwich,2024-03-11 18:00:00+00:00,0.0,,4.302083333333333,,,,,,
greenwich,2024-03-11 19:00:00+00:00,0.0,,4.306166666666667,,,,,,
greenwich,2024-03-11 20:00:00+00:00,0.0,,4.3005,,,,,,
greenwich,2024-03-11 21:00:00+00:00,0.0,,4.29075,,,,,,
greenwich,2024-03-11 22:00:00+00:00,0.0,,4.239,,,,,,
greenwich,2024-03-11 23:00:00+00:00,0.0,,4.2210833333333335,,,,,,
greenwich,2024-03-12 00:00:00+00:00,0.0,,4.212666666666666,,,,,,
greenwich,2024-03-12 01:00:00+00:00,0.0,,4.206416666666667,,,,,,
greenwich,2024-03-12 02:00:00+00:00,0.0,,4.200833333333334,,,,,,
greenwich,2024-03-12 03:00:00+00:00,0.0,,4.194500000000001,,,,,,
greenwich,2024-03-12 04:00:00+00:00,0.0,,4.189333333333333,,,,,,
greenwich,2024-03-12 05:00:00+00:00,0.0,,4.185,,,,,,
greenwich,2024-03-12 06:00:00+00:00,0.0,,4.180666666666666,,,,,,
greenwich,2024-03-12 07:00:00+00:00,0.0,,4.175833333333333,,,,,,
greenwich,2024-03-12 08:00:00+00:00,0.0,,4.1706666666666665,,,,,,
greenwich,2024-03-12 09:00:00+00:00,0.0,,4.166833333333334,,,,,,
greenwich,2024-03-12 10:00:00+00:00,0.0,,4.16625,,,,,,
greenwich,2024-03-12 11:00:00+00:00,0.0,,4.260416666666667,,,,,,
greenwich,2024-03-12 12:00:00+00:00,0.0,,4.306916666666667,,,,,,
greenwich,2024-03-12 13:00:00+00:00,0.0,,4.305916666666667,,,,,,
greenwich,2024-03-12 14:00:00+00:00,0.0,,4.309583333333333,,,,,,
greenwich,2024-03-12 15:00:00+00:00,0.0,,4.3020000000000005,,,,,,
greenwich,2024-03-12 16:00:00+00:00,0.0,,4.31225,,,,,,
greenwich,2024-03-12 17:00:00+00:00,0.0,,4.3075,,,,,,
greenwich,2024-03-12 18:00:00+00:00,0.0,,4.303583333333333,,,,,,
greenwich,2024-03-12 19:00:00+00:00,0.0,,4.3,,,,,,
greenwich,2024-03-12 20:00:00+00:00,0.0,,4.31525,,,,,,
greenwich,2024-03-12 21:00:00+00:00,0.0,,4.292583333333333,,,,,,
greenwich,2024-03-12 22:00:00+00:00,0.0,,4.232583333333333,,,,,,
greenwich,2024-03-12 23:00:00+00:00,0.0,,4.215916666666667,,,,,,
greenwich,2024-03-13 00:00:00+00:00,0.0,,4.2026666666666666,,,,,,
greenwich,2024-03-13 01:00:00+00:00,0.0,,4.19325,,,,,,
greenwich,2024-03-13 02:00:00+00:00,0.0,,4.1865,,,,,,
greenwich,2024-03-13 03:00:00+00:00,0.0,,4.1795,,,,,,
greenwich,2024-03-13 04:00:00+00:00,0.0,,4.1738333333333335,,,,,,
greenwich,2024-03-13 05:00:00+00:00,0.0,,4.16925,,,,,,
greenwich,2024-03-13 06:00:00+00:00,0.0,,4.1659999999999995,,,,,,
greenwich,2024-03-13 07:00:00+00:00,0.0,,4.1626666666666665,,,,,,
greenwich,2024-03-13 08:00:00+00:00,0.0,,4.1615,,,,,,
greenwich,2024-03-13 09:00:00+00:00,0.0,,4.1602500000000004,,,,,,
greenwich,2024-03-13 10:00:00+00:00,0.0,,4.1625,,,,,,
greenwich,2024-03-13 11:00:00+00:00,0.0,,4.222333333333333,,,,,,
greenwich,2024-03-13 12:00:00+00:00,0.0,,4.310666666666667,,,,,,
greenwich,2024-03-13 13:00:00+00:00,0.0,,4.30825,,,,,,
greenwich,2024-03-13 14:00:00+00:00,0.0,,4.31225,,,,,,
greenwich,2024-03-13 15:00:00+00:00,0.0,,4.305916666666667,,,,,,
greenwich,2024-03-13 16:00:00+00:00,0.0,,4.310416666666666,,,,,,
greenwich,2024-03-13 17:00:00+00:00,0.0,,4.3105,,,,,,
greenwich,2024-03-13 18:00:00+00:00,0.0,,4.3125,,,,,,
greenwich,2024-03-13 19:00:00+00:00,0.0,,4.308583333333334,,,,,,
greenwich,2024-03-13 20:00:00+00:00,0.0,,4.3075833333333335,,,,,,
greenwich,2024-03-13 21:00:00+00:00,0.0,,4.295333333333333,,,,,,
greenwich,2024-03-13 22:00:00+00:00,0.0,,4.256083333333334,,,,,,
greenwich,2024-03-13 23:00:00+00:00,0.0,,4.2244166666666665,,,,,,
greenwich,2024-03-14 00:00:00+00:00,0.0,,4.211833333333334,,,,,,
greenwich,2024-03-14 01:00:00+00:00,0.0,,4.203,,,,,,
greenwich,2024-03-14 02:00:00+00:00,0.0,,4.19575,,,,,,
greenwich,2024-03-14 03:00:00+00:00,0.0,,4.188083333333333,,,,,,
greenwich,2024-03-14 04:00:00+00:00,0.0,,4.1812499999999995,,,,,,
greenwich,2024-03-14 05:00:00+00:00,0.0,,4.17475,,,,,,
greenwich,2024-03-14 06:00:00+00:00,0.0,,4.17,,,,,,
greenwich,2024-03-14 07:00:00+00:00,0.0,,4.1655,,,,,,
greenwich,2024-03-14 08:00:00+00:00,0.0,,4.162,,,,,,
greenwich,2024-03-14 09:00:00+00:00,0.0,,4.15925,,,,,,
greenwich,2024-03-14 10:00:00+00:00,0.0,,4.180416666666667,,,,,,
greenwich,2024-03-14 11:00:00+00:00,0.0,,4.310083333333334,,,,,,
greenwich,2024-03-14 12:00:00+00:00,0.0,,4.307916666666666,,,,,,
greenwich,2024-03-14 13:00:00+00:00,0.0,,4.3115,,,,,,
greenwich,2024-03-14 14:00:00+00:00,0.0,,4.31,,,,,,
greenwich,2024-03-14 15:00:00+00:00,0.0,,4.309333333333334,,,,,,
greenwich,2024-03-14 16:00:00+00:00,0.0,609.375,4.308333333333334,25.0,7.25,13.375,2.761875,82.38275,0.06150000000000001
greenwich,2024-03-14 17:00:00+00:00,0.0,610.0833333333334,4.307833333333334,14.0,6.916666666666667,13.0,3.2380833333333334,79.70233333333333,0.07016666666666667
greenwich,2024-03-14 18:00:00+00:00,0.0,540.6666666666666,4.3077499999999995,10.0,7.583333333333333,14.666666666666666,3.18275,78.94016666666667,-0.11491666666666667
greenwich,2024-03-14 19:00:00+00:00,0.0,401.0833333333333,4.306416666666666,14.0,7.0,11.583333333333334,3.24875,79.06783333333333,-0.030833333333333334
greenwich,2024-03-14 20:00:00+00:00,0.0,237.83333333333334,4.304583333333333,17.0,4.75,7.416666666666667,3.5721666666666665,76.67183333333334,-0.13741666666666666
greenwich,2024-03-14 21:00:00+00:00,0.0,62.5,4.3075,20.0,3.0833333333333335,5.916666666666667,1.3649166666666668,85.59125,-0.801
greenwich,2024-03-14 22:00:00+00:00,0.0,4.583333333333333,4.2764999999999995,52.0,1.3333333333333333,3.1666666666666665,-0.6565,93.677,-1.55525
greenwich,2024-03-14 23:00:00+00:00,0.0,1.0,4.244,63.0,0.4166666666666667,2.3333333333333335,-0.8139166666666666,96.35608333333333,-1.3266666666666667
greenwich,2024-03-15 00:00:00+00:00,0.0,1.0,4.231583333333334,55.0,0.3333333333333333,1.1666666666666667,-0.4295833333333334,96.34525000000001,-0.9449166666666667
