station,timestamp_utc,air_temperature_c,rain_mm,solar_radiation_w_m2,battery_v,wind_direction_deg,wind_speed_kmh,wind_gust_speed_kmh,relative_humidity_pct,dew_point_c
greenwich,2023-09-01 03:00:00+00:00,,0.0,1.0,4.25275,6,2.8333333333333335,7.25,72.55975,8.0085
greenwich,2023-09-01 04:00:00+00:00,,0.0,1.0,4.248833333333333,351,1.75,6.0,75.472,8.258666666666667
greenwich,2023-09-01 05:00:00+00:00,,0.0,1.0,4.24625,163,1.5,5.333333333333333,79.10616666666667,8.315
greenwich,2023-09-01 06:00:00+00:00,,0.0,1.0,4.244583333333334,319,1.6666666666666667,5.0,86.28125,8.569
greenwich,2023-09-01 07:00:00+00:00,,0.0,1.0,4.241083333333333,244,0.6666666666666666,3.3333333333333335,95.2955,7.8145
greenwich,2023-09-01 08:00:00+00:00,,0.0,1.0,4.239,256,2.3333333333333335,5.416666666666667,95.48625,8.71475
greenwich,2023-09-01 09:00:00+00:00,,0.0,5.333333333333333,4.2508333333333335,243,2.5,6.666666666666667,94.93791666666668,9.217166666666666
greenwich,2023-09-01 10:00:00+00:00,,0.0,97.83333333333333,4.305583333333334,351,4.583333333333333,10.833333333333334,74.01725,10.258333333333333
greenwich,2023-09-01 11:00:00+00:00,,0.0,327.1666666666667,4.310333333333333,3,6.083333333333333,13.0,64.91858333333333,10.563916666666666
greenwich,2023-09-01 12:00:00+00:00,,0.0,486.6666666666667,4.3145,1,6.666666666666667,14.5,61.48808333333333,10.555
greenwich,2023-09-01 13:00:00+00:00,,0.0,619.9166666666666,4.3109166666666665,344,7.083333333333333,15.583333333333334,58.597,10.417666666666667
greenwich,2023-09-01 14:00:00+00:00,,0.0,713.8333333333334,4.311916666666666,350,7.333333333333333,14.583333333333334,55.522083333333335,9.64175
greenwich,2023-09-01 15:00:00+00:00,,0.0,756.0,4.313583333333333,348,7.916666666666667,15.25,61.03866666666667,10.954666666666666
greenwich,2023-09-01 16:00:00+00:00,,0.0,750.5833333333334,4.3148333333333335,336,7.75,15.333333333333334,62.137166666666666,11.306416666666665
greenwich,2023-09-01 17:00:00+00:00,,0.0,690.8333333333334,4.314916666666666,326,6.916666666666667,13.833333333333334,56.45575,10.264583333333333
greenwich,2023-09-01 18:00:00+00:00,,0.0,591.25,4.314666666666667,306,6.333333333333333,12.5,54.94125,10.06675
greenwich,2023-09-01 19:00:00+00:00,,0.0,458.0,4.315666666666666,314,5.75,11.5,53.999583333333334,9.74475
greenwich,2023-09-01 20:00:00+00:00,,0.0,295.9166666666667,4.316833333333333,309,3.25,6.416666666666667,48.37958333333333,8.433833333333334
greenwich,2023-09-01 21:00:00+00:00,,0.0,127.25,4.31125,330,0.9166666666666666,2.9166666666666665,57.10908333333333,10.060333333333334
greenwich,2023-09-01 22:00:00+00:00,,0.0,22.333333333333332,4.301666666666667,313,0.0,0.3333333333333333,74.26708333333333,9.743666666666668
greenwich,2023-09-01 23:00:00+00:00,,0.0,1.0,4.2828333333333335,310,0.5,2.1666666666666665,83.027,10.337833333333334
greenwich,2023-09-02 00:00:00+00:00,,0.0,1.0,4.271416666666666,271,2.5,5.666666666666667,86.63541666666667,10.5665
greenwich,2023-09-02 01:00:00+00:00,,0.0,1.0,4.264166666666667,215,4.833333333333333,7.833333333333333,84.04408333333333,10.273166666666667
greenwich,2023-09-02 02:00:00+00:00,,0.0,1.0,4.2585,233,7.166666666666667,12.5,80.23833333333333,10.041666666666666
greenwich,2023-09-02 03:00:00+00:00,,0.0,1.0,4.25525,227,9.083333333333334,14.75,81.53233333333334,10.729
greenwich,2023-09-02 04:00:00+00:00,,0.0,1.0,4.252416666666666,237,7.25,11.5,87.25533333333334,11.476416666666665
greenwich,2023-09-02 05:00:00+00:00,,0.0,1.0,4.249916666666667,250,5.833333333333333,9.25,92.36975,11.847
greenwich,2023-09-02 06:00:00+00:00,,0.0,1.0,4.247833333333333,237,6.25,10.083333333333334,94.6395,12.158999999999999
greenwich,2023-09-02 07:00:00+00:00,,0.0,1.0,4.245833333333334,240,6.583333333333333,10.75,96.00991666666665,12.224916666666667
greenwich,2023-09-02 08:00:00+00:00,,0.0,1.0,4.24425,253,5.166666666666667,9.333333333333334,96.60091666666666,12.329
greenwich,2023-09-02 09:00:00+00:00,,0.0,4.916666666666667,4.249333333333333,243,5.666666666666667,9.166666666666666,96.73208333333334,12.191
greenwich,2023-09-02 10:00:00+00:00,,0.0,79.33333333333333,4.302416666666667,240,6.083333333333333,8.583333333333334,94.52808333333333,12.739583333333334
