Date,Time,"RH (RH 21114839:20824084-2),%,Cavendish Green Gables","Temperature (Temperature 21114839:20824084-1),°C,Cavendish Green Gables","Average wind speed (Average wind speed 21114839:21107892-1),Km/h,Cavendish Green Gables","Wind Direction (Wind Direction 21114839:21107892-3),°,Cavendish Green Gables","Rain (Rain 21114839:21092075-1),mm,Cavendish Green Gables","Solar Radiation (Solar Radiation 21114839:21109518-1),W/m²,Cavendish Green Gables","Wind gust speed (Wind gust speed 21114839:21107892-2),Km/h,Cavendish Green Gables","Dew Point (Dew Point 21114839:20824084-3),°C,Cavendish Green Gables","Accumulated Rain (Accumulated Rain 21114839:21092075-2),mm,Cavendish Green Gables"
01/01/2026,00:34:00 -0400,78.59999648287149,-4.651184143822206,3.6068238022748167,193.74117647058821,0,0.625,4.809098403033088,-7.806175572300953,
01/01/2026,00:36:00 -0400,78.59999648287149,-4.681632200469153,2.404549201516544,193.74117647058821,0,0.625,3.6068238022748167,-7.8358556230135425,
01/01/2026,00:38:00 -0400,78.69999647839677,-4.681632200469153,2.404549201516544,195.14509803921567,0,0.625,4.809098403033088,-7.819489289398591,
01/01/2026,00:40:00 -0400,78.79999647392205,-4.742588149586538,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-7.862577068235747,
01/01/2026,00:42:00 -0400,78.79999647392205,-4.803624226117051,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-7.922091271576712,
01/01/2026,00:44:00 -0400,78.89999646944734,-4.956567723756379,3.6068238022748167,196.54901960784315,0,0.625,4.809098403033088,-8.054931712692316,
01/01/2026,00:46:00 -0400,78.99999646497263,-5.110021239199668,3.6068238022748167,196.54901960784315,0,0.625,4.809098403033088,-8.188332858796342,
01/01/2026,00:48:00 -0400,79.19999645602319,-5.171546949451795,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-8.215911997871881,
01/01/2026,00:50:00 -0400,79.39999644707375,-5.202340943271707,0,196.54901960784315,0,0.625,0,-8.213605705347508,
01/01/2026,00:52:00 -0400,79.39999644707375,-5.263991480968542,0,196.54901960784315,0,0.625,0,-8.273773223809872,
01/01/2026,00:54:00 -0400,79.49999644259903,-5.263991480968542,0,196.54901960784315,0,0.625,0,-8.257633373064216,
01/01/2026,00:56:00 -0400,79.59999643812431,-5.29484813444202,0,196.54901960784315,0,0.625,0,-8.27163455830873,
01/01/2026,00:58:00 -0400,79.69999643364959,-5.325725784358951,0,196.54901960784315,0,0.625,0,-8.285682781325677,
01/01/2026,01:00:00 -0400,79.69999643364959,-5.387544294673177,0,196.54901960784315,0,0.625,0,-8.3460404933185,
01/01/2026,01:02:00 -0400,79.69999643364959,-5.480430920381394,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-8.436732938094151,
01/01/2026,01:04:00 -0400,79.99999642022544,-5.573509522640109,0,196.54901960784315,0,0.625,2.404549201516544,-8.479536548874705,
01/01/2026,01:06:00 -0400,80.29999640680128,-5.604578648158082,0,196.54901960784315,0,0.625,0,-8.461980374955838,
01/01/2026,01:08:00 -0400,80.29999640680128,-5.6667816273834575,0,196.54901960784315,0,0.625,0,-8.522766209891694,
01/01/2026,01:10:00 -0400,80.59999639337713,-5.760248775616262,0,196.54901960784315,0,0.625,0,-8.56642214020571,
01/01/2026,01:12:00 -0400,80.89999637995297,-5.760248775616262,0,196.54901960784315,0,0.625,0,-8.518896995567703,
01/01/2026,01:14:00 -0400,80.79999638442769,-5.822669333167241,0,196.54901960784315,0,0.625,0,-8.595763032380045,
01/01/2026,01:16:00 -0400,81.09999637100354,-5.822669333167241,0,196.54901960784315,0,0.625,0,-8.548367472552156,
01/01/2026,01:18:00 -0400,81.19999636652882,-5.853912523625809,0,196.54901960784315,0,0.625,0,-8.563173611702599,
