"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 13:00","2024","01","01","13:00","","-3.2","","-6.1","","80","","0.0","","27","","15","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 14:00","2024","01","01","14:00","","-2.9","","-6.2","","78","","0.0","","27","","14","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 15:00","2024","01","01","15:00","","-2.6","","-5.5","","80","","0.0","","31","","15","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 16:00","2024","01","01","16:00","","-3.7","","-5.1","","90","","0.5","","31","","15","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 17:00","2024","01","01","17:00","","-3.3","","-5.1","","88","","0.2","","32","","13","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 18:00","2024","01","01","18:00","","-4.0","","-5.8","","87","","0.3","","27","","12","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 19:00","2024","01","01","19:00","","-3.5","","-7.6","","73","","0.0","","30","","11","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 20:00","2024","01","01","20:00","","-3.5","","-8.3","","69","","0.0","","31","","9","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 21:00","2024","01","01","21:00","","-4.0","","-7.9","","75","","0.0","","27","","11","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 22:00","2024","01","01","22:00","","-4.4","","-8.2","","75","","0.0","","27","","12","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-01 23:00","2024","01","01","23:00","","-4.4","","-9.0","","70","","0.0","","28","","11","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 00:00","2024","01","02","00:00","","-5.0","","-9.7","","70","","0.0","","28","","11","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 01:00","2024","01","02","01:00","","-5.6","","-10.0","","71","","0.0","","26","","12","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 02:00","2024","01","02","02:00","","-5.8","","-10.6","","69","","0.0","","26","","9","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 03:00","2024","01","02","03:00","","-6.0","","-10.9","","68","","0.0","","26","","11","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 04:00","2024","01","02","04:00","","-6.4","","-10.7","","72","","0.0","","24","","12","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 05:00","2024","01","02","05:00","","-6.4","","-10.4","","73","","0.0","","24","","16","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 06:00","2024","01","02","06:00","","-6.7","","-10.6","","74","","0.0","","24","","12","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 07:00","2024","01","02","07:00","","-6.6","","-10.3","","75","","0.0","","25","","13","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 08:00","2024","01","02","08:00","","-6.5","","-9.9","","77","","0.0","","23","","13","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 09:00","2024","01","02","09:00","","-6.3","","-9.7","","77","","0.0","","23","","17","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 10:00","2024","01","02","10:00","","-5.6","","-9.4","","75","","0.0","","24","","17","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 11:00","2024","01","02","11:00","","-4.3","","-8.8","","71","","0.0","","24","","18","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 12:00","2024","01","02","12:00","","-3.4","","-8.9","","66","","0.0","","23","","20","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 13:00","2024","01","02","13:00","","-2.1","","-7.6","","66","","0.0","","22","","18","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 14:00","2024","01","02","14:00","","-1.8","","-6.6","","70","","0.2","","23","","20","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 15:00","2024","01","02","15:00","","-1.3","","-7.3","","63","","0.0","","24","","17","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 16:00","2024","01","02","16:00","","-2.7","","-8.1","","66","","0.0","","25","","11","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 17:00","2024","01","02","17:00","","-4.0","","-8.3","","72","","0.0","","22","","7","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 18:00","2024","01","02","18:00","","-5.1","","-8.6","","76","","0.0","","22","","4","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 19:00","2024","01","02","19:00","","-6.3","","-8.4","","85","","0.0","","15","","3","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 20:00","2024","01","02","20:00","","-7.9","","-9.5","","88","","0.0","","21","","3","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 21:00","2024","01","02","21:00","","-5.5","","-6.8","","91","","0.0","","23","","9","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 22:00","2024","01","02","22:00","","-5.0","","-7.9","","80","","0.0","","24","","10","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-02 23:00","2024","01","02","23:00","","-4.9","","-8.0","","79","","0.0","","23","","9","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 00:00","2024","01","03","00:00","","-5.5","","-7.9","","83","","0.0","","24","","8","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 01:00","2024","01","03","01:00","","-4.6","","-7.0","","83","","0.0","","25","","11","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 02:00","2024","01","03","02:00","","-4.1","","-6.7","","82","","0.0","","24","","8","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 03:00","2024","01","03","03:00","","-3.2","","-6.7","","77","","0.0","","27","","13","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 04:00","2024","01","03","04:00","","-3.1","","-6.7","","76","","0.0","","28","","9","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 05:00","2024","01","03","05:00","","-3.2","","-6.5","","78","","0.0","","26","","7","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 06:00","2024","01","03","06:00","","-3.2","","-6.7","","76","","0.0","","24","","8","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 07:00","2024","01","03","07:00","","-3.5","","-6.9","","77","","0.0","","23","","5","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 08:00","2024","01","03","08:00","","-5.9","","-8.1","","84","","0.0","","21","","5","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 09:00","2024","01","03","09:00","","-4.0","","-6.7","","82","","0.0","","22","","7","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 10:00","2024","01","03","10:00","","-1.9","","-5.9","","74","","0.0","","24","","8","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 11:00","2024","01","03","11:00","","-0.7","","-5.0","","73","","0.0","","25","","12","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 12:00","2024","01","03","12:00","","0.0","","-4.9","","69","","0.0","","28","","10","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 13:00","2024","01","03","13:00","","0.4","","-4.9","","67","","0.0","","31","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 14:00","2024","01","03","14:00","","0.2","","-5.0","","68","","0.0","","30","","8","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 15:00","2024","01","03","15:00","","0.1","","-4.6","","70","","0.0","","33","","4","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 16:00","2024","01","03","16:00","","-0.4","","-5.2","","70","","0.0","","25","","4","","","","","","","","-2","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 17:00","2024","01","03","17:00","","-1.9","","-5.3","","77","","0.0","","","","0","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 18:00","2024","01","03","18:00","","-3.6","","-5.8","","85","","0.0","","23","","4","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 19:00","2024","01","03","19:00","","-4.3","","-6.0","","88","","0.0","","19","","4","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 20:00","2024","01","03","20:00","","-5.8","","-7.2","","90","","0.0","","18","","3","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 21:00","2024","01","03","21:00","","-7.0","","-8.3","","91","","0.0","","19","","4","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 22:00","2024","01","03","22:00","","-7.9","","-9.1","","91","","0.0","","18","","5","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-03 23:00","2024","01","03","23:00","","-5.8","","-6.8","","93","","0.0","","21","","6","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 00:00","2024","01","04","00:00","","-3.7","","-4.7","","92","","0.0","","23","","8","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 01:00","2024","01","04","01:00","","-2.9","","-4.0","","92","","0.0","","23","","7","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 02:00","2024","01","04","02:00","","-3.2","","-4.6","","90","","0.0","","24","","8","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 03:00","2024","01","04","03:00","","-3.7","","-5.0","","91","","0.0","","22","","5","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 04:00","2024","01","04","04:00","","-5.2","","-6.3","","93","","0.0","","20","","7","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 05:00","2024","01","04","05:00","","-4.2","","-5.1","","94","","0.0","","21","","7","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 06:00","2024","01","04","06:00","","-3.4","","-4.4","","93","","0.0","","20","","7","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 07:00","2024","01","04","07:00","","-2.5","","-4.1","","89","","0.0","","22","","9","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 08:00","2024","01","04","08:00","","-2.2","","-4.7","","83","","0.0","","","","0","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 09:00","2024","01","04","09:00","","-1.9","","-4.2","","84","","0.0","","","","0","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 10:00","2024","01","04","10:00","","-1.6","","-3.8","","84","","0.0","","14","","6","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 11:00","2024","01","04","11:00","","-0.9","","-3.6","","82","","0.0","","18","","5","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 12:00","2024","01","04","12:00","","-0.5","","-3.6","","79","","0.0","","19","","8","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 13:00","2024","01","04","13:00","","-0.5","","-3.5","","80","","0.0","","18","","5","","","","","","","","-2","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 14:00","2024","01","04","14:00","","-0.4","","-3.4","","80","","0.0","","19","","6","","","","","","","","-2","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 15:00","2024","01","04","15:00","","-0.3","","-3.1","","81","","0.0","","18","","6","","","","","","","","-2","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 16:00","2024","01","04","16:00","","-0.5","","-3.3","","81","","0.0","","17","","6","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 17:00","2024","01","04","17:00","","-0.6","","-3.0","","84","","0.0","","19","","7","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 18:00","2024","01","04","18:00","","-1.3","","-3.2","","87","","0.0","","15","","8","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 19:00","2024","01","04","19:00","","-2.3","","-3.6","","91","","0.0","","16","","6","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 20:00","2024","01","04","20:00","","-2.1","","-3.2","","92","","0.0","","18","","7","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 21:00","2024","01","04","21:00","","-2.1","","-3.0","","93","","0.0","","19","","7","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 22:00","2024","01","04","22:00","","-1.9","","-2.7","","94","","0.0","","19","","9","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-04 23:00","2024","01","04","23:00","","-1.3","","-2.1","","94","","0.0","","19","","10","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 00:00","2024","01","05","00:00","","-1.1","","-1.9","","94","","0.0","","19","","7","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 01:00","2024","01","05","01:00","","-0.8","","-1.6","","95","","0.0","","19","","7","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 02:00","2024","01","05","02:00","","-0.9","","-1.5","","95","","0.0","","20","","8","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 03:00","2024","01","05","03:00","","-2.0","","-2.8","","94","","0.0","","28","","15","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 04:00","2024","01","05","04:00","","-2.6","","-4.7","","85","","0.0","","28","","16","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 05:00","2024","01","05","05:00","","-3.2","","-5.2","","86","","0.0","","29","","18","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 06:00","2024","01","05","06:00","","-2.9","","-4.5","","89","","0.0","","28","","19","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 07:00","2024","01","05","07:00","","-2.5","","-3.2","","95","","0.2","","29","","28","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 08:00","2024","01","05","08:00","","-1.7","","-2.1","","97","","2.7","","34","","24","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 09:00","2024","01","05","09:00","","-2.7","","-3.3","","96","","0.5","","32","","32","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 10:00","2024","01","05","10:00","","-3.1","","-3.8","","95","","0.2","","32","","30","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 11:00","2024","01","05","11:00","","-3.0","","-4.1","","93","","0.0","","32","","26","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 12:00","2024","01","05","12:00","","-3.4","","-5.2","","87","","0.2","","31","","31","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 13:00","2024","01","05","13:00","","-3.6","","-5.9","","84","","0.2","","32","","32","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 14:00","2024","01","05","14:00","","-4.0","","-6.3","","84","","0.0","","32","","29","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 15:00","2024","01","05","15:00","","-4.2","","-7.1","","80","","0.2","","31","","29","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 16:00","2024","01","05","16:00","","-4.4","","-7.9","","76","","0.0","","32","","26","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 17:00","2024","01","05","17:00","","-4.5","","-8.7","","72","","0.2","","32","","22","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 18:00","2024","01","05","18:00","","-4.8","","-8.1","","78","","0.2","","31","","26","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 19:00","2024","01","05","19:00","","-5.8","","-9.0","","78","","0.0","","30","","26","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 20:00","2024","01","05","20:00","","-6.0","","-10.8","","69","","0.0","","32","","22","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 21:00","2024","01","05","21:00","","-6.5","","-11.1","","70","","0.2","","30","","21","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 22:00","2024","01","05","22:00","","-7.2","","-11.4","","72","","0.0","","28","","17","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-05 23:00","2024","01","05","23:00","","-7.6","","-11.5","","74","","0.0","","28","","20","","","","","","","","-15","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 00:00","2024","01","06","00:00","","-8.7","","-11.8","","78","","0.0","","27","","19","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 01:00","2024","01","06","01:00","","-9.3","","-12.5","","78","","0.2","","26","","19","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 02:00","2024","01","06","02:00","","-9.4","","-11.7","","83","","0.0","","26","","20","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 03:00","2024","01","06","03:00","","-9.1","","-12.0","","80","","0.2","","26","","20","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 04:00","2024","01","06","04:00","","-9.4","","-11.7","","83","","0.0","","27","","24","","","","","","","","-18","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 05:00","2024","01","06","05:00","","-9.4","","-10.8","","90","","0.5","","28","","23","","","","","","","","-18","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 06:00","2024","01","06","06:00","","-7.2","","-8.4","","91","","1.0","","32","","29","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 07:00","2024","01","06","07:00","","-7.3","","-9.5","","84","","0.2","","33","","24","","","","","","","","-15","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 08:00","2024","01","06","08:00","","-7.1","","-9.3","","84","","0.2","","33","","23","","","","","","","","-15","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 09:00","2024","01","06","09:00","","-6.7","","-11.2","","71","","0.4","","33","","22","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 10:00","2024","01","06","10:00","","-6.4","","-11.8","","66","","0.4","","33","","21","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 11:00","2024","01","06","11:00","","-6.1","","-11.5","","66","","0.2","","33","","19","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 12:00","2024","01","06","12:00","","-6.4","","-11.9","","65","","0.2","","32","","20","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 13:00","2024","01","06","13:00","","-6.5","","-11.3","","69","","0.0","","30","","22","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 14:00","2024","01","06","14:00","","-6.5","","-12.0","","65","","0.0","","31","","20","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 15:00","2024","01","06","15:00","","-6.8","","-12.7","","63","","0.0","","32","","22","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 16:00","2024","01","06","16:00","","-6.9","","-12.2","","66","","0.0","","30","","21","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 17:00","2024","01","06","17:00","","-7.0","","-12.0","","68","","0.0","","30","","20","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 18:00","2024","01","06","18:00","","-8.1","","-13.2","","67","","0.0","","27","","14","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 19:00","2024","01","06","19:00","","-7.1","","-12.0","","68","","0.0","","29","","14","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 20:00","2024","01","06","20:00","","-8.3","","-13.5","","66","","0.0","","25","","13","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 21:00","2024","01","06","21:00","","-7.1","","-11.6","","70","","0.0","","29","","14","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 22:00","2024","01","06","22:00","","-7.9","","-12.8","","68","","0.0","","26","","14","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-06 23:00","2024","01","06","23:00","","-7.8","","-11.7","","74","","0.0","","27","","13","","","","","","","","-14","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 00:00","2024","01","07","00:00","","-7.3","","-9.8","","82","","0.2","","27","","12","","","","","","","","-13","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 01:00","2024","01","07","01:00","","-5.0","","-10.3","","66","","0.0","","33","","11","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 02:00","2024","01","07","02:00","","-5.1","","-10.2","","67","","0.0","","36","","14","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 03:00","2024","01","07","03:00","","-5.7","","-11.1","","65","","0.0","","34","","12","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 04:00","2024","01","07","04:00","","-5.9","","-10.9","","68","","0.0","","36","","15","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 05:00","2024","01","07","05:00","","-5.7","","-10.8","","67","","0.0","","36","","14","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 06:00","2024","01","07","06:00","","-5.4","","-9.7","","72","","0.0","","36","","16","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 07:00","2024","01","07","07:00","","-5.1","","-9.3","","72","","0.0","","1","","11","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 08:00","2024","01","07","08:00","","-4.6","","-9.7","","68","","0.0","","2","","14","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 09:00","2024","01","07","09:00","","-4.2","","-9.6","","66","","0.0","","2","","14","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 10:00","2024","01","07","10:00","","-3.9","","-8.9","","68","","0.0","","2","","18","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 11:00","2024","01","07","11:00","","-3.6","","-9.1","","66","","0.0","","4","","19","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 12:00","2024","01","07","12:00","","-3.3","","-8.8","","66","","0.0","","4","","19","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 13:00","2024","01","07","13:00","","-3.4","","-8.8","","66","","0.0","","4","","18","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 14:00","2024","01","07","14:00","","-3.3","","-8.8","","66","","0.0","","5","","19","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-01-07 15:00","2024","01","07","15:00","","-3.2","","-9.4","","62","","0.0","","6","","17","","","","","","","","-9","","NA"
