"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 08:00","2024","08","03","08:00","","24.2","","20.2","","79","","0.0","","23","","11","","","","","","32","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 09:00","2024","08","03","09:00","","25.9","","21.1","","75","","0.0","","24","","5","","","","","","34","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 10:00","2024","08","03","10:00","","26.8","","20.0","","66","","0.0","","20","","13","","","","","","34","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 11:00","2024","08","03","11:00","","28.3","","20.9","","64","","0.0","","21","","17","","","","","","37","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 12:00","2024","08","03","12:00","","28.3","","19.5","","59","","0.0","","22","","17","","","","","","35","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 13:00","2024","08","03","13:00","","27.0","","20.8","","69","","0.0","","20","","14","","","","","","35","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 14:00","2024","08","03","14:00","","26.8","","20.7","","69","","0.0","","19","","13","","","","","","35","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 15:00","2024","08","03","15:00","","28.3","","21.4","","66","","0.0","","22","","16","","","","","","37","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 16:00","2024","08","03","16:00","","27.5","","21.7","","71","","0.0","","21","","13","","","","","","37","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 17:00","2024","08","03","17:00","","27.7","","21.9","","71","","0.0","","20","","14","","","","","","37","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 18:00","2024","08","03","18:00","","26.9","","22.5","","77","","0.0","","21","","10","","","","","","37","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 19:00","2024","08","03","19:00","","26.3","","22.4","","79","","0.0","","21","","7","","","","","","36","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 20:00","2024","08","03","20:00","","25.0","","22.3","","85","","0.0","","19","","8","","","","","","35","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 21:00","2024","08","03","21:00","","24.2","","21.2","","84","","0.0","","20","","10","","","","","","33","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 22:00","2024","08","03","22:00","","23.5","","21.1","","86","","0.0","","21","","11","","","","","","32","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-03 23:00","2024","08","03","23:00","","23.0","","20.9","","88","","0.0","","21","","10","","","","","","31","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 00:00","2024","08","04","00:00","","23.2","","21.1","","88","","0.0","","21","","14","","","","","","32","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 01:00","2024","08","04","01:00","","22.9","","21.2","","90","","0.0","","22","","11","","","","","","31","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 02:00","2024","08","04","02:00","","22.6","","21.1","","92","","0.0","","22","","12","","","","","","31","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 03:00","2024","08","04","03:00","","22.4","","21.0","","92","","0.0","","22","","14","","","","","","31","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 04:00","2024","08","04","04:00","","22.0","","20.7","","92","","0.0","","26","","11","","","","","","30","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 05:00","2024","08","04","05:00","","21.1","","20.2","","94","","0.0","","21","","9","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 06:00","2024","08","04","06:00","","21.3","","20.3","","94","","0.0","","24","","10","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 07:00","2024","08","04","07:00","","22.3","","20.4","","89","","0.0","","26","","9","","","","","","30","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 08:00","2024","08","04","08:00","","22.4","","20.2","","87","","0.0","","24","","9","","","","","","30","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 09:00","2024","08","04","09:00","","24.2","","20.5","","80","","0.0","","22","","10","","","","","","32","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 10:00","2024","08","04","10:00","","26.6","","21.1","","72","","0.0","","24","","8","","","","","","35","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 11:00","2024","08","04","11:00","","26.9","","21.9","","74","","0.0","","22","","14","","","","","","36","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 12:00","2024","08","04","12:00","","26.9","","22.2","","75","","0.0","","23","","12","","","","","","36","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 13:00","2024","08","04","13:00","","27.8","","22.5","","73","","0.0","","24","","14","","","","","","38","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 14:00","2024","08","04","14:00","","27.2","","22.6","","76","","0.0","","25","","11","","","","","","37","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 15:00","2024","08","04","15:00","","27.0","","22.7","","77","","0.0","","24","","12","","","","","","37","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 16:00","2024","08","04","16:00","","26.8","","23.1","","80","","0.0","","21","","12","","","","","","37","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 17:00","2024","08","04","17:00","","25.8","","22.8","","84","","0.0","","21","","9","","","","","","36","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 18:00","2024","08","04","18:00","","25.1","","22.8","","87","","0.0","","21","","9","","","","","","35","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 19:00","2024","08","04","19:00","","24.5","","22.4","","88","","0.0","","20","","9","","","","","","34","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 20:00","2024","08","04","20:00","","23.9","","22.2","","90","","0.0","","23","","8","","","","","","33","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 21:00","2024","08","04","21:00","","23.8","","22.2","","91","","0.0","","23","","12","","","","","","33","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 22:00","2024","08","04","22:00","","23.2","","21.5","","90","","0.0","","22","","12","","","","","","32","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-04 23:00","2024","08","04","23:00","","22.4","","20.4","","89","","0.0","","23","","15","","","","","","30","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 00:00","2024","08","05","00:00","","22.1","","19.7","","86","","0.0","","22","","14","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 01:00","2024","08","05","01:00","","21.8","","19.8","","89","","0.0","","23","","16","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 02:00","2024","08","05","02:00","","21.4","","19.9","","91","","0.0","","22","","13","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 03:00","2024","08","05","03:00","","20.9","","20.1","","95","","1.4","","22","","18","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 04:00","2024","08","05","04:00","","20.8","","19.9","","95","","0.0","","23","","9","","","","","","28","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 05:00","2024","08","05","05:00","","20.3","","19.6","","95","","0.0","","22","","7","","","","","","28","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 06:00","2024","08","05","06:00","","20.5","","19.8","","96","","0.0","","23","","10","","","","","","28","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 07:00","2024","08","05","07:00","","21.1","","20.3","","95","","0.0","","25","","9","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 08:00","2024","08","05","08:00","","22.1","","20.4","","90","","0.0","","25","","10","","","","","","30","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 09:00","2024","08","05","09:00","","22.7","","20.4","","87","","0.0","","23","","14","","","","","","31","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 10:00","2024","08","05","10:00","","22.4","","20.4","","88","","0.0","","26","","13","","","","","","30","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 11:00","2024","08","05","11:00","","25.1","","20.7","","76","","0.0","","26","","9","","","","","","33","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 12:00","2024","08","05","12:00","","25.8","","21.8","","79","","0.0","","30","","11","","","","","","35","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 13:00","2024","08","05","13:00","","25.0","","20.4","","75","","0.0","","33","","10","","","","","","33","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 14:00","2024","08","05","14:00","","24.6","","18.7","","70","","0.0","","33","","9","","","","","","31","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 15:00","2024","08","05","15:00","","24.6","","17.5","","65","","0.0","","34","","7","","","","","","30","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 16:00","2024","08","05","16:00","","23.1","","17.3","","70","","0.0","","36","","9","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 17:00","2024","08","05","17:00","","23.4","","17.1","","68","","0.0","","3","","4","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 18:00","2024","08","05","18:00","","23.3","","17.0","","68","","0.0","","10","","4","","","","","","29","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 19:00","2024","08","05","19:00","","22.5","","17.7","","74","","0.0","","","","0","","","","","","28","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 20:00","2024","08","05","20:00","","21.4","","17.8","","80","","0.0","","20","","5","","","","","","27","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 21:00","2024","08","05","21:00","","20.6","","18.2","","86","","0.0","","23","","8","","","","","","27","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 22:00","2024","08","05","22:00","","20.7","","18.4","","87","","0.0","","26","","6","","","","","","27","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-05 23:00","2024","08","05","23:00","","20.8","","18.8","","89","","0.0","","","","0","","","","","","27","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 00:00","2024","08","06","00:00","","21.5","","18.5","","83","","0.0","","9","","5","","","","","","28","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 01:00","2024","08","06","01:00","","18.9","","17.6","","92","","0.8","","22","","7","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 02:00","2024","08","06","02:00","","17.9","","15.3","","85","","2.2","","35","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 03:00","2024","08","06","03:00","","17.2","","14.5","","84","","2.9","","35","","7","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 04:00","2024","08","06","04:00","","15.4","","14.2","","92","","4.7","","27","","5","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 05:00","2024","08","06","05:00","","16.2","","14.5","","89","","6.7","","34","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 06:00","2024","08","06","06:00","","16.5","","13.7","","83","","0.2","","30","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 07:00","2024","08","06","07:00","","16.8","","15.3","","91","","0.0","","25","","8","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 08:00","2024","08","06","08:00","","17.9","","15.0","","83","","0.0","","26","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 09:00","2024","08","06","09:00","","18.8","","14.0","","74","","0.0","","29","","12","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 10:00","2024","08","06","10:00","","20.2","","14.6","","70","","0.0","","30","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 11:00","2024","08","06","11:00","","21.4","","13.2","","59","","0.0","","30","","11","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 12:00","2024","08","06","12:00","","20.8","","12.2","","58","","0.0","","31","","8","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 13:00","2024","08","06","13:00","","21.0","","13.4","","62","","0.0","","31","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 14:00","2024","08","06","14:00","","21.7","","12.6","","56","","0.0","","26","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 15:00","2024","08","06","15:00","","21.6","","13.3","","59","","0.0","","25","","15","","","","","","25","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 16:00","2024","08","06","16:00","","21.5","","12.9","","58","","0.0","","26","","14","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 17:00","2024","08","06","17:00","","21.6","","12.7","","57","","0.0","","25","","13","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 18:00","2024","08","06","18:00","","20.5","","13.1","","63","","0.0","","25","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 19:00","2024","08","06","19:00","","19.1","","14.6","","75","","0.0","","22","","6","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 20:00","2024","08","06","20:00","","18.2","","14.9","","81","","0.0","","22","","8","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 21:00","2024","08","06","21:00","","17.7","","14.8","","83","","0.0","","22","","11","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 22:00","2024","08","06","22:00","","17.2","","15.0","","87","","0.0","","23","","12","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-06 23:00","2024","08","06","23:00","","17.1","","14.9","","87","","0.0","","23","","13","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 00:00","2024","08","07","00:00","","16.8","","13.6","","81","","0.0","","25","","14","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 01:00","2024","08","07","01:00","","16.5","","13.6","","83","","0.0","","25","","11","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 02:00","2024","08","07","02:00","","16.5","","13.5","","82","","0.0","","26","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 03:00","2024","08","07","03:00","","16.0","","13.1","","83","","0.0","","25","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 04:00","2024","08","07","04:00","","16.6","","12.8","","78","","0.0","","26","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 05:00","2024","08","07","05:00","","15.7","","12.9","","83","","0.0","","25","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 06:00","2024","08","07","06:00","","16.0","","13.0","","83","","0.0","","24","","8","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 07:00","2024","08","07","07:00","","16.3","","13.7","","84","","0.0","","24","","8","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 08:00","2024","08","07","08:00","","18.1","","13.9","","77","","0.0","","25","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 09:00","2024","08","07","09:00","","19.9","","12.7","","63","","0.0","","27","","8","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 10:00","2024","08","07","10:00","","21.2","","13.2","","60","","0.0","","28","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 11:00","2024","08","07","11:00","","22.7","","12.5","","53","","0.0","","28","","9","","","","","","25","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 12:00","2024","08","07","12:00","","23.5","","12.4","","50","","0.0","","26","","12","","","","","","26","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 13:00","2024","08","07","13:00","","23.9","","12.2","","48","","0.0","","27","","11","","","","","","26","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 14:00","2024","08","07","14:00","","23.1","","11.3","","48","","0.0","","25","","12","","","","","","25","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 15:00","2024","08","07","15:00","","24.2","","10.6","","42","","0.0","","26","","12","","","","","","26","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 16:00","2024","08","07","16:00","","24.3","","12.2","","47","","0.0","","26","","12","","","","","","27","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 17:00","2024","08","07","17:00","","24.0","","10.1","","41","","0.0","","28","","12","","","","","","25","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 18:00","2024","08","07","18:00","","22.8","","13.4","","56","","0.0","","23","","13","","","","","","26","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 19:00","2024","08","07","19:00","","20.9","","14.5","","67","","0.0","","24","","10","","","","","","25","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 20:00","2024","08","07","20:00","","18.6","","13.6","","72","","0.0","","24","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2024-08-07 21:00","2024","08","07","21:00","","18.3","","14.6","","79","","0.0","","28","","8","","","","","","","","","","NA"
