"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 08:00","2023","12","03","08:00","","1.1","","-3.4","","72","","0.0","","3","","21","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 09:00","2023","12","03","09:00","","1.1","","-4.1","","68","","0.0","","2","","17","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 10:00","2023","12","03","10:00","","1.4","","-3.6","","70","","0.0","","3","","17","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 11:00","2023","12","03","11:00","","1.5","","-3.8","","68","","0.0","","2","","16","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 12:00","2023","12","03","12:00","","1.7","","-3.7","","67","","0.0","","2","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 13:00","2023","12","03","13:00","","1.5","","-4.3","","65","","0.0","","3","","13","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 14:00","2023","12","03","14:00","","1.1","","-4.1","","68","","0.0","","2","","20","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 15:00","2023","12","03","15:00","","0.8","","-4.5","","68","","0.0","","2","","12","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 16:00","2023","12","03","16:00","","0.7","","-4.5","","68","","0.0","","3","","17","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 17:00","2023","12","03","17:00","","0.6","","-4.4","","69","","0.0","","3","","17","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 18:00","2023","12","03","18:00","","0.5","","-4.9","","67","","0.0","","5","","16","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 19:00","2023","12","03","19:00","","0.6","","-4.3","","70","","0.0","","4","","16","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 20:00","2023","12","03","20:00","","0.5","","-4.5","","69","","0.0","","6","","15","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 21:00","2023","12","03","21:00","","0.5","","-4.4","","69","","0.0","","6","","18","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 22:00","2023","12","03","22:00","","0.6","","-3.5","","74","","0.0","","7","","18","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-03 23:00","2023","12","03","23:00","","0.5","","-3.5","","74","","0.0","","6","","19","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 00:00","2023","12","04","00:00","","0.7","","-3.5","","73","","0.0","","6","","19","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 01:00","2023","12","04","01:00","","1.0","","-3.2","","74","","0.0","","6","","17","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 02:00","2023","12","04","02:00","","1.1","","-2.5","","77","","0.0","","6","","19","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 03:00","2023","12","04","03:00","","1.3","","-1.6","","81","","0.0","","5","","18","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 04:00","2023","12","04","04:00","","1.0","","-0.6","","89","","0.0","","5","","25","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 05:00","2023","12","04","05:00","","1.2","","-0.3","","90","","0.3","","5","","24","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 06:00","2023","12","04","06:00","","0.7","","-0.3","","93","","0.2","","4","","31","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 07:00","2023","12","04","07:00","","0.9","","-0.3","","92","","0.3","","4","","31","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 08:00","2023","12","04","08:00","","1.3","","-0.6","","87","","0.0","","4","","30","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 09:00","2023","12","04","09:00","","1.6","","-0.9","","83","","0.0","","4","","27","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 10:00","2023","12","04","10:00","","1.6","","-0.9","","84","","0.0","","5","","29","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 11:00","2023","12","04","11:00","","1.4","","-0.9","","85","","0.0","","4","","28","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 12:00","2023","12","04","12:00","","0.8","","-0.1","","94","","0.9","","2","","29","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 13:00","2023","12","04","13:00","","0.6","","0.0","","95","","1.1","","4","","22","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 14:00","2023","12","04","14:00","","0.8","","0.2","","96","","1.3","","2","","30","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 15:00","2023","12","04","15:00","","1.1","","0.3","","95","","0.6","","1","","30","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 16:00","2023","12","04","16:00","","1.0","","0.2","","95","","1.0","","1","","29","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 17:00","2023","12","04","17:00","","1.3","","0.6","","95","","0.9","","2","","29","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 18:00","2023","12","04","18:00","","1.4","","0.6","","94","","0.6","","2","","30","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 19:00","2023","12","04","19:00","","1.4","","0.5","","93","","0.2","","1","","31","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 20:00","2023","12","04","20:00","","1.5","","0.5","","93","","0.5","","2","","32","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 21:00","2023","12","04","21:00","","1.4","","0.3","","92","","0.3","","3","","27","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 22:00","2023","12","04","22:00","","1.1","","0.0","","92","","0.4","","2","","31","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-04 23:00","2023","12","04","23:00","","0.6","","-0.2","","94","","0.6","","1","","26","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 00:00","2023","12","05","00:00","","0.4","","-0.2","","95","","0.5","","36","","25","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 01:00","2023","12","05","01:00","","0.3","","-0.5","","95","","0.2","","1","","24","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 02:00","2023","12","05","02:00","","0.0","","-0.8","","95","","0.5","","1","","28","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 03:00","2023","12","05","03:00","","-0.2","","-0.8","","96","","0.2","","2","","26","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 04:00","2023","12","05","04:00","","-0.2","","-0.8","","96","","0.3","","2","","24","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 05:00","2023","12","05","05:00","","-0.4","","-1.0","","96","","0.2","","2","","25","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 06:00","2023","12","05","06:00","","-0.5","","-1.3","","94","","0.0","","2","","23","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 07:00","2023","12","05","07:00","","-0.5","","-1.4","","93","","0.2","","3","","25","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 08:00","2023","12","05","08:00","","-0.4","","-2.0","","89","","0.0","","1","","23","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 09:00","2023","12","05","09:00","","-1.0","","-2.2","","92","","0.2","","36","","26","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 10:00","2023","12","05","10:00","","-1.2","","-2.6","","91","","0.2","","36","","26","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 11:00","2023","12","05","11:00","","-1.4","","-3.0","","89","","0.2","","36","","29","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 12:00","2023","12","05","12:00","","-0.9","","-3.9","","80","","0.4","","35","","20","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 13:00","2023","12","05","13:00","","-1.1","","-4.7","","77","","0.3","","36","","24","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 14:00","2023","12","05","14:00","","-1.2","","-6.0","","70","","0.0","","34","","19","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 15:00","2023","12","05","15:00","","-1.5","","-6.4","","70","","0.0","","35","","19","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 16:00","2023","12","05","16:00","","-1.5","","-5.9","","72","","0.0","","35","","20","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 17:00","2023","12","05","17:00","","-1.5","","-6.3","","70","","0.0","","33","","17","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 18:00","2023","12","05","18:00","","-1.6","","-6.3","","70","","0.0","","32","","15","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 19:00","2023","12","05","19:00","","-1.7","","-7.5","","64","","0.0","","33","","15","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 20:00","2023","12","05","20:00","","-1.4","","-7.2","","65","","0.0","","33","","15","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 21:00","2023","12","05","21:00","","-1.2","","-5.2","","74","","0.2","","35","","17","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 22:00","2023","12","05","22:00","","-3.4","","-5.1","","88","","0.5","","27","","13","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-05 23:00","2023","12","05","23:00","","-3.7","","-5.5","","88","","0.2","","25","","12","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 00:00","2023","12","06","00:00","","-3.0","","-5.1","","85","","0.2","","27","","13","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 01:00","2023","12","06","01:00","","-3.2","","-5.2","","86","","0.0","","26","","13","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 02:00","2023","12","06","02:00","","-2.1","","-6.2","","73","","0.0","","30","","8","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 03:00","2023","12","06","03:00","","-2.8","","-5.3","","83","","0.0","","26","","12","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 04:00","2023","12","06","04:00","","-4.0","","-6.6","","82","","0.0","","26","","14","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 05:00","2023","12","06","05:00","","-5.2","","-7.3","","85","","0.0","","26","","16","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 06:00","2023","12","06","06:00","","-5.8","","-7.6","","87","","0.0","","26","","14","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 07:00","2023","12","06","07:00","","-5.5","","-7.4","","86","","0.0","","26","","13","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 08:00","2023","12","06","08:00","","-5.6","","-7.8","","85","","0.0","","26","","14","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 09:00","2023","12","06","09:00","","-5.4","","-7.7","","84","","0.0","","26","","14","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 10:00","2023","12","06","10:00","","-5.0","","-7.5","","83","","0.0","","28","","12","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 11:00","2023","12","06","11:00","","-4.8","","-7.6","","81","","0.0","","27","","11","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 12:00","2023","12","06","12:00","","-3.0","","-7.3","","72","","0.2","","27","","11","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 13:00","2023","12","06","13:00","","-2.8","","-7.7","","69","","0.0","","27","","11","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 14:00","2023","12","06","14:00","","-2.0","","-7.2","","68","","0.0","","26","","9","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 15:00","2023","12","06","15:00","","-2.3","","-7.9","","65","","0.0","","27","","10","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 16:00","2023","12","06","16:00","","-3.7","","-9.0","","67","","0.0","","27","","9","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 17:00","2023","12","06","17:00","","-4.6","","-8.4","","75","","0.0","","26","","11","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 18:00","2023","12","06","18:00","","-4.0","","-7.7","","76","","0.0","","26","","11","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 19:00","2023","12","06","19:00","","-1.5","","-6.2","","70","","0.0","","35","","21","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 20:00","2023","12","06","20:00","","-1.6","","-6.2","","71","","0.0","","35","","21","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 21:00","2023","12","06","21:00","","-1.1","","-4.9","","75","","0.0","","36","","19","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 22:00","2023","12","06","22:00","","-0.8","","-3.7","","81","","0.0","","34","","12","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-06 23:00","2023","12","06","23:00","","-0.2","","-1.8","","89","","0.0","","34","","15","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 00:00","2023","12","07","00:00","","0.6","","-2.2","","81","","0.4","","2","","24","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 01:00","2023","12","07","01:00","","1.0","","-3.6","","71","","0.0","","2","","26","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 02:00","2023","12","07","02:00","","0.7","","-2.2","","81","","0.0","","1","","25","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 03:00","2023","12","07","03:00","","-0.4","","-1.6","","92","","0.3","","36","","28","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 04:00","2023","12","07","04:00","","0.3","","-3.1","","78","","0.2","","36","","26","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 05:00","2023","12","07","05:00","","0.7","","-4.1","","70","","0.0","","36","","25","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 06:00","2023","12","07","06:00","","0.5","","-5.3","","65","","0.0","","36","","26","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 07:00","2023","12","07","07:00","","0.1","","-5.4","","67","","0.0","","35","","23","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 08:00","2023","12","07","08:00","","0.2","","-4.9","","69","","0.0","","35","","18","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 09:00","2023","12","07","09:00","","0.1","","-5.0","","68","","0.0","","35","","25","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 10:00","2023","12","07","10:00","","0.1","","-4.6","","71","","0.0","","35","","25","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 11:00","2023","12","07","11:00","","-0.1","","-5.1","","69","","0.0","","34","","20","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 12:00","2023","12","07","12:00","","-0.2","","-4.8","","71","","0.0","","34","","21","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 13:00","2023","12","07","13:00","","0.2","","-4.1","","73","","0.0","","34","","16","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 14:00","2023","12","07","14:00","","-0.4","","-4.5","","74","","0.0","","31","","21","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 15:00","2023","12","07","15:00","","-1.8","","-5.6","","75","","0.0","","29","","13","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 16:00","2023","12","07","16:00","","-0.9","","-5.4","","72","","0.0","","30","","17","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 17:00","2023","12","07","17:00","","-2.0","","-5.7","","76","","0.0","","28","","12","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 18:00","2023","12","07","18:00","","-1.6","","-6.0","","72","","0.0","","30","","15","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 19:00","2023","12","07","19:00","","-2.3","","-5.6","","78","","0.0","","27","","15","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2023-12-07 20:00","2023","12","07","20:00","","-2.2","","-6.1","","75","","0.0","","28","","18","","","","","","","","-8","","NA"
