"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.08","46.42","STANHOPE","8300590","2025-12-01 15:00","2025","12","01","15:00","","4.6","","0.5","","75","","0.0","","30","","14","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-01 16:00","2025","12","01","16:00","","2.9","","0.7","","86","","0.0","","32","","24","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-01 17:00","2025","12","01","17:00","","2.5","","-2.2","","71","","0.0","","32","","30","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-01 18:00","2025","12","01","18:00","","1.7","","-3.8","","67","","0.0","","32","","28","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-01 19:00","2025","12","01","19:00","","0.9","","-4.5","","67","","0.0","","32","","27","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-01 20:00","2025","12","01","20:00","","0.0","","-6.1","","63","","0.0","","32","","25","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-01 21:00","2025","12","01","21:00","","-0.8","","-7.0","","63","","0.0","","31","","23","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-01 22:00","2025","12","01","22:00","","-1.4","","-7.2","","65","","0.0","","31","","22","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-01 23:00","2025","12","01","23:00","","-2.2","","-7.9","","65","","0.0","","33","","20","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 00:00","2025","12","02","00:00","","-2.2","","-7.3","","68","","0.0","","32","","19","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 01:00","2025","12","02","01:00","","-2.8","","-7.8","","68","","0.0","","32","","16","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 02:00","2025","12","02","02:00","","-3.7","","-8.4","","70","","0.0","","26","","12","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 03:00","2025","12","02","03:00","","-4.4","","-8.6","","73","","0.0","","27","","13","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 04:00","2025","12","02","04:00","","-5.0","","-8.7","","75","","0.0","","25","","10","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 05:00","2025","12","02","05:00","","-5.7","","-9.2","","76","","0.0","","25","","10","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 06:00","2025","12","02","06:00","","-6.4","","-9.2","","80","","0.0","","24","","8","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 07:00","2025","12","02","07:00","","-6.6","","-9.0","","83","","0.0","","21","","5","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 08:00","2025","12","02","08:00","","-6.4","","-8.7","","84","","0.0","","20","","7","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 09:00","2025","12","02","09:00","","-5.0","","-8.3","","78","","0.0","","23","","6","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 10:00","2025","12","02","10:00","","-4.4","","-8.0","","76","","0.0","","23","","7","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 11:00","2025","12","02","11:00","","-3.5","","-7.1","","76","","0.0","","23","","8","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 12:00","2025","12","02","12:00","","-2.5","","-7.4","","69","","0.0","","21","","16","","","","","","","","-8","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 13:00","2025","12","02","13:00","","-1.9","","-6.9","","69","","0.0","","21","","13","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 14:00","2025","12","02","14:00","","-1.7","","-6.8","","68","","0.0","","20","","8","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 15:00","2025","12","02","15:00","","-1.7","","-6.2","","72","","0.0","","20","","7","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 16:00","2025","12","02","16:00","","-1.7","","-5.6","","75","","0.0","","","","0","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 17:00","2025","12","02","17:00","","-1.9","","-4.7","","81","","0.0","","9","","4","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 18:00","2025","12","02","18:00","","-2.4","","-3.3","","93","","0.6","","12","","8","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 19:00","2025","12","02","19:00","","-2.4","","-3.2","","94","","0.6","","10","","5","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 20:00","2025","12","02","20:00","","-2.1","","-2.8","","95","","0.4","","10","","6","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 21:00","2025","12","02","21:00","","-1.6","","-2.1","","96","","0.5","","10","","10","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 22:00","2025","12","02","22:00","","-0.4","","-0.8","","97","","0.5","","10","","10","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-02 23:00","2025","12","02","23:00","","0.1","","-0.2","","97","","1.1","","10","","12","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 00:00","2025","12","03","00:00","","0.4","","0.1","","98","","0.6","","9","","13","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 01:00","2025","12","03","01:00","","1.3","","0.9","","97","","2.0","","8","","22","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 02:00","2025","12","03","02:00","","1.5","","0.9","","96","","0.9","","8","","23","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 03:00","2025","12","03","03:00","","1.9","","1.2","","95","","1.3","","6","","31","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 04:00","2025","12","03","04:00","","2.1","","1.2","","94","","0.6","","6","","32","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 05:00","2025","12","03","05:00","","1.8","","1.1","","95","","2.5","","6","","32","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 06:00","2025","12","03","06:00","","1.6","","0.9","","95","","2.8","","5","","33","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 07:00","2025","12","03","07:00","","1.9","","1.3","","96","","3.3","","5","","40","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 08:00","2025","12","03","08:00","","2.1","","1.4","","95","","2.1","","4","","42","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 09:00","2025","12","03","09:00","","2.3","","1.3","","94","","1.0","","3","","45","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 10:00","2025","12","03","10:00","","2.1","","1.1","","93","","0.7","","2","","47","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 11:00","2025","12","03","11:00","","2.0","","0.8","","92","","0.4","","2","","48","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 12:00","2025","12","03","12:00","","2.2","","0.7","","90","","0.5","","2","","45","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 13:00","2025","12","03","13:00","","2.3","","0.7","","89","","0.0","","1","","35","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 14:00","2025","12","03","14:00","","2.1","","-0.6","","83","","0.0","","36","","36","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 15:00","2025","12","03","15:00","","2.5","","-1.6","","75","","0.0","","36","","31","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 16:00","2025","12","03","16:00","","1.8","","-1.9","","77","","0.0","","33","","18","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 17:00","2025","12","03","17:00","","1.6","","0.1","","89","","0.0","","33","","24","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 18:00","2025","12","03","18:00","","1.6","","-1.2","","81","","0.2","","36","","23","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 19:00","2025","12","03","19:00","","1.4","","-3.1","","72","","0.0","","36","","25","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 20:00","2025","12","03","20:00","","1.3","","-3.6","","70","","0.0","","36","","23","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 21:00","2025","12","03","21:00","","1.1","","-3.3","","73","","0.0","","36","","19","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 22:00","2025","12","03","22:00","","0.7","","-3.9","","71","","0.0","","34","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-03 23:00","2025","12","03","23:00","","-1.3","","-2.6","","91","","0.0","","27","","12","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 00:00","2025","12","04","00:00","","-2.0","","-3.1","","92","","0.2","","25","","9","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 01:00","2025","12","04","01:00","","-2.1","","-4.3","","85","","0.0","","26","","12","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 02:00","2025","12","04","02:00","","-2.6","","-5.1","","83","","0.0","","27","","10","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 03:00","2025","12","04","03:00","","-3.2","","-5.2","","86","","0.0","","23","","7","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 04:00","2025","12","04","04:00","","-3.1","","-4.9","","88","","0.0","","23","","7","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 05:00","2025","12","04","05:00","","-3.1","","-5.3","","85","","0.0","","22","","5","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 06:00","2025","12","04","06:00","","-2.9","","-5.4","","83","","0.0","","18","","4","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 07:00","2025","12","04","07:00","","-2.4","","-4.4","","86","","0.0","","18","","8","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 08:00","2025","12","04","08:00","","-1.2","","-3.3","","86","","0.0","","19","","11","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 09:00","2025","12","04","09:00","","-0.1","","-1.9","","88","","0.0","","18","","10","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 10:00","2025","12","04","10:00","","0.7","","-1.3","","87","","0.0","","20","","12","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 11:00","2025","12","04","11:00","","0.8","","-0.9","","88","","0.0","","19","","14","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 12:00","2025","12","04","12:00","","1.1","","-0.4","","90","","0.0","","18","","11","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 13:00","2025","12","04","13:00","","1.4","","0.5","","93","","0.2","","18","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 14:00","2025","12","04","14:00","","2.4","","1.1","","91","","0.0","","18","","16","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 15:00","2025","12","04","15:00","","2.5","","1.3","","92","","0.7","","19","","16","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 16:00","2025","12","04","16:00","","2.9","","1.5","","91","","0.0","","19","","19","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 17:00","2025","12","04","17:00","","0.4","","-0.2","","95","","1.4","","27","","10","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 18:00","2025","12","04","18:00","","0.3","","-0.2","","96","","0.2","","27","","9","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 19:00","2025","12","04","19:00","","-0.5","","-0.9","","97","","0.5","","29","","17","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 20:00","2025","12","04","20:00","","-2.0","","-2.5","","96","","0.8","","31","","26","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 21:00","2025","12","04","21:00","","-4.0","","-4.5","","96","","1.0","","31","","32","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 22:00","2025","12","04","22:00","","-4.2","","-5.0","","94","","0.0","","29","","28","","","","","","","","-12","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-04 23:00","2025","12","04","23:00","","-5.2","","-7.4","","85","","0.0","","29","","18","","","","","","","","-11","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 00:00","2025","12","05","00:00","","-6.9","","-8.6","","87","","0.2","","31","","33","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 01:00","2025","12","05","01:00","","-9.4","","-11.7","","83","","0.0","","29","","27","","","","","","","","-18","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 02:00","2025","12","05","02:00","","-10.5","","-13.2","","81","","0.2","","28","","28","","","","","","","","-20","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 03:00","2025","12","05","03:00","","-11.8","","-13.2","","90","","0.2","","28","","27","","","","","","","","-21","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 04:00","2025","12","05","04:00","","-12.6","","-14.1","","89","","0.3","","28","","30","","","","","","","","-23","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 05:00","2025","12","05","05:00","","-13.1","","-14.5","","89","","0.0","","29","","31","","","","","","","","-24","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 06:00","2025","12","05","06:00","","-13.2","","-14.7","","89","","0.2","","28","","29","","","","","","","","-24","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 07:00","2025","12","05","07:00","","-12.9","","-14.3","","89","","0.0","","28","","26","","","","","","","","-23","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 08:00","2025","12","05","08:00","","-12.6","","-14.1","","89","","0.2","","27","","26","","","","","","","","-22","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 09:00","2025","12","05","09:00","","-12.1","","-13.6","","89","","0.0","","27","","21","","","","","","","","-21","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 10:00","2025","12","05","10:00","","-11.3","","-13.0","","88","","0.0","","28","","27","","","","","","","","-21","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 11:00","2025","12","05","11:00","","-10.2","","-12.3","","85","","0.0","","28","","25","","","","","","","","-19","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 12:00","2025","12","05","12:00","","-9.3","","-11.8","","82","","0.0","","28","","23","","","","","","","","-18","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 13:00","2025","12","05","13:00","","-8.4","","-11.5","","78","","0.2","","28","","20","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 14:00","2025","12","05","14:00","","-8.5","","-12.7","","72","","0.0","","27","","21","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 15:00","2025","12","05","15:00","","-8.6","","-13.5","","68","","0.0","","27","","23","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 16:00","2025","12","05","16:00","","-8.9","","-14.0","","66","","0.0","","28","","24","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 17:00","2025","12","05","17:00","","-9.4","","-14.2","","68","","0.0","","26","","18","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 18:00","2025","12","05","18:00","","-9.3","","-14.3","","67","","0.0","","27","","16","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 19:00","2025","12","05","19:00","","-9.4","","-14.8","","65","","0.0","","27","","18","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 20:00","2025","12","05","20:00","","-9.1","","-14.7","","64","","0.0","","27","","17","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 21:00","2025","12","05","21:00","","-9.2","","-14.7","","64","","0.0","","27","","19","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 22:00","2025","12","05","22:00","","-9.1","","-13.8","","68","","0.0","","28","","13","","","","","","","","-15","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-05 23:00","2025","12","05","23:00","","-9.6","","-14.1","","69","","0.0","","27","","13","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 00:00","2025","12","06","00:00","","-9.7","","-14.2","","70","","0.0","","26","","10","","","","","","","","-15","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 01:00","2025","12","06","01:00","","-9.6","","-14.0","","70","","0.0","","27","","13","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 02:00","2025","12","06","02:00","","-10.2","","-14.2","","73","","0.0","","25","","10","","","","","","","","-15","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 03:00","2025","12","06","03:00","","-11.1","","-14.2","","78","","0.0","","23","","9","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 04:00","2025","12","06","04:00","","-11.6","","-13.9","","83","","0.0","","24","","6","","","","","","","","-15","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 05:00","2025","12","06","05:00","","-12.3","","-14.2","","86","","0.0","","22","","9","","","","","","","","-18","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 06:00","2025","12","06","06:00","","-11.4","","-14.0","","81","","0.0","","23","","9","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 07:00","2025","12","06","07:00","","-11.4","","-14.2","","79","","0.0","","23","","10","","","","","","","","-17","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 08:00","2025","12","06","08:00","","-11.5","","-14.2","","80","","0.0","","23","","7","","","","","","","","-16","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 09:00","2025","12","06","09:00","","-8.3","","-11.6","","77","","0.0","","24","","4","","","","","","","","-10","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 10:00","2025","12","06","10:00","","-6.4","","-11.1","","69","","0.0","","23","","6","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 11:00","2025","12","06","11:00","","-5.5","","-10.2","","70","","0.0","","23","","7","","","","","","","","-9","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 12:00","2025","12","06","12:00","","-3.9","","-9.8","","64","","0.0","","19","","6","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 13:00","2025","12","06","13:00","","-3.1","","-9.2","","62","","0.2","","21","","10","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 14:00","2025","12","06","14:00","","-2.3","","-7.9","","65","","0.0","","21","","8","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 15:00","2025","12","06","15:00","","-2.9","","-7.8","","69","","0.0","","20","","11","","","","","","","","-7","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 16:00","2025","12","06","16:00","","-3.0","","-7.0","","74","","0.0","","17","","4","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 17:00","2025","12","06","17:00","","-3.0","","-6.3","","78","","0.0","","16","","4","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 18:00","2025","12","06","18:00","","-2.9","","-6.1","","79","","0.0","","15","","8","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 19:00","2025","12","06","19:00","","-2.7","","-5.8","","80","","0.0","","18","","5","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 20:00","2025","12","06","20:00","","-3.2","","-5.9","","81","","0.0","","15","","5","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 21:00","2025","12","06","21:00","","-2.8","","-5.0","","85","","0.0","","16","","4","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 22:00","2025","12","06","22:00","","-2.9","","-4.8","","87","","0.0","","14","","6","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-06 23:00","2025","12","06","23:00","","-2.5","","-4.1","","89","","0.0","","16","","5","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 00:00","2025","12","07","00:00","","-2.2","","-3.7","","89","","0.0","","19","","4","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 01:00","2025","12","07","01:00","","-0.3","","-2.0","","88","","0.0","","21","","11","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 02:00","2025","12","07","02:00","","-0.1","","-2.0","","87","","0.0","","21","","10","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 03:00","2025","12","07","03:00","","-0.1","","-1.6","","89","","0.0","","21","","15","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 04:00","2025","12","07","04:00","","-0.1","","-1.2","","93","","0.0","","21","","11","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 05:00","2025","12","07","05:00","","-0.3","","-1.0","","95","","0.2","","21","","9","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 06:00","2025","12","07","06:00","","-0.2","","-0.8","","96","","0.0","","23","","9","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 07:00","2025","12","07","07:00","","-0.3","","-1.0","","95","","0.0","","26","","9","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 08:00","2025","12","07","08:00","","-0.8","","-1.9","","92","","0.0","","26","","11","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 09:00","2025","12","07","09:00","","-1.2","","-3.1","","87","","0.0","","28","","10","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 10:00","2025","12","07","10:00","","-0.1","","-3.2","","80","","0.0","","28","","11","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 11:00","2025","12","07","11:00","","0.3","","-3.9","","73","","0.0","","30","","14","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 12:00","2025","12","07","12:00","","0.8","","-4.1","","70","","0.2","","29","","11","","","","","","","","","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 13:00","2025","12","07","13:00","","-0.5","","-4.3","","75","","0.0","","28","","12","","","","","","","","-4","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 14:00","2025","12","07","14:00","","0.0","","-4.3","","73","","0.0","","28","","10","","","","","","","","-3","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 15:00","2025","12","07","15:00","","-0.8","","-6.9","","63","","0.0","","29","","12","","","","","","","","-5","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 16:00","2025","12","07","16:00","","-2.4","","-7.5","","68","","0.0","","28","","8","","","","","","","","-6","","NA"
"-63.08","46.42","STANHOPE","8300590","2025-12-07 17:00","2025","12","07","17:00","","-4.0","","-8.1","","73","","0.0","","27","","9","","","","","","","","-8","","NA"
