station,timestamp_utc,rain_mm,solar_radiation_w_m2,wind_gust_speed_kmh,wind_direction_deg,battery_v,air_temperature_c,relative_humidity_pct,dew_point_c
north_rustico,2025-07-01 00:00:00+00:00,0.0,342.64686468646863,19.20514469453376,195.0,4.294690763052208,22.31766881028939,74.89648392282957,17.340832247557003
north_rustico,2025-07-02 00:00:00+00:00,0.0,272.88587731811697,24.74513888888889,174.0,4.291194444444445,23.52286388888889,79.21914166666667,19.573373611111112
north_rustico,2025-07-03 00:00:00+00:00,0.0,284.6019553072626,11.760416666666666,220.0,4.292878472222222,23.403666666666666,76.67282638888888,19.045056944444447
north_rustico,2025-07-04 00:00:00+00:00,8.8,188.0974212034384,10.894444444444444,270.0,4.292569444444444,19.90371111111111,83.24739027777778,16.90299027777778
north_rustico,2025-07-05 00:00:00+00:00,0.0,202.06302521008402,11.8675,192.0,4.290177083333333,18.41893888888889,81.05543472222222,15.030093055555556
north_rustico,2025-07-06 00:00:00+00:00,0.0,172.96363636363637,22.535416666666666,132.0,4.290527777777778,19.939506944444442,77.73667361111112,15.887290277777778
north_rustico,2025-07-07 00:00:00+00:00,0.2,88.48055555555555,13.435,240.0,4.287253472222222,19.155059722222223,80.72524305555557,15.744512499999999
north_rustico,2025-07-08 00:00:00+00:00,0.2,150.50833333333333,14.036805555555556,67.0,4.284267361111111,17.8363625,81.93495833333333,14.672340277777776
north_rustico,2025-07-09 00:00:00+00:00,0.0,346.62638888888887,7.551666666666667,35.0,4.287118055555556,17.907208333333333,72.81869444444445,12.252873611111111
north_rustico,2025-07-10 00:00:00+00:00,0.0,218.43333333333334,7.96,58.0,4.2902152777777784,17.968031944444444,77.59642083333334,13.880516666666667
north_rustico,2025-07-11 00:00:00+00:00,0.0,245.38222849083215,10.720972222222223,72.0,4.288895833333333,18.92667638888889,77.8192,14.8986375
north_rustico,2025-07-12 00:00:00+00:00,0.0,330.41029207232265,8.666666666666666,62.0,4.288472222222222,18.26990972222222,80.32675694444444,14.646191666666667
north_rustico,2025-07-13 00:00:00+00:00,0.0,288.9861111111111,14.555694444444445,79.0,4.2900833333333335,20.510093055555554,79.60905138888889,16.747070833333332
north_rustico,2025-07-14 00:00:00+00:00,0.0,259.16170212765957,25.92125,201.0,4.290569444444444,21.928259722222222,67.0276125,15.301395833333332
north_rustico,2025-07-15 00:00:00+00:00,0.0,282.05077574047954,22.745833333333334,212.0,4.2882847222222225,23.165761111111113,75.21664444444444,18.431993055555555
north_rustico,2025-07-16 00:00:00+00:00,0.0,305.49305555555554,13.497222222222222,223.0,4.290152777777778,25.202836111111115,69.87064166666667,19.107681944444444
north_rustico,2025-07-17 00:00:00+00:00,0.0,327.2527777777778,23.639027777777777,183.0,4.290121527777778,24.871509722222225,76.84287916666666,20.412329166666666
north_rustico,2025-07-18 00:00:00+00:00,0.0,203.82645803698435,26.405694444444443,208.0,4.287944444444445,22.647205555555555,79.27626111111111,18.739004166666668
north_rustico,2025-07-19 00:00:00+00:00,0.0,326.76666666666665,18.193333333333335,295.0,4.286284722222223,20.402583333333332,67.5103375,13.676591666666667
north_rustico,2025-07-20 00:00:00+00:00,9.200000000000001,77.17222222222222,16.131666666666664,216.0,4.284361111111111,19.15817638888889,76.00646944444445,14.718704166666667
north_rustico,2025-07-21 00:00:00+00:00,0.4,130.9873060648801,17.725555555555555,219.0,4.282006944444444,17.235268055555554,86.0235875,14.845115277777778
north_rustico,2025-07-22 00:00:00+00:00,0.2,341.311797752809,22.580477528089887,317.0,4.282691228070176,17.67116151685393,68.79352387640449,11.708756028368795
north_rustico,2025-07-23 00:00:00+00:00,0.0,307.9638888888889,11.763333333333334,251.0,4.2855798611111116,19.478479166666666,71.03729444444444,13.785481944444445
north_rustico,2025-07-24 00:00:00+00:00,0.0,176.36959553695957,29.551805555555553,195.0,4.286059027777778,20.456704166666665,70.44071805555556,14.86692361111111
north_rustico,2025-07-25 00:00:00+00:00,2.6,169.1682892906815,30.804166666666667,208.0,4.285524305555556,21.75806388888889,80.72028611111111,18.26370972222222
north_rustico,2025-07-26 00:00:00+00:00,0.0,320.6958333333333,18.088055555555556,292.0,4.286760416666667,19.900290277777778,71.18363333333333,14.104222222222223
north_rustico,2025-07-27 00:00:00+00:00,0.0,323.03333333333336,23.37152777777778,250.0,4.285034722222222,20.716077777777777,64.29093888888889,13.3495625
north_rustico,2025-07-28 00:00:00+00:00,0.0,262.39722222222224,23.49263888888889,218.0,4.286614583333334,21.04345972222222,76.94130833333332,16.786155555555556
north_rustico,2025-07-29 00:00:00+00:00,0.0,284.96666666666664,16.671388888888888,77.0,4.2873020833333335,23.022263888888887,79.69151527777778,19.18102638888889
north_rustico,2025-07-30 00:00:00+00:00,0.0,277.03536067892503,8.628333333333332,358.0,4.288024305555556,19.911406944444444,79.61510138888889,16.165933988764046
north_rustico,2025-07-31 00:00:00+00:00,4.6000000000000005,209.93286713286713,10.734305555555554,59.0,4.286399305555555,19.5889125,81.68930277777778,16.258661111111113
north_rustico,2025-08-01 00:00:00+00:00,0.0,1.0,7.8133333333333335,72.0,4.254194444444445,17.84948888888889,77.1898,13.815855555555554
