station,timestamp_utc,rain_mm,solar_radiation_w_m2,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,battery_v,wind_gust_speed_kmh
north_rustico,2024-12-01 00:00:00+00:00,0.0,103.00666666666666,247.0,0.64792,76.27993333333333,-3.1640033333333335,4.213583333333333,16.14666666666667
north_rustico,2024-12-02 00:00:00+00:00,0.0,90.01388888888889,198.0,-0.13671805555555555,81.57841388888889,-3.0521541666666665,4.203250000000001,8.747222222222222
north_rustico,2024-12-03 00:00:00+00:00,0.0,68.53888888888889,254.0,-2.112706944444444,87.02575416666666,-4.014754166666667,4.2038368055555555,12.106944444444444
north_rustico,2024-12-04 00:00:00+00:00,0.0,60.040277777777774,268.0,-3.831358333333333,85.83896944444444,-5.962523611111111,4.204131944444445,10.6875
north_rustico,2024-12-05 00:00:00+00:00,5.4,13.893055555555556,246.0,-2.7764611111111113,93.20540416666667,-3.7456847222222223,4.195458333333333,15.684722222222222
north_rustico,2024-12-06 00:00:00+00:00,0.0,31.41111111111111,187.0,0.1489,85.60866388888888,-2.0061541666666667,4.2003611111111105,33.61527777777778
north_rustico,2024-12-07 00:00:00+00:00,0.0,77.73333333333333,272.0,-6.164630555555555,75.85942222222222,-9.744931944444444,4.203694444444444,29.843055555555555
north_rustico,2024-12-08 00:00:00+00:00,0.6000000000000001,20.269444444444446,253.0,-5.873347222222223,87.06167222222223,-7.738395833333334,4.192291666666667,16.541666666666668
north_rustico,2024-12-09 00:00:00+00:00,0.0,53.68333333333333,180.0,-2.095604166666667,85.37090833333333,-4.262829166666667,4.199225694444444,26.3125
north_rustico,2024-12-10 00:00:00+00:00,0.0,26.38888888888889,295.0,-2.2415319444444446,80.35396944444445,-5.191136111111111,4.201402777777777,7.620833333333334
north_rustico,2024-12-11 00:00:00+00:00,6.4,12.694444444444445,79.0,3.1449375,99.07342916666667,3.014252777777778,4.198263888888889,12.745833333333334
north_rustico,2024-12-12 00:00:00+00:00,1.0,26.258333333333333,164.0,10.618891666666666,86.05807222222222,8.345822222222223,4.204777777777777,36.580555555555556
north_rustico,2024-12-13 00:00:00+00:00,0.0,62.955555555555556,244.0,0.09388333333333333,65.65387083333333,-5.716758333333333,4.218274305555556,22.977777777777778
north_rustico,2024-12-14 00:00:00+00:00,0.0,72.81944444444444,263.0,-4.390479166666666,69.10357638888888,-9.274469444444446,4.213166666666667,24.179166666666667
north_rustico,2024-12-15 00:00:00+00:00,0.0,74.19444444444444,260.0,-3.301633333333333,73.89233055555556,-7.357947222222222,4.208423611111112,18.404166666666665
north_rustico,2024-12-16 00:00:00+00:00,0.0,85.37222222222222,247.0,-1.4360305555555555,70.76112638888888,-6.169229166666667,4.2106006944444445,19.01527777777778
north_rustico,2024-12-17 00:00:00+00:00,1.8,20.523611111111112,178.0,3.7194402777777777,89.38717916666667,2.1406972222222223,4.212180555555555,23.40972222222222
north_rustico,2024-12-18 00:00:00+00:00,0.0,75.67222222222222,220.0,5.008827777777778,81.77290833333333,2.1168833333333335,4.219354166666666,21.913888888888888
north_rustico,2024-12-19 00:00:00+00:00,3.6,17.431944444444444,190.0,2.1452638888888886,89.86960694444444,0.6332513888888889,4.21390625,15.030555555555555
north_rustico,2024-12-20 00:00:00+00:00,0.0,45.55555555555556,275.0,-1.6348416666666667,79.40580555555556,-4.757205555555556,4.210395833333333,18.631944444444443
north_rustico,2024-12-21 00:00:00+00:00,0.0,12.458333333333334,84.0,-0.9596611111111112,90.78909722222222,-2.3226208333333336,4.203204861111111,37.893055555555556
north_rustico,2024-12-22 00:00:00+00:00,0.0,25.290277777777778,302.0,-7.265594444444445,88.50280416666666,-8.854106944444444,4.2019375,28.0375
north_rustico,2024-12-23 00:00:00+00:00,0.0,40.5,309.0,-7.485929166666666,83.82096666666666,-9.786755555555555,4.196788194444444,20.95277777777778
north_rustico,2024-12-24 00:00:00+00:00,0.0,19.283333333333335,247.0,-8.9798375,93.74062083333334,-9.815129166666667,4.1815798611111115,10.5875
north_rustico,2024-12-25 00:00:00+00:00,1.8,52.922222222222224,140.0,-1.7400125,87.42836388888888,-3.6231472222222223,4.200666666666667,15.051388888888889
north_rustico,2024-12-26 00:00:00+00:00,0.0,29.322222222222223,351.0,-0.3383375,81.48096527777777,-3.130565277777778,4.212527777777778,13.508333333333333
north_rustico,2024-12-27 00:00:00+00:00,0.0,84.0625,358.0,-1.2680569444444445,83.78518611111112,-3.7057777777777776,4.213090277777777,8.818055555555556
north_rustico,2024-12-28 00:00:00+00:00,0.0,60.62638888888889,254.0,-4.578845833333333,89.91712083333333,-6.042861111111111,4.2119583333333335,4.383333333333334
north_rustico,2024-12-29 00:00:00+00:00,0.0,21.86111111111111,243.0,-2.501648611111111,94.16055138888888,-3.3272902777777777,4.2067152777777785,2.438888888888889
north_rustico,2024-12-30 00:00:00+00:00,0.0,28.233333333333334,167.0,2.852876388888889,97.47935555555556,2.4872888888888887,4.212045138888889,10.181944444444444
north_rustico,2024-12-31 00:00:00+00:00,1.6,60.78888888888889,142.0,6.982480555555556,92.2509375,5.772995833333333,4.221711805555556,21.772222222222222
north_rustico,2025-01-01 00:00:00+00:00,0.0,1.0,254.0,1.3139666666666665,96.14958333333334,0.7611166666666667,4.183083333333333,2.6666666666666665
