station,timestamp_utc,rain_mm,solar_radiation_w_m2,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,battery_v,wind_gust_speed_kmh
north_rustico,2024-05-01 00:00:00+00:00,0.0,190.5977564102564,343.0,4.586057142857142,85.7191888888889,2.339549206349206,4.276916666666667,14.998412698412698
north_rustico,2024-05-02 00:00:00+00:00,0.2,81.43472222222222,321.0,3.8906430555555556,94.69252083333335,3.1141305555555556,4.2727152777777775,12.980555555555556
north_rustico,2024-05-03 00:00:00+00:00,0.6000000000000001,69.12916666666666,340.0,3.6240819444444443,96.11276805555555,3.0619305555555556,4.269180555555556,20.141666666666666
north_rustico,2024-05-04 00:00:00+00:00,0.0,207.64206128133705,10.0,5.017113888888889,90.08197222222222,3.4785638888888886,4.272871527777777,13.751388888888888
north_rustico,2024-05-05 00:00:00+00:00,0.0,284.9847222222222,32.0,4.4083347222222224,87.52566944444445,2.4904055555555558,4.274878472222222,9.848611111111111
north_rustico,2024-05-06 00:00:00+00:00,1.0,143.53621169916434,223.0,9.236654166666666,84.59169166666666,6.730552777777778,4.276559027777778,24.595833333333335
north_rustico,2024-05-07 00:00:00+00:00,0.4,293.7319444444444,215.0,10.434118055555555,76.77745416666667,6.341375,4.2804166666666665,16.772222222222222
north_rustico,2024-05-08 00:00:00+00:00,0.0,185.83194444444445,230.0,6.902404166666666,81.08613333333334,3.8652625,4.2802847222222224,14.8625
north_rustico,2024-05-09 00:00:00+00:00,5.800000000000001,66.24861111111112,62.0,4.620144444444445,92.58901944444445,3.525158333333333,4.2736631944444445,24.380555555555556
north_rustico,2024-05-10 00:00:00+00:00,0.0,180.61666666666667,25.0,5.445794444444444,85.37274166666667,3.1374152777777775,4.27546875,14.679166666666667
north_rustico,2024-05-11 00:00:00+00:00,0.0,196.46870653685676,357.0,5.0773319444444445,89.59291666666667,3.4500083333333333,4.2775590277777775,9.768055555555556
north_rustico,2024-05-12 00:00:00+00:00,0.0,132.47916666666666,39.0,6.214354166666666,85.70394444444445,3.9853055555555557,4.276215277777777,19.455555555555556
north_rustico,2024-05-13 00:00:00+00:00,0.0,330.34722222222223,316.0,6.330844444444444,83.61113611111111,3.6224791666666665,4.278246527777778,9.294444444444444
north_rustico,2024-05-14 00:00:00+00:00,0.0,333.73333333333335,110.0,8.232345833333333,78.11091250000001,4.458023611111111,4.280770833333333,8.893055555555556
north_rustico,2024-05-15 00:00:00+00:00,0.0,315.6097222222222,58.0,9.741102777777778,82.62197638888888,6.848875,4.283229166666667,9.906944444444445
north_rustico,2024-05-16 00:00:00+00:00,0.0,291.3430962343096,74.0,9.607038888888889,85.32614444444445,7.229530555555555,4.285107638888889,13.177777777777777
north_rustico,2024-05-17 00:00:00+00:00,0.0,323.28333333333336,351.0,9.6476,84.86775694444445,7.145929166666667,4.284260416666666,9.886111111111111
north_rustico,2024-05-18 00:00:00+00:00,0.0,283.35277777777776,17.0,10.49128611111111,88.71374861111111,8.673648611111112,4.285225694444445,14.561111111111112
north_rustico,2024-05-19 00:00:00+00:00,0.0,145.70182841068916,74.0,11.011927777777778,85.78600555555555,8.714723611111111,4.285131944444444,17.719444444444445
north_rustico,2024-05-20 00:00:00+00:00,0.0,298.7534818941504,105.0,12.607315277777777,77.36724583333333,8.626820833333333,4.284364583333333,13.390277777777778
north_rustico,2024-05-21 00:00:00+00:00,0.0,238.9442896935933,178.0,16.650341666666666,72.78824027777779,11.526761111111112,4.288027777777778,25.695833333333333
north_rustico,2024-05-22 00:00:00+00:00,0.0,131.05833333333334,218.0,16.10955138888889,79.20621527777777,12.441626388888888,4.287822916666666,16.413888888888888
north_rustico,2024-05-23 00:00:00+00:00,0.2,211.30737134909597,72.0,14.173729166666668,87.3912875,11.937018055555557,4.2875625,12.619444444444444
north_rustico,2024-05-24 00:00:00+00:00,0.0,310.8816155988858,84.0,18.55696111111111,70.92555833333334,12.31855,4.289583333333334,18.96388888888889
north_rustico,2024-05-25 00:00:00+00:00,0.0,194.7907949790795,292.0,11.795625000000001,85.43935277777778,9.40163888888889,4.287829861111111,14.748611111111112
north_rustico,2024-05-26 00:00:00+00:00,0.0,190.86433566433567,38.0,9.264834722222222,84.18568055555556,6.724441666666666,4.287315972222222,17.766666666666666
north_rustico,2024-05-27 00:00:00+00:00,0.0,297.2416666666667,63.0,9.751033333333332,85.2621625,7.324781944444444,4.286524305555556,14.541666666666666
north_rustico,2024-05-28 00:00:00+00:00,0.8,112.53685674547984,142.0,13.671001388888888,88.07072083333334,11.731622222222223,4.286319444444445,32.55972222222222
north_rustico,2024-05-29 00:00:00+00:00,0.0,200.72532188841203,177.0,17.17073611111111,82.48202361111112,13.929154166666667,4.290760416666667,25.405555555555555
north_rustico,2024-05-30 00:00:00+00:00,0.0,311.60833333333335,298.0,11.596036111111111,77.47231111111111,7.606577777777778,4.291288194444444,10.491666666666667
north_rustico,2024-05-31 00:00:00+00:00,0.0,225.2754662840746,73.0,11.440130555555555,77.36984305555555,7.539356944444445,4.291211805555555,12.555555555555555
north_rustico,2024-06-01 00:00:00+00:00,0.0,1.0555555555555556,13.0,8.116211111111111,88.01442222222222,6.254255555555556,4.255222222222222,5.5777777777777775
