station,timestamp_utc,rain_mm,solar_radiation_w_m2,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,battery_v,wind_gust_speed_kmh
north_rustico,2024-06-01 00:00:00+00:00,0.0,154.91387559808612,293.0,8.855385714285715,84.96003174603175,6.447009523809524,4.290722222222222,16.001587301587303
north_rustico,2024-06-02 00:00:00+00:00,5.2,81.72083333333333,350.0,8.968481944444445,90.58461805555557,7.509019444444444,4.283138888888889,19.66111111111111
north_rustico,2024-06-03 00:00:00+00:00,1.4000000000000001,166.3481894150418,358.0,9.685702777777777,93.91498194444443,8.738969444444445,4.2858784722222225,13.03888888888889
north_rustico,2024-06-04 00:00:00+00:00,0.0,255.48050139275767,358.0,11.3937875,90.73598055555556,9.883927777777778,4.289572916666667,14.454166666666667
north_rustico,2024-06-05 00:00:00+00:00,0.0,209.03337969401946,300.0,13.146405555555557,85.01272361111111,10.63109861111111,4.292392361111111,17.004166666666666
north_rustico,2024-06-06 00:00:00+00:00,0.0,282.3088857545839,310.0,10.576138888888888,90.42617777777778,9.042658333333334,4.292055555555556,10.445833333333333
north_rustico,2024-06-07 00:00:00+00:00,0.0,210.49305555555554,79.0,10.65855,94.6634125,9.792758333333333,4.289072916666666,11.3625
north_rustico,2024-06-08 00:00:00+00:00,1.4000000000000001,112.90403337969401,73.0,13.96700972222222,92.19828333333332,12.710458333333333,4.2875902777777775,14.784722222222221
north_rustico,2024-06-09 00:00:00+00:00,2.8000000000000003,160.34971910112358,124.0,16.305386111111112,86.38599861111112,13.893827777777778,4.289041666666666,18.404166666666665
north_rustico,2024-06-10 00:00:00+00:00,1.4000000000000001,195.79714285714286,208.0,15.8968375,82.65359722222222,12.837505555555557,4.291961805555555,22.15138888888889
north_rustico,2024-06-11 00:00:00+00:00,0.0,205.6638418079096,205.0,15.320527777777778,84.86001527777778,12.750451388888889,4.291399305555555,15.534722222222221
north_rustico,2024-06-12 00:00:00+00:00,0.0,225.43871866295265,67.0,13.982890277777779,90.49372361111111,12.384448611111111,4.294357638888889,8.433333333333334
north_rustico,2024-06-13 00:00:00+00:00,0.0,334.1222222222222,254.0,18.126945833333334,79.272575,14.151870833333334,4.295934027777778,18.21388888888889
north_rustico,2024-06-14 00:00:00+00:00,0.0,296.12638888888887,215.0,20.451716666666666,71.83778194444444,15.028944444444445,4.298815972222222,30.413888888888888
north_rustico,2024-06-15 00:00:00+00:00,8.6,42.147222222222226,209.0,16.199509722222224,87.37972638888888,14.080241666666666,4.290263888888889,14.730555555555556
north_rustico,2024-06-16 00:00:00+00:00,0.0,358.90833333333336,317.0,14.751306944444446,70.2082,8.78662638888889,4.294354166666667,14.67361111111111
north_rustico,2024-06-17 00:00:00+00:00,0.0,332.76666666666665,183.0,18.019009722222222,57.65700972222222,8.934970833333333,4.297274305555556,23.96388888888889
north_rustico,2024-06-18 00:00:00+00:00,0.0,280.22175732217573,216.0,19.600106944444445,67.93072916666667,13.518147222222224,4.298111111111111,28.580555555555556
north_rustico,2024-06-19 00:00:00+00:00,0.0,313.9166666666667,229.0,24.83522777777778,73.16777222222223,19.585322222222224,4.299513888888889,25.193055555555556
north_rustico,2024-06-20 00:00:00+00:00,0.0,224.43393602225314,219.0,25.77386527777778,74.45982638888889,20.824944444444444,4.301024305555555,24.03611111111111
north_rustico,2024-06-21 00:00:00+00:00,0.0,269.27777777777777,289.0,21.446568055555556,56.04588888888889,12.018206944444445,4.301836805555556,11.963888888888889
north_rustico,2024-06-22 00:00:00+00:00,0.0,302.2986111111111,171.0,19.711508333333335,61.29359027777778,11.1741875,4.300545138888889,11.131944444444445
north_rustico,2024-06-23 00:00:00+00:00,9.6,146.73194444444445,215.0,18.099440277777777,77.78787916666667,14.051343055555556,4.296972222222222,18.915277777777778
north_rustico,2024-06-24 00:00:00+00:00,19.0,111.80833333333334,161.0,17.802474999999998,92.04984027777778,16.503495833333332,4.292909722222222,18.804166666666667
north_rustico,2024-06-25 00:00:00+00:00,12.8,47.40138888888889,60.0,15.441597222222223,93.59454305555555,14.430394444444444,4.288788194444445,16.322222222222223
north_rustico,2024-06-26 00:00:00+00:00,0.0,227.3941504178273,352.0,19.186175,82.60120694444444,15.815052777777778,4.295680555555555,20.869444444444444
north_rustico,2024-06-27 00:00:00+00:00,11.4,117.40389972144847,206.0,19.175248611111112,88.07583194444445,17.116883333333334,4.294649305555556,25.35
north_rustico,2024-06-28 00:00:00+00:00,0.2,231.8293370944993,3.0,16.262440277777777,83.19412222222223,13.254423611111111,4.295381944444444,15.661111111111111
north_rustico,2024-06-29 00:00:00+00:00,0.0,230.71727019498607,114.0,16.016468055555556,78.04924722222222,11.757529166666668,4.2962187499999995,15.922222222222222
north_rustico,2024-06-30 00:00:00+00:00,0.0,187.36211699164346,187.0,17.968756944444443,81.24455,14.675356944444443,4.295527777777778,38.67638888888889
north_rustico,2024-07-01 00:00:00+00:00,0.0,2.011111111111111,215.0,19.172833333333333,90.24693333333333,17.558977777777777,4.272027777777778,27.255555555555556
