station,timestamp_utc,solar_radiation_w_m2,dew_point_c,air_temperature_c,relative_humidity_pct,rain_mm,wind_direction_deg,wind_gust_speed_kmh
north_rustico,2026-02-01 04:00:00+00:00,0.625,-13.345833562603799,-10.696695242058345,80.91798275730525,0.0,233.05098039215687,16.952071870691636
north_rustico,2026-02-01 05:00:00+00:00,0.625,-13.473935103008555,-11.233607791788,83.59929808499275,0.0,268.1490196078431,11.261305427102482
north_rustico,2026-02-01 06:00:00+00:00,0.625,-15.001269823411263,-13.399131244692311,87.87070522112866,0.0,237.2627450980392,2.0839426413143385
north_rustico,2026-02-01 07:00:00+00:00,0.625,-16.360022655602585,-15.328012814826293,91.98082449581648,0.0,237.2627450980392,2.364473381491268
north_rustico,2026-02-01 08:00:00+00:00,0.625,-17.830531996558015,-16.657782911360467,90.81284809643702,0.0,238.66666666666663,2.9656106818704044
north_rustico,2026-02-01 09:00:00+00:00,0.625,-18.832549659872846,-17.582187607499545,90.14435034714276,0.0,238.66666666666663,2.2843217414407166
north_rustico,2026-02-01 10:00:00+00:00,0.625,-19.42261645626942,-18.15198694456285,89.94694946720583,0.0,74.4078431372549,2.9656106818704044
north_rustico,2026-02-01 11:00:00+00:00,2.875,-18.5044378059289,-17.25331973416314,90.16535693395387,0.0,80.02352941176471,1.3625778808593751
north_rustico,2026-02-01 12:00:00+00:00,45.208333333333336,-17.835814566306066,-16.589864546214905,90.25243508557769,0.0,81.42745098039215,2.5648524816176472
north_rustico,2026-02-01 13:00:00+00:00,126.0,-16.149173540015816,-14.930511646184893,90.5762823936319,0.0,75.81176470588235,1.683184441061581
north_rustico,2026-02-01 14:00:00+00:00,219.5,-13.820327149724507,-12.207342668927543,87.96434475216805,0.0,80.02352941176471,1.1621987807329963
north_rustico,2026-02-01 15:00:00+00:00,290.7916666666667,-10.636559899895497,-7.68040489943593,79.44274052033263,0.0,80.02352941176471,5.650690623563879
north_rustico,2026-02-01 16:00:00+00:00,215.41666666666666,-7.2621859767864745,-4.536856988435516,81.28246992701101,0.0,47.73333333333333,14.10668864889706
north_rustico,2026-02-01 17:00:00+00:00,148.91666666666666,-6.6997291421400265,-4.406024769260379,84.05091426972864,0.0,37.90588235294118,18.194422291475185
north_rustico,2026-02-01 18:00:00+00:00,112.83333333333333,-6.306984228102826,-4.383861934318144,86.47511507845681,0.0,22.46274509803921,24.40617439539292
north_rustico,2026-02-01 19:00:00+00:00,69.875,-5.823447853291747,-4.303074826302895,89.1951883217619,0.0,36.50196078431373,27.131330157111673
north_rustico,2026-02-01 20:00:00+00:00,25.041666666666668,-5.70253656672954,-4.3230928707668514,90.152437628748,0.0,25.27058823529412,30.217168299057903
north_rustico,2026-02-01 21:00:00+00:00,1.3333333333333333,-6.245068461364689,-4.684132601277472,88.88395513847563,0.0,28.07843137254902,32.98239988080193
north_rustico,2026-02-01 22:00:00+00:00,0.625,-6.812359029365606,-5.143832693789021,88.11312021566086,0.0,25.27058823529412,33.623613001206344
north_rustico,2026-02-01 23:00:00+00:00,0.625,-6.876518276806345,-5.228194452601403,88.24287276518909,0.0,16.847058823529412,30.89845723948759
north_rustico,2026-02-02 00:00:00+00:00,0.625,-6.320695145335216,-5.057326144498358,90.9094377050431,0.0,18.250980392156865,31.259139619715075
north_rustico,2026-02-02 01:00:00+00:00,0.625,-5.822680012434083,-4.789942264872664,92.5398133312988,0.0,11.231372549019609,31.900352740119484
north_rustico,2026-02-02 02:00:00+00:00,0.625,-5.396477521814374,-4.600485772624515,94.23224231326772,0.0,11.231372549019609,34.745735961914065
north_rustico,2026-02-02 03:00:00+00:00,0.625,-5.1197586486735025,-4.333101892998828,94.30904605681441,0.0,12.635294117647058,33.38315808105469
north_rustico,2026-02-02 04:00:00+00:00,0.625,-4.797812847484114,-4.027111784764083,94.43361053889778,0.0,5.615686274509804,33.34308226102941
north_rustico,2026-02-02 05:00:00+00:00,0.625,-4.526154911338149,-3.731845628920743,94.27623915973653,0.0,2.8078431372549018,32.942324060776656
north_rustico,2026-02-02 06:00:00+00:00,0.625,-4.392034898367473,-3.4201360794105784,93.03435823097074,0.0,8.423529411764706,34.26482612161075
north_rustico,2026-02-02 07:00:00+00:00,0.625,-4.234686890873732,-2.9783092408847085,91.0848655934488,0.0,7.019607843137255,32.58164168054917
north_rustico,2026-02-02 08:00:00+00:00,0.625,-4.118426960501084,-2.758110751781201,90.3889524681468,0.0,8.423529411764706,32.42133840044807
north_rustico,2026-02-02 09:00:00+00:00,0.625,-3.9897638089872176,-2.630853183403199,90.40731415782916,0.0,2.8078431372549018,35.06634252211627
north_rustico,2026-02-02 10:00:00+00:00,0.625,-3.821985264215399,-2.4678491070538495,90.4507006434221,0.0,4.211764705882353,33.46330972110524
north_rustico,2026-02-02 11:00:00+00:00,2.1666666666666665,-3.666878335332713,-2.4943015229526475,91.69293761603214,0.0,9.827450980392156,31.86027692009421
north_rustico,2026-02-02 12:00:00+00:00,39.333333333333336,-4.224931025654004,-3.194218149031655,92.63645380331121,0.0,331.3254901960784,33.623613001206344
north_rustico,2026-02-02 13:00:00+00:00,106.70833333333333,-4.406216453030183,-2.7609704724189092,88.48116782380916,0.0,339.74901960784314,33.02247570082721
north_rustico,2026-02-02 14:00:00+00:00,167.70833333333334,-4.221521685400063,-2.3277227958061633,86.87200223798988,0.0,343.9607843137255,29.936637558880975
north_rustico,2026-02-02 15:00:00+00:00,245.0,-4.012920754507892,-1.9724025065709563,85.95340911980875,0.0,338.34509803921566,29.616030998678767
north_rustico,2026-02-02 16:00:00+00:00,298.9583333333333,-4.042275197451471,-1.8115432206998856,84.77485313191424,0.0,341.15294117647056,31.45951871984145
north_rustico,2026-02-02 17:00:00+00:00,240.41666666666666,-4.368267732179395,-2.254799919544611,85.4512855725948,0.0,329.92156862745094,32.461414220473344
north_rustico,2026-02-02 18:00:00+00:00,152.25,-4.629385220664815,-2.631568113562627,86.15762569619287,0.0,339.74901960784314,31.419442899816172
north_rustico,2026-02-02 19:00:00+00:00,87.45833333333333,-4.64513003361893,-2.775984005766875,86.98573281452659,0.0,336.94117647058823,28.774438778147974
