station,timestamp_utc,rain_mm,solar_radiation_w_m2,wind_gust_speed_kmh,wind_direction_deg,battery_v,air_temperature_c,relative_humidity_pct,dew_point_c
north_rustico,2025-05-01 00:00:00+00:00,0.0,374.747619047619,29.08555555555556,289.0,4.277345238095238,5.675,63.09181587301587,-1.0734253968253968
north_rustico,2025-05-02 00:00:00+00:00,2.6,120.02638888888889,8.38888888888889,52.0,4.2660486111111116,4.777083333333334,71.58251249999999,-0.22700555555555557
north_rustico,2025-05-03 00:00:00+00:00,0.0,191.71944444444443,16.61138888888889,112.0,4.2685208333333335,11.499966666666667,82.95258055555556,8.558950000000001
north_rustico,2025-05-04 00:00:00+00:00,14.4,52.233333333333334,6.131666666666667,21.0,4.271743055555556,8.587183333333334,95.87022777777777,7.9663625
north_rustico,2025-05-05 00:00:00+00:00,0.0,312.05833333333334,15.097638888888888,230.0,4.274927083333334,8.600668055555555,66.91679444444443,2.4522180555555555
north_rustico,2025-05-06 00:00:00+00:00,0.0,295.1225071225071,21.342916666666667,69.0,4.272763888888889,11.35391388888889,55.527594444444446,1.5972347222222223
north_rustico,2025-05-07 00:00:00+00:00,0.6000000000000001,140.4083916083916,25.004583333333333,183.0,4.2755729166666665,14.119893055555556,83.03222083333334,11.109076388888889
north_rustico,2025-05-08 00:00:00+00:00,5.2,168.0272988505747,22.14402777777778,164.0,4.276902777777778,13.423530555555555,88.54775972222222,11.501591666666668
north_rustico,2025-05-09 00:00:00+00:00,0.0,157.9,17.965833333333332,354.0,4.271645833333333,3.1695583333333333,91.01867777777777,1.8249930555555554
north_rustico,2025-05-10 00:00:00+00:00,8.200000000000001,51.31805555555555,12.496666666666668,25.0,4.266677083333334,5.477379166666667,96.38369722222222,4.952380555555555
north_rustico,2025-05-11 00:00:00+00:00,1.6,156.9749652294854,30.858194444444447,166.0,4.271420138888889,7.906730555555555,85.49549444444445,5.526869444444444
north_rustico,2025-05-12 00:00:00+00:00,0.2,231.39360222531295,23.89625,307.0,4.271701388888889,7.5052125,61.87356666666667,0.24878194444444443
north_rustico,2025-05-13 00:00:00+00:00,0.0,347.63055555555553,18.111250000000002,204.0,4.275354166666666,7.342072222222223,65.84446249999999,1.2879986111111112
north_rustico,2025-05-14 00:00:00+00:00,0.0,230.04748603351956,18.742916666666666,105.0,4.269038194444445,11.051494444444444,63.76343194444445,3.713576388888889
north_rustico,2025-05-15 00:00:00+00:00,0.0,318.65972222222223,35.40111111111111,219.0,4.282,18.81389722222222,54.837563888888894,9.360733333333334
north_rustico,2025-05-16 00:00:00+00:00,0.0,170.1986013986014,13.669583333333334,306.0,4.278003472222222,9.687909722222223,79.33208055555555,6.246441666666667
north_rustico,2025-05-17 00:00:00+00:00,0.0,114.13888888888889,20.513055555555557,60.0,4.273263888888889,10.456988888888889,65.49400138888889,4.023148611111111
north_rustico,2025-05-18 00:00:00+00:00,0.0,110.87222222222222,19.88583333333333,152.0,4.278611111111111,10.397045833333333,84.44276666666667,7.731695833333333
north_rustico,2025-05-19 00:00:00+00:00,0.0,133.06944444444446,11.535,108.0,4.2757048611111115,9.06669861111111,95.12069166666667,8.319265277777777
north_rustico,2025-05-20 00:00:00+00:00,2.4000000000000004,134.5090909090909,24.18027777777778,27.0,4.2735763888888885,6.064168055555555,90.9668513888889,4.687559722222223
north_rustico,2025-05-21 00:00:00+00:00,0.0,170.90694444444443,21.97041666666667,357.0,4.276211805555556,5.961159722222222,87.13280555555556,3.9633430555555553
north_rustico,2025-05-22 00:00:00+00:00,0.0,341.5670391061453,16.00111111111111,13.0,4.2766979166666665,6.76702361111111,86.34954861111112,4.602984722222222
north_rustico,2025-05-23 00:00:00+00:00,18.8,46.21944444444444,27.443472222222223,65.0,4.275993055555556,5.963629166666667,90.76897222222223,4.56445
north_rustico,2025-05-24 00:00:00+00:00,0.6000000000000001,124.98609179415855,15.761527777777777,91.0,4.272875,8.327481944444445,89.51431666666666,6.646584722222222
north_rustico,2025-05-25 00:00:00+00:00,2.2,108.95961002785515,8.615598885793872,70.0,4.2729895470383275,7.347192200557102,94.42150557103065,6.500487465181059
north_rustico,2025-05-26 00:00:00+00:00,0.6000000000000001,263.9858956276446,13.736666666666666,358.0,4.2683229166666665,7.331745833333334,86.2004125,5.038780555555555
north_rustico,2025-05-27 00:00:00+00:00,0.0,355.05694444444447,8.32013888888889,81.0,4.275243055555555,11.41375972222222,71.52846111111111,5.594311643835616
north_rustico,2025-05-28 00:00:00+00:00,0.0,345.1694444444444,19.30375,90.0,4.28390625,19.399552777777778,45.82541944444445,7.167151898734177
north_rustico,2025-05-29 00:00:00+00:00,0.0,335.0769230769231,28.678333333333335,230.0,4.282760416666666,18.597070833333333,54.74617361111112,8.936620289855073
north_rustico,2025-05-30 00:00:00+00:00,0.0,257.5029239766082,34.536249999999995,215.0,4.281694444444444,17.086647222222222,74.9240013888889,12.511245833333334
north_rustico,2025-05-31 00:00:00+00:00,8.4,113.52777777777777,22.363888888888887,213.0,4.28003125,15.129479166666668,86.05316666666667,12.789781944444444
north_rustico,2025-06-01 00:00:00+00:00,0.0,1.011111111111111,20.834444444444443,146.0,4.243277777777778,16.503733333333333,91.14968888888889,15.074211111111111
