station,timestamp_utc,solar_radiation_w_m2,dew_point_c,air_temperature_c,relative_humidity_pct,rain_mm,wind_direction_deg,wind_gust_speed_kmh
north_rustico,2026-02-01 00:00:00+00:00,63.170833333333334,-12.147095087689227,-10.435995959423296,87.50350957503625,0.0,233.05098039215687,13.243054727352368
north_rustico,2026-02-02 00:00:00+00:00,57.81944444444444,-4.496239243119973,-3.0940981379552364,90.14380992345058,0.0,18.250980392156865,31.018684699563416
north_rustico,2026-02-03 00:00:00+00:00,67.38020833333333,-3.289250456974849,-1.84565134705588,89.9757784220476,0.0,348.17254901960786,13.281794686710132
north_rustico,2026-02-04 00:00:00+00:00,38.626736111111114,-4.109917058188159,-3.04119330615764,92.52859583089612,0.0,164.25882352941176,4.039308693380917
north_rustico,2026-02-05 00:00:00+00:00,81.74826388888889,-5.673951273514526,-3.866282287649656,87.65176156930562,0.0,58.96470588235294,9.534705514346852
north_rustico,2026-02-06 00:00:00+00:00,101.87847222222223,-10.753147893656575,-8.56882477755052,84.45240668684248,0.0,277.9764705882353,12.06115200177361
north_rustico,2026-02-07 00:00:00+00:00,59.536458333333336,-5.707635482889124,-3.5394400497649565,85.0472118376101,0.0,44.92549019607843,14.432304686602425
north_rustico,2026-02-08 00:00:00+00:00,49.970486111111114,-7.429741788681699,-5.062092345561202,83.53093766689555,0.0,345.3647058823529,19.139543713737936
north_rustico,2026-02-09 00:00:00+00:00,86.72048611111111,-7.682032506192161,-5.6455349331669,85.70398133312989,0.0,318.69019607843137,19.790775789148668
north_rustico,2026-02-10 00:00:00+00:00,79.80208333333333,-5.339994047542019,-3.6026517913609593,87.87534862626417,0.200048828125,287.80392156862746,20.12975043352912
north_rustico,2026-02-11 00:00:00+00:00,58.53125,-4.571668043023993,-3.867771725481796,94.93141917380873,0.0,297.6313725490196,10.414703729068531
north_rustico,2026-02-12 00:00:00+00:00,83.02951388888889,-2.933828942744768,-1.9925694948181245,93.36864313386401,0.0,49.13725490196079,25.391371637680948
north_rustico,2026-02-13 00:00:00+00:00,143.484375,-9.39550373769168,-4.957295499691864,71.89263370717937,0.0,283.59215686274507,25.182643408382642
north_rustico,2026-02-14 00:00:00+00:00,157.31770833333334,-10.53515193677103,-5.807049571684112,70.50398006154472,0.200048828125,269.5529411764706,13.680883061128505
north_rustico,2026-02-15 00:00:00+00:00,57.036458333333336,-8.861360776894442,-7.3485283616786,89.26666836211355,0.0,231.64705882352945,5.986325616275564
north_rustico,2026-02-16 00:00:00+00:00,81.48958333333333,-5.333265083864865,-3.282869488800601,86.42147537787271,2.00048828125,299.0352941176471,8.684764164644129
north_rustico,2026-02-17 00:00:00+00:00,121.83680555555556,-7.160406127420444,-5.5156261654476895,88.50247535244102,0.0,94.06274509803922,5.346782321705538
north_rustico,2026-02-18 00:00:00+00:00,97.28645833333333,-6.991642593701793,-5.663735863475645,90.59213482193569,0.0,25.27058823529412,9.4545538742963
north_rustico,2026-02-19 00:00:00+00:00,117.99479166666667,-4.303359466516113,-2.2689793677065775,86.42484507854157,0.0,265.34117647058827,13.128170709946577
north_rustico,2026-02-20 00:00:00+00:00,154.86979166666666,-9.38247031116984,-6.4642491207373585,80.36200757864755,0.0,248.49411764705883,12.61720400462431
north_rustico,2026-02-21 00:00:00+00:00,86.56597222222223,-10.796021822331832,-9.014553943196596,87.03963319006807,0.200048828125,304.65098039215684,17.533171261058133
north_rustico,2026-02-22 00:00:00+00:00,101.12847222222223,-5.074398200257781,-2.1726723174804365,80.90527114434187,0.0,334.1333333333333,22.10515439560834
north_rustico,2026-02-23 00:00:00+00:00,55.69097222222222,-5.585112206722757,-3.1566247381484547,83.52417919178048,0.0,9.827450980392156,20.395252741196575
north_rustico,2026-02-24 00:00:00+00:00,84.38368055555556,-2.978758466001133,-2.0060340128206664,93.24336020616633,0.0,44.92549019607843,34.21473134657916
north_rustico,2026-02-25 00:00:00+00:00,163.47743055555554,-8.198487760486643,-4.580646460700419,76.64079202800879,1.000244140625,272.3607843137255,12.076180434283089
north_rustico,2026-02-26 00:00:00+00:00,99.77777777777777,-1.7505170654418065,-0.15513940757750905,89.24166687859753,0.40009765625,108.10196078431372,16.890288314819337
north_rustico,2026-02-27 00:00:00+00:00,184.58333333333334,-8.58251517856391,-3.8658652450566575,70.27397785746378,0.0,228.83921568627449,13.256747299194336
north_rustico,2026-02-28 00:00:00+00:00,187.49131944444446,-8.973550756034511,-4.091872541705509,69.99759670405128,0.0,237.2627450980392,16.61309722631118
north_rustico,2026-03-01 00:00:00+00:00,0.625,-0.6154209111813391,1.9166388281719413,83.3193458965947,0.0,169.87450980392157,34.344977761661305
