station,timestamp_utc,rain_mm,solar_radiation_w_m2,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,battery_v,wind_gust_speed_kmh
north_rustico,2024-04-01 00:00:00+00:00,0.0,265.18888888888887,270.0,2.435063492063492,63.50317460317461,-4.040790476190476,4.269765873015873,17.26825396825397
north_rustico,2024-04-02 00:00:00+00:00,0.8,84.67916666666666,260.0,-0.02204722222222222,87.45840833333332,-1.9109277777777778,4.264354166666667,11.14861111111111
north_rustico,2024-04-03 00:00:00+00:00,0.0,226.52916666666667,11.0,1.5665708333333335,87.86639027777778,-0.30914583333333334,4.264652777777778,19.931944444444444
north_rustico,2024-04-04 00:00:00+00:00,1.8,68.52083333333333,20.0,1.0882041666666666,89.50572638888889,-0.45192916666666666,4.263006944444445,30.61111111111111
north_rustico,2024-04-05 00:00:00+00:00,1.0,51.24166666666667,56.0,2.2767152777777775,95.36082499999999,1.6070861111111112,4.2610729166666665,38.65
north_rustico,2024-04-06 00:00:00+00:00,1.2000000000000002,54.522222222222226,79.0,1.441326388888889,95.30781527777776,0.7661722222222223,4.259666666666667,21.073611111111113
north_rustico,2024-04-07 00:00:00+00:00,0.0,147.77777777777777,45.0,1.7421375,90.50712222222222,0.3270166666666667,4.264920138888889,24.368055555555557
north_rustico,2024-04-08 00:00:00+00:00,0.0,238.66805555555555,358.0,4.386768055555556,72.13760694444444,-0.8952166666666668,4.267510416666666,13.151388888888889
north_rustico,2024-04-09 00:00:00+00:00,0.0,139.27916666666667,331.0,2.052404166666667,77.66668194444445,-1.5169805555555553,4.2711701388888885,18.79722222222222
north_rustico,2024-04-10 00:00:00+00:00,0.0,276.18055555555554,15.0,1.2872180555555557,69.78945833333334,-3.9953902777777777,4.267555555555556,11.391666666666667
north_rustico,2024-04-11 00:00:00+00:00,0.0,174.0,56.0,5.009665277777778,71.49275555555556,0.1079763888888889,4.271378472222222,15.02361111111111
north_rustico,2024-04-12 00:00:00+00:00,1.6,99.87083333333334,166.0,7.663365277777777,84.16362638888889,5.065863888888889,4.270690972222223,27.444444444444443
north_rustico,2024-04-13 00:00:00+00:00,5.6000000000000005,95.49583333333334,157.0,13.25099861111111,91.01200555555556,11.820894444444445,4.275815972222222,27.052777777777777
north_rustico,2024-04-14 00:00:00+00:00,0.0,79.26008344923505,163.0,8.263509722222222,81.40275555555556,5.234772222222222,4.275902777777778,29.356944444444444
north_rustico,2024-04-15 00:00:00+00:00,0.0,192.20781032078102,218.0,8.313469444444445,78.61593472222222,4.786965277777777,4.274506944444444,14.369444444444444
north_rustico,2024-04-16 00:00:00+00:00,0.0,237.52374301675977,248.0,8.333063888888889,80.71335555555555,5.031711111111111,4.275027777777778,11.71111111111111
north_rustico,2024-04-17 00:00:00+00:00,0.0,68.9625,291.0,3.8118986111111113,87.8578263888889,1.9675624999999999,4.273899305555556,14.011111111111111
north_rustico,2024-04-18 00:00:00+00:00,0.0,274.8774373259053,300.0,4.611298611111112,81.27168194444444,1.5759791666666665,4.271868055555555,15.777777777777779
north_rustico,2024-04-19 00:00:00+00:00,0.0,279.3666666666667,324.0,4.0751888888888885,74.12153055555555,-0.42432638888888885,4.271802083333333,13.066666666666666
north_rustico,2024-04-20 00:00:00+00:00,3.0,69.34583333333333,97.0,4.566197222222222,78.9620875,1.089588888888889,4.2705520833333335,20.425
north_rustico,2024-04-21 00:00:00+00:00,4.4,279.8625,166.0,7.109534722222222,76.93882777777777,2.812325,4.274642361111111,16.405555555555555
north_rustico,2024-04-22 00:00:00+00:00,0.0,244.1304347826087,194.0,5.670422222222222,67.53863888888888,-0.3700361111111111,4.276,22.470833333333335
north_rustico,2024-04-23 00:00:00+00:00,0.0,301.5625,310.0,4.030068055555556,56.18568472222222,-4.870875,4.271208333333333,18.70138888888889
north_rustico,2024-04-24 00:00:00+00:00,0.0,244.58055555555555,177.0,4.858468055555556,74.50450972222222,0.6233597222222222,4.274236111111112,13.668055555555556
north_rustico,2024-04-25 00:00:00+00:00,0.8,225.25915080527088,180.0,2.4019861111111114,67.21009583333333,-3.3180722222222223,4.274295138888889,38.69166666666667
north_rustico,2024-04-26 00:00:00+00:00,0.0,275.7633053221289,279.0,2.171525,67.1903875,-3.7483541666666667,4.270715277777778,8.672222222222222
north_rustico,2024-04-27 00:00:00+00:00,0.0,317.02222222222224,108.0,2.2624666666666666,67.81674583333333,-3.4337541666666667,4.2713125,8.197222222222223
north_rustico,2024-04-28 00:00:00+00:00,0.0,310.91805555555555,45.0,2.0185569444444447,74.72492916666667,-2.244584722222222,4.272347222222222,9.598611111111111
north_rustico,2024-04-29 00:00:00+00:00,0.2,125.27374301675978,161.0,6.264245833333333,74.97322638888889,2.0051180555555557,4.271590277777778,13.297222222222222
north_rustico,2024-04-30 00:00:00+00:00,0.0,132.2,354.0,3.320701388888889,77.88342083333333,-0.19140555555555558,4.271704861111111,29.70277777777778
north_rustico,2024-05-01 00:00:00+00:00,0.0,1.0,343.0,2.5275555555555553,93.18426666666667,1.5365444444444443,4.227250000000001,21.155555555555555
