station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_direction_deg,air_temperature_c,battery_v,wind_speed_kmh,wind_gust_speed_kmh
north_rustico,2025-02-01 04:00:00+00:00,1.0,0.0,327.0,-7.139666666666667,4.149416666666666,20.0,24.4
north_rustico,2025-02-01 05:00:00+00:00,1.0,0.0,333.0,-7.087000000000001,4.1466666666666665,19.333333333333332,23.7
north_rustico,2025-02-01 06:00:00+00:00,1.0,0.0,340.0,-7.055666666666666,4.14425,20.033333333333335,24.133333333333333
north_rustico,2025-02-01 07:00:00+00:00,1.0,0.0,337.0,-7.116666666666666,4.14225,18.8,23.4
north_rustico,2025-02-01 08:00:00+00:00,1.0,0.0,334.0,-7.215,4.1418333333333335,17.066666666666666,20.833333333333332
north_rustico,2025-02-01 09:00:00+00:00,1.0,0.0,347.0,-7.219666666666667,4.140833333333333,16.833333333333332,21.233333333333334
north_rustico,2025-02-01 10:00:00+00:00,1.0,0.0,333.0,-7.382333333333333,4.13975,19.2,22.9
north_rustico,2025-02-01 11:00:00+00:00,1.5666666666666667,0.0,333.0,-7.433333333333334,4.14375,17.566666666666666,21.3
north_rustico,2025-02-01 12:00:00+00:00,25.3,0.0,329.0,-7.3020000000000005,4.313916666666667,18.033333333333335,21.9
north_rustico,2025-02-01 13:00:00+00:00,84.23333333333333,0.0,320.0,-7.169,4.4463333333333335,18.566666666666666,22.8
north_rustico,2025-02-01 14:00:00+00:00,135.6,0.0,305.0,-7.148,4.447666666666667,20.866666666666667,25.833333333333332
north_rustico,2025-02-01 15:00:00+00:00,179.7,0.0,307.0,-7.673,4.4495000000000005,21.666666666666668,27.766666666666666
north_rustico,2025-02-01 16:00:00+00:00,280.8666666666667,0.0,279.0,-7.971666666666667,4.449833333333333,21.6,27.9
north_rustico,2025-02-01 17:00:00+00:00,226.13333333333333,0.0,300.0,-8.324,4.45125,23.733333333333334,30.466666666666665
north_rustico,2025-02-01 18:00:00+00:00,204.86666666666667,0.0,305.0,-8.660666666666666,4.451583333333333,22.666666666666668,29.5
north_rustico,2025-02-01 19:00:00+00:00,128.5,0.0,295.0,-8.845333333333334,4.452333333333333,26.166666666666668,33.9
north_rustico,2025-02-01 20:00:00+00:00,49.733333333333334,0.0,282.0,-9.302999999999999,4.446083333333333,27.033333333333335,35.43333333333333
north_rustico,2025-02-01 21:00:00+00:00,2.9,0.0,293.0,-9.572333333333335,4.329833333333333,26.4,34.266666666666666
north_rustico,2025-02-01 22:00:00+00:00,1.0,0.0,302.0,-9.275,4.273416666666667,27.9,36.46666666666667
north_rustico,2025-02-01 23:00:00+00:00,1.0,0.0,291.0,-9.345666666666666,4.254416666666667,30.0,39.7
north_rustico,2025-02-02 00:00:00+00:00,1.0,0.0,277.0,-9.870000000000001,4.240833333333334,34.96666666666667,46.233333333333334
north_rustico,2025-02-02 01:00:00+00:00,1.0,0.0,274.0,-10.588,4.227416666666667,38.166666666666664,50.733333333333334
north_rustico,2025-02-02 02:00:00+00:00,1.0,0.0,279.0,-10.298333333333334,4.213583333333333,36.9,48.53333333333333
north_rustico,2025-02-02 03:00:00+00:00,1.0,0.0,284.0,-10.465333333333332,4.201083333333334,33.4,44.53333333333333
north_rustico,2025-02-02 04:00:00+00:00,1.0,0.0,284.0,-11.007,4.187083333333333,31.433333333333334,41.0
north_rustico,2025-02-02 05:00:00+00:00,1.0,0.0,272.0,-13.098,4.17375,20.233333333333334,27.266666666666666
north_rustico,2025-02-02 06:00:00+00:00,1.0,0.0,230.0,-14.102,4.157416666666666,18.666666666666668,25.3
north_rustico,2025-02-02 07:00:00+00:00,1.0,0.0,247.0,-14.729000000000001,4.144083333333334,23.6,31.7
north_rustico,2025-02-02 08:00:00+00:00,1.0,0.0,239.0,-14.895999999999999,4.133166666666667,21.1,28.366666666666667
north_rustico,2025-02-02 09:00:00+00:00,1.0,0.0,240.0,-15.129999999999999,4.12525,20.633333333333333,28.566666666666666
north_rustico,2025-02-02 10:00:00+00:00,1.0,0.0,251.0,-15.345666666666666,4.116833333333333,22.466666666666665,30.733333333333334
north_rustico,2025-02-02 11:00:00+00:00,4.233333333333333,0.0,247.0,-15.533666666666667,4.136916666666667,17.266666666666666,24.733333333333334
north_rustico,2025-02-02 12:00:00+00:00,54.166666666666664,0.0,248.0,-15.688666666666668,4.4031666666666665,17.2,23.933333333333334
north_rustico,2025-02-02 13:00:00+00:00,237.16666666666666,0.0,253.0,-14.613666666666667,4.4437500000000005,17.933333333333334,25.233333333333334
north_rustico,2025-02-02 14:00:00+00:00,322.9,0.0,253.0,-13.246333333333332,4.445833333333334,19.133333333333333,26.6
north_rustico,2025-02-02 15:00:00+00:00,375.3333333333333,0.0,250.0,-12.093,4.447583333333333,18.7,26.1
north_rustico,2025-02-02 16:00:00+00:00,504.23333333333335,0.0,246.0,-11.783333333333333,4.448333333333333,18.766666666666666,25.733333333333334
north_rustico,2025-02-02 17:00:00+00:00,464.3333333333333,0.0,240.0,-11.537666666666667,4.448250000000001,16.2,22.633333333333333
north_rustico,2025-02-02 18:00:00+00:00,382.2,0.0,222.0,-11.504666666666667,4.44925,20.1,26.3
north_rustico,2025-02-02 19:00:00+00:00,256.8666666666667,0.0,234.0,-11.087333333333333,4.4495,19.066666666666666,25.366666666666667
north_rustico,2025-02-02 20:00:00+00:00,97.3,0.0,212.0,-10.892333333333333,4.449666666666666,13.433333333333334,17.866666666666667
north_rustico,2025-02-02 21:00:00+00:00,2.7333333333333334,0.0,208.0,-11.793000000000001,4.352083333333334,7.8,10.166666666666666
north_rustico,2025-02-02 22:00:00+00:00,1.0,0.0,161.0,-13.103000000000002,4.263583333333333,6.566666666666666,8.466666666666667
north_rustico,2025-02-02 23:00:00+00:00,1.0,0.0,163.0,-12.409333333333333,4.235333333333334,7.1,9.933333333333334
north_rustico,2025-02-03 00:00:00+00:00,1.0,0.0,194.0,-11.495000000000001,4.215166666666667,9.933333333333334,12.9
north_rustico,2025-02-03 01:00:00+00:00,1.0,0.0,192.0,-11.360000000000001,4.1978333333333335,13.033333333333333,16.533333333333335
north_rustico,2025-02-03 02:00:00+00:00,1.0,0.0,202.0,-11.562999999999999,4.181416666666666,12.266666666666667,16.3
north_rustico,2025-02-03 03:00:00+00:00,1.0,0.0,195.0,-12.281,4.1650833333333335,6.066666666666666,7.833333333333333
north_rustico,2025-02-03 04:00:00+00:00,1.0,0.0,187.0,-12.262333333333334,4.151583333333334,9.966666666666667,12.166666666666666
north_rustico,2025-02-03 05:00:00+00:00,1.0,0.0,183.0,-12.163666666666668,4.141666666666667,8.466666666666667,10.966666666666667
north_rustico,2025-02-03 06:00:00+00:00,1.0,0.0,197.0,-11.931333333333333,4.133666666666667,9.2,11.433333333333334
north_rustico,2025-02-03 07:00:00+00:00,1.0,0.0,166.0,-11.467333333333332,4.129333333333333,9.333333333333334,11.8
north_rustico,2025-02-03 08:00:00+00:00,1.0,0.0,181.0,-11.114,4.128,7.133333333333334,9.033333333333333
north_rustico,2025-02-03 09:00:00+00:00,1.0,0.0,170.0,-10.692,4.127666666666667,7.3,9.5
north_rustico,2025-02-03 10:00:00+00:00,1.0,0.0,173.0,-10.475666666666665,4.12775,5.0,6.766666666666667
north_rustico,2025-02-03 11:00:00+00:00,3.8,0.0,139.0,-10.732,4.144166666666666,5.433333333333334,6.6
north_rustico,2025-02-03 12:00:00+00:00,40.733333333333334,0.0,139.0,-9.805333333333333,4.382916666666667,8.5,10.8
north_rustico,2025-02-03 13:00:00+00:00,159.06666666666666,0.0,115.0,-8.118666666666666,4.4463333333333335,12.133333333333333,15.7
north_rustico,2025-02-03 14:00:00+00:00,233.46666666666667,0.0,143.0,-6.674,4.448083333333334,14.733333333333333,19.266666666666666
north_rustico,2025-02-03 15:00:00+00:00,351.1666666666667,0.0,128.0,-5.255333333333334,4.44975,17.533333333333335,22.533333333333335
north_rustico,2025-02-03 16:00:00+00:00,424.1,0.0,143.0,-3.8569999999999998,4.451666666666667,17.833333333333332,23.633333333333333
north_rustico,2025-02-03 17:00:00+00:00,326.6333333333333,0.0,152.0,-3.341,4.452833333333333,17.6,23.633333333333333
north_rustico,2025-02-03 18:00:00+00:00,314.6,0.0,138.0,-2.6016666666666666,4.45325,19.533333333333335,25.3
north_rustico,2025-02-03 19:00:00+00:00,195.36666666666667,0.0,135.0,-1.7890000000000001,4.4535,19.733333333333334,25.766666666666666
north_rustico,2025-02-03 20:00:00+00:00,34.666666666666664,0.0,128.0,-2.13,4.436833333333333,19.866666666666667,26.533333333333335
north_rustico,2025-02-03 21:00:00+00:00,1.5333333333333334,0.0,128.0,-2.287,4.317583333333333,21.766666666666666,28.333333333333332
north_rustico,2025-02-03 22:00:00+00:00,1.0,0.0,132.0,-2.3356666666666666,4.28425,19.766666666666666,26.233333333333334
north_rustico,2025-02-03 23:00:00+00:00,1.0,0.0,129.0,-2.274,4.269,24.4,32.3
north_rustico,2025-02-04 00:00:00+00:00,1.0,0.0,139.0,-2.023,4.257750000000001,29.433333333333334,39.43333333333333
north_rustico,2025-02-04 01:00:00+00:00,1.0,0.0,156.0,-1.386,4.24825,31.466666666666665,42.93333333333333
north_rustico,2025-02-04 02:00:00+00:00,1.0,0.0,143.0,-1.3996666666666668,4.239416666666667,24.666666666666668,32.766666666666666
north_rustico,2025-02-04 03:00:00+00:00,1.0,0.0,147.0,-0.9696666666666667,4.230833333333333,19.533333333333335,26.133333333333333
north_rustico,2025-02-04 04:00:00+00:00,1.0,0.0,156.0,-0.35500000000000004,4.218833333333333,20.6,28.066666666666666
north_rustico,2025-02-04 05:00:00+00:00,1.0,0.0,149.0,-0.26633333333333337,4.210416666666666,19.1,25.366666666666667
north_rustico,2025-02-04 06:00:00+00:00,1.0,0.0,183.0,0.059000000000000004,4.199916666666667,16.433333333333334,22.633333333333333
north_rustico,2025-02-04 07:00:00+00:00,1.0,0.0,192.0,0.13333333333333333,4.192166666666666,12.366666666666667,16.3
north_rustico,2025-02-04 08:00:00+00:00,1.0,0.0,213.0,0.15200000000000002,4.181,10.6,13.733333333333333
north_rustico,2025-02-04 09:00:00+00:00,1.0,0.0,229.0,-0.09833333333333334,4.175916666666667,12.333333333333334,17.833333333333332
north_rustico,2025-02-04 10:00:00+00:00,1.0,0.0,257.0,-1.3116666666666668,4.171333333333333,17.466666666666665,24.033333333333335
north_rustico,2025-02-04 11:00:00+00:00,3.933333333333333,0.0,288.0,-2.9006666666666665,4.17325,20.566666666666666,27.133333333333333
north_rustico,2025-02-04 12:00:00+00:00,99.73333333333333,0.0,278.0,-3.5959999999999996,4.358833333333334,18.066666666666666,25.066666666666666
north_rustico,2025-02-04 13:00:00+00:00,265.3,0.0,256.0,-4.091,4.448916666666666,16.333333333333332,23.466666666666665
north_rustico,2025-02-04 14:00:00+00:00,375.8666666666667,0.0,268.0,-3.7239999999999998,4.45225,20.533333333333335,28.966666666666665
north_rustico,2025-02-04 15:00:00+00:00,430.1,0.0,261.0,-3.36,4.453,22.6,31.633333333333333
north_rustico,2025-02-04 16:00:00+00:00,358.6666666666667,0.0,265.0,-3.225,4.453666666666667,21.466666666666665,29.3
north_rustico,2025-02-04 17:00:00+00:00,312.5,0.0,247.0,-3.3400000000000003,4.45425,20.033333333333335,27.833333333333332
north_rustico,2025-02-04 18:00:00+00:00,330.8666666666667,0.0,263.0,-3.4306666666666668,4.454166666666667,18.666666666666668,26.1
north_rustico,2025-02-04 19:00:00+00:00,123.83333333333333,0.0,265.0,-3.952,4.454833333333333,15.966666666666667,22.366666666666667
north_rustico,2025-02-04 20:00:00+00:00,22.5,0.0,256.0,-4.3053333333333335,4.442083333333334,18.5,25.4
north_rustico,2025-02-04 21:00:00+00:00,4.033333333333333,0.0,256.0,-4.458,4.354,20.233333333333334,29.3
north_rustico,2025-02-04 22:00:00+00:00,1.0,0.0,275.0,-5.480666666666666,4.291416666666667,31.433333333333334,40.266666666666666
north_rustico,2025-02-04 23:00:00+00:00,1.0,0.0,293.0,-6.361999999999999,4.2740833333333335,33.3,43.733333333333334
north_rustico,2025-02-05 00:00:00+00:00,1.0,0.0,282.0,-6.979333333333333,4.26075,37.3,48.1
north_rustico,2025-02-05 01:00:00+00:00,1.0,0.0,282.0,-7.389666666666667,4.2508333333333335,34.9,46.666666666666664
north_rustico,2025-02-05 02:00:00+00:00,1.0,0.0,291.0,-7.558333333333334,4.240916666666666,33.666666666666664,44.0
north_rustico,2025-02-05 03:00:00+00:00,1.0,0.0,284.0,-7.566333333333334,4.234,32.2,41.53333333333333
