station,timestamp_utc,rain_mm,solar_radiation_w_m2,wind_gust_speed_kmh,wind_direction_deg,battery_v,air_temperature_c,relative_humidity_pct,dew_point_c
north_rustico,2025-10-01 00:00:00+00:00,1.4000000000000001,104.35396825396825,18.45206349206349,350.0,4.2725277777777775,12.09062222222222,70.3090888888889,6.784666666666667
north_rustico,2025-10-02 00:00:00+00:00,1.2000000000000002,172.76666666666668,15.933333333333334,352.0,4.2646041666666665,11.914366666666666,63.86817222222223,5.1190597222222225
north_rustico,2025-10-03 00:00:00+00:00,0.0,200.00694444444446,22.65736111111111,270.0,4.266197916666666,13.367983333333333,65.52674305555556,6.648531944444445
north_rustico,2025-10-04 00:00:00+00:00,0.0,141.4986111111111,16.135416666666668,229.0,4.270336805555555,15.519290277777777,72.74464166666667,10.627251388888888
north_rustico,2025-10-05 00:00:00+00:00,0.0,101.21527777777777,11.218472222222223,13.0,4.268065972222222,12.142679166666666,78.22272222222222,8.396693055555556
north_rustico,2025-10-06 00:00:00+00:00,0.0,177.07777777777778,20.663194444444443,177.0,4.268472222222222,20.325701388888888,68.27558333333333,14.046152777777777
north_rustico,2025-10-07 00:00:00+00:00,0.0,186.2375,25.425972222222224,230.0,4.275322916666667,19.272473611111113,74.22487500000001,14.51611388888889
north_rustico,2025-10-08 00:00:00+00:00,15.8,47.69861111111111,30.888194444444444,202.0,4.269211805555555,17.44721527777778,82.92755833333332,14.482376388888888
north_rustico,2025-10-09 00:00:00+00:00,3.2,75.95694444444445,27.4925,341.0,4.260378472222222,9.62321388888889,76.04840833333333,5.512944444444445
north_rustico,2025-10-10 00:00:00+00:00,0.0,179.55555555555554,22.741666666666667,336.0,4.258746527777777,9.428611111111111,60.51671805555555,2.052
north_rustico,2025-10-11 00:00:00+00:00,0.0,180.225,25.344722222222224,218.0,4.260847222222222,11.273536111111111,67.05619305555555,5.182676388888889
north_rustico,2025-10-12 00:00:00+00:00,0.0,164.59305555555557,16.29652777777778,320.0,4.263173611111111,11.80725,65.62888055555555,5.547268055555556
north_rustico,2025-10-13 00:00:00+00:00,0.0,163.5402777777778,14.29375,51.0,4.260034722222223,10.139469444444444,73.42934722222222,5.5104
north_rustico,2025-10-14 00:00:00+00:00,0.0,158.8375,5.558333333333334,244.0,4.257940972222222,8.691693055555556,81.77208194444444,5.4644763888888885
north_rustico,2025-10-15 00:00:00+00:00,0.0,115.39583333333333,7.838333333333334,216.0,4.261590277777778,12.085845833333332,78.39835555555555,8.394005555555555
north_rustico,2025-10-16 00:00:00+00:00,0.0,83.3861111111111,18.713472222222222,53.0,4.262114583333333,12.37173611111111,80.6225625,9.129381944444445
north_rustico,2025-10-17 00:00:00+00:00,0.8,47.829166666666666,22.832500000000003,28.0,4.2574097222222225,11.799127777777777,84.76355694444445,9.308983333333334
north_rustico,2025-10-18 00:00:00+00:00,0.4,60.24166666666667,22.897222222222222,29.0,4.257024305555555,11.266909722222222,86.55858472222222,9.108955555555555
north_rustico,2025-10-19 00:00:00+00:00,0.2,78.04861111111111,14.312083333333334,357.0,4.257604166666667,11.837919444444443,89.13425555555555,10.09602361111111
north_rustico,2025-10-20 00:00:00+00:00,0.0,47.03333333333333,8.969583333333334,21.0,4.250611111111111,10.677266666666666,89.75960555555555,9.048062499999999
north_rustico,2025-10-21 00:00:00+00:00,6.4,36.290277777777774,17.504444444444445,153.0,4.249270833333333,12.903719444444445,89.69029722222223,11.259998611111111
north_rustico,2025-10-22 00:00:00+00:00,0.0,101.30416666666666,14.725138888888889,181.0,4.254510416666666,13.402461111111112,82.87200277777778,10.501441666666667
north_rustico,2025-10-23 00:00:00+00:00,4.4,146.2097222222222,19.991944444444446,112.0,4.2615034722222225,14.9955125,78.71280416666666,11.075925
north_rustico,2025-10-24 00:00:00+00:00,0.8,132.40416666666667,10.100277777777778,211.0,4.260875,11.710033333333334,81.79874444444444,8.541398611111111
north_rustico,2025-10-25 00:00:00+00:00,0.0,64.77916666666667,5.913333333333334,3.0,4.255065972222223,8.74667361111111,85.73257083333334,6.368655555555555
north_rustico,2025-10-26 00:00:00+00:00,0.0,68.31944444444444,5.295,286.0,4.2496631944444445,6.2575513888888885,84.50823611111112,3.7184472222222222
north_rustico,2025-10-27 00:00:00+00:00,3.0,20.988888888888887,23.26875,268.0,4.2420277777777775,9.499931944444445,82.69083333333333,6.673866666666667
north_rustico,2025-10-28 00:00:00+00:00,1.0,29.7875,27.96361111111111,37.0,4.244927083333334,10.0043625,77.48665694444445,6.219475
north_rustico,2025-10-29 00:00:00+00:00,0.0,85.78472222222223,12.881805555555555,350.0,4.249135416666666,10.187893055555556,76.62527361111111,6.259031944444444
north_rustico,2025-10-30 00:00:00+00:00,0.0,114.12083333333334,8.371666666666668,37.0,4.253663194444445,10.831930555555555,82.05085833333334,7.823368055555555
north_rustico,2025-10-31 00:00:00+00:00,17.8,11.468055555555555,21.10027777777778,117.0,4.2454479166666665,11.599231944444444,91.05545416666666,10.198131944444444
north_rustico,2025-11-01 00:00:00+00:00,0.0,1.0,22.566666666666666,223.0,4.213694444444445,12.615033333333335,84.42703333333333,10.070177777777777
